plate_well,shRNA,Percentage
17_B04,Suv420h1.1,66.93359375
control2_C02,mll2.1,64.39272007
21_C03,Smarca2.3,66.95574828
control1_D04,Ncor1.3,59.66066482
8_D09,Kdm1a.2,64.43319358
18_D10,Tdg.3,67.01171875
18_G03,Trim33.4,67.02234749
control2_C10,shCd4.2+Runx3,64.47582157
control1_G02,Smarce1.1,59.72622478
19_G06,Dpy30.3,67.0605613
20_B05,Kdm4b.3,67.06422018
14_E02,Prmt8.2,64.49797784
control3_E06,Klf2.1,67.07084705
9_B04,Mbd1.1,64.51043811
5_C06,Ercc5.1,59.76591075
12_E07,Phc1.2,64.53871499
11_B08,Parp1.1,64.54258675
5_D06,Ehmt2.2,59.7826087
21_B10,Setd3.1,67.1479161
9_D10,Kdm5b.3,64.57869634
control3_E07,Klf2.2,67.17120065
4_B05,Ctsl.1,59.85130112
10_G06,Myst4.4,64.62661426
11_E03,Orc1.2,64.63831108
1_G02,Atad2b.4,59.87768718
10_G05,Nap1l1.4,64.64520517
20_D03,Prdm16.2,67.29745713
6_E08,Fkbp1a.3,59.95471172
control3_C10,shCd4.2+Runx3,67.34902764
9_G08,Kdm5d.4,64.75854243
4_B09,Chd9.1,59.99564934
1_D05,Ash1l.1,60
1_E09,Atr.3,60
control2_B02,Bptf.1,64.79360852
18_E08,Tet1.3,67.44487678
15_G09,Setdb1.4,67.46216531
10_B03,Mta3.1,64.84589041
21_C11,Ube2a.1,67.4981385
control3_D02,Ncor1.1,67.526995
14_C06,Rbbp7.1,64.91155903
18_F03,Usp51.3,67.58340848
17_F03,Tcea1.3,67.6070529
5_E05,Ezh1.3,60.19522777
2_G05,Brpf3.4,60.19875776
control3_E10,shCd4.4+Runx3,67.62170976
5_C08,Ehmt1.2,60.2075227
19_G10,Zmynd11.4,67.65027322
19_E02,Zmynd8.2,67.65258216
20_F02,Gtf2h1.3,67.71549445
6_G02,Hdac10.4,60.29035013
20_E07,Hdac5.1,67.74098167
20_C09,Prdm16.1,67.74861878
15_G03,Setd5.4,67.78797146
19_D03,Dpy30.1,67.79422128
12_C02,Phip.2,65.16728625
12_B05,Phf2.1,65.18193225
12_B09,Phf1.1,65.18661519
14_D02,Prmt2.2,65.18771331
9_C02,Mbd3.2,65.20737327
20_G03,Kdm4b.2,67.91569087
20_E05,Phc3.3,67.91697924
11_G08,Ncoa1.4,65.26271893
8_E04,Jmjd5.4,65.26721056
4_E11,Chd9.3,60.48109966
8_F06,Kat2b.3,65.29315293
8_C03,Kat2b.1,65.29570699
17_C07,Suv420h1.2,67.98448456
6_G11,Hat1.4,60.5163728
10_E05,Myst2.3,65.31107306
4_D09,Chd9.2,60.52848885
11_D08,Padi6.2,65.32999165
9_F05,Kdm6b.3,65.35194175
16_C11,Smarca1.1,68.05100182
11_C03,Ncoa3.1,65.36964981
control2_D02,Ncor1.1,65.38372093
7_C11,Ing2.1,60.60111075
19_G05,Fbxo17.1,68.10494363
18_C11,Trim33.1,68.12657647
13_D05,Prdm14.1,65.42390194
16_D06,Sirt5.2,68.13438534
6_E04,Fbxw9.4,60.63535912
6_C02,Hdac2.2,60.64618644
control3_B09,Whsc1.4,68.15004263
5_F06,Ehmt2.3,60.64769382
19_D08,Cbx2.1,68.15725731
20_F09,Kdm4b.1,68.19397993
9_E04,Kdm5b.4,65.48165138
control1_E06,Klf2.1,60.71428571
21_F10,Smarcc1.1,68.2748538
6_F07,Hdac2.4,60.79283193
21_D09,Smyd1.1,68.34654587
6_B05,Hat1.1,60.81437521
6_F03,Hdac6.3,60.82191781
8_G06,Kdm4d.4,65.6419214
12_G04,Pcgf5.4,65.65607567
2_E03,Brd1.2,60.86956522
8_F04,Kdm3a.4,65.70038516
control1_C07,Brd8.2,60.90407177
15_D11,Sin3b.2,68.45781838
8_B05,Kdm2a.1,65.71224052
15_B08,Sfmbt1.1,68.48165028
6_D03,Hdac4.2,60.92827004
14_D09,Prmt7.2,65.73982125
4_B04,Dmap1.1,60.93552465
5_F10,Ehmt2.4,60.9479141
15_E03,Setd8.2,68.51782364
8_B11,Kdm4c.1,65.76078112
13_C06,Prdm8.1,65.76086957
13_C03,Prdm13.1,65.77728776
19_E07,Whsc1l1.2,68.57451404
control1_E07,Klf2.2,61.010155
4_F10,Chd6.4,61.02655924
11_G03,Nsd1.4,65.8392435
2_E02,Bptf.2,61.03151862
15_E04,Rpa3.4,68.61167002
17_G08,Sp100.4,68.63309353
control2_F09,Sp140.4,65.861474
4_E04,Chd3.4,61.05640107
20_B06,Gtf2h1.1,68.66906475
3_G09,Cbx7.4,61.08354832
16_B04,Smarcc2.1,68.67300246
8_F11,Kdm4c.4,65.89612729
11_B03,Padi1.1,65.89782281
8_G03,Kdm1b.4,65.90791516
control2_C11,shCd4.2+pMig,65.93442623
8_E07,Kat5.2,65.93554163
control3_D03,Ncor1.2,68.75
5_G11,Ep400.4,61.15618661
6_C08,Gadd45a.2,61.15662651
21_B06,Setd7.2,68.78715815
19_E05,Cecr2.3,68.79460745
17_E10,Suv420h2.3,68.82053552
5_D08,Ercc5.2,61.20996441
12_E10,Phf8.3,66.03508772
3_G07,Cbx3.4,61.22307158
19_D10,Wbp7.3,68.84400516
9_F10,Kdm6a.4,66.08505998
13_E08,Prdm11.3,66.10747051
20_E02,Jmjd8.3,68.93491124
4_F08,Ctsl.3,61.32339236
5_E03,Ep400.2,61.34453782
17_G03,Supt16h.4,68.98459107
6_B10,Fkbp1a.1,61.41496599
6_D07,Hdac4.3,61.4159292
1_B09,Ash2l.1,61.43305267
control2_E09,Klf2.4,66.25656168
20_C04,Fbxo17.3,69.12568306
4_B07,Dot1l.1,61.48231331
15_B11,Sfmbt2.1,69.16403785
14_B10,Prmt2.1,66.32873167
8_G04,Jmjd6.4,66.33986928
15_C09,Sin3a.1,69.2159383
15_F05,Setd2.3,69.2173913
13_F07,Prdm9.4,66.37269939
15_G07,Setd2.4,69.23515982
18_E02,Trim33.2,69.24678931
6_B07,Hdac6.1,61.59372959
3_B08,Chaf1b.1,61.59777915
4_F05,Chd8.3,61.61137441
4_F04,Dmap1.4,61.61233993
2_D02,Baz1b.2,61.61506428
18_G08,Tet2.4,69.32391524
4_E07,Chd8.2,61.63682864
12_B04,Phf20l1.1,66.47427854
15_B09,Setd4.1,69.33989577
18_F06,Tet3.3,69.35809447
15_D07,Sin3a.3,69.36322287
14_C05,Rnf20.2,66.49694501
control2_G02,Smarce1.1,66.51629073
13_D08,Prdm8.2,66.52572234
10_C10,Mta3.2,66.53266332
9_E03,L3mbtl3.2,66.53846154
5_D07,Fbxl19.3,61.73308033
19_G02,Cbx2.3,69.46714032
control3_C08,Brd8.3,69.47322971
2_D04,Brd2.3,61.76243236
14_E08,Prmt2.3,66.60368446
2_D05,Bmi1.1,61.76997492
1_B06,Aff4.1,61.78861789
12_B08,Phip.1,66.62641874
8_G09,Kdm2b.4,66.65454545
18_G04,Tet1.4,69.56181534
8_C11,Kdm1b.1,66.67397501
8_B07,Kdm5a.1,66.68151448
21_E04,Scmh1.3,69.61593172
15_C05,Sfmbt2.2,69.62205847
12_C10,Phf20.2,66.72636816
21_G07,Smarcd2.2,69.64423821
14_E03,Psip1.2,66.75402962
17_D04,Suv39h2.3,69.6637609
5_E09,Ezh2.3,61.92274179
19_C07,Brd7.3,69.69409533
17_E06,Suv420h1.3,69.70595503
18_F09,Trim33.3,69.72045392
4_C03,Chd6.1,61.96345091
15_F07,Sfmbt1.4,69.73135711
17_E07,Sp140.2,69.77860763
6_E06,Hdac1.3,62.02682563
11_G11,Orc1.4,66.90814257
4_B08,Dnmt3a.1,62.0799434
1_B08,Atm.1,62.08846991
3_C11,Cbx5.1,62.12347152
5_B06,Ehmt1.1,62.12392907
11_B10,Nap1l3.1,66.98113208
11_C02,Parp1.2,66.99410609
20_B02,Fbxo17.2,69.96735582
8_B04,Kdm3a.1,67.04180064
9_B02,Kdm5b.1,67.05426357
4_F07,Dnmt3a.4,62.22969726
15_C07,Setdb2.2,70.04580761
19_C09,Clock.3,70.10263275
19_F09,Zmynd8.3,70.10641728
14_D08,Rbbp7.2,67.15758468
11_F10,Ncoa3.4,67.1592775
16_E08,Sirt3.3,70.12907191
17_B05,Suv39h1.1,70.14157014
17_B10,Smyd5.1,70.15851137
20_G07,Hdac5.3,70.17252131
20_C02,Phc3.2,70.18226002
17_E08,Smyd5.3,70.19882512
14_D05,Prmt6.1,67.2332636
12_E03,Phf2.2,67.24137931
17_E05,Suz12.3,70.22256332
16_C07,Smarcc2.2,70.23872679
20_G02,Phc2.2,70.24515619
19_C04,Wbp7.2,70.24695031
20_B07,Rnf2.2,70.25586354
2_F03,Brpf3.3,62.41514092
18_G10,Trim28.4,70.26755853
4_E02,Crebbp.2,62.42350061
11_D03,Pbrm1.2,67.29708432
17_F04,Suv420h1.4,70.29542695
control2_B10,shCd4.1+Runx3,67.3188789
1_D08,Atad2b.2,62.46056782
5_E11,Elp4.3,62.46741964
14_E04,Prmt1.4,67.33349597
4_G08,Chd5.4,62.48697464
control1_B08,Whsc1.3,62.50457708
control2_D04,Ncor1.3,67.37237831
14_F09,Prmt8.3,67.38217452
18_D04,Ube2b.3,70.38926174
21_E11,Smyd1.2,70.39790118
4_F11,Dnmt3b.4,62.53746254
8_E05,Kdm4a.3,67.41098371
1_C07,Atad2.2,62.55250404
3_C02,Chaf1b.2,62.55924171
6_G07,Gtf2b.4,62.56038647
9_F08,L3mbtl3.3,67.4289246
12_G11,Phf2.4,67.43748319
control1_B09,Whsc1.4,62.57550133
9_C09,Mecom.1,67.45375836
19_E11,Zmynd11.3,70.4688154
19_F11,Clock.2,70.47720798
7_B02,Hdac7.1,62.61355695
control2_B11,shCd4.1+pMig,67.48788368
13_B02,Prdm10.1,67.49226006
7_B11,Jhdm1d.1,62.62569832
12_E09,Polr2b.3,67.49696233
5_D11,Fbxo44.2,62.62994711
17_B09,Ssrp1.1,70.51899411
2_F05,Bmi1.3,62.63194933
6_E02,Gtf3c4.2,62.65957447
3_D08,Chaf1a.2,62.68195854
18_B06,Tet2.1,70.58506336
control2_D11,shCd4.3+pMig,67.55924171
11_D07,Pbrm1.3,67.58289703
5_D03,Fbxl19.2,62.76923077
19_B02,Wbp7.1,70.6920904
20_C08,Gtf2h1.2,70.70707071
19_B10,Wdr5.1,70.70800555
20_D02,Fkbp5.1,70.70943573
5_B10,Eed.1,62.79271466
20_F11,Phf17.2,70.73017205
14_C08,Prmt3.2,67.68331226
5_F11,Ezh2.4,62.81174578
19_F08,Arid1a.1,70.76889567
18_C06,Ube2i.1,70.77665643
4_D08,Dnmt1.2,62.86078098
control2_B04,Bptf.3,67.77941417
18_E07,Trim24.2,70.97296048
6_B06,Gadd45a.1,63.01369863
9_F07,Mbd3.4,67.90651745
6_C03,Gadd45b.1,63.06253653
15_G11,Setd8.4,71.0748156
control1_B07,Whsc1.2,63.1042219
20_E04,Fkbp2.2,71.08945527
15_B10,Scml2.1,71.09120521
12_D09,Phf1.2,68.0088659
21_G04,Setd7.1,71.10665999
11_B05,Orc1.1,68.01699717
16_F07,Smarcd3.4,71.11561866
4_C10,Cxxc1.2,63.15789474
control3_F06,Sp140.1,71.15719763
2_F02,Baz2a.3,63.16989738
12_F02,Pcgf6.3,68.08160579
11_G02,Padi6.4,68.10366949
12_C08,Pcgf6.2,68.11655405
12_D04,Phf20.3,68.16091954
1_G05,Aurkb.4,63.2748538
11_B07,Pcgf1.1,68.16640289
16_G04,Sirt3.4,71.29653402
17_D08,Suv420h2.2,71.34213421
18_D08,Ube2i.2,71.36083452
16_G05,Smyd3.4,71.37653374
1_E05,Atm.3,63.3604336
15_D05,Setd2.1,71.40935082
16_F10,Sirt5.4,71.44939608
2_F11,Brd9.4,63.41142406
2_C09,Brpf1.1,63.41634514
20_C11,Jmjd8.2,71.48194271
18_F10,Tet3.4,71.49695387
18_E04,Tdg.4,71.50658529
19_D09,Zmynd11.2,71.51093439
3_D07,Chd1l.3,63.5
14_F05,Prmt6.3,68.41182365
6_F08,Hat1.3,63.56602778
14_C09,Rnf217.1,68.48544974
13_E03,Prdm4.2,68.54901961
8_F03,Kdm5a.3,68.5535248
5_G10,Elp4.4,63.67407011
16_F09,Smarca1.3,71.76749703
12_G09,Phf20.4,68.62836681
17_C10,Suv39h2.2,71.84363444
16_E04,Sirt1.4,71.84740374
17_F08,Suv39h1.3,71.86987425
8_F10,Kat2b.4,68.7
3_B09,Cbx4.1,63.80303824
13_C08,Prdm12.2,68.71966019
13_E07,Prdm14.2,68.72659176
4_C02,Dnmt3a.2,63.821368
control3_B04,Bptf.3,72.01250838
20_B10,Fkbp2.3,72.03981837
4_C04,Chd3.2,63.92307692
11_E10,Padi6.3,68.83942766
5_F02,Ehmt1.3,63.95939086
14_E11,Prmt7.3,68.88384984
18_G06,Usp27x.4,72.11420133
1_G06,Atrx.4,63.981991
18_E11,Trim28.3,72.13420317
20_D11,Rnf2.3,72.16332941
2_G08,Baz2a.4,64.0094093
8_C09,Kdm4d.1,68.94025384
3_B10,Brwd3.1,64.02439024
5_B02,Dub2a.1,64.05505558
17_B06,Sp100.1,72.24532225
20_E09,Phf17.1,72.31471536
5_D05,Elp3.1,64.20056101
17_F06,Sp110.3,72.45461721
19_B04,Brd7.2,72.467903
21_G08,Smarca2.2,72.46844731
1_B02,Actl6b.1,64.31451613
2_E08,Baz1b.3,64.32142857
3_B05,Cbx6.1,64.32748538
17_G11,Suv39h1.4,72.54743642
20_E11,Iws1.3,72.56546645
17_F02,Sp100.3,72.56756757
control2_F08,Sp140.3,69.29052896
control3_C06,Brd8.1,72.61290323
13_G10,Prdm15.4,69.3450743
4_D06,Chd6.2,64.41558442
19_C06,Brdt.3,72.6685611
13_E05,Prdm9.3,69.3755602
17_F10,Sp110.4,72.72727273
14_D06,Prmt5.2,69.44537254
9_F09,L3mbtl2.3,69.45628998
20_B11,Phf10.2,72.78283115
20_C06,Parp2.2,72.84218843
6_C11,Gtf3c4.1,64.60280374
7_G10,Hltf.4,64.60410557
18_G07,Trim24.4,72.90880852
5_F03,Fbxo44.3,64.63737427
20_F03,Satb1.1,72.9184673
5_C09,Fbxl19.1,64.68483816
15_B04,Setdb2.1,72.99554566
control2_D10,shCd4.3+Runx3,69.65097333
19_F10,Whsc1.4,73.02481084
control1_B04,Bptf.3,64.75026015
6_E03,Hat1.2,64.77179557
19_D07,Dpy30.2,73.07692308
2_B06,Baz2a.1,64.77882038
1_E06,Atad2.3,64.79591837
12_C09,Ppargc1a.1,69.77297693
20_B03,Padi2.1,73.14529161
11_B09,Ncor2.1,69.78401728
18_F04,Ube2e1.4,73.17322432
16_G06,Smyd2.4,73.17633544
14_B06,Prmt3.1,69.81526664
15_E02,Setd5.2,73.19587629
1_C09,Atrx.1,64.88603989
1_F06,Arid2.3,64.89563567
20_C10,Padi2.2,73.2290385
11_B06,Ncoa1.1,69.85559567
9_D08,Mbd2.2,69.85645933
11_G06,Pbrm1.4,69.86199179
12_F08,Phf2.3,69.86492781
1_D03,Atrx.2,64.91341991
19_B03,Arid1b.1,73.24819908
11_B02,Nap1l2.1,69.88399072
4_G06,Dnmt3l.4,64.93506494
19_B07,Eaf1.1,73.29529244
18_F08,Trim66.3,73.29853055
1_C06,Atad2b.1,64.98300896
17_E02,Supt16h.2,73.34191887
9_F02,Kdm5d.3,69.96330275
control2_E06,Klf2.1,69.96999195
1_F02,Aff4.3,65.02928396
16_F04,Smarcc2.4,73.3974359
1_E11,Ash2l.3,65.0931677
18_B04,Ube2e1.1,73.49102773
18_B07,Usp51.1,73.50170375
12_F09,Phf19.3,70.12416428
20_F10,Hdac11.2,73.54356846
1_C04,Actl6b.2,65.17982251
9_C04,Kdm5b.2,70.1427323
11_B04,Padi4.1,70.17326733
9_C08,Kdm5d.2,70.19453451
control1_F06,Sp140.1,65.23446523
6_F02,Gadd45a.3,65.23873271
control2_C07,Brd8.2,70.24756189
21_F05,Smarcd2.1,73.68421053
7_G05,Jmjd4.4,65.30731139
1_B03,Asxl3.1,65.30931872
3_D09,Cbx4.2,65.31698288
14_B08,Ring1.1,70.35928144
6_G04,Fkbp1a.4,65.39509537
15_D06,Setd1a.2,73.85561376
14_F04,Rbbp5.4,70.4
10_G02,Myst1.4,70.41152263
16_G07,Sirt6.4,73.91423108
12_D10,Pcgf2.3,70.46347211
14_G08,Prmt3.4,70.47565438
17_E03,Suv39h1.2,73.97959184
12_G07,Phc1.4,70.51140137
12_C11,Phf19.1,70.55903302
6_C04,Fbxw9.2,65.58864129
control2_B07,Whsc1.2,70.57306062
5_D10,Dub2a.3,65.61380658
9_F11,Mbd4.4,70.5990322
control2_B09,Whsc1.4,70.63306699
18_G11,Trim66.4,74.14276472
17_D10,Smyd4.3,74.1662639
17_C11,Supt16h.1,74.1844336
1_C05,Atr.2,65.71428571
3_E11,Cbx4.3,65.73252927
19_G09,Brd7.1,74.23871194
19_F06,Whsc1.3,74.24108459
2_B03,Brd2.1,65.7773386
16_G10,Sirt7.4,74.2780027
10_F10,Mll5.4,70.84557623
1_G03,Asxl1.4,65.8788774
15_E06,Setdb2.3,74.40982059
6_B02,Fbxw9.1,65.91595715
control2_F07,Sp140.2,70.92682211
control2_E08,Klf2.3,70.92861655
control2_E07,Klf2.2,70.98082192
15_B05,Setd8.1,74.58874459
1_F05,Ash1l.3,66.07142857
control3_D04,Ncor1.3,74.62568952
1_G04,Aff1.4,66.14509246
17_G09,Suv39h2.4,74.71796938
18_F02,Tet2.3,74.75432057
15_E07,Setd2.2,74.76525822
control2_E11,shCd4.4+pMig,71.20511909
9_C07,Mbd1.2,71.20929268
8_F02,Kat2a.3,71.21963959
10_B08,Myst2.1,71.28065395
6_E11,Gtf2f1.3,66.27951994
5_G05,Fbxo44.4,66.29092861
15_F10,Setd1a.4,74.91727333
14_F08,Psip1.3,71.33426685
1_E08,Aff1.3,66.334283
5_G07,Elp3.4,66.336
14_G11,Psip1.4,71.34427439
14_B05,Psip1.1,71.39338494
9_G06,Mecom.4,71.39354311
14_C07,Rbbp5.2,71.39556377
14_F11,Rnf20.4,71.40296979
1_B07,Aurkb.1,66.44509779
6_C06,Hdac10.1,66.46542261
8_D02,Jmjd6.2,71.48078633
12_B11,Polr2b.1,71.50666211
17_F09,Supt16h.3,75.13768686
5_G02,Ercc5.4,66.50587248
14_B03,Rbbp4.1,71.53179191
4_G07,Chd8.4,66.54984424
10_C02,Myst2.2,71.58119658
2_G07,Bmi1.4,66.6061706
18_F11,Usp22.4,75.27766351
control3_C07,Brd8.2,75.28510916
10_G04,Mll2.4,71.69029444
2_D09,Bop1.2,66.67452274
14_G03,Prmt8.4,71.75609756
14_G06,Rnf217.4,71.76444245
11_G10,Ncor2.4,71.76870748
14_G02,Rbbp7.4,71.79675994
4_D05,Chd8.1,66.80825243
10_C05,Myst3.2,71.93185577
9_C10,L3mbtl4.2,71.93850267
2_D06,Baz2b.2,66.9506463
10_E09,Myst3.3,71.98374397
15_E10,Setmar.3,75.68414456
16_D11,Smyd3.2,75.69934323
15_G10,Setd4.4,75.72016461
14_F06,Prmt5.3,72.02737382
1_D07,Atrx.3,67.00738217
2_G06,Brpf1.4,67.11349419
control1_E10,shCd4.4+Runx3,67.15494792
9_F04,Mbd1.4,72.25323149
2_C03,Baz2b.1,67.23500411
17_D02,Smyd5.2,76.01713062
14_G10,Prmt7.4,72.29002154
19_G04,Wdr5.4,76.12491605
20_B08,Phc3.1,76.13499397
14_C11,Prmt8.1,72.4137931
control3_B07,Whsc1.2,76.19313945
1_E04,Actl6b.4,67.3857868
18_E06,Ube2e1.3,76.29042289
18_F07,Uhrf1.4,76.29244417
8_C08,Kat2a.2,72.54901961
9_C11,L3mbtl2.1,72.59821723
control3_B08,Whsc1.3,76.40701468
6_C05,Hdac3.2,67.56756757
14_D04,Rbbp4.3,72.65909578
1_D09,Ash2l.2,67.60833134
15_C03,Setd1a.1,76.48431423
1_C11,Asxl1.1,67.63596004
4_F03,Dot1l.3,67.68041237
10_E02,Mta1.2,72.76911276
19_C03,Whsc1.1,76.65031222
19_C02,Cecr2.2,76.68009328
3_G10,Cbx4.4,67.88809111
1_C03,Arid2.1,67.92419412
11_D02,Nap1l3.2,73.0630269
5_G08,Ehmt1.4,68
13_E06,Prdm6.3,73.0790802
17_G10,Ssrp1.4,76.99490662
5_E08,Eed.3,68.09160305
12_G03,Phf19.4,73.22348095
18_G05,Usp51.4,77.10891089
14_F10,Prmt5.4,73.22704783
14_F07,Ring1.4,73.23062109
14_G07,Prmt6.4,73.2543159
15_E09,Sfmbt2.3,77.19087635
20_G11,Mecp2.3,77.19784701
16_F06,Sirt5.3,77.30720607
1_C02,Atm.2,68.32311734
control2_C05,mll2.4,73.40258722
control2_B08,Whsc1.3,73.4521576
12_E11,Phf1.3,73.49092444
10_C11,Mta1.1,73.50869628
6_G10,Gtf2f1.4,68.43832021
2_F10,Baz2b.4,68.44125928
9_B07,Men1.1,73.52761361
2_C10,Brd2.2,68.46560847
1_F03,Aurkb.3,68.48049281
21_B02,Satb1.3,77.56354075
2_C02,Brd8.2,68.57142857
12_F06,Pcmt1.3,73.66828087
2_B05,Brd1.1,68.60192102
4_F02,Chd5.3,68.60687023
15_E05,Sfmbt1.3,77.73833671
16_E05,Smarcd3.3,77.77777778
5_C10,Epc1.2,68.73930405
9_E10,Mbd2.3,73.85659838
12_G08,Pcgf6.4,73.89358528
9_G04,Kdm5c.4,73.90706626
4_E10,Dnmt1.3,68.85784717
14_B07,Rnf40.1,73.97476341
16_E06,Smarcc2.3,77.986007
12_F10,Pcmt1.4,74.14259286
2_C11,Bptf.1,69.04761905
20_F07,Phf10.1,78.20703318
control2_F06,Sp140.1,74.18035948
5_E10,Ercc5.3,69.09177366
control3_B06,Whsc1.1,78.23240589
5_G09,Epc1.4,69.10468805
20_G10,Jmjd8.1,78.29409335
14_G05,Rnf40.4,74.25581395
9_G03,L3mbtl2.4,74.30687831
15_F06,Setd1a.3,78.37650324
7_C09,Jmjd1c.1,69.23076923
2_B09,Bop1.1,69.24567921
control1_B06,Whsc1.1,69.26920675
control3_C05,mll2.4,78.46815162
6_C10,Hcfc1.2,69.30860034
12_F07,Phip.4,74.50980392
1_D02,Aff1.2,69.4202155
8_C10,Kdm2b.2,74.54566501
11_E11,Ncor2.3,74.57281306
9_G02,Mbd2.4,74.69135802
1_B04,Atad2.1,69.62703482
2_D11,Brpf3.2,69.6969697
control2_E10,shCd4.4+Runx3,74.92852704
9_G09,L3mbtl4.4,75.02850627
5_B09,Elp4.1,69.98302207
19_D06,Whsc1.2,79.31034483
14_B11,Rnf20.1,75.15112949
2_E11,Bop1.3,70.05028869
1_C10,Asxl3.2,70.06664735
8_C02,Kdm4a.2,75.26466381
2_F09,Bptf.3,70.20237264
14_C10,Rbbp4.2,75.49088359
1_G10,Ash2l.4,70.41343669
control1_C05,mll2.4,70.41685343
18_E05,Uhrf1.3,80.05977797
1_D06,Arid2.2,70.63820018
10_B11,Myst3.1,75.82938389
16_B08,Smarcd3.1,80.14571949
18_E09,Usp22.3,80.26315789
17_D09,Ssrp1.2,80.26315789
5_B11,Ezh2.1,70.87378641
1_C08,Aff4.2,71.10597896
2_E04,Baz1a.4,71.10859729
2_C04,Baz1a.2,71.1627907
14_E10,Rbbp7.3,76.34752646
15_E11,Setd4.3,80.80689385
9_G11,L3mbtl3.4,76.84380032
1_D10,Actl6b.3,71.65157665
control2_B06,Whsc1.1,76.97451426
4_G03,Crebbp.4,71.78819444
1_G07,Ash1l.4,71.82254197
2_G10,Bop1.4,72.01166181
12_B07,Prdm1.1,77.55297334
1_D11,Aurkb.2,72.40637107
14_D11,Rnf40.2,77.67903816
2_D07,Brpf1.3,72.60490895
20_C05,Phf10.3,82.45137947
2_B07,Brpf3.1,72.75017999
2_G11,Brd1.4,72.77131783
1_B11,Atr.1,72.77669903
1_F11,Atr.4,72.95373665
5_G04,Eed.4,73.01869991
18_B10,Tet1.1,83.02088913
14_F03,Rnf40.3,78.6744315
12_G10,Phf1.4,78.75210793
12_F05,Phc1.3,79.15492958
9_F03,Men1.3,79.31303669
1_G09,Asxl3.4,74.05764967
1_B10,Aff1.1,74.40168935
10_D10,Mll1.3,79.95960503
10_B02,Mll1.1,80.00241371
1_F10,Arid2.4,74.79734709
2_B10,Baz1b.1,74.8173913
10_E04,Mll1.4,80.15417418
10_F11,Myst3.4,80.54643912
9_G05,Men1.4,81.48240579
1_E10,Atad2b.3,76.1255116
4_G11,Ctsl.4,76.482257
2_D10,Baz1a.3,76.78258694
18_C02,Uhrf1.2,87.44316194
4_G02,Dnmt1.4,77.41286863
18_E10,Ube2i.3,88.88888889
2_B02,Baz1a.1,79.56989247
18_B08,Uhrf1.1,91.08662994
2_B08,Brd8.1,80
2_F04,Brd3.4,82.5
