plate,shRNA,Well,GeoMean
CR-pLMPd-A-P13,Prdm10.3,D10,3352.41367
CR-pLMPd-A-P20,Hdac11.1,F06,2446.779339
CR-pLMPd-A-P14,Prmt6.2,E07,3361.884378
CR-pLMPd-A-P02,Baz2a.4,G08,2333.27266
CR-pLMPd-A-P14,Rbbp5.4,F04,3364.805264
CR-pLMPd-A-P20,H2afz.2,C03,2458.656094
CR-pLMPd-A-P20,Kdm4b.3,B05,2461.908293
CR-pLMPd-A-P15,Sin3a.3,D07,2162.35108
CR-pLMPd-A-P18,Usp27x.1,C09,2162.570123
CR-pLMPd-A-P07,Ing2.2,E02,2337.870948
CR-pLMPd-A-P06,Hdac4.3,D07,2338.003504
CR-pLMPd-A-P01,Atr.2,C05,2338.288924
CR-pLMPd-A-P17,Suv420h2.4,G02,2165.561471
CR-pLMPd-A-P12,Phf1.1,B09,3373.842351
CR-pLMPd-A-P19,Wdr5.1,B10,2834.013972
control screen 3,shCd4.3+pMig,D11,2172.692657
CR-pLMPd-A-P06,Fbxw9.2,C04,2343.246582
CR-pLMPd-A-P09,Kdm6b.4,G07,3381.461525
CR-pLMPd-A-P15,Setd8.3,F08,2180.911614
control screen 1,Bptf.1,B02,2348.392362
CR-pLMPd-A-P05,Elp3.4,G07,2349.730041
CR-pLMPd-A-P02,Bmi1.4,G07,2349.850696
control screen 2,Wdr82.1,G06,3391.809097
CR-pLMPd-A-P01,Aff1.1,B10,2351.940004
CR-pLMPd-A-P02,Baz1a.4,E04,2352.320929
CR-pLMPd-A-P06,Fbxw9.3,D10,2353.542617
CR-pLMPd-A-P09,L3mbtl2.1,C11,3397.511705
CR-pLMPd-A-P20,Satb1.2,G05,2494.617042
CR-pLMPd-A-P06,Hdac10.3,E10,2354.964881
CR-pLMPd-A-P20,Mecp2.1,E03,2499.213841
CR-pLMPd-A-P20,Iws1.3,E11,2501.579847
CR-pLMPd-A-P05,Ehmt2.2,D06,2359.662245
CR-pLMPd-A-P13,Prdm14.4,G07,3408.477886
CR-pLMPd-A-P20,Rnf2.3,D11,2506.629693
CR-pLMPd-A-P20,Padi2.2,C10,2507.233067
CR-pLMPd-A-P02,Brpf3.4,G05,2364.285873
CR-pLMPd-A-P18,Tdg.4,E04,2219.322823
control screen 3,Ncor1.4,D05,2220.443319
CR-pLMPd-A-P01,Aurkb.3,F03,2365.670805
CR-pLMPd-A-P06,Fbxw9.1,B02,2367.291003
CR-pLMPd-A-P10,Mll3.1,B06,3422.407896
CR-pLMPd-A-P04,Crebbp.2,E02,2370.802322
CR-pLMPd-A-P05,Eed.4,G04,2370.948463
CR-pLMPd-A-P07,Hdac9.2,C08,2371.425786
CR-pLMPd-A-P20,Fkbp2.3,B10,2529.640534
control screen 3,Ncor1.2,D03,2237.374981
CR-pLMPd-A-P01,Aurkb.4,G05,2373.935701
CR-pLMPd-A-P15,Sfmbt1.1,B08,2240.7982
CR-pLMPd-A-P15,Setdb2.1,B04,2243.712593
CR-pLMPd-A-P19,Brd7.2,B04,2892.560644
CR-pLMPd-A-P14,Prmt5.4,F10,3436.411323
CR-pLMPd-A-P15,Setd4.4,G10,2245.350088
CR-pLMPd-A-P04,Chd9.1,B09,2378.032478
CR-pLMPd-A-P21,Setd3.2,D02,2246.783707
CR-pLMPd-A-P13,Prkaa1.4,F11,3438.529586
control screen 1,mll2.3,C04,2378.490776
CR-pLMPd-A-P06,Fbxw9.4,E04,2380.735294
CR-pLMPd-A-P03,Chaf1b.3,E05,2382.217367
CR-pLMPd-A-P07,Ino80.4,G02,2383.136902
CR-pLMPd-A-P09,Mbd1.4,F04,3449.102931
CR-pLMPd-A-P17,Supt16h.4,G03,2262.030391
CR-pLMPd-A-P05,Ehmt2.4,F10,2385.973643
CR-pLMPd-A-P20,Gtf2h1.2,C08,2553.343562
CR-pLMPd-A-P15,Setmar.4,G02,2264.327549
CR-pLMPd-A-P15,Scml4.1,B06,2265.529165
CR-pLMPd-A-P18,Trim28.3,E11,2266.205726
CR-pLMPd-A-P06,Hdac4.4,G06,2387.868245
CR-pLMPd-A-P10,Mta1.4,G03,3457.278881
CR-pLMPd-A-P21,Smarcc1.1,F10,2271.453949
CR-pLMPd-A-P10,Myst4.4,G06,3464.480463
CR-pLMPd-A-P03,Cbx5.4,G03,2394.069255
CR-pLMPd-A-P15,Rpa3.4,E04,2282.578388
CR-pLMPd-A-P18,Usp22.1,B11,2291.278274
CR-pLMPd-A-P20,Phf17.2,F11,2586.155174
CR-pLMPd-A-P18,Usp27x.2,D03,2306.651998
CR-pLMPd-A-P14,Prmt3.3,F02,3488.907225
CR-pLMPd-A-P15,Setd1a.1,C03,2310.199688
CR-pLMPd-A-P07,Ing5.3,E06,2409.157684
CR-pLMPd-A-P07,Jmjd4.2,D11,2410.863948
CR-pLMPd-A-P18,Usp22.4,F11,2319.011129
CR-pLMPd-A-P05,Ehmt1.4,G08,2413.797312
CR-pLMPd-A-P02,Brd2.3,D04,2414.591693
CR-pLMPd-A-P15,Rpa3.1,B02,2327.207675
CR-pLMPd-A-P12,Polr2b.1,B11,3504.593569
CR-pLMPd-A-P12,Pcgf6.4,G08,3506.11892
CR-pLMPd-A-P10,Myst1.4,G02,3507.466306
CR-pLMPd-A-P20,Phf17.1,E09,2614.342044
CR-pLMPd-A-P19,Cbx2.2,E10,2960.35794
CR-pLMPd-A-P18,Usp51.2,D11,2334.587272
CR-pLMPd-A-P20,Phf10.2,B11,2616.82309
CR-pLMPd-A-P04,Dnmt3a.1,B08,2420.425351
CR-pLMPd-A-P14,Rbbp7.2,D08,3514.085889
CR-pLMPd-A-P08,Kdm4d.3,D07,3514.313601
CR-pLMPd-A-P21,Smarcd2.2,G07,2342.195116
CR-pLMPd-A-P20,Hdac11.3,D05,2626.350951
CR-pLMPd-A-P15,Scml2.1,B10,2346.690206
CR-pLMPd-A-P09,Mecom.1,C09,3523.082615
CR-pLMPd-A-P01,Asxl2.4,G11,2428.999007
control screen 3,mll2.3,C04,2357.088326
CR-pLMPd-A-P12,Phf20.1,B03,3530.662343
CR-pLMPd-A-P07,Jmjd4.1,B07,2433.291036
CR-pLMPd-A-P05,Ehmt1.3,F02,2433.615407
CR-pLMPd-A-P15,Setd5.1,C11,2364.420222
CR-pLMPd-A-P02,Bptf.1,C11,2436.640272
control screen 2,shCd4.4+Runx3,E10,3538.884823
CR-pLMPd-A-P01,Atad2b.4,G02,2437.614607
CR-pLMPd-A-P17,Smyd5.2,D02,2371.222202
control screen 3,mll2.4,C05,2372.163034
CR-pLMPd-A-P10,Myst2.1,B08,3541.016006
CR-pLMPd-A-P02,Brd8.3,E05,2439.253971
CR-pLMPd-A-P15,Sin3b.3,F03,2379.895978
CR-pLMPd-A-P20,Padi2.3,D04,2660.086812
CR-pLMPd-A-P09,Kdm6a.3,F06,3551.81154
CR-pLMPd-A-P09,Kdm6a.4,F10,3552.666548
CR-pLMPd-A-P04,Chd5.1,B06,2446.598166
CR-pLMPd-A-P01,Atad2b.2,D08,2447.112207
CR-pLMPd-A-P20,Hdac5.2,F05,2669.043121
CR-pLMPd-A-P01,Arid2.1,C03,2449.242122
control screen 3,shCd4.4+Runx3,E10,2408.548613
CR-pLMPd-A-P01,Asxl3.4,G09,2455.737507
CR-pLMPd-A-P20,Kdm4b.1,F09,2682.938597
CR-pLMPd-A-P13,Prdm10.2,C04,3572.10137
control screen 1,Sp140.3,F08,2457.963823
CR-pLMPd-A-P19,Zmynd11.3,E11,3023.059167
CR-pLMPd-A-P17,Taf1.4,F11,2414.713454
CR-pLMPd-A-P08,Kdm2b.3,D04,3581.732318
CR-pLMPd-A-P12,Pcgf6.1,B06,3583.743537
CR-pLMPd-A-P15,Setd1a.2,D06,2427.499291
CR-pLMPd-A-P01,Atr.4,F11,2465.492438
CR-pLMPd-A-P02,Brpf1.2,D03,2467.355268
CR-pLMPd-A-P20,Parp2.3,D08,2704.748024
CR-pLMPd-A-P03,Cbx8.2,C07,2468.269695
CR-pLMPd-A-P02,Brd3.4,F04,2468.362958
CR-pLMPd-A-P17,Smyd4.4,E04,2435.56025
CR-pLMPd-A-P14,Prmt8.4,G03,3597.107187
CR-pLMPd-A-P06,Gadd45b.4,F10,2473.450556
CR-pLMPd-A-P15,Sin3a.2,D03,2445.890821
CR-pLMPd-A-P14,Rnf217.4,G06,3601.304424
CR-pLMPd-A-P06,Hdac6.4,G05,2475.830855
CR-pLMPd-A-P07,Ing2.4,G03,2477.336669
CR-pLMPd-A-P13,Prkaa1.1,B11,3608.390979
CR-pLMPd-A-P02,Baz1b.2,D02,2479.307842
CR-pLMPd-A-P14,Prmt3.4,G08,3611.756563
CR-pLMPd-A-P03,Brwd3.3,E08,2480.574815
CR-pLMPd-A-P09,Men1.3,F03,3611.99869
control screen 3,Wdr82.1,G06,2464.282396
CR-pLMPd-A-P09,Kdm6a.1,C03,3615.754446
CR-pLMPd-A-P13,Prdm12.2,C08,3617.109582
CR-pLMPd-A-P10,Morf4l1.2,E07,3625.083058
CR-pLMPd-A-P07,Ing4.2,C10,2490.239953
CR-pLMPd-A-P15,Setdb1.2,C10,2484.587316
CR-pLMPd-A-P08,Kdm2a.1,B05,3631.642369
CR-pLMPd-A-P09,Men1.4,G05,3637.826361
CR-pLMPd-A-P13,Prdm8.4,G02,3638.17673
CR-pLMPd-A-P05,Elp3.2,E07,2497.279613
CR-pLMPd-A-P18,Trim33.1,C11,2496.434302
CR-pLMPd-A-P02,Brd8.4,F07,2498.861179
CR-pLMPd-A-P21,Scmh1.3,E04,2499.079471
CR-pLMPd-A-P17,Sp140.4,G07,2499.897252
CR-pLMPd-A-P12,Phc1.4,G07,3645.29915
CR-pLMPd-A-P17,Suv39h1.4,G11,2504.334118
CR-pLMPd-A-P03,Cbx7.4,G09,2501.539607
control screen 3,Smarce1.1,G02,2504.58874
control screen 3,Ncor1.1,D02,2504.84391
CR-pLMPd-A-P01,Asxl3.1,B03,2502.113825
CR-pLMPd-A-P01,Atrx.1,C09,2503.369656
CR-pLMPd-A-P18,Tet2.2,C08,2510.77169
CR-pLMPd-A-P15,Setd1a.4,F10,2513.158382
CR-pLMPd-A-P19,Wdr5.3,E08,3102.042866
CR-pLMPd-A-P06,Gtf2b.4,G07,2509.127937
CR-pLMPd-A-P15,Rpa3.2,C04,2522.659914
CR-pLMPd-A-P19,Fbxo17.1,G05,3107.478535
CR-pLMPd-A-P08,Kdm4a.3,E05,3664.115793
control screen 1,Wdr82.2,G07,2512.388191
CR-pLMPd-A-P09,L3mbtl1.2,D09,3666.432511
CR-pLMPd-A-P18,Ube2b.2,C10,2531.170406
CR-pLMPd-A-P15,Setd8.1,B05,2531.757679
CR-pLMPd-A-P05,Ehmt1.1,B06,2515.593609
CR-pLMPd-A-P20,Jmjd8.2,C11,2794.188294
CR-pLMPd-A-P13,Prdm5.3,D04,3671.900834
CR-pLMPd-A-P17,Suv420h1.1,B04,2547.817343
CR-pLMPd-A-P03,Cbx1.4,F10,2522.805712
CR-pLMPd-A-P06,Hdac10.2,D08,2523.403061
control screen 1,mll2.4,C05,2524.302421
CR-pLMPd-A-P18,Tdg.2,C04,2553.127697
CR-pLMPd-A-P10,Morf4l1.3,F05,3688.555446
CR-pLMPd-A-P18,Tdg.3,D10,2558.988817
CR-pLMPd-A-P18,Trim24.3,F05,2559.974135
CR-pLMPd-A-P15,Sin3b.1,B07,2564.17492
CR-pLMPd-A-P10,Mta1.1,C11,3695.828785
CR-pLMPd-A-P14,Psip1.3,F08,3696.607102
CR-pLMPd-A-P20,Gtf2h1.1,B06,2822.649792
CR-pLMPd-A-P09,Mbd4.4,F11,3697.551265
CR-pLMPd-A-P14,Rnf40.2,D11,3699.76599
control screen 3,shCd4.3+Runx3,D10,2569.482085
CR-pLMPd-A-P12,Phf2.4,G11,3701.429294
CR-pLMPd-A-P04,Dnmt3l.1,C09,2533.988626
control screen 1,Smarce1.1,G02,2534.061433
CR-pLMPd-A-P03,Cbx3.2,E07,2535.632232
CR-pLMPd-A-P09,L3mbtl4.2,C10,3706.793196
CR-pLMPd-A-P13,Prdm8.1,C06,3707.098401
CR-pLMPd-A-P09,Mbd2.1,C06,3708.202336
CR-pLMPd-A-P02,Bop1.4,G10,2540.820808
CR-pLMPd-A-P06,Hdac2.3,E05,2541.640459
CR-pLMPd-A-P10,Morf4l1.4,G07,3716.492251
CR-pLMPd-A-P13,Prdm5.2,C10,3716.648295
CR-pLMPd-A-P18,Trim28.2,D09,2590.483011
CR-pLMPd-A-P10,Mll5.4,F10,3719.604552
CR-pLMPd-A-P20,Phc3.1,B08,2849.414982
CR-pLMPd-A-P15,Setmar.1,C06,2596.52328
control screen 3,Cxxcl.2,D07,2596.925113
CR-pLMPd-A-P21,Smarca2.3,C03,2598.908601
CR-pLMPd-A-P19,Cbx2.1,D08,3168.473842
CR-pLMPd-A-P06,Gadd45a.3,F02,2549.24707
CR-pLMPd-A-P17,Taf1.3,E09,2607.801116
CR-pLMPd-A-P03,Cbx5.3,F09,2553.077378
control screen 3,Whsc1.4,B09,2613.919102
CR-pLMPd-A-P02,Bptf.4,G03,2555.09375
control screen 1,Whsc1.1,B06,2555.474904
CR-pLMPd-A-P13,Prdm11.4,G04,3740.626822
CR-pLMPd-A-P02,Brpf3.3,F03,2557.866323
CR-pLMPd-A-P06,Hdac3.3,E09,2557.908012
CR-pLMPd-A-P19,Cecr2.1,B08,3185.833513
CR-pLMPd-A-P07,Jhdm1d.2,C05,2561.832321
CR-pLMPd-A-P18,Trim33.4,G03,2634.422057
CR-pLMPd-A-P15,Scml4.2,C08,2643.182191
CR-pLMPd-A-P03,Chaf1a.2,D08,2568.828576
CR-pLMPd-A-P13,Prdm12.1,B06,3765.522
CR-pLMPd-A-P02,Brd4.2,D08,2576.992952
CR-pLMPd-A-P08,Kdm2b.2,C10,3778.912977
CR-pLMPd-A-P02,Bop1.3,E11,2579.827715
CR-pLMPd-A-P21,Scmh1.1,C04,2669.780909
CR-pLMPd-A-P07,Hdac7.1,B02,2580.946795
CR-pLMPd-A-P16,Sirt7.3,E11,2671.432413
CR-pLMPd-A-P10,Mll2.3,E08,3782.85512
CR-pLMPd-A-P12,Phf19.4,G03,3783.430546
CR-pLMPd-A-P06,Hdac1.2,C07,2582.305631
CR-pLMPd-A-P02,Brpf3.2,D11,2583.270879
CR-pLMPd-A-P14,Prmt7.3,E11,3786.302523
CR-pLMPd-A-P18,Ube2e1.3,E06,2676.230131
CR-pLMPd-A-P07,Ing3.2,E03,2587.255095
CR-pLMPd-A-P10,Msl3.3,E11,3793.681844
CR-pLMPd-A-P10,Mll1.2,C04,3794.806643
CR-pLMPd-A-P13,Prkaa2.1,C09,3796.090957
CR-pLMPd-A-P10,Nap1l1.2,D11,3796.230235
CR-pLMPd-A-P10,Myst2.2,C02,3796.324078
CR-pLMPd-A-P03,Cbx8.4,F04,2591.58224
CR-pLMPd-A-P08,Kat2b.4,F10,3802.854066
CR-pLMPd-A-P11,Padi6.2,D08,3806.860322
CR-pLMPd-A-P18,Tet3.4,F10,2703.097866
CR-pLMPd-A-P18,Trim66.4,G11,2703.180919
CR-pLMPd-A-P19,Zmynd8.2,E02,3245.143692
control screen 1,Whsc1.2,B07,2598.034918
CR-pLMPd-A-P03,Chaf1b.2,C02,2598.556672
CR-pLMPd-A-P14,Prmt8.2,E02,3812.089029
CR-pLMPd-A-P07,Ino80.1,C06,2601.821386
CR-pLMPd-A-P14,Rbbp7.4,G02,3819.358176
CR-pLMPd-A-P05,Epc1.2,C10,2603.253573
CR-pLMPd-A-P09,Mbd4.2,C05,3820.488019
CR-pLMPd-A-P13,Prdm15.3,E11,3820.520204
control screen 2,Klf2.4,E09,3822.487615
CR-pLMPd-A-P14,Prmt7.4,G10,3826.304271
control screen 3,Sp140.4,F09,2733.251111
control screen 1,Bptf.2,B03,2611.500922
CR-pLMPd-A-P13,Prkcd.4,G05,3833.900891
CR-pLMPd-A-P09,L3mbtl4.3,D04,3835.551884
CR-pLMPd-A-P17,Smyd5.4,G04,2744.633357
CR-pLMPd-A-P17,Suv39h1.2,E03,2746.362232
CR-pLMPd-A-P18,Tet1.4,G04,2747.483376
CR-pLMPd-A-P10,Myst3.2,C05,3847.620446
CR-pLMPd-A-P07,Ing5.2,C07,2620.03648
CR-pLMPd-A-P04,Dnmt1.1,C06,2620.662664
CR-pLMPd-A-P05,Ezh1.4,F07,2622.381982
control screen 1,Brd8.3,C08,2623.65231
CR-pLMPd-A-P11,Padi6.3,E10,3855.11351
control screen 3,Cxxcl.4,D09,2761.707078
CR-pLMPd-A-P01,Aff4.3,F02,2625.162154
CR-pLMPd-A-P18,Trim24.2,E07,2764.308064
CR-pLMPd-A-P20,Mecp2.2,F08,2999.740667
CR-pLMPd-A-P04,Chd3.3,D10,2626.51283
CR-pLMPd-A-P20,Mecp2.3,G11,3001.280554
CR-pLMPd-A-P15,Setd1a.3,F06,2767.152781
CR-pLMPd-A-P20,Fkbp5.1,D02,3001.920561
CR-pLMPd-A-P09,Kdm5b.3,D10,3862.46207
CR-pLMPd-A-P20,Phc2.2,G02,3005.918217
CR-pLMPd-A-P12,Pcmt1.4,F10,3864.494643
CR-pLMPd-A-P01,Atrx.4,G06,2630.33329
control screen 2,Klf2.1,E06,3865.766455
CR-pLMPd-A-P04,Chd9.4,G10,2630.832494
CR-pLMPd-A-P20,Hdac11.2,F10,3008.772469
CR-pLMPd-A-P20,Fkbp5.2,E08,3011.151748
CR-pLMPd-A-P18,Ube2i.2,D08,2780.215771
CR-pLMPd-A-P06,Hcfc1.2,C10,2634.846196
CR-pLMPd-A-P04,Chd6.1,C03,2637.538286
CR-pLMPd-A-P15,Sfmbt1.2,C02,2790.432078
CR-pLMPd-A-P20,Parp2.1,F04,3023.707363
CR-pLMPd-A-P07,Ing4.1,B03,2639.544975
CR-pLMPd-A-P03,Chd1.2,C05,2644.718323
CR-pLMPd-A-P05,Ep400.3,F08,2644.896575
CR-pLMPd-A-P15,Setd8.4,G11,2804.875496
CR-pLMPd-A-P07,Hdac8.2,D02,2645.713612
CR-pLMPd-A-P14,Rnf217.1,C09,3893.665605
CR-pLMPd-A-P09,Kdm5c.4,G04,3895.535768
CR-pLMPd-A-P13,Prdm13.2,D06,3897.327607
CR-pLMPd-A-P15,Scml4.4,G08,2813.483666
CR-pLMPd-A-P10,Mta1.2,E02,3898.410473
CR-pLMPd-A-P01,Asxl3.2,C10,2649.991828
CR-pLMPd-A-P01,Aff4.2,C08,2652.086063
control screen 1,Klf2.4,E09,2653.517732
CR-pLMPd-A-P19,Brd7.1,G09,3336.316002
CR-pLMPd-A-P20,Hdac5.3,G07,3052.841635
CR-pLMPd-A-P13,Prdm10.1,B02,3907.636571
CR-pLMPd-A-P13,Prkaa1.2,C05,3909.460555
control screen 2,Sp140.1,F06,3911.577096
CR-pLMPd-A-P17,Tcea1.1,B07,2832.301589
CR-pLMPd-A-P21,Ube2a.1,C11,2832.420436
CR-pLMPd-A-P01,Atad2.1,B04,2658.704977
CR-pLMPd-A-P21,Setd3.3,E08,2836.901181
CR-pLMPd-A-P16,Smarca5.1,B03,2839.75955
CR-pLMPd-A-P04,Cxxc1.2,C10,2663.112968
CR-pLMPd-A-P18,Tet1.2,D02,2842.169605
CR-pLMPd-A-P09,L3mbtl3.3,F08,3921.532892
control screen 1,shCd4.4+pMig,E11,2663.622281
CR-pLMPd-A-P05,Elp4.1,B09,2665.51428
CR-pLMPd-A-P03,Chd1l.4,G06,2665.555711
CR-pLMPd-A-P01,Atad2.3,E06,2665.911271
CR-pLMPd-A-P14,Prmt6.4,G07,3930.494196
CR-pLMPd-A-P12,Phf1.3,E11,3931.249734
CR-pLMPd-A-P13,Prdm15.1,B09,3932.130403
CR-pLMPd-A-P14,Ring1.1,B08,3933.463739
control screen 2,Cxxcl.3,D08,3936.12085
CR-pLMPd-A-P09,Kdm5d.4,G08,3936.627719
control screen 1,shCd4.4+Runx3,E10,2673.836485
CR-pLMPd-A-P04,Ctsl.4,G11,2674.725795
CR-pLMPd-A-P01,Ash1l.1,D05,2677.883285
CR-pLMPd-A-P19,Chd7.2,B11,3376.920455
CR-pLMPd-A-P20,Fkbp2.2,E04,3099.245287
CR-pLMPd-A-P01,Atad2b.3,E10,2680.589933
CR-pLMPd-A-P19,Wbp7.1,B02,3380.237931
CR-pLMPd-A-P20,Phc2.1,E10,3105.8189
CR-pLMPd-A-P11,Paxip1.3,E09,3955.977443
CR-pLMPd-A-P20,Fbxo17.3,C04,3108.861117
control screen 3,Klf2.4,E09,2888.346043
CR-pLMPd-A-P16,Sirt4.1,B06,2898.432441
CR-pLMPd-A-P07,Hells.1,C03,2690.534633
CR-pLMPd-A-P19,Arid1b.2,C10,3398.356537
CR-pLMPd-A-P03,Cbx1.1,C03,2694.989446
CR-pLMPd-A-P08,Kdm1b.3,F09,3977.564682
control screen 3,Sp140.3,F08,2912.102834
CR-pLMPd-A-P07,Jmjd1c.2,D03,2697.24494
CR-pLMPd-A-P18,Ube2i.3,E10,2915.307085
CR-pLMPd-A-P21,Smyd1.2,E11,2915.588196
CR-pLMPd-A-P21,Smyd1.1,D09,2915.889527
CR-pLMPd-A-P18,Ube2b.3,D04,2919.311043
control screen 1,Ncor1.3,D04,2700.292893
CR-pLMPd-A-P21,Smyd1.3,G10,2919.707867
CR-pLMPd-A-P04,Cxxc1.4,G09,2700.631203
CR-pLMPd-A-P14,Prmt2.1,B10,3984.453827
CR-pLMPd-A-P20,Phc3.3,E05,3139.755148
CR-pLMPd-A-P09,Kdm5b.2,C04,3988.109039
CR-pLMPd-A-P03,Brwd3.4,G04,2703.36931
control screen 2,Sp140.2,F07,3990.063714
control screen 2,Brd8.3,C08,3991.752935
CR-pLMPd-A-P06,Gadd45b.1,C03,2705.370598
CR-pLMPd-A-P13,Prkaa2.4,G06,3992.759725
CR-pLMPd-A-P07,Ino80.3,E10,2705.609544
CR-pLMPd-A-P04,Dnmt3l.2,D03,2707.067994
CR-pLMPd-A-P20,Prdm16.3,D07,3150.747851
CR-pLMPd-A-P04,Dot1l.2,D11,2707.802599
CR-pLMPd-A-P07,Hltf.1,B09,2710.760923
CR-pLMPd-A-P21,Setd3.1,B10,2946.778505
CR-pLMPd-A-P09,Men1.2,D11,4006.45008
CR-pLMPd-A-P01,Ash1l.4,G07,2715.381071
CR-pLMPd-A-P05,Ehmt1.2,C08,2716.921164
CR-pLMPd-A-P13,Prdm6.2,C07,4012.120544
CR-pLMPd-A-P14,Rbbp7.1,C06,4013.874175
CR-pLMPd-A-P20,Prdm16.2,D03,3170.461619
CR-pLMPd-A-P04,Chd5.4,G08,2718.617177
CR-pLMPd-A-P05,Epc1.3,D04,2719.942859
CR-pLMPd-A-P02,Baz2b.4,F10,2720.51392
CR-pLMPd-A-P13,Prdm9.2,C02,4023.159365
CR-pLMPd-A-P16,Sirt6.3,F05,2969.13211
CR-pLMPd-A-P16,Sirt4.4,G08,2976.380627
control screen 2,shCd4.1+Runx3,B10,4034.412273
CR-pLMPd-A-P02,Brd1.3,F08,2731.904714
CR-pLMPd-A-P04,Dnmt3a.2,C02,2732.294584
CR-pLMPd-A-P09,Mecom.2,D03,4041.772124
control screen 2,mll2.3,C04,4045.059584
control screen 3,Cxxcl.1,D06,2996.720325
CR-pLMPd-A-P10,Mta1.3,F09,4046.795629
CR-pLMPd-A-P10,Mll5.1,C03,4047.659967
CR-pLMPd-A-P19,Cecr2.3,E05,3472.088434
CR-pLMPd-A-P17,Suv420h2.3,E10,3001.00466
CR-pLMPd-A-P21,Setd7.2,B06,3003.134038
CR-pLMPd-A-P05,Fbxo44.4,G05,2740.441055
CR-pLMPd-A-P14,Prmt8.1,C11,4054.308935
CR-pLMPd-A-P05,Fbxl19.3,D07,2742.213981
control screen 3,Sp140.2,F07,3011.11477
CR-pLMPd-A-P10,Mtf2.1,B04,4061.036207
control screen 1,Ncor1.4,D05,2746.197136
CR-pLMPd-A-P03,Cbx3.4,G07,2747.996627
CR-pLMPd-A-P07,Jhdm1d.1,B11,2750.406794
CR-pLMPd-A-P18,Usp51.3,F03,3026.972312
CR-pLMPd-A-P10,Nap1l1.4,G05,4073.96988
CR-pLMPd-A-P12,Ppargc1a.1,C09,4075.164593
CR-pLMPd-A-P08,Kat5.3,F05,4075.249908
CR-pLMPd-A-P18,Tet3.1,C03,3032.757342
CR-pLMPd-A-P12,Pcgf2.3,D10,4076.715576
CR-pLMPd-A-P04,Chd5.2,C08,2755.248095
CR-pLMPd-A-P10,Mll1.1,B02,4077.036284
CR-pLMPd-A-P18,Usp27x.3,D07,3035.581574
CR-pLMPd-A-P04,Dot1l.3,F03,2755.830988
CR-pLMPd-A-P05,Ep400.2,E03,2756.051874
CR-pLMPd-A-P09,Kdm5c.3,E08,4079.11493
CR-pLMPd-A-P01,Ash2l.2,D09,2756.611675
CR-pLMPd-A-P10,Mta2.3,F08,4079.667938
CR-pLMPd-A-P15,Setd2.3,F05,3040.006193
CR-pLMPd-A-P04,Crebbp.1,C11,2759.507111
CR-pLMPd-A-P16,Smarca5.3,D04,3044.213555
CR-pLMPd-A-P10,Mtf2.2,C07,4086.649611
CR-pLMPd-A-P17,Suv39h1.1,B05,3049.587906
CR-pLMPd-A-P01,Aff1.2,D02,2762.885054
CR-pLMPd-A-P17,Ssrp1.3,E11,3051.593683
CR-pLMPd-A-P02,Brpf1.3,D07,2763.669314
CR-pLMPd-A-P16,Smarca5.2,C10,3052.55598
CR-pLMPd-A-P03,Cbx3.3,F05,2764.039237
CR-pLMPd-A-P02,Brpf1.4,G06,2764.602304
CR-pLMPd-A-P07,Ing3.3,F08,2764.882377
control screen 2,mll2.4,C05,4095.172166
CR-pLMPd-A-P14,Rbbp5.3,E06,4096.904932
CR-pLMPd-A-P19,Zmynd11.2,D09,3518.621433
CR-pLMPd-A-P04,Chd9.3,E11,2768.112484
CR-pLMPd-A-P18,Tet1.3,E08,3062.511554
CR-pLMPd-A-P17,Suz12.4,F07,3069.158927
CR-pLMPd-A-P17,Suv420h1.2,C07,3075.577019
CR-pLMPd-A-P15,Setd4.2,D09,3080.285198
control screen 1,Bptf.3,B04,2778.486009
CR-pLMPd-A-P05,Ep300.3,F09,2779.294908
CR-pLMPd-A-P09,Kdm6b.1,D05,4118.266061
CR-pLMPd-A-P12,Pcgf5.1,B10,4119.728886
CR-pLMPd-A-P13,Prdm8.2,D08,4123.142046
CR-pLMPd-A-P05,Ehmt2.1,C03,2785.005198
CR-pLMPd-A-P19,Brdt.1,E06,3547.537865
CR-pLMPd-A-P01,Atm.4,F07,2786.217223
CR-pLMPd-A-P03,Chaf1a.1,C06,2786.547175
CR-pLMPd-A-P19,Wbp7.4,E04,3551.896594
CR-pLMPd-A-P01,Atrx.3,D07,2789.622755
control screen 1,Wdr82.1,G06,2789.660729
CR-pLMPd-A-P07,Jmjd4.3,F03,2792.124873
CR-pLMPd-A-P07,Hdac8.4,G04,2792.823358
CR-pLMPd-A-P17,Sp100.4,G08,3114.726139
CR-pLMPd-A-P04,Dmap1.1,B04,2794.155996
CR-pLMPd-A-P16,Smarcd3.1,B08,3115.772954
control screen 3,Brd8.4,C09,3120.947146
CR-pLMPd-A-P14,Prmt1.2,C04,4148.437835
CR-pLMPd-A-P07,Hltf.2,D09,2799.718765
CR-pLMPd-A-P14,Rbbp4.2,C10,4161.150041
CR-pLMPd-A-P03,Brwd1.4,E04,2806.101366
control screen 2,shCd4.2+pMig,C11,4165.534779
control screen 2,Bptf.1,B02,4165.669936
CR-pLMPd-A-P12,Phf2.3,F08,4168.002938
CR-pLMPd-A-P18,Tet1.1,B10,3148.332476
CR-pLMPd-A-P15,Setd5.4,G03,3150.894662
CR-pLMPd-A-P16,Sirt6.1,D05,3151.127418
