plate_well,shRNA,Percentage
control1_E05,shSmarca4.4,20.14388489
18_F08,Trim66.3,20.78239609
17_C09,Taf3.1,20.80766598
control3_C06,shBrd8.1,20.81043956
1_B11,Atr.1,20.19844082
21_E11,Smyd1.2,20.82191781
12_G10,Phf1.4,18.4923152
13_B04,Prdm6.1,18.49336215
16_C04,Sirt1.2,20.83333333
9_G09,L3mbtl4.4,18.50515464
control3_C03,shmll2.2,20.84980237
21_D05,Smarcc1.2,20.85048011
7_C08,Hdac9.2,20.22873481
control3_C10,shCd4.2,20.85448393
17_G06,Taf3.4,20.86520707
13_B05,Prdm4.1,18.52361302
1_F03,Aurkb.3,20.25316456
19_G10,Zmynd11.4,20.87597217
5_D04,Epc1.3,20.26706231
16_E04,Sirt1.4,20.89057319
19_D11,Eaf1.2,20.89508002
11_C06,Padi6.1,18.55388813
control3_D09,shCxxcl.4,20.90680101
14_E07,Prmt6.2,18.58204688
13_F11,Prkaa1.4,18.60602481
7_B09,Hltf.1,20.34820457
17_G04,Smyd5.4,20.99364961
13_E04,Prdm10.4,18.64016134
4_F06,Chd6.3,20.3968254
1_D10,Actl6b.3,20.40256176
1_F02,Aff4.3,20.40532486
7_F04,Ing5.4,20.41920216
control1_C11,shCd4.2,20.42105263
6_E06,Hdac1.3,20.43435341
10_F03,Nap1l1.3,18.67821882
19_D09,Zmynd11.2,21.05602061
20_E07,Hdac5.1,21.05951602
14_D04,Rbbp4.3,18.68446139
12_F05,Phc1.3,18.70748299
6_F02,Gadd45a.3,20.471597
1_B04,Atad2.1,20.47768207
15_D11,Sin3b.2,21.11767867
15_C09,Sin3a.1,21.11959288
13_E02,Prdm2.2,18.73695198
11_G04,Nap1l3.4,18.74501462
control3_D08,shCxxcl.3,21.13785558
10_B06,Mll3.1,18.75
15_B07,Sin3b.1,21.14754098
7_D11,Jmjd4.2,20.53527981
control2_B09,shWhsc1.4,18.76856068
1_B03,Asxl3.1,20.56530214
2_C05,Brd9.2,20.5770691
2_F08,Brd1.3,20.5801105
15_B06,Scml4.1,21.20535714
10_C05,Myst3.2,18.80916031
17_G03,Supt16h.4,21.2334114
21_G07,Smarcd2.2,21.2345679
11_G11,Orc1.4,18.82497693
18_C03,Tet3.1,21.23926838
6_G08,Gadd45a.4,20.62289562
10_C11,Mta1.1,18.83061049
15_B09,Setd4.1,21.24380848
control3_E06,shKlf2.1,21.25813449
12_C02,Phip.2,18.84997838
18_F07,Uhrf1.4,21.26607319
16_G03,Smarca1.4,21.27734651
control2_C06,shBrd8.1,18.87110362
11_G06,Pbrm1.4,18.87899636
control1_B08,shWhsc1.3,20.6855792
14_E11,Prmt7.3,18.8844086
6_F06,Gadd45b.3,20.70063694
8_F02,Kat2a.3,18.91830215
11_E07,Ncor1.2,18.91891892
control2_D10,shCd4.3,18.93111227
13_F05,Prdm14.3,18.93814997
control3_G04,shSmarce1.3,21.38098122
12_B04,Phf20l1.1,18.95219701
18_B05,Trim66.1,21.40186916
20_D11,Rnf2.3,21.4032601
9_E08,Kdm5c.3,18.96482006
13_F04,Prdm6.4,18.97391803
10_C07,Mtf2.2,18.97686266
18_E06,Ube2e1.3,21.43507973
9_B10,Kdm5c.1,18.99205561
9_E04,Kdm5b.4,19.0098085
5_E05,Ezh1.3,20.84639498
13_E03,Prdm4.2,19.01886792
18_F09,Trim33.3,21.48254768
17_F03,Tcea1.3,21.49122807
8_D10,Jmjd5.3,19.04243743
12_E02,Phf19.2,19.04761905
11_C10,Padi1.2,19.05416552
11_F02,Ncoa1.3,19.06215316
7_D05,Hira.1,20.9143637
17_D03,Taf3.2,21.53261558
5_E07,Elp3.2,20.92651757
13_F08,Prdm4.3,19.07916529
20_G02,Phc2.2,21.55376599
8_F10,Kat2b.4,19.092827
4_D10,Chd3.3,20.9486166
5_F06,Ehmt2.3,20.9492635
10_E09,Myst3.3,19.12114014
2_E04,Baz1a.4,20.98765432
9_C03,Kdm6a.1,19.12991657
12_G05,Prdm1.4,19.13123845
16_D03,Smyd2.2,21.65125043
9_D10,Kdm5b.3,19.1655204
control1_E04,shSmarca4.3,21.07881644
4_E02,Crebbp.2,21.08843537
12_E05,Phip.3,19.21521036
2_C10,Brd2.2,21.10912343
6_C10,Hcfc1.2,21.13594041
5_G10,Elp4.4,21.13709308
18_F02,Tet2.3,21.75177763
18_G05,Usp51.4,21.7552534
14_D09,Prmt7.2,19.25192519
4_F08,Ctsl.3,21.15971516
17_D02,Smyd5.2,21.77894048
13_B02,Prdm10.1,19.27125506
9_C08,Kdm5d.2,19.27330174
17_D06,Sp110.2,21.78571429
17_D05,Sp140.1,21.78868917
10_D10,Mll1.3,19.27818474
6_F03,Hdac6.3,21.1815562
17_E05,Suz12.3,21.80143296
5_F10,Ehmt2.4,21.1922699
4_F10,Chd6.4,21.20418848
9_D09,L3mbtl1.2,19.29961089
19_E09,Clock.1,21.82827851
8_F06,Kat2b.3,19.30964467
10_C04,Mll1.2,19.31252827
1_G06,Atrx.4,21.22173741
6_E02,Gtf3c4.2,21.23451424
12_E07,Phc1.2,19.33237764
control2_B07,shWhsc1.2,19.34084996
17_F04,Suv420h1.4,21.87679908
12_G07,Phc1.4,19.35546875
12_G08,Pcgf6.4,19.36137861
10_C03,Mll5.1,19.36836911
2_E06,Brd3.3,21.30584192
6_E11,Gtf2f1.3,21.31941856
21_D10,Scmh1.2,21.93690389
12_E09,Polr2b.3,19.40808196
3_D06,Cbx1.2,21.34268537
13_G10,Prdm15.4,19.41747573
15_F04,Setdb2.4,21.97667281
5_G07,Elp3.4,21.3700991
14_C06,Rbbp7.1,19.44444444
2_E07,Bmi1.2,21.39037433
15_E10,Setmar.3,22.00704225
5_B09,Elp4.1,21.40820981
17_E06,Suv420h1.3,22.02978871
13_F10,Prdm13.4,19.48798328
15_G09,Setdb1.4,22.05424633
15_D08,Setmar.2,22.07537934
7_C06,Ino80.1,21.47147147
17_B10,Smyd5.1,22.08718626
17_E08,Smyd5.3,22.1117062
14_C08,Prmt3.2,19.53945141
control2_B05,shBptf.4,19.5429472
18_D10,Tdg.3,22.13740458
1_B05,Asxl2.1,21.53284672
19_E11,Zmynd11.3,22.14693295
17_B07,Tcea1.1,22.14930271
12_C04,Pcgf2.2,19.5902049
9_G03,L3mbtl2.4,19.59399823
16_G07,Sirt6.4,22.21314822
14_E06,Rbbp5.3,19.67501958
14_E02,Prmt8.2,19.68403074
15_D06,Setd1a.2,22.31126107
control1_D07,shCxxcl.2,21.71149144
control2_C08,shBrd8.3,19.71388695
8_B08,Kdm4a.1,19.71580817
15_F02,Scml4.3,22.35365484
10_E06,Mtf2.3,19.74371144
14_G06,Rnf217.4,19.74654378
control2_B10,shCd4.1,19.7477164
18_B11,Usp22.1,22.36953456
10_B09,Msl3.1,19.75254087
4_F09,Crebbp.3,21.78734508
15_B04,Setdb2.1,22.3977028
15_G02,Setmar.4,22.39819005
20_B09,Iws1.1,22.42225859
11_E06,Padi4.3,19.80092428
16_G09,Smarca5.4,22.43645925
17_E03,Suv39h1.2,22.43975904
12_D06,Pcmt1.2,19.80830671
17_D07,Taf3.3,22.48416608
5_B11,Ezh2.1,21.89054726
14_D02,Prmt2.2,19.85522234
8_E06,Kdm3a.3,19.86084756
17_B03,Suv39h2.1,22.51049218
10_G07,Morf4l1.4,19.8743997
control1_F04,shRunx3.3,21.92201412
control1_B11,shCd4.1,21.92513369
12_E06,Phf20l1.3,19.88442343
18_E07,Trim24.2,22.54481192
9_D05,Kdm6b.1,19.90407674
7_C10,Ing4.2,21.95945946
15_D07,Sin3a.3,22.59054635
5_G02,Ercc5.4,21.98870765
8_B05,Kdm2a.1,19.93560504
18_G04,Tet1.4,22.60223048
7_B11,Jhdm1d.1,22.00120555
15_B10,Scml2.1,22.61235955
9_G10,L3mbtl1.4,19.94739149
control3_F02,shRunx3.1,22.61904762
17_E04,Smyd4.4,22.64257482
1_D11,Aurkb.2,22.03715567
16_D10,Sirt1.3,22.64831203
11_D07,Pbrm1.3,19.97670355
19_G03,Zmynd8.4,22.65084075
11_D08,Padi6.2,19.98972251
18_E08,Tet1.3,22.67091746
13_B10,Prdm11.1,20
13_F06,Prdm13.3,20
3_F02,Carm1.3,22.07446809
control2_D11,shCd4.3,20.01811594
17_F05,Sp140.3,22.7008149
control1_F03,shRunx3.2,22.12943633
4_B05,Ctsl.1,22.13114754
15_E09,Sfmbt2.3,22.7393617
4_C11,Crebbp.1,22.13706041
16_G06,Smyd2.4,22.75
9_F05,Kdm6b.3,20.06037322
1_B06,Aff4.1,22.15288612
1_B08,Atm.1,22.15598609
17_B08,Suz12.1,22.77477477
7_B04,Ing5.1,22.17217217
1_B07,Aurkb.1,22.1761658
19_C04,Wbp7.2,22.79608192
6_D09,Gtf2f1.2,22.1930745
control2_F09,shSp140.4,20.11210023
4_D07,Dnmt3l.3,22.21343874
control1_G03,shSmarce1.2,22.21350078
18_G07,Trim24.4,22.8226887
11_G02,Padi6.4,20.12102874
2_C08,Baz2a.2,22.22222222
8_F08,Kdm2a.3,20.12146818
control3_F06,shSp140.1,22.84163789
9_B03,L3mbtl4.1,20.13341419
control2_D07,shCxxcl.2,20.1369863
20_B08,Phc3.1,22.84960422
16_F06,Sirt5.3,22.85368803
6_D03,Hdac4.2,22.25075881
control1_C09,shBrd8.4,22.25345514
18_G03,Trim33.4,22.8711547
8_D03,Kdm4d.2,20.16732717
12_D11,Prdm1.2,20.17370707
20_G03,Kdm4b.2,22.89336316
6_F09,Gtf3c4.3,22.2962963
19_F11,Clock.2,22.91147132
20_F06,Hdac11.1,22.91414752
8_G11,Kdm2a.4,20.20933977
control1_B10,shCd4.1,22.33706575
7_G06,Jmjd1c.4,22.34580384
19_G09,Brd7.1,22.95895354
8_G04,Jmjd6.4,20.26143791
17_B02,Smyd4.1,23.01564723
16_F07,Smarcd3.4,23.01775148
9_C02,Mbd3.2,20.29927151
20_G11,Mecp2.3,23.05746296
5_B05,Ep400.1,22.4647325
16_E06,Smarcc2.3,23.08039747
7_C07,Ing5.2,22.48186946
9_B08,Mbd3.1,20.33288349
18_D04,Ube2b.3,23.09267793
20_G09,Padi3,23.10151878
12_G09,Phf20.4,20.36199095
11_D10,Nap1l2.3,20.36793693
17_G07,Sp140.4,23.1511254
2_F09,Bptf.3,22.55166217
6_D08,Hdac10.2,22.55993151
18_D03,Usp27x.2,23.17784257
20_C09,Prdm16.1,23.1827112
12_F03,Prdm1.3,20.44289044
2_B09,Bop1.1,22.63215859
18_G09,Ube2b.4,23.26297274
17_F08,Suv39h1.3,23.26998924
9_C11,L3mbtl2.1,20.49373041
20_D07,Prdm16.3,23.29004329
14_E04,Prmt1.4,20.49987377
control2_D08,shCxxcl.3,20.51215051
5_B07,Fbxo44.1,22.71407837
9_D07,Mecom.3,20.52168448
1_F07,Atm.4,22.72727273
11_C05,Paxip1.2,20.53003534
control2_G02,shSmarce1.1,20.54326318
2_D11,Brpf3.2,22.7735369
19_C09,Clock.3,23.38079927
14_B07,Rnf40.1,20.58263
12_B05,Phf2.1,20.58993638
12_G11,Phf2.4,20.61459667
9_C10,L3mbtl4.2,20.61664954
15_D05,Setd2.1,23.4421365
20_D08,Parp2.3,23.4557596
17_C11,Supt16h.1,23.48837209
21_G10,Smyd1.3,23.49639134
15_E07,Setd2.2,23.50449974
20_G08,H2afz.1,23.51057015
20_E11,Iws1.3,23.52941176
control2_E11,shCd4.4,20.6952304
6_G04,Fkbp1a.4,22.95719844
19_G05,Fbxo17.1,23.56321839
11_B04,Padi4.1,20.72278134
control2_E09,shKlf2.4,20.7456979
2_E03,Brd1.2,22.99741602
5_D03,Fbxl19.2,23.04147465
8_E03,Kdm2a.2,20.80761317
12_D05,Phc1.1,20.8125
6_B04,Hdac1.1,23.10352778
18_F04,Ube2e1.4,23.73134328
10_G10,Msl3.4,20.85852479
20_F07,Phf10.1,23.74193548
14_F04,Rbbp5.4,20.87969402
10_D09,Msl3.2,20.88305489
control1_B07,shWhsc1.2,23.17523431
19_F09,Zmynd8.3,23.78277154
control3_E08,shKlf2.3,23.80073801
19_D07,Dpy30.2,23.80952381
16_F04,Smarcc2.4,23.81570409
2_C11,Bptf.1,23.22097378
21_E08,Setd3.3,23.83838384
8_D08,Kdm3b.2,20.96375618
17_C06,Suv420h2.1,23.89006342
7_C11,Ing2.1,23.30468004
16_B02,Sirt1.1,23.91304348
8_B06,Kat2a.1,21.01379532
2_B10,Baz1b.1,23.33149476
1_E09,Atr.3,23.35766423
9_B05,L3mbtl3.1,21.06615286
16_E07,Sirt6.2,24.00846113
10_D07,Myst4.3,21.08675517
control2_B03,shBptf.2,21.09375
20_C05,Phf10.3,24.03292181
8_E08,Jmjd6.3,21.11244019
21_F06,Smarcb1.2,24.06471183
20_E08,Fkbp5.2,24.08045977
12_G04,Pcgf5.4,21.14478114
16_D08,Smarcd1.2,24.09040794
7_B03,Ing4.1,23.50198181
5_F09,Ep300.3,23.54211663
7_G11,Ing3.4,23.55802641
control3_F08,shSp140.3,24.15215399
1_D04,Asxl3.3,23.56902357
12_F07,Phip.4,21.21771218
2_C06,Brd4.1,23.58974359
15_F07,Sfmbt1.4,24.18478261
14_F09,Prmt8.3,21.23104371
14_B04,Rbbp5.1,21.26155519
20_G05,Satb1.2,24.24979724
control2_F02,shRunx3.1,21.28421591
2_G02,Brd4.4,23.66863905
8_D06,Kat2b.2,21.2904539
19_E08,Wdr5.3,24.26966292
control3_D07,shCxxcl.2,24.28134557
6_B02,Fbxw9.1,23.69281046
15_D10,Rpa3.3,24.28571429
19_E02,Zmynd8.2,24.31192661
19_C07,Brd7.3,24.31243124
15_G06,Sin3a.4,24.31421446
21_B10,Setd3.1,24.31597529
9_F10,Kdm6a.4,21.33986928
3_C05,Chd1.2,23.73472949
control1_E09,shKlf2.4,23.73862696
1_E03,Asxl2.2,23.75
8_G05,Kdm5a.4,21.39678192
18_G08,Tet2.4,24.40087146
21_G08,Smarca2.2,24.40528634
11_E09,Paxip1.3,21.41957161
5_C06,Ercc5.1,23.84833451
5_F11,Ezh2.4,23.86332323
17_G05,Tcea1.4,24.45511636
control1_B06,shWhsc1.1,23.87213784
3_D07,Chd1l.3,23.88059701
9_E11,L3mbtl1.3,21.47140221
2_E08,Baz1b.3,23.89502762
1_G03,Asxl1.4,23.91646966
10_E02,Mta1.2,21.50359315
9_C05,Mbd4.2,21.50600645
7_B08,Jarid2.1,23.97179788
control1_D08,shCxxcl.3,24.00662252
12_D07,Ppargc1a.3,21.57268495
8_C05,Kdm4c.2,21.59460716
7_G10,Hltf.4,24.05063291
17_E02,Supt16h.2,24.64114833
5_B02,Dub2a.1,24.07063197
15_E11,Setd4.3,24.67685076
1_D03,Atrx.2,24.14190943
8_E09,Kdm4c.3,21.68157424
8_G03,Kdm1b.4,21.768605
1_C06,Atad2b.1,24.27635749
control1_B04,shBptf.3,24.28174235
16_B06,Sirt4.1,24.86956522
7_F08,Ing3.3,24.30730479
9_E09,Mbd4.3,21.81818182
20_F08,Mecp2.2,24.92462312
9_D04,L3mbtl4.3,21.83156173
2_D09,Bop1.2,24.35473197
9_F11,Mbd4.4,21.86098655
7_D04,Ing4.3,24.38118812
9_E03,L3mbtl3.2,21.87601428
5_B03,Epc1.1,24.39932318
20_B04,Paf1.1,25
18_C07,Ube2e1.2,25
17_G11,Suv39h1.4,25.01068833
19_E04,Wbp7.4,25.01485443
control2_F06,shSp140.1,21.91517943
5_B06,Ehmt1.1,24.45710217
19_C10,Arid1b.2,25.04317789
7_E08,Hdac8.3,24.5089667
7_B05,Ing3.1,24.51253482
control1_F02,shRunx3.1,24.51324609
control1_C08,shBrd8.3,24.53573438
20_D05,Hdac11.3,25.12462612
control1_G04,shSmarce1.3,24.55290611
17_F09,Supt16h.3,25.13812155
control3_F07,shSp140.2,25.16462841
16_D04,Smarca5.3,25.18796992
19_G11,Arid1a.2,25.19122896
6_E07,Gtf2b.2,24.61964039
12_F02,Pcgf6.3,22.07192346
10_G06,Myst4.4,22.0729927
10_F09,Mta1.3,22.08613196
6_C02,Hdac2.2,24.67028704
control1_G05,shSmarce1.4,24.6805649
20_E04,Fkbp2.2,25.28795812
15_E05,Sfmbt1.3,25.29815685
2_D05,Bmi1.1,24.7311828
7_F10,Hells.4,24.75806452
9_C09,Mecom.1,22.19451372
17_C02,Suz12.2,25.40069686
10_E07,Morf4l1.2,22.2459893
7_C03,Hells.1,24.8549079
15_C04,Rpa3.2,25.46728972
control2_C07,shBrd8.2,22.27774855
8_G06,Kdm4d.4,22.2997416
14_F08,Psip1.3,22.31425091
control1_E06,shKlf2.1,24.96175421
17_G10,Ssrp1.4,25.54878049
15_F03,Sin3b.3,25.57363371
4_C10,Cxxc1.2,25
7_D07,Jmjd1c.3,25
10_F04,Mtf2.4,22.40102993
12_E08,Pcgf5.3,22.4036192
6_G07,Gtf2b.4,25.07082153
6_F08,Hat1.3,25.07708119
14_E03,Psip1.2,22.46445498
control3_F03,shRunx3.2,25.74178027
14_F07,Ring1.4,22.54475085
7_E07,Hira.2,25.23245985
18_F06,Tet3.3,25.83479789
13_E05,Prdm9.3,22.59666548
7_G07,Hira.4,25.29711375
10_D08,Myst1.2,22.65372168
13_D04,Prdm5.3,22.65625
2_F11,Brd9.4,25.37076271
5_C03,Ehmt2.1,25.38783551
2_B04,Brd3.1,25.44642857
9_F06,Kdm6a.3,22.73545291
9_B04,Mbd1.1,22.8956229
15_G05,Sin3b.4,26.2472885
19_E05,Cecr2.3,26.27118644
1_B09,Ash2l.1,25.69817401
19_G07,Whsc1l1.4,26.29085741
10_B03,Mta3.1,22.94617564
5_E08,Eed.3,25.72972973
17_G08,Sp100.4,26.31305252
2_E11,Bop1.3,25.76101772
16_C10,Smarca5.2,26.34482759
2_D06,Baz2b.2,25.7751938
control2_G05,shSmarce1.4,22.99847017
12_D04,Phf20.3,23.04439746
16_E10,Smarcd1.3,26.43040137
11_F09,Nsd1.3,23.05816789
12_C03,Pcmt1.1,23.09389556
18_E02,Trim33.2,26.49780809
7_B02,Hdac7.1,25.93984962
12_E04,Pcgf2.4,23.13359528
5_C02,Ezh1.2,26.04239055
control3_D05,shNcor1.4,26.62137122
control2_E06,shKlf2.1,23.23251782
10_G11,Mta2.4,23.27319118
18_D07,Usp27x.3,26.70414617
15_G07,Setd2.4,26.71854734
10_D04,Mta3.3,23.30798479
control2_G04,shSmarce1.3,23.31034483
8_F04,Kdm3a.4,23.37662338
7_D06,Hells.2,26.29144179
17_G09,Suv39h2.4,26.87762104
7_E03,Ing3.2,26.31843295
7_E11,Hltf.3,26.3280989
control2_F03,shRunx3.2,23.45571096
15_G04,Scml2.4,26.98412698
control2_G03,shSmarce1.2,23.50769231
8_E05,Kdm4a.3,23.58067729
7_F06,Hells.3,26.5095729
8_D07,Kdm4d.3,23.59470949
control1_F09,shSp140.4,26.5391791
5_E11,Elp4.3,26.5771028
8_D05,Kat5.1,23.64124357
21_D02,Setd3.2,27.17791411
18_B04,Ube2e1.1,27.22298222
5_F07,Ezh1.4,26.66165978
8_G10,Kdm1a.4,23.72214941
10_F08,Mta2.3,23.73279624
control2_C10,shCd4.2,23.73766686
19_D06,Whsc1.2,27.27272727
17_E09,Taf1.3,27.30210016
control2_F08,shSp140.3,23.78167641
19_F05,Whsc1l1.3,27.36009045
2_G10,Bop1.4,26.80851064
19_G04,Wdr5.4,27.38028169
10_E05,Myst2.3,23.83480826
6_F05,Gtf2b.3,26.83233721
9_D03,Mecom.2,23.84615385
12_D02,Pcgf5.2,23.87736141
15_C06,Setmar.1,27.44466801
5_C05,Ezh2.2,26.98485544
17_E07,Sp140.2,27.57218381
7_C05,Jhdm1d.2,27.02702703
17_F07,Suz12.4,27.63915547
2_D08,Brd4.2,27.08333333
control2_B11,shCd4.1,24.05063291
6_G03,Gtf3c4.4,27.11482792
5_B04,Epc2.1,27.16378162
9_B02,Kdm5b.1,24.15295257
10_G02,Myst1.4,24.25412425
control1_C06,shBrd8.1,27.39018088
20_C07,Paf1.2,27.99552072
20_E05,Phc3.3,28.00840778
13_F07,Prdm9.4,24.38688344
7_G03,Ing2.4,27.50573833
control2_E07,shKlf2.2,24.40296459
control1_G02,shSmarce1.1,27.53172133
7_C04,Hdac7.2,27.54590985
6_G02,Hdac10.4,27.56410256
control1_C10,shCd4.2,27.57916241
10_C10,Mta3.2,24.46703837
9_E05,Mbd3.3,24.50945416
control1_F08,shSp140.3,27.76412776
15_F05,Setd2.3,28.37670384
control1_C04,shmll2.3,27.84090909
control2_B02,shBptf.1,24.69915764
7_F03,Jmjd4.3,27.98122066
1_G08,Aff4.4,27.98327436
20_G06,Rnf2.1,28.57142857
5_G04,Eed.4,28.08013356
9_F07,Mbd3.4,24.89337823
19_G06,Dpy30.3,28.761799
control2_C05,shmll2.4,24.96366279
16_F05,Sirt6.3,28.78535774
6_G06,Hdac4.4,28.2786229
10_C02,Myst2.2,25.02194908
control2_D05,shNcor1.4,25.02543235
control2_E08,shKlf2.3,25.05878401
10_E08,Mll2.3,25.06341958
control1_C07,shBrd8.2,28.46190704
10_G03,Mta1.4,25.17605634
control2_F07,shSp140.2,25.25550314
16_B03,Smarca5.1,29.15492958
10_G05,Nap1l1.4,25.29191966
7_E04,Hdac7.4,28.68499503
control2_F04,shRunx3.3,25.38564722
7_D08,Ino80.2,28.76712329
control1_B02,shBptf.1,28.78635908
15_F10,Setd1a.4,29.41602317
3_G03,Cbx5.4,29.04019688
18_F03,Usp51.3,29.59009394
7_F02,Hdac9.3,29.14622179
7_E10,Ino80.3,29.32377688
15_F08,Setd8.3,29.9086758
7_C02,Jarid2.2,29.45454545
7_E05,Jarid2.3,29.51911221
7_D03,Jmjd1c.2,29.56648807
20_E06,Paf1.3,30.15607581
7_G05,Jmjd4.4,29.66476913
12_C05,Polr2b.2,26.13908873
control1_F06,shSp140.1,29.73446894
9_E07,Kdm6b.2,26.21329212
5_E09,Ezh2.3,29.81651376
20_G04,Fkbp5.3,30.37190083
10_G04,Mll2.4,26.39968896
18_G02,Ube2i.4,30.54695562
19_D03,Dpy30.1,30.55555556
10_E04,Mll1.4,26.44017725
15_E03,Setd8.2,30.6017192
11_D05,Ncor1.1,26.47306397
15_G10,Setd4.4,30.63241107
7_G04,Hdac8.4,30.13883533
15_F06,Setd1a.3,30.73621657
control1_E07,shKlf2.2,30.20134228
7_G09,Ing4.4,30.26874116
10_F06,Mll5.3,26.78571429
7_G02,Ino80.4,30.87599545
control2_C11,shCd4.2,27.39383847
15_F11,Sfmbt2.4,31.81818182
11_C04,Nap1l2.2,27.54491018
8_B09,Kdm1a.1,27.59391771
10_B10,Mll2.1,27.62494269
7_F05,Hira.3,31.60040775
control3_D04,shNcor1.3,32.22641509
control3_D02,shNcor1.1,32.31005372
control2_C02,shmll2.1,27.87244401
13_G05,Prkcd.4,27.88461538
7_D02,Hdac8.2,32.24206349
control1_E08,shKlf2.3,32.35945108
control3_F04,shRunx3.3,32.89299868
control2_C03,shmll2.2,28.54122622
5_F05,Elp3.3,33.33333333
7_B06,Hdac9.1,33.33333333
2_E10,Brd4.3,33.49282297
7_F07,Jarid2.4,33.55398311
15_E04,Rpa3.4,34.09785933
15_G11,Setd8.4,34.09854423
11_F05,Ncor1.3,29.30923176
10_F07,Myst2.4,29.38682322
15_B02,Rpa3.1,34.74576271
8_F07,Kdm4a.4,30.37974684
9_D06,Kdm6a.2,30.49275362
control1_C05,shmll2.4,35.34743202
9_C06,Mbd2.1,30.76923077
18_C09,Usp27x.1,36.84210526
6_D02,Fkbp1a.2,36.36363636
control1_F07,shSp140.2,36.70680871
control1_D03,shNcor1.2,37.5
10_D02,Mll2.2,32.74977362
18_E10,Ube2i.3,39.28571429
2_B08,Brd8.1,38.88888889
control2_D04,shNcor1.3,33.88528918
21_D06,Smarcb1.1,40
21_E02,Ube2a.2,40
control1_C02,shmll2.1,39.91652438
7_G08,Hdac9.4,40
control1_D05,shNcor1.4,40.85138163
5_C11,Ep300.1,41.66666667
control3_D03,shNcor1.2,42.85714286
12_G02,Phf8.4,37.5
1_F09,Asxl1.3,44.44444444
15_G08,Scml4.4,45.45454545
control1_C03,shmll2.2,45.39091586
control1_D04,shNcor1.3,45.63612679
control2_D02,shNcor1.1,39.05099536
10_D05,Morf4l1.1,40
control1_D02,shNcor1.1,47.41480611
5_F08,Ep400.3,50
9_E02,L3mbtl2.2,44.44444444
8_G08,Kat2a.4,44.44444444
19_D05,Whsc1l1.1,58.33333333
10_D03,Myst4.2,50
8_C06,Kdm3b.1,55
14_C02,Ring1.2,55.55555556
18_D05,Trim24.1,75
18_E03,Trim66.2,79.16666667
3_G04,Brwd3.4,85.71428571
3_G06,Chd1l.4,NaN
