shRNA,count,pctg
Bcl6,20460,0.3398417061847536
Bcl6.2,19109,0.31740152314195785
Bcl6.3,4522,0.0751106644852129
CD4.1,8159,0.1355214311222583
CD4.2,2040,0.03388451029408101
CD4.3,39352,0.6536388475944489
CD4.4,85694,1.4233819731083226
CDK9.1,54974,0.9131211122092203
CDK9.2,19610,0.32572316022888653
CDK9.3,106844,1.7746846165984271
Ccnt1.2,171716,2.8522120439502032
Ccnt1.3,86422,1.4354740924681708
Ccnt1.4,142411,2.365454409554103
Cd14,23000,0.38203124351169765
Cd14.2,9917,0.1647219061698046
Cd19,12262,0.20367248295393203
Cd19.3,6035,0.10024167628665633
Cd19.4,5187,0.08615635043892068
Fosb,6,9.96603243943559e-05
Fosb.2,0,0.0
Hes1,1705,0.028320142182062802
Hes1.2,9419,0.15645009924507305
Hes1.3,8,0.00013288043252580786
Id2,0,0.0
Id2.2,1281,0.021277479258194985
Id2.3,18684,0.3103422501640243
Id2.4,4153,0.06898155453496001
Id2.5,384,0.006378260761238778
Id3,4839,0.08037605162404803
Id3.2,6557,0.10891212450896527
Id3.3,24296,0.4035578735808785
Id3.4,1027,0.017058525525500585
Id3.5,465,0.007723675140562582
Klf12,6465,0.10738399953491848
Klf12.4,987,0.016394123362871545
Klf12.5,15772,0.26197377272463024
Klf2,681,0.011311446818759395
Klf2.2,729,0.012108729413914242
Klf2.3,0,0.0
Klf2.4,3033,0.050378293981346904
Klf2.5,0,0.0
Klf2.6,771,0.012806351684674732
Klf2.7,5,8.305027032862992e-05
Ms4a1,93213,1.5482729696285162
Ms4a1.2,4780,0.0793960584341702
Nfatc3.2,131491,2.184072619156375
Nfatc3.3,380,0.006311820544975874
Nfatc3.7,0,0.0
Nfatc3.8,0,0.0
Rpa3.1,152,0.0025247282179903497
Rpa3.2,168,0.0027904890830419654
Rpa3.3,701,0.011643647900073915
Rpa3.4,144,0.002391847785464542
Runx3,1069,0.017756147796261078
Runx3.2,3016,0.05009592306222957
Runx3.3,1213,0.02014799558172562
Satb1.1,1084,0.018005298607246964
Satb1.2,16408,0.2725377671104319
Satb1.3,84745,1.4076190317999484
Scmh1.1,5083,0.08442890481608517
Scmh1.2,10984,0.1824448338579342
Scmh1.3,14152,0.23506548513815415
Scml2.1,1410,0.023420176232673638
