type,shRNA,count
target,Ring1.1,8815
target,Pcgf2.2,8801
target,Prdm1.4,8296
target,Jmjd6.2,8272
target,Kat2b.3,8216
target,Kdm5a.3,8197
target,Myst3.1,8165
target,Prkaa1.2,8059
target,Mta1.2,7935
target,Padi6.1,7870
target,Mecom.4,7818
target,Rnf40.3,7815
target,Rnf217.4,7730
target,Padi1.4,7657
target,Phip.4,7469
target,Kdm1a.3,7447
target,Nap1l2.2,7197
target,Kdm4d.4,7084
target,Paxip1.4,7035
target,Mta2.3,6997
target,Prmt3.3,6876
target,Jmjd5.4,6858
target,Padi4.1,6830
target,Prdm6.4,6818
target,Rbbp4.1,6596
target,Myst1.3,6573
target,Mecom.3,6557
target,Rbbp7.1,6552
target,Myst1.2,6532
target,Msl3.3,6440
target,Kdm6a.2,6435
target,Prmt3.1,6432
target,Prkaa2.3,6388
target,Prdm13.2,6375
target,Prdm14.2,6368
target,Prdm2.4,6295
target,Mtf2.4,6291
target,Orc1.2,6261
target,L3mbtl3.3,6092
target,Kdm6a.3,6082
target,Rnf20.3,6053
target,Polr2b.2,6046
target,Prdm5.1,6016
target,Prdm2.3,5971
target,Kdm4c.2,5803
target,Mll5.4,5707
target,Mbd4.4,5705
target,Kdm6b.3,5627
target,Prdm12.4,5585
target,Rnf217.3,5528
target,Kdm1b.1,5486
target,Phf8.3,5481
target,Prdm13.1,5195
target,Prkcd.1,5150
target,Rbbp5.1,5140
target,Prmt6.3,5065
target,Rnf40.4,4986
target,Rnf20.2,4906
target,Mta3.3,4829
target,Kdm4a.1,4826
target,Kdm3a.4,4788
target,Prdm12.2,4702
target,L3mbtl1.2,4686
target,Kdm3a.3,4658
target,Mll2.4,4657
target,Kdm5b.1,4546
target,Mll1.4,4511
target,Pbrm1.4,4452
target,Pcmt1.3,4436
target,Prmt6.2,4398
target,Mecom.1,4396
target,Kdm1b.2,4358
target,Myst4.1,4356
target,Mbd4.3,4311
target,Phf2.1,4302
target,Ppargc1a.1,4194
target,Rbbp7.2,4193
target,L3mbtl1.4,4168
target,Prmt1.1,4150
target,Pcgf6.2,4127
target,Polr2b.3,4009
target,Nsd1.1,3990
target,Kdm5c.4,3988
target,Ncor2.2,3973
target,Rnf217.2,3971
target,Kdm2a.2,3959
target,L3mbtl4.4,3941
target,Prdm5.3,3936
target,Mll2.3,3925
target,Kdm3b.3,3882
target,Polr2b.4,3866
target,Phf19.4,3852
target,Mta3.4,3845
target,Pcgf5.1,3827
target,Prdm1.1,3823
target,Prdm6.1,3810
target,Kdm6b.2,3795
target,L3mbtl3.2,3760
target,Nap1l2.1,3759
target,Pcgf1.1,3670
target,Pcgf5.4,3667
target,Prdm12.1,3608
target,Rbbp4.2,3558
target,Kdm2b.2,3555
target,Psip1.3,3502
target,Myst2.2,3496
target,Kat5.3,3426
target,Mll5.3,3377
target,Kdm4d.2,3342
target,Parp1.1,3302
target,Rbbp5.3,3278
target,Prdm10.4,3258
target,Kdm2a.1,3243
target,Rnf40.1,3228
target,Nap1l3.4,3220
target,Kdm2b.3,3209
target,Myst1.1,3201
target,Prmt1.3,3163
target,Ncor2.1,3160
target,Kdm5c.3,3153
target,Phf8.1,3100
target,Phf20l1.2,3083
target,Kdm2a.3,3080
target,Nsd1.4,2988
target,Mll3.2,2956
target,Phf19.2,2952
target,Padi6.3,2895
target,Myst2.3,2885
target,Prmt8.1,2877
target,Kdm4c.3,2848
target,Mta3.2,2808
target,L3mbtl4.2,2802
target,Nap1l1.3,2778
target,Nsd1.3,2756
target,Kat5.4,2754
target,Phf20l1.1,2748
target,L3mbtl2.4,2735
target,Paxip1.1,2715
target,Prkcd.3,2693
target,Mbd3.1,2687
target,Prdm1.3,2686
target,Prmt2.2,2681
target,Prdm11.3,2657
target,Kdm5d.2,2647
target,Ncoa1.1,2578
target,Prdm6.2,2560
target,Prdm11.2,2555
target,Ppargc1a.2,2551
target,Prmt6.1,2549
target,L3mbtl1.1,2540
target,Ncoa1.3,2533
target,Nap1l1.2,2533
target,Kdm4a.4,2532
target,Padi1.1,2530
target,Phf1.1,2521
target,Men1.1,2501
target,Mbd2.2,2486
target,Orc1.1,2457
target,Kdm3b.2,2384
target,Paxip1.3,2371
target,Prkaa1.3,2329
target,Jmjd6.4,2326
target,Kdm5c.1,2312
target,Kdm3b.4,2311
target,Mta1.3,2281
target,Phf1.2,2268
target,Phf2.2,2233
target,Ncor2.4,2230
target,Kdm5b.4,2147
target,Padi6.4,2118
target,Msl3.4,2114
target,Mta2.4,2092
target,Mtf2.2,2042
target,Pcgf5.2,2032
target,Prdm8.4,2011
target,Phip.2,2007
target,Mll3.3,1999
target,Prdm9.1,1982
target,Mbd4.2,1953
target,Prmt8.2,1952
target,Phc1.3,1938
target,Kat2b.4,1938
target,Ring1.3,1886
target,L3mbtl2.1,1878
target,Mll1.1,1871
target,Prkcd.4,1809
target,Mtf2.3,1796
target,Nap1l2.4,1692
target,Mbd2.4,1682
target,Kdm6b.4,1678
target,Prkaa2.4,1669
target,Ncor1.3,1664
target,Morf4l1.3,1657
target,Pcmt1.1,1650
target,Pcgf1.3,1643
target,Myst1.4,1643
target,Prdm4.4,1636
target,Myst2.4,1632
target,L3mbtl4.3,1610
target,Padi4.3,1601
target,Nap1l2.3,1590
target,Rbbp5.4,1573
target,Prmt8.3,1566
target,Prkaa2.2,1524
target,Ppargc1a.3,1519
target,Rnf20.1,1517
target,Prdm14.3,1510
target,Phc1.4,1501
target,Ncor2.3,1492
target,Pcgf6.4,1491
target,Prkaa2.1,1486
target,Phf2.3,1463
target,Padi4.4,1457
target,Mbd3.3,1453
target,Prmt7.3,1422
target,Padi1.3,1414
target,Pcgf1.4,1402
target,Pcgf2.4,1384
target,Phf20l1.3,1371
target,Kat5.1,1356
target,Mbd1.3,1341
target,Parp1.2,1332
target,Kdm5a.4,1323
target,Ncoa3.2,1316
target,Mta1.1,1291
target,Kdm2a.4,1279
target,Prmt6.4,1272
target,Prmt5.4,1271
target,Pcgf5.3,1266
target,Prmt1.2,1249
target,Kdm6a.1,1245
target,L3mbtl4.1,1237
target,Prmt7.2,1204
target,Jmjd5.2,1187
target,Paxip1.2,1177
target,Prdm11.4,1151
target,Msl3.2,1146
target,Kdm6b.1,1142
target,Kdm3a.1,1132
target,Prmt2.1,1131
target,Prdm10.3,1119
target,Rnf20.4,1102
target,Men1.3,1086
target,Myst4.4,1072
target,Kdm1b.4,1067
target,Prdm15.2,1062
target,Jmjd6.3,1057
target,Phf20.4,1048
target,Rnf217.1,1015
target,Prmt7.1,1011
target,Prdm9.2,998
target,Prdm2.2,953
target,Kdm5d.3,945
target,Prdm15.3,918
target,Mll2.1,889
target,Prdm5.4,886
target,Prdm14.1,869
target,Kdm3a.2,857
target,Myst2.1,836
target,Prmt7.4,819
target,Prmt5.1,792
target,Prdm6.3,751
target,Ncoa3.1,750
target,Orc1.4,724
target,Prkcd.2,719
target,Kdm2b.1,714
target,Rbbp5.2,712
target,Prdm12.3,703
target,Prdm5.2,697
target,Prdm4.3,644
target,Ncoa3.3,632
target,Padi4.2,629
target,Phf1.4,605
target,Kdm1b.3,572
target,Mbd1.2,565
target,Kdm2b.4,554
target,Phf2.4,550
target,Prdm13.4,513
target,Kdm4a.2,504
target,Prdm8.3,493
target,Kdm1a.4,432
target,Kdm6a.4,404
target,Jmjd5.1,395
target,Orc1.3,369
target,Mbd3.4,363
target,Jmjd6.1,346
target,Kat2b.1,319
target,Pcgf1.2,287
target,Ncoa1.4,191
target,Padi1.2,116
target,Nap1l1.1,115
target,Parp1.4,114
target,Myst3.4,88
target,Prkaa1.1,86
target,Pcgf6.1,72
target,Rnf40.2,71
target,Kdm4d.3,60
target,L3mbtl2.3,43
target,Prdm2.1,12
target,Prkaa1.4,11
target,Kdm5d.4,10
target,Prdm4.1,3
target,Phip.3,0
target,Prdm14.4,0
target,Pbrm1.3,0
target,Prdm15.1,0
target,Kat2a.2,0
target,Kat2a.1,0
target,Prdm9.3,0
target,Padi6.2,0
target,Msl3.1,0
target,Phf20.1,0
control,Klf12.5,38646
control,Ccnt1.2,27909
control,Runx3.2,23046
control,Ccnt1.4,20113
control,Id3.3,12657
control,Id3.5,12470
control,CD4.4,11136
control,Id3.2,10247
control,CDK9.3,8395
control,Ccnt1.3,8218
control,Cd19.4,7615
control,Hes1.2,7612
control,Bcl6.2,7350
control,Tbx21.3,6916
control,Nfatc3.2,6041
control,Klf12.4,4665
control,CDK9.1,4562
control,Tbx21.4,4241
control,Ms4a1.2,3914
control,Nfatc3.8,3711
control,CD4.3,3429
control,Id2.5,3079
control,Cd19.3,2768
control,Klf2.3,2725
control,Klf2.4,2603
control,Id2.4,2599
control,Klf2.6,2259
control,CD4.2,2176
control,Hes1.3,2061
control,CDK9.2,1566
control,Id2.3,1534
control,Klf2.7,1507
control,Cd14.2,1432
control,Bcl6.3,1171
control,Nfatc3.3,1144
control,Fosb.2,783
control,Nfatc3.7,763
control,Id2.2,557
control,Klf2.2,254
control,CD4.1,28
control,Hes6.3,2
control,Cd4.5,1
control,Klf2.5,0
control,Sgk1.1,0
