type,shRNA,count,ZScore
target,Baz1a.2,1460085,22.411576902731674
target,Hat1.3,135885,1.9919978341899325
target,Elp4.4,119921,1.74582795029762
target,Hltf.3,115588,1.679011732125145
target,Asxl2.4,114312,1.6593354121648223
target,Hells.4,72738,1.0182513008556888
target,Asxl3.1,56145,0.7623820398042517
target,Chd7.1,43423,0.5662048121120691
target,Baz1b.1,37882,0.4807608552937715
target,Ing3.3,33630,0.4151936825106273
target,Cbx3.1,31973,0.3896422231264152
target,Epc2.4,29027,0.3442139797070496
target,Bmi1.4,27332,0.3180765484117934
target,Dnmt3a.4,24242,0.27042777985583966
target,Hdac8.4,23858,0.2645063794916046
target,Arid2.2,23767,0.2631031309677885
target,Gtf2b.1,21487,0.227944816305143
target,Brd3.2,20024,0.20538489772994545
target,Chd8.2,17965,0.1736344723394248
target,Atad2b.1,16908,0.15733520102432993
target,Fkbp1a.4,16874,0.15681091036707995
target,Asxl3.2,16121,0.1451994143403378
target,Chd9.4,15805,0.14032659529060273
target,Hdac2.1,15108,0.1295786368169782
target,Ezh1.2,14266,0.11659473289331702
target,Asxl3.4,14265,0.1165793125798685
target,Fbxl19.1,11894,0.08001774939340688
target,Ash2l.1,11750,0.07779722425681874
target,Chd1.3,11623,0.0758388444488556
target,Ing2.1,11498,0.07391130526778951
target,Aff4.2,11113,0.06797448459010594
target,Fkbp1a.1,10885,0.06445865312384139
target,Jmjd4.2,10807,0.06325586867485615
target,Baz1b.2,10715,0.06183719983759151
target,Jmjd1c.3,10486,0.05830594805787843
target,Hira.4,10378,0.05664055420543733
target,Ehmt2.1,10317,0.05569991508507707
target,Hdac2.3,10290,0.0552835666219668
target,Dnmt3b.2,10169,0.053417708694694824
target,Arid2.1,9771,0.04728042394218039
target,Chd7.2,9391,0.04142070483173947
target,Brd1.2,8998,0.035360521646467684
target,Jmjd1c.4,8975,0.03500585443715152
target,Asxl1.4,8804,0.032368980837453105
target,Cbx5.2,8607,0.02933117908809295
target,Ctsl.1,8484,0.027434480533923913
target,Atr.3,8459,0.027048972697710696
target,Baz2b.1,8226,0.023456039664203503
target,Ing5.2,8028,0.020402817601394813
target,Chd7.3,7826,0.01728791428479201
target,Atad2b.3,7538,0.012846864011615736
target,Jarid2.1,7449,0.011474456114696678
target,Jmjd1c.2,7220,0.0079432043349836
target,Brd9.3,7175,0.007249290229799808
target,Chd3.1,7163,0.0070642464684174625
target,Ash1l.1,6979,0.004226908793888176
target,Ercc5.1,6854,0.0022993696128220855
target,Epc2.3,6617,-0.0013552446744792234
target,Gadd45b.3,6262,-0.006829455948706922
target,Atad2.3,6195,-0.007862616949758348
target,Atad2b.2,6192,-0.007908877890103933
target,Atrx.3,6171,-0.008232704472523037
target,Cbx4.2,6065,-0.009867257698067082
target,Crebbp.3,5896,-0.012473290670868437
target,Ctsl.2,5756,-0.01463213455366246
target,Hat1.1,5750,-0.014724656434353632
target,Dnmt1.2,5730,-0.015033062703324206
target,Aff4.4,5711,-0.015326048658846252
target,Dub2a.4,5690,-0.015649875241265356
target,Dnmt3b.4,5686,-0.01571155649505947
target,Hdac7.2,5663,-0.016066223704375632
target,Hdac9.2,5647,-0.016312948719552092
target,Jhdm1d.1,5627,-0.016621354988522664
target,Cbx1.4,5482,-0.01885730043855933
target,Chd2.2,5305,-0.021586695918948916
target,Atad2.4,5234,-0.022681538173794456
target,Asxl2.1,4881,-0.0281249088211251
target,Dnmt3a.3,4877,-0.02818659007491921
target,Gadd45b.2,4867,-0.0283407932094045
target,Cbx3.4,4792,-0.029497316718044155
target,Hdac8.3,4760,-0.029990766748397072
target,Ino80.3,4719,-0.030622999599786753
target,Brwd3.1,4657,-0.031579059033595536
target,Epc1.3,4577,-0.03281268410947783
target,Eed.4,4545,-0.03330613413983075
target,Jarid2.4,4508,-0.03387668573742631
target,Gtf3c4.4,4336,-0.03652897965057326
target,Chd6.3,4317,-0.036821965606095304
target,Hdac2.4,4296,-0.0371457921885144
target,Eed.3,4289,-0.037253734382654106
target,Aurkb.3,4167,-0.03913501262337461
target,Chd3.3,4076,-0.040538261147190724
target,Elp3.2,4032,-0.04121675493892599
target,Chaf1b.1,3987,-0.04191066904410978
target,Jarid2.2,3937,-0.04268168471653622
target,Asxl2.2,3844,-0.04411577386724939
target,Epc2.2,3791,-0.044933050480021414
target,Aff1.3,3769,-0.045272297375889045
target,Chd1l.1,3723,-0.04598163179452137
target,Cxxc1.4,3684,-0.046583024019013985
target,Atr.2,3628,-0.0474465615721316
target,Hdac6.4,3623,-0.04752366313937424
target,Ezh1.3,3613,-0.047677866273859525
target,Hltf.2,3559,-0.04851056320008008
target,Brpf3.1,3530,-0.04895775229008741
target,Chd1.2,3494,-0.049512883574234445
target,Brwd3.2,3433,-0.050453522694594695
target,Epc2.1,3306,-0.052411902502557846
target,Eed.2,3260,-0.05312123692119017
target,Brd1.1,3242,-0.05339880256326369
target,Dnmt3a.1,3225,-0.053660947891888675
target,Cbx2.2,3200,-0.05404645572810189
target,Brpf1.2,3182,-0.05432402137017541
target,Cbx7.3,3175,-0.05443196356431511
target,Hdac1.2,3166,-0.054570746385351865
target,Atrx.4,3133,-0.05507961672915332
target,Atm.3,3109,-0.055449704251918
target,Chd5.1,3089,-0.05575811052088858
target,Bop1.3,3078,-0.0559277339688224
target,Baz1a.4,3004,-0.05706883716401352
target,Fbxo44.1,2933,-0.05816367941885906
target,Brd8.4,2910,-0.058518346628175226
target,Chd2.4,2888,-0.05885759352404286
target,Elp4.1,2882,-0.05895011540473403
target,Cbx4.4,2875,-0.059058057598873726
target,Ctsl.4,2840,-0.05959776856957223
target,Gtf2f1.2,2816,-0.05996785609233692
target,Ing5.1,2790,-0.06036878424199867
target,Brd8.1,2777,-0.06056924831682954
target,Atad2b.4,2695,-0.0618337140196089
target,Ing3.4,2677,-0.062111279661682416
target,Chd1.1,2654,-0.06246594687099858
target,Cbx8.2,2622,-0.0629593969013515
target,Ezh2.4,2586,-0.06351452818549853
target,Brwd1.1,2580,-0.0636070500661897
target,Dot1l.1,2473,-0.06525702360518228
target,Ehmt2.3,2437,-0.06581215488932932
target,Aurkb.1,2431,-0.06590467677002049
target,Cbx5.4,2400,-0.06638270648692488
target,Hdac10.3,2398,-0.06641354711382193
target,Hira.2,2363,-0.06695325808452043
target,Ino80.1,2362,-0.06696867839796897
target,Chd9.2,2316,-0.06767801281660128
target,Bop1.2,2310,-0.06777053469729247
target,Hdac2.2,2309,-0.06778595501074099
target,Hdac7.1,2279,-0.06824856441419686
target,Aff1.4,2237,-0.06889621757903505
target,Asxl1.2,2171,-0.06991395826663796
target,Actl6b.2,2165,-0.07000648014732913
target,Aff4.3,2132,-0.07051535049113057
target,Ercc5.2,2121,-0.0706849739390644
target,Cbx8.3,2104,-0.07094711926768937
target,Atr.1,2082,-0.071286366163557
target,Cbx5.1,2001,-0.07253541155288784
target,Cbx3.3,1952,-0.07329100691186574
target,Ing5.3,1937,-0.07352231161359368
target,Chd9.1,1933,-0.07358399286738779
target,Asxl3.3,1925,-0.07370735537497602
target,Crebbp.1,1921,-0.07376903662877013
target,Atad2.1,1911,-0.07392323976325542
target,Dmap1.4,1899,-0.07410828352463777
target,Gtf2f1.3,1874,-0.07449379136085099
target,Carm1.2,1871,-0.07454005230119658
target,Ino80.2,1839,-0.0750335023315495
target,Chd5.4,1804,-0.07557321330224799
target,Brpf1.3,1782,-0.07591246019811564
target,Ep400.1,1758,-0.07628254772088032
target,Ep400.2,1731,-0.07669889618399059
target,Ing4.3,1728,-0.07674515712433617
