type,shRNA,count,ZScore
target,Asxl2.4,446491,11.280044241796212
target,Elp4.4,379741,9.54673192000955
target,Hltf.3,350640,8.791059682162155
target,Asxl3.1,341465,8.552810385497096
target,Hat1.3,304992,7.605707759092229
target,Hells.4,141136,3.35082200929934
target,Ezh1.2,103079,2.362587297235894
target,Cbx3.1,101517,2.3220264905447965
target,Epc2.4,99330,2.265236167732101
target,Bmi1.4,88458,1.9829204888936802
target,Gtf2b.1,83811,1.862250790626375
target,Dnmt3a.4,76497,1.6723265011649873
target,Chd8.2,61665,1.2871806081801218
target,Brd3.2,61216,1.2755213237983658
target,Arid2.2,60865,1.2664068275444764
target,Hdac8.4,59975,1.243295996587321
target,Chd9.4,59114,1.2209382151782076
target,Hdac2.1,55998,1.1400243396023688
target,Asxl3.2,55118,1.1171731809031589
target,Atad2b.1,55010,1.1143687205173467
target,Ing3.3,52168,1.0405698648092165
target,Baz1b.1,48907,0.955890741493167
target,Asxl3.4,48188,0.9372203061468807
target,Ing5.2,44511,0.8417388169002956
target,Crebbp.3,42531,0.7903237098270732
target,Fkbp1a.1,41982,0.7760677028658616
target,Ercc5.1,41757,0.7702250770620863
target,Fkbp1a.4,41490,0.7632918277749396
target,Jarid2.1,37646,0.6634738118206637
target,Atr.3,36054,0.6221339883557293
target,Ehmt2.1,35868,0.6173040843579417
target,Baz1a.2,34506,0.5819367228257555
target,Asxl2.1,33182,0.5475561158737624
target,Cbx5.2,32057,0.518342986854886
target,Ing2.1,31960,0.515824165952814
target,Hira.4,31717,0.5095141300847368
target,Baz1b.2,31549,0.5051516361512512
target,Jmjd1c.4,31171,0.49533602480090877
target,Fbxl19.1,30633,0.4813656573234372
target,Epc2.3,30363,0.4743545063589069
target,Atad2b.3,30099,0.46749915874914394
target,Arid2.1,29001,0.4389871448267207
target,Dnmt3b.2,28993,0.4387794070203642
target,Epc2.2,28948,0.43761088185960917
target,Ash1l.1,28430,0.4241598588980287
target,Dnmt1.2,27756,0.4066579487124975
target,Jarid2.2,27695,0.4050739479390295
target,Brd9.3,27566,0.4017241758115317
target,Ing4.3,26643,0.3777564264031558
target,Atad2.3,25483,0.34763444448147
target,Chd1.3,24888,0.33218394513370875
target,Chd3.1,24495,0.32197882539644795
target,Hdac2.3,24113,0.3120593451429273
target,Gadd45b.2,23680,0.30081553637388425
target,Brpf3.1,22772,0.27723729535242675
target,Hat1.1,21914,0.25495741562069707
target,Jmjd4.2,21666,0.24851754362364697
target,Aff4.2,21661,0.2483877074946742
target,Cbx3.3,21560,0.24576501768942396
target,Jmjd1c.2,20978,0.23065209227699196
target,Cbx1.4,20916,0.22904212427772944
target,Chd5.1,20847,0.227250385697905
target,Chaf1b.1,20557,0.21971989021748356
target,Gtf3c4.1,19972,0.20452906312766786
target,Gtf3c4.4,19933,0.20351634132168017
target,Epc1.3,19812,0.2003743070005388
