Position,Pool,shRNA,GeoMean
13_D05,2,Prdm14.1,2023.4988
13_D06,2,Prdm13.2,2596.592389
13_D07,2,Prkaa2.3,2019.667438
13_D08,2,Prdm8.2,2154.453208
13_D09,2,Prdm15.2,2233.267559
13_D10,2,Prdm10.3,1780.855111
13_D11,2,Prkcd.2,2059.639225
13_E02,2,Prdm2.2,1868.581805
13_E03,2,Prdm4.2,1846.102371
13_E04,2,Prdm10.4,1846.669778
13_E05,2,Prdm9.3,1976.011348
13_E06,2,Prdm6.3,2431.539477
13_E07,2,Prdm14.2,2779.019875
13_E08,2,Prdm11.3,2180.186596
13_E09,2,Prkaa1.3,1935.970988
13_E10,2,Prdm8.3,2346.95053
13_E11,2,Prdm15.3,2355.395405
13_F02,2,Prdm12.3,1669.179791
13_F03,2,Prkcd.3,2168.570324
13_F04,2,Prdm6.4,2046.959183
13_F05,2,Prdm14.3,2354.363359
13_F06,2,Prdm13.3,2632.638575
13_F07,2,Prdm9.4,2105.26568
13_F08,2,Prdm4.3,2239.948799
13_F09,2,Prdm2.3,1998.976228
13_F10,2,Prdm13.4,1807.039369
13_F11,2,Prkaa1.4,1754.491968
13_G02,2,Prdm8.4,1679.871385
13_G03,2,Prdm2.4,2152.898601
13_G04,2,Prdm11.4,2060.566657
13_G05,2,Prkcd.4,2630.300772
13_G06,2,Prkaa2.4,2374.098549
13_G07,2,Prdm14.4,2270.266192
13_G08,2,Prdm12.4,1704.162953
13_G09,2,Prdm5.4,2189.720529
13_G10,2,Prdm15.4,2045.649931
13_G11,2,Prdm4.4,2056.722262
control3_B02,3,Bptf.1,1751.891921
control3_B03,3,Bptf.2,1499.192947
control3_B04,3,Bptf.3,1367.86448
control3_B05,3,Bptf.4,1476.543086
control3_B06,3,Whsc1.1,946.7624781
control3_B07,3,Whsc1.2,980.048566
control3_B08,3,Whsc1.3,679.3245328
control3_B09,3,Whsc1.4,664.279523
control3_B10,3,Cd4.1,1053.082245
control3_B11,3,Cd4.1,2617.342951
control3_C02,3,Mll2.1,1964.922642
control3_C03,3,Mll2.2,1445.570654
control3_C04,3,Mll2.3,1329.478667
control3_C05,3,Mll2.4,1297.284704
control3_C06,3,Brd8.1,1729.992828
control3_C07,3,Brd8.2,990.3608486
control3_C08,3,Brd8.3,1042.149193
control3_C09,3,Brd8.4,785.433065
control3_C10,3,Cd4.2,726.87297
control3_C11,3,Cd4.2,2227.156631
control3_D02,3,Ncor1.1,1258.067835
control3_D03,3,Ncor1.2,1718.246413
control3_D04,3,Ncor1.3,924.9210755
control3_D05,3,Ncor1.4,933.3958975
control3_D06,3,Cxxcl.1,774.4978423
control3_D07,3,Cxxcl.2,925.6561308
control3_D08,3,Cxxcl.3,737.9174881
control3_D09,3,Cxxcl.4,801.3854341
control3_D10,3,Cd4.3,1275.056154
control3_D11,3,Cd4.3,2334.3121
control3_E02,3,Smarca4.1,1144.480349
control3_E03,3,Smarca4.2,809.927114
control3_E04,3,Smarca4.3,1023.149779
control3_E05,3,Smarca4.4,808.7085797
control3_E06,3,Klf2.1,791.4209879
control3_E07,3,Klf2.2,1039.883601
control3_E08,3,Klf2.3,968.3363915
control3_E09,3,Klf2.4,947.5224592
control3_E10,3,Cd4.4,696.5403083
control3_E11,3,Cd4.4,2170.142375
control3_F02,3,Runx3.1,583.6704757
control3_F03,3,Runx3.2,1986.10025
control3_F04,3,Runx3.3,2006.471923
control3_F05,3,Empty,1845.16885
control3_F06,3,Sp140.1,922.2132536
control3_F07,3,Sp140.2,1004.136246
control3_F08,3,Sp140.3,766.9232956
control3_F09,3,Sp140.4,988.6006639
control3_F10,3,Empty,1218.321636
control3_F11,3,Empty,1296.613313
control3_G02,3,Smarce1.1,1115.660096
control3_G03,3,Smarce1.2,820.2280234
control3_G04,3,Smarce1.3,767.0640606
control3_G05,3,Smarce1.4,845.2391397
control3_G06,3,Wdr82.1,814.9513546
control3_G07,3,Wdr82.2,650.8609491
control3_G08,3,Wdr82.3,890.148091
control3_G09,3,Wdr82.4,835.692907
control3_G10,3,Empty,2903.150028
control3_G11,3,Empty,587.9795971
21_B02,3,Satb1.3,847.0961261
21_B06,3,Setd7.2,920.1941653
21_B09,3,Smarcd2.3,754.3814903
21_B10,3,Setd3.1,926.3294186
21_C03,3,Smarca2.3,632.8211553
21_C04,3,Scmh1.1,827.3624461
21_C08,3,Sirt2,1215.084125
21_C11,3,Ube2a.1,653.5394313
21_D02,3,Setd3.2,798.6145663
21_D05,3,Smarcc1.2,1058.487868
21_D06,3,Smarcb1.1,1244.28857
21_D09,3,Smyd1.1,981.7986735
21_D10,3,Scmh1.2,954.9678351
21_E02,3,Ube2a.2,925.1892277
21_E04,3,Scmh1.3,935.2457188
21_E07,3,Smarcc1.3,1047.164118
21_E08,3,Setd3.3,828.272869
21_E11,3,Smyd1.2,929.1326181
21_F02,3,Smarca2.1,728.6355552
21_F05,3,Smarcd2.1,1179.568688
21_F06,3,Smarcb1.2,645.0987032
21_F10,3,Smarcc1.1,664.6397695
21_G04,3,Setd7.1,805.4048376
21_G07,3,Smarcd2.2,915.9611133
21_G08,3,Smarca2.2,657.706151
21_G10,3,Smyd1.3,638.5988739
17_B02,3,Smyd4.1,838.8196762
17_B03,3,Suv39h2.1,830.1046215
17_B04,3,Suv420h1.1,929.8522579
17_B05,3,Suv39h1.1,816.5385091
17_B06,3,Sp100.1,821.9640928
17_B07,3,Tcea1.1,743.5899741
17_B08,3,Suz12.1,1322.496308
17_B09,3,Ssrp1.1,1041.487511
17_B10,3,Smyd5.1,727.4791998
17_B11,3,Taf1.1,646.8805276
17_C02,3,Suz12.2,886.5146222
17_C03,3,Sp110.1,886.1187357
17_C04,3,Smyd4.2,855.0813897
17_C05,3,Taf1.2,589.1767183
17_C06,3,Suv420h2.1,1048.124509
17_C07,3,Suv420h1.2,900.0026158
17_C08,3,Sp100.2,895.0933618
17_C09,3,Taf3.1,553.9428175
17_C10,3,Suv39h2.2,1020.253553
17_C11,3,Supt16h.1,746.1774741
17_D02,3,Smyd5.2,1207.807308
17_D03,3,Taf3.2,867.8697093
17_D04,3,Suv39h2.3,1149.507833
17_D05,3,Sp140.1,871.7907341
17_D06,3,Sp110.2,980.2259334
17_D07,3,Taf3.3,610.9295746
17_D08,3,Suv420h2.2,998.5771683
17_D09,3,Ssrp1.2,658.584614
17_D10,3,Smyd4.3,753.2360598
17_D11,3,Tcea1.2,635.6353464
17_E02,3,Supt16h.2,1048.184783
17_E03,3,Suv39h1.2,1197.684328
17_E04,3,Smyd4.4,784.3385245
17_E05,3,Suz12.3,1127.651462
17_E06,3,Suv420h1.3,940.5941342
17_E07,3,Sp140.2,1055.237198
17_E08,3,Smyd5.3,858.0077416
17_E09,3,Taf1.3,413.2500126
17_E10,3,Suv420h2.3,1177.092104
17_E11,3,Ssrp1.3,1101.058008
17_F02,3,Sp100.3,1002.54547
17_F03,3,Tcea1.3,946.1572013
17_F04,3,Suv420h1.4,1082.143211
17_F05,3,Sp140.3,885.3813595
17_F06,3,Sp110.3,1004.139624
17_F07,3,Suz12.4,1566.535084
17_F08,3,Suv39h1.3,1001.604726
17_F09,3,Supt16h.3,782.1536442
17_F10,3,Sp110.4,764.4098747
17_F11,3,Taf1.4,330.4516594
17_G02,3,Suv420h2.4,956.1973349
17_G03,3,Supt16h.4,776.6950456
17_G04,3,Smyd5.4,954.274022
17_G05,3,Tcea1.4,506.7063752
17_G06,3,Taf3.4,388.3839572
17_G07,3,Sp140.4,873.5624719
17_G08,3,Sp100.4,1030.99817
17_G09,3,Suv39h2.4,895.396296
17_G10,3,Ssrp1.4,885.5945994
17_G11,3,Suv39h1.4,845.2925785
19_B02,3,Wbp7.1,580.9396749
19_B03,3,Arid1b.1,1011.472914
19_B04,3,Brd7.2,814.0974512
19_B05,3,Actb,1055.419788
19_B06,3,Wdr82.1,678.5933775
19_B07,3,Eaf1.1,882.5333216
19_B08,3,Cecr2.1,950.5641809
19_B09,3,Zmynd11.1,1048.775976
19_B10,3,Wdr5.1,888.4303672
19_B11,3,Chd7.2,1011.264927
19_C02,3,Cecr2.2,778.6257927
19_C03,3,Whsc1.1,714.7869322
19_C04,3,Wbp7.2,783.755581
19_C05,3,Chd7.3,946.1917304
19_C06,3,Brdt.3,996.3843479
19_C07,3,Brd7.3,948.1447275
19_C08,3,Wdr82.2,715.9370771
19_C09,3,Clock.3,789.5037148
19_C10,3,Arid1b.2,960.0756007
19_C11,3,Zmynd8.1,794.4402536
19_D02,3,Wdr5.2,1299.368516
19_D03,3,Dpy30.1,618.9800723
19_D04,3,Arid1b.3,684.6809433
19_D05,3,Whsc1l1.1,618.8423587
19_D06,3,Whsc1.2,1051.40299
19_D07,3,Dpy30.2,1871.245783
19_D08,3,Cbx2.1,619.2354594
19_D09,3,Zmynd11.2,757.8316742
19_D10,3,Wbp7.3,968.7632754
19_D11,3,Eaf1.2,1140.6436
19_E02,3,Zmynd8.2,850.8961167
19_E03,3,Actl6a,831.1538891
19_E04,3,Wbp7.4,756.8455809
19_E05,3,Cecr2.3,886.6460925
19_E06,3,Brdt.1,796.0061705
19_E07,3,Whsc1l1.2,523.1939282
19_E08,3,Wdr5.3,906.2777271
