Position,Pool,shRNA,GeoMean
9_E04,2,Kdm5b.4,94.3022493229406
9_E05,2,Mbd3.3,60.9199350673577
9_E06,2,Mbd1.3,75.6629884745159
9_E07,2,Kdm6b.2,109.159902861783
9_E08,2,Kdm5c.3,112.98727347919
9_E09,2,Mbd4.3,95.2457782563434
9_E10,2,Mbd2.3,207.434666404325
9_E11,2,L3mbtl1.3,83.747059194939
9_F02,2,Kdm5d.3,132.277257380792
9_F03,2,Men1.3,254.690305483059
9_F04,2,Mbd1.4,211.983311501116
9_F05,2,Kdm6b.3,114.169252436316
9_F06,2,Kdm6a.3,70.3704687126573
9_F07,2,Mbd3.4,176.863636487174
9_F08,2,L3mbtl3.3,100.338102181053
9_F09,2,L3mbtl2.3,136.737241082672
9_F10,2,Kdm6a.4,90.8298773541629
9_F11,2,Mbd4.4,164.685164613791
9_G02,2,Mbd2.4,170.103347467577
9_G03,2,L3mbtl2.4,135.385710113929
9_G04,2,Kdm5c.4,170.246320658563
9_G05,2,Men1.4,176.654036365907
9_G06,2,Mecom.4,90.7676462822586
9_G07,2,Kdm6b.4,142.546787752702
9_G08,2,Kdm5d.4,103.679036844341
9_G09,2,L3mbtl4.4,106.870984841783
9_G10,2,L3mbtl1.4,111.821970047391
9_G11,2,L3mbtl3.4,208.853337094943
11_B02,2,Nap1l2.1,213.18821566295
11_B03,2,Padi1.1,62.0398944380313
11_B04,2,Padi4.1,195.598476175767
11_B05,2,Orc1.1,153.310379406241
11_B06,2,Ncoa1.1,125.186226157513
11_B07,2,Pcgf1.1,108.07904829337
11_B08,2,Parp1.1,90.3089047264133
11_B09,2,Ncor2.1,138.420839573359
11_B10,2,Nap1l3.1,155.133843320015
11_B11,2,Paxip1.1,68.4328969656084
11_C02,2,Parp1.2,146.72349035175
11_C03,2,Ncoa3.1,179.558238002552
11_C04,2,Nap1l2.2,89.8720339990021
11_C05,2,Paxip1.2,82.8757625111559
11_C06,2,Padi6.1,88.8310432455758
11_C07,2,Padi4.2,78.8386988528168
11_C08,2,Ncoa1.2,79.7370800139983
11_C09,2,Pbrm1.1,93.2341515125115
11_C10,2,Padi1.2,136.928159325184
11_C11,2,Nsd1.1,78.6699039158754
11_D02,2,Nap1l3.2,164.929219066043
11_D03,2,Pbrm1.2,116.685579658228
11_D04,2,Padi1.3,84.6063558400092
11_D05,2,Ncor1.1,193.532205535238
11_D06,2,Ncoa3.2,119.890742607737
11_D07,2,Pbrm1.3,131.842157394877
11_D08,2,Padi6.2,137.939111012895
11_D09,2,Ncor2.2,119.303398016015
11_D10,2,Nap1l2.3,94.7305597817373
11_D11,2,Pcgf1.2,96.525574343099
11_E02,2,Nsd1.2,142.09544117288
11_E03,2,Orc1.2,106.221757420037
11_E04,2,Nap1l2.4,112.732776860831
11_E05,2,Parp1.3,81.6139218207956
11_E06,2,Padi4.3,106.481614177489
11_E07,2,Ncor1.2,95.3793230973271
11_E08,2,Nap1l3.3,82.583593024947
11_E09,2,Paxip1.3,128.484042227383
11_E10,2,Padi6.3,140.115328402753
11_E11,2,Ncor2.3,240.817105834306
11_F02,2,Ncoa1.3,189.792191565207
11_F03,2,Pcgf1.3,106.057897237102
11_F04,2,Padi4.4,84.8122362503174
11_F05,2,Ncor1.3,418.294962168954
11_F06,2,Ncoa3.3,163.0003274724
11_F07,2,Parp1.4,108.400806764451
11_F08,2,Orc1.3,106.536724470991
11_F09,2,Nsd1.3,130.03637182113
11_F10,2,Ncoa3.4,151.341391549118
11_F11,2,Paxip1.4,87.2055976368325
11_G02,2,Padi6.4,224.533116317513
11_G03,2,Nsd1.4,191.827972524558
11_G04,2,Nap1l3.4,159.057849873669
11_G05,2,Pcgf1.4,68.7874396146935
11_G06,2,Pbrm1.4,157.627332134518
11_G07,2,Ncor1.4,157.536187826946
11_G08,2,Ncoa1.4,150.395219772616
11_G09,2,Padi1.4,106.27193440765
11_G10,2,Ncor2.4,149.85142843531
11_G11,2,Orc1.4,115.900158399744
12_B02,2,Pcgf2.1,850.93708250675
12_B03,2,Phf20.1,116.766489499125
12_B04,2,Phf20l1.1,76.5036824121062
12_B05,2,Phf2.1,136.569286168205
12_B06,2,Pcgf6.1,68.9377965511151
12_B07,2,Prdm1.1,167.172610204932
12_B08,2,Phip.1,86.6109452831782
12_B09,2,Phf1.1,92.5807336133845
12_B10,2,Pcgf5.1,46.6304953239846
12_B11,2,Polr2b.1,193.209832709752
12_C02,2,Phip.2,98.8207663390466
12_C03,2,Pcmt1.1,102.751127140423
12_C04,2,Pcgf2.2,93.2753766287493
12_C05,2,Polr2b.2,90.6536434027558
12_C06,2,Phf8.1,134.793281328068
12_C07,2,Phf20l1.2,132.897998591419
12_C08,2,Pcgf6.2,204.449136958301
12_C09,2,Ppargc1a.1,153.919038708245
12_C10,2,Phf20.2,217.084315701064
12_C11,2,Phf19.1,178.232590488003
12_D02,2,Pcgf5.2,85.8669331978034
12_D03,2,Ppargc1a.2,86.1222468697409
12_D04,2,Phf20.3,107.894530454416
12_D05,2,Phc1.1,97.7592245522335
12_D06,2,Pcmt1.2,250.9102432752
12_D07,2,Ppargc1a.3,116.542401569154
12_D08,2,Phf8.2,87.2363257704768
12_D09,2,Phf1.2,129.258108783512
12_D10,2,Pcgf2.3,159.079067626417
12_D11,2,Prdm1.2,69.508163389093
12_E02,2,Phf19.2,79.2366850199512
12_E03,2,Phf2.2,142.069315889346
12_E04,2,Pcgf2.4,66.7435078383166
12_E05,2,Phip.3,107.283389715576
12_E06,2,Phf20l1.3,95.9556049516626
12_E07,2,Phc1.2,128.481244494217
12_E08,2,Pcgf5.3,113.505810599727
12_E09,2,Polr2b.3,110.002827160531
12_E10,2,Phf8.3,102.459228116585
12_E11,2,Phf1.3,127.928004317992
12_F02,2,Pcgf6.3,135.742088525505
12_F03,2,Prdm1.3,76.1071190697458
12_F04,2,Phf20l1.4,155.815943646265
12_F05,2,Phc1.3,269.60141432279
12_F06,2,Pcmt1.3,222.536876429342
12_F07,2,Phip.4,360.127203298689
12_F08,2,Phf2.3,168.434581249814
12_F09,2,Phf19.3,185.855660410014
12_F10,2,Pcmt1.4,260.632140938611
12_F11,2,Polr2b.4,126.876289138868
12_G02,2,Phf8.4,221.718646589166
12_G03,2,Phf19.4,173.228531015906
12_G04,2,Pcgf5.4,143.98743248231
12_G05,2,Prdm1.4,137.242695111906
12_G06,2,Ppargc1a.4,134.476822198434
12_G07,2,Phc1.4,141.156617046522
12_G08,2,Pcgf6.4,168.050060128026
12_G09,2,Phf20.4,147.939853505317
12_G10,2,Phf1.4,169.523163700468
12_G11,2,Phf2.4,120.987516102571
control2_B02,2,Bptf.1,108.362967527616
control2_B03,2,Bptf.2,130.458003847931
control2_B04,2,Bptf.3,109.711901771064
control2_B05,2,Bptf.4,80.6106876171828
control2_B06,2,Whsc1.1,227.59323378918
control2_B07,2,Whsc1.2,129.889400746128
control2_B08,2,Whsc1.3,251.033135179494
control2_B09,2,Whsc1.4,208.02284748687
control2_B10,2,Cd4.1,152.696697740031
control2_B11,2,Cd4.1,27.8866377880002
control2_C02,2,Mll2.1,223.361339918016
control2_C03,2,Mll2.2,287.168661808372
control2_C04,2,Mll2.3,80.1609267852189
control2_C05,2,Mll2.4,280.330371261691
control2_C06,2,Brd8.1,113.317607435043
control2_C07,2,Brd8.2,109.808806222292
control2_C08,2,Brd8.3,86.1912221896421
control2_C09,2,Brd8.4,64.5123817228269
control2_C10,2,Cd4.2,73.4331409702558
control2_C11,2,Cd4.2,18.803452530389
control2_D02,2,Ncor1.1,205.578079163165
control2_D03,2,Ncor1.2,399.680313859891
control2_D04,2,Ncor1.3,307.762718718685
control2_D05,2,Ncor1.4,209.47338523591
control2_D06,2,Cxxcl.1,83.1440394308366
control2_D07,2,Cxxcl.2,56.4811426141191
control2_D08,2,Cxxcl.3,87.4731859470544
control2_D09,2,Cxxcl.4,106.459397757902
control2_D10,2,Cd4.3,144.713844823999
control2_D11,2,Cd4.3,24.980834660067
control2_E02,2,Smarca4.1,38.9248716632119
control2_E03,2,Smarca4.2,40.9377887883808
control2_E04,2,Smarca4.3,41.8742683412626
control2_E05,2,Smarca4.4,52.5813497856744
control2_E06,2,Klf2.1,130.394870796928
control2_E07,2,Klf2.2,122.942893996986
control2_E08,2,Klf2.3,136.943283785611
control2_E09,2,Klf2.4,94.0898409572785
control2_E10,2,Cd4.4,197.688578523308
control2_E11,2,Cd4.4,41.3583123710408
control2_F02,2,Runx3.1,72.8145446300151
control2_F03,2,Runx3.2,62.5661107119586
control2_F04,2,Runx3.3,76.3829915396717
control2_F05,2,Empty,110.469449924024
control2_F06,2,Sp140.1,150.67250643805
control2_F07,2,Sp140.2,174.655592022703
control2_F08,2,Sp140.3,201.184375407793
control2_F09,2,Sp140.4,123.703045413795
control2_F10,2,Empty,104.255919660008
control2_F11,2,Empty,289.001504374141
control2_G02,2,Smarce1.1,105.488297072896
control2_G03,2,Smarce1.2,40.5458899763091
control2_G04,2,Smarce1.3,36.4359345951853
control2_G05,2,Smarce1.4,40.8917830633586
control2_G06,2,Wdr82.1,118.471295967599
control2_G07,2,Wdr82.2,106.526698502355
control2_G08,2,Wdr82.3,90.1905467156759
control2_G09,2,Wdr82.4,85.9940417986795
control2_G10,2,Empty,274.841285634181
control2_G11,2,Empty,400.559614878175
13_B02,2,Prdm10.1,122.285462957019
13_B03,2,Prdm5.1,93.3376196660428
13_B04,2,Prdm6.1,79.5279607795937
13_B05,2,Prdm4.1,92.3037270242986
13_B06,2,Prdm12.1,94.4913227426861
13_B07,2,Prkcd.1,74.8204117379826
13_B08,2,Prdm9.1,101.13021340665
13_B09,2,Prdm15.1,85.5765022463108
13_B10,2,Prdm11.1,207.426975610461
13_B11,2,Prkaa1.1,121.537490075049
13_C02,2,Prdm9.2,168.003706280692
13_C03,2,Prdm13.1,147.684465962836
13_C04,2,Prdm10.2,91.3823009807795
13_C05,2,Prkaa1.2,152.833410426651
13_C06,2,Prdm8.1,151.166695867535
13_C07,2,Prdm6.2,146.108139867929
13_C08,2,Prdm12.2,151.965229822663
13_C09,2,Prkaa2.1,119.394872462928
13_C10,2,Prdm5.2,140.950761706565
13_C11,2,Prdm2.1,105.126820943723
13_D02,2,Prdm11.2,42.8981549724002
13_D03,2,Prkaa2.2,92.5604623843722
13_D04,2,Prdm5.3,89.0726832748077
13_D05,2,Prdm14.1,107.958992777601
13_D06,2,Prdm13.2,83.7611946957799
13_D07,2,Prkaa2.3,116.558418406256
13_D08,2,Prdm8.2,152.845944988045
13_D09,2,Prdm15.2,78.0764239644344
13_D10,2,Prdm10.3,62.1942416632142
13_D11,2,Prkcd.2,96.9989479438453
13_E02,2,Prdm2.2,207.610688714999
13_E03,2,Prdm4.2,212.164806901275
13_E04,2,Prdm10.4,114.191719376732
13_E05,2,Prdm9.3,169.467932955968
13_E06,2,Prdm6.3,214.930732526728
13_E07,2,Prdm14.2,173.585693166969
13_E08,2,Prdm11.3,153.784692056746
13_E09,2,Prkaa1.3,128.884339553833
13_E10,2,Prdm8.3,107.903823054771
13_E11,2,Prdm15.3,125.194211308411
13_F02,2,Prdm12.3,87.3427159349189
13_F03,2,Prkcd.3,68.6023846884952
13_F04,2,Prdm6.4,91.6214486960198
13_F05,2,Prdm14.3,166.078003128188
13_F06,2,Prdm13.3,67.1855946277005
13_F07,2,Prdm9.4,156.618644461086
13_F08,2,Prdm4.3,132.804165992877
13_F09,2,Prdm2.3,122.702711714382
13_F10,2,Prdm13.4,82.9200425385949
13_F11,2,Prkaa1.4,84.8670324231124
13_G02,2,Prdm8.4,99.1622570322391
13_G03,2,Prdm2.4,96.8002966585075
13_G04,2,Prdm11.4,81.4794760225256
13_G05,2,Prkcd.4,113.227534422243
13_G06,2,Prkaa2.4,117.492079006391
13_G07,2,Prdm14.4,66.8472300885486
13_G08,2,Prdm12.4,83.7252728582548
13_G09,2,Prdm5.4,47.6018552557913
13_G10,2,Prdm15.4,139.460159901522
13_G11,2,Prdm4.4,90.1357014179889
10_B02,2,Mll1.1,259.350676438126
10_B03,2,Mta3.1,97.8744960576012
10_B04,2,Mtf2.1,114.618250543116
10_B05,2,Mta2.1,99.122518154439
10_B06,2,Mll3.1,104.25804588178
10_B07,2,Nap1l1.1,78.6493781455606
10_B08,2,Myst2.1,90.1716233632255
10_B09,2,Msl3.1,84.1446713327823
10_B10,2,Mll2.1,183.378708788959
10_B11,2,Myst3.1,100.111017434659
10_C02,2,Myst2.2,163.895487309619
10_C03,2,Mll5.1,76.1759374762407
10_C04,2,Mll1.2,127.746202089472
10_C05,2,Myst3.2,135.217723988689
10_C06,2,Myst1.1,120.729243167486
10_C07,2,Mtf2.2,81.9897265638031
10_C08,2,Mll3.2,47.5700201380398
10_C09,2,Myst4.1,66.3034517657019
10_C10,2,Mta3.2,143.645294990374
10_C11,2,Mta1.1,203.841425522105
10_D02,2,Mll2.2,239.132843885882
10_D03,2,Myst4.2,149.918754597721
10_D04,2,Mta3.3,88.1149897464758
10_D05,2,Morf4l1.1,65.8237538379286
10_D06,2,Mll5.2,70.9697628656426
10_D07,2,Myst4.3,83.4885511242799
10_D08,2,Myst1.2,110.587580291046
10_D09,2,Msl3.2,74.8968848094919
10_D10,2,Mll1.3,293.301491030377
10_D11,2,Nap1l1.2,114.844657744232
10_E02,2,Mta1.2,161.774710936562
10_E03,2,Mta2.2,71.1860580547046
10_E04,2,Mll1.4,245.095136341993
10_E05,2,Myst2.3,80.1812668819261
10_E06,2,Mtf2.3,54.0080188502133
10_E07,2,Morf4l1.2,44.661939128589
10_E08,2,Mll2.3,62.2029091027471
10_E09,2,Myst3.3,170.673133185864
10_E10,2,Myst1.3,82.8138908560959
10_E11,2,Msl3.3,70.0815330781418
10_F02,2,Mll3.3,28.0602771496723
10_F03,2,Nap1l1.3,108.045337844365
10_F04,2,Mtf2.4,93.6587797914673
10_F05,2,Morf4l1.3,58.1458922077038
10_F06,2,Mll5.3,94.7247014459972
10_F07,2,Myst2.4,66.89555187073
10_F08,2,Mta2.3,92.9156288718422
10_F09,2,Mta1.3,135.50810924433
10_F10,2,Mll5.4,154.509780268943
10_F11,2,Myst3.4,221.985924329898
10_G02,2,Myst1.4,143.131986198359
10_G03,2,Mta1.4,90.2461710034524
10_G04,2,Mll2.4,266.24553974239
10_G05,2,Nap1l1.4,105.440110990872
10_G06,2,Myst4.4,91.2136219187647
10_G07,2,Morf4l1.4,84.6998243081397
10_G08,2,Mll3.4,78.7712418455967
10_G09,2,Mta3.4,74.4345294265822
10_G10,2,Msl3.4,142.183600928182
10_G11,2,Mta2.4,63.5169696894459
8_B02,2,Jmjd5.1,174.05179660453
8_B03,2,Kdm2b.1,184.342271191535
8_B04,2,Kdm3a.1,135.547839285379
8_B05,2,Kdm2a.1,180.825584891727
8_B06,2,Kat2a.1,144.226184758834
8_B07,2,Kdm5a.1,135.7430148185
8_B08,2,Kdm4a.1,79.8675282074075
8_B09,2,Kdm1a.1,97.4678132817264
8_B10,2,Jmjd6.1,129.537936761415
8_B11,2,Kdm4c.1,96.0567166888168
8_C02,2,Kdm4a.2,351.947610657924
8_C03,2,Kat2b.1,178.13605461329
8_C04,2,Jmjd5.2,123.447843431018
8_C05,2,Kdm4c.2,131.991549442748
8_C06,2,Kdm3b.1,140.009309589115
8_C07,2,Kdm3a.2,119.827163081383
8_C08,2,Kat2a.2,227.084402056413
8_C09,2,Kdm4d.1,180.316825306551
8_C10,2,Kdm2b.2,137.190996305445
8_C11,2,Kdm1b.1,151.487499297945
8_D02,2,Jmjd6.2,151.55667406411
8_D03,2,Kdm4d.2,100.880586690091
8_D04,2,Kdm2b.3,72.4210011739648
8_D05,2,Kat5.1,79.1489660463555
8_D06,2,Kat2b.2,111.885500553481
8_D07,2,Kdm4d.3,97.6611261132144
8_D08,2,Kdm3b.2,158.505508537106
8_D09,2,Kdm1a.2,133.628303425005
8_D10,2,Jmjd5.3,104.88686072761
8_D11,2,Kdm5a.2,109.600462063062
8_E02,2,Kdm1b.2,95.5439595163615
8_E03,2,Kdm2a.2,146.34306911109
8_E04,2,Jmjd5.4,104.271844470532
8_E05,2,Kdm4a.3,184.70908627437
8_E06,2,Kdm3a.3,85.5301864097397
8_E07,2,Kat5.2,130.664966627486
8_E08,2,Jmjd6.3,80.1714168677699
8_E09,2,Kdm4c.3,85.6577310540353
8_E10,2,Kdm3b.3,72.1271553340738
8_E11,2,Kdm1a.3,64.1374404166528
8_F02,2,Kat2a.3,163.020473504606
8_F03,2,Kdm5a.3,87.1847137594356
8_F04,2,Kdm3a.4,108.283133410468
8_F05,2,Kat5.3,102.888172471613
8_F06,2,Kat2b.3,107.432088682541
8_F07,2,Kdm4a.4,88.9988084760937
8_F08,2,Kdm2a.3,144.192772659238
8_F09,2,Kdm1b.3,73.6464448744588
8_F10,2,Kat2b.4,119.080241359559
8_F11,2,Kdm4c.4,147.535040287718
8_G02,2,Kdm3b.4,132.156717812903
8_G03,2,Kdm1b.4,113.348118438682
8_G04,2,Jmjd6.4,191.96243294713
8_G05,2,Kdm5a.4,118.172463472845
8_G06,2,Kdm4d.4,104.983618535571
8_G07,2,Kat5.4,76.7640433860041
8_G08,2,Kat2a.4,466.082531666097
8_G09,2,Kdm2b.4,75.9708845070869
8_G10,2,Kdm1a.4,108.234475485689
8_G11,2,Kdm2a.4,100.740664349421
19_B02,3,Wbp7.1,204.624170127421
19_B03,3,Arid1b.1,134.528865140213
19_B04,3,Brd7.2,136.242896942007
19_B05,3,Actb,82.1988214074852
19_B06,3,Wdr82.1,121.793023652244
19_B07,3,Eaf1.1,169.287093850138
19_B08,3,Cecr2.1,181.027445173782
19_B09,3,Zmynd11.1,105.644085481758
19_B10,3,Wdr5.1,153.10115664511
19_B11,3,Chd7.2,74.724183684237
19_C02,3,Cecr2.2,259.417260434168
19_C03,3,Whsc1.1,409.482800709664
19_C04,3,Wbp7.2,161.451177571055
19_C05,3,Chd7.3,85.7444006483215
19_C06,3,Brdt.3,244.087197540835
19_C07,3,Brd7.3,170.568600074532
19_C08,3,Wdr82.2,112.04428955261
19_C09,3,Clock.3,187.402042678158
19_C10,3,Arid1b.2,149.605964341539
19_C11,3,Zmynd8.1,171.063022374848
19_D02,3,Wdr5.2,222.522858120712
19_D03,3,Dpy30.1,122.808538572183
19_D04,3,Arid1b.3,131.667442518796
19_D05,3,Whsc1l1.1,267.078665413121
19_D06,3,Whsc1.2,253.086268936218
19_D07,3,Dpy30.2,112.510030228121
19_D08,3,Cbx2.1,290.236458252902
19_D09,3,Zmynd11.2,148.420273406463
19_D10,3,Wbp7.3,159.848904970362
19_D11,3,Eaf1.2,312.626817467277
19_E02,3,Zmynd8.2,268.291623382192
19_E03,3,Actl6a,104.255401442405
19_E04,3,Wbp7.4,227.140517794682
19_E05,3,Cecr2.3,218.646991665524
19_E06,3,Brdt.1,113.03415326535
19_E07,3,Whsc1l1.2,134.620405481834
19_E08,3,Wdr5.3,139.000755487014
19_E09,3,Clock.1,129.763126449855
19_E10,3,Cbx2.2,158.028194244922
19_E11,3,Zmynd11.3,179.289629006698
19_F02,3,Wdr82.3,114.721410339338
19_F03,3,Eaf1.3,218.773949864926
19_F04,3,Brdt.2,109.40090744184
19_F05,3,Whsc1l1.3,162.538242443478
19_F06,3,Whsc1.3,241.666684036589
19_F07,3,Chd7.1,56.3514160436216
19_F08,3,Arid1a.1,188.888492902349
19_F09,3,Zmynd8.3,205.998105497877
19_F10,3,Whsc1.4,232.955056358661
19_F11,3,Clock.2,199.728331173896
19_G02,3,Cbx2.3,256.214325903459
19_G03,3,Zmynd8.4,228.474158028593
19_G04,3,Wdr5.4,283.938103134509
19_G05,3,Fbxo17.1,221.344112006735
19_G06,3,Dpy30.3,211.626721986117
19_G07,3,Whsc1l1.4,162.334608291385
19_G08,3,Wdr82.4,125.396508542212
19_G09,3,Brd7.1,202.149166221689
19_G10,3,Zmynd11.4,186.699680135841
19_G11,3,Arid1a.2,44.0833021078337
17_B02,3,Smyd4.1,237.645920758902
17_B03,3,Suv39h2.1,88.2563174556214
17_B04,3,Suv420h1.1,212.627259413055
17_B05,3,Suv39h1.1,328.071621288578
17_B06,3,Sp100.1,264.808812521419
17_B07,3,Tcea1.1,243.64023045115
17_B08,3,Suz12.1,228.866211185383
17_B09,3,Ssrp1.1,245.021336993528
17_B10,3,Smyd5.1,211.00390462744
17_B11,3,Taf1.1,242.092536189681
17_C02,3,Suz12.2,211.992700597553
17_C03,3,Sp110.1,181.161762099845
17_C04,3,Smyd4.2,215.718107818766
17_C05,3,Taf1.2,120.621548956329
17_C06,3,Suv420h2.1,227.491700115365
17_C07,3,Suv420h1.2,147.735868746661
17_C08,3,Sp100.2,91.7054698054553
17_C09,3,Taf3.1,141.607777635567
17_C10,3,Suv39h2.2,206.711951456585
17_C11,3,Supt16h.1,376.689593976118
17_D02,3,Smyd5.2,341.62575947749
17_D03,3,Taf3.2,202.978576256941
17_D04,3,Suv39h2.3,133.957699017549
17_D05,3,Sp140.1,122.578786859246
17_D06,3,Sp110.2,182.055371227334
17_D07,3,Taf3.3,213.453073537101
17_D08,3,Suv420h2.2,149.349617864603
17_D09,3,Ssrp1.2,658.581710120167
17_D10,3,Smyd4.3,355.997891280925
17_D11,3,Tcea1.2,224.911248980322
17_E02,3,Supt16h.2,357.956378185006
17_E03,3,Suv39h1.2,239.458529746831
17_E04,3,Smyd4.4,223.364442074338
17_E05,3,Suz12.3,225.129106235027
17_E06,3,Suv420h1.3,160.070834165629
17_E07,3,Sp140.2,188.188401675315
17_E08,3,Smyd5.3,225.291107443326
17_E09,3,Taf1.3,124.59034622084
17_E10,3,Suv420h2.3,280.024561115231
17_E11,3,Ssrp1.3,605.527343657437
17_F02,3,Sp100.3,260.94613675646
17_F03,3,Tcea1.3,194.858153731544
17_F04,3,Suv420h1.4,189.643883221754
17_F05,3,Sp140.3,218.210182494651
17_F06,3,Sp110.3,219.485013940967
17_F07,3,Suz12.4,291.48458922273
17_F08,3,Suv39h1.3,148.609781019191
17_F09,3,Supt16h.3,233.191456221401
17_F10,3,Sp110.4,178.812281038754
17_F11,3,Taf1.4,178.497943817377
17_G02,3,Suv420h2.4,319.203469517727
17_G03,3,Supt16h.4,220.395677551673
17_G04,3,Smyd5.4,169.254904425586
17_G05,3,Tcea1.4,152.173859387647
17_G06,3,Taf3.4,274.563768508604
17_G07,3,Sp140.4,146.477294896944
17_G08,3,Sp100.4,229.103260649162
17_G09,3,Suv39h2.4,190.056799465646
17_G10,3,Ssrp1.4,361.522110179013
17_G11,3,Suv39h1.4,309.289585842504
21_B02,3,Satb1.3,282.196381299671
21_B06,3,Setd7.2,145.249879932067
21_B09,3,Smarcd2.3,51.7985566612764
21_B10,3,Setd3.1,288.516222923301
21_C03,3,Smarca2.3,215.451758424124
21_C04,3,Scmh1.1,143.791524666402
21_C08,3,Sirt2,521.979972987004
21_C11,3,Ube2a.1,181.666336202653
21_D02,3,Setd3.2,134.28449351751
21_D05,3,Smarcc1.2,89.9595205985098
21_D06,3,Smarcb1.1,155.643841651505
21_D09,3,Smyd1.1,190.08843582976
21_D10,3,Scmh1.2,111.109437080821
21_E02,3,Ube2a.2,231.657443774319
21_E04,3,Scmh1.3,164.265309877197
21_E07,3,Smarcc1.3,116.336288143857
21_E08,3,Setd3.3,159.805953642976
21_E11,3,Smyd1.2,283.137672691517
21_F02,3,Smarca2.1,87.7803629571871
21_F05,3,Smarcd2.1,122.594503740802
21_F06,3,Smarcb1.2,91.5758898251584
21_F10,3,Smarcc1.1,144.909840773086
21_G04,3,Setd7.1,249.333753730817
21_G07,3,Smarcd2.2,152.585590592913
