Pool,Gene,nbPctgShift
P1-7,Actb,-2.5273970829825263
P1-7,Actl6a,2.0258500293816795
P1-7,Actl6b,-7.768368562805766
P1-7,Aff1,0.8966819786722606
P1-7,Aff4,11.324182088483308
P1-7,Arid1a,-1.4988031858536957
P1-7,Arid1b,14.807304372438642
P1-7,Arid2,-14.179305642656107
P1-7,Ash1l,2.6054595351446235
P1-7,Ash2l,3.855196919424369
P1-7,Asxl1,-12.090222781065657
P1-7,Asxl2,0.3284221704243535
P1-7,Asxl3,-0.6340567238309281
P1-7,Atad2,5.085561813570447
P1-7,Atad2b,4.426802005632215
P1-7,Atm,-2.5588045911014685
P1-7,Atr,-2.9859230339503853
P1-7,Atrx,-6.760147522812732
P1-7,Aurkb,4.178936004807492
P1-7,Baz1a,-1.1598542677103723
P1-7,Baz1b,-9.501209635263509
P1-7,Baz2a,2.7741544533144307
P1-7,Baz2b,-8.928554713410412
P1-7,Bcl6,19.779864657309368
P1-7,Bmi1,-4.756161606019558
P1-7,Bop1,8.415071365230853
P1-7,Bptf,-9.5947150975985
P1-7,Brd1,-0.9740744726066666
P1-7,Brd2,4.584522287374609
P1-7,Brd3,4.447615128872682
P1-7,Brd4,-3.587965185436861
P1-7,Brd7,4.990794590270329
P1-7,Brd8,-4.146602394417325
P1-7,Brd9,7.424441943229485
P1-7,Brdt,6.408216266555532
P1-7,Brpf1,4.396266297412651
P1-7,Brpf3,-0.5983249524271752
P1-7,Brwd1,-7.913897104031987
P1-7,Brwd3,-14.064673136327206
P1-7,CD4,9.844730410064557
P1-7,CDK9,-9.892453596083941
P1-7,Carm1,-8.361871025782975
P1-7,Cbx1,-6.003939674350681
P1-7,Cbx2,9.216987408158246
P1-7,Cbx3,-2.6920800323709564
P1-7,Cbx4,0.28128176184299275
P1-7,Cbx5,-11.976736922561928
P1-7,Cbx6,-16.126276549277126
P1-7,Cbx7,-15.766349079795251
P1-7,Cbx8,-5.723000477705151
P1-7,Ccnt1,8.288511389812076
P1-7,Cd14,7.872560252437353
P1-7,Cd19,5.403985979408951
P1-7,Cd4,-24.469942968994125
P1-7,Cecr2,-1.1910452859138043
P1-7,Chaf1a,-11.189652187238364
P1-7,Chaf1b,-7.710453127929176
P1-7,Chd1,9.215554493471734
P1-7,Chd1l,-16.515554479676577
P1-7,Chd2,-8.399506990274265
P1-7,Chd3,-0.545993085642495
P1-7,Chd4,-10.935681696663126
P1-7,Chd5,9.89067316515419
P1-7,Chd6,6.0776504274568826
P1-7,Chd7,13.407723722303592
P1-7,Chd8,0.9477439004313908
P1-7,Chd9,-2.797409769094381
P1-7,Clock,6.4077017363167394
P1-7,Crebbp,-1.8038101391621044
P1-7,Ctsl,1.2840846466084628
P1-7,Cxxc1,-1.5117137616064245
P1-7,Dmap1,5.691098256333529
P1-7,Dnmt1,1.941404039057716
P1-7,Dnmt3a,1.6763736889688357
P1-7,Dnmt3b,-10.97145463379823
P1-7,Dnmt3l,-2.7241625257676727
P1-7,Dot1l,-2.4657218275178465
P1-7,Dpy30,3.2439862280341387
P1-7,Dub2a,1.538105174018101
P1-7,Eaf1,6.105527420018189
P1-7,Eed,-3.031326310249499
P1-7,Ehmt1,-3.856056063571545
P1-7,Ehmt2,-4.503174431419696
P1-7,Elp3,6.845430654637222
P1-7,Elp4,2.751455118024848
P1-7,Ep300,-0.617216779156081
P1-7,Ep400,11.32099213274619
P1-7,Epc1,-8.343051200223364
P1-7,Epc2,13.211958864104114
P1-7,Ercc5,7.311876558845398
P1-7,Ezh1,-7.412942351012883
P1-7,Ezh2,-0.0406515016122988
P1-7,Fbxl19,10.334113882102216
P1-7,Fbxo17,0.014144364576741472
P1-7,Fbxo44,3.9758064296869913
P1-7,Fbxw9,9.386953676558957
P1-7,Fkbp1a,4.8684986778635375
P1-7,Fkbp2,1.0319670647663959
P1-7,Fkbp5,8.47613278636991
P1-7,Fosb,-21.040819570643954
P1-7,Gadd45a,4.275322990973891
P1-7,Gadd45b,3.158361066601298
P1-7,Gtf2b,-0.8428609802293133
P1-7,Gtf2f1,6.546176262100294
P1-7,Gtf2h1,3.1771147519942162
