shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,q3minusOther_nbPctg
Bcl6.2,77.75739772070149,82.93611022797933,89.15380463047308,90.15176537141855,-2.751545679551711
Bcl6.3,82.26140047578635,76.5720264154996,83.94569212022313,93.92597194075014,-10.138995096753604
CD4.1,58.221900688962826,97.9832889071126,74.48118098889508,95.4331623041557,21.937874246441396
CD4.2,66.90942193778531,70.1409562760696,58.09815801595499,64.66586286424322,6.916475336741762
CD4.3,75.58216711763069,66.8309162532204,79.2586934872413,82.68186365089906,-12.343325165369961
CD4.4,83.07745241186728,72.59228277771567,81.99012391041093,92.08112791835657,-13.123951969162604
CDK9.2,61.31099183862428,91.63404270360195,61.18003622777254,90.91751407631902,20.49786198936333
CDK9.3,81.87678888179065,97.65702369142512,83.76285302069633,97.14862998033395,10.06093306381814
Ccnt1,81.46813033371842,98.32346495273876,82.03648960583917,96.64406354616705,11.607237124163888
Cd14,75.45842016983431,73.68091515280966,68.4475831577656,87.84410880951353,-3.5691222262281457
Cd14.2,70.73395281383709,73.60123718648754,59.6065736805888,80.86871290759701,3.1981573858132464
Cd19,72.22459394011518,72.4091354726933,64.62368284607571,84.616625748572,-1.4124987055610205
Cd19.3,77.84008539720934,69.28106825657473,71.1969115791403,88.24574602449906,-9.813179410374843
Cd19.4,78.29367947698137,78.81232091486548,73.09813476855008,89.10282670568954,-1.3525594022081862
Fosb,53.866559672613704,56.42975107540388,47.61199377395605,73.45601845923123,-1.8817728931964552
Fosb.2,68.01386053649672,26.55335294971427,67.49774204495556,74.23763702690947,-43.36306025307297
Hes1,66.94046167234445,64.75481153493085,62.562777926925385,76.95077382615617,-4.063192940211152
Hes1.2,76.0324614090237,71.891408493209,70.67275411586704,86.2652171862032,-5.7654024104889885
Hes1.3,70.83940544305446,73.98769280141512,65.40964733095721,83.27633037801589,0.8125650840726024
Id2,42.362972306933024,51.16443939042351,54.73280143350736,26.55335294971427,9.94806382703863
Id2.2,64.28164237596961,69.92118388024431,56.05104431257158,78.10255400134398,3.776103650282593
Id2.3,78.50842719149941,79.9733708677663,66.03027864552978,80.16257887657318,5.072942629898861
Id2.4,75.59351390548132,72.4260653111637,68.54776377871868,81.55052765933453,-2.804536470014469
Id2.5,69.4383841203522,70.14990229790405,58.97552826186454,74.42843819503918,2.535785438818735
Id3,81.83066391102548,77.98924435123251,87.2250389078414,97.94648476860394,-11.011484844591095
Id3.2,77.12426916346188,82.1449092198443,70.86315245407661,93.1257954201058,1.773836873962864
Id3.3,81.63614061563895,83.10836726635061,76.05669070614731,92.8796311428427,-0.4157868885257159
Id3.4,69.59771687892328,62.18570151790932,61.62243897778534,88.28447927863549,-10.982510193872045
Id3.5,52.505293561942345,53.063423712699155,58.480147494303594,67.81518642822357,-6.536785448790681
Jmjd5.1,70.04240420379706,53.063423712699155,71.75034703167627,82.07213390715773,-21.558204668177872
Jmjd5.2,67.28691312195828,69.76893129690531,73.01418291938882,82.12202067662233,-4.372107609084509
Jmjd5.3,87.95543062840206,76.09737397222133,90.67530145205319,97.33975949529827,-15.892789886363161
Jmjd5.4,83.8165207799647,79.69026052020347,85.95380866105033,94.72585598709868,-8.475134622501116
Jmjd6.1,77.42855936629088,61.8160901377793,77.72648569553814,88.59004007317272,-19.432271573887945
Jmjd6.2,88.7493821313745,83.00717704098682,85.81279105951677,98.31655660574656,-7.9523995578924485
Jmjd6.3,70.22033989322836,67.43653222857016,71.88319946986617,90.13291900110356,-9.975620559495866
Jmjd6.4,68.92348600124261,61.87087757545194,67.1107400974961,79.49036558617672,-9.970652986186536
Jmjd8.1,26.55335294971427,26.55335294971427,26.55335294971427,26.55335294971427,0.0
Jmjd8.2,44.31818657572594,26.55335294971427,26.55335294971427,52.92939102730423,-14.713623901200538
Jmjd8.3,26.55335294971427,60.68702769283867,57.821855854330465,71.33347798781283,8.784132095552806
Kat2a.1,45.50502260492202,26.55335294971427,48.886127312862,53.930332640859866,-22.88714123650036
Kat2a.2,26.55335294971427,26.55335294971427,26.55335294971427,26.55335294971427,0.0
Kat2a.3,84.5983204380664,80.00231952296886,89.05075738011834,97.33608603879729,-10.326068429358472
Kat2b.1,72.9288798998952,64.05201559614518,76.34638029821696,82.02784851786384,-13.049020642513483
Kat2b.3,87.69059387973842,81.49875937133967,89.83377212357922,97.57828244002867,-10.202123443109102
Kat2b.4,63.81470555990233,74.69691817735269,69.81738573704513,88.86157981441661,0.5323611402313304
Kat5.1,79.98317984697276,74.78612557703806,74.29631573129272,89.20498217378352,-6.375367006978266
Kat5.3,72.42850312229633,70.81704623405506,67.11634103540146,83.44679875129633,-3.5135014022763045
Kat5.4,90.31053445338324,82.43984578373507,92.02268875684126,98.23925461053699,-11.084313489852093
Kdm1a.1,84.66405894149585,79.66096837219526,85.07680223752607,92.9573072875716,-7.905087783335915
Kdm1a.2,82.04993557202059,78.10290465558676,84.64082011868119,93.7319687541946,-8.704670159378708
Kdm1a.4,84.83834804309464,68.28590100098478,88.17850688621797,91.35131722438263,-19.836823050246963
Kdm1b.1,83.36521318411118,76.91405652638245,88.1286533524974,98.80806388103748,-13.186586946166244
Kdm1b.2,77.40174085280684,78.8823681259774,78.19568172070643,92.35326773434676,-3.767861976642621
Kdm1b.3,74.0980093274722,73.81527384432289,65.55329214437509,86.01729139452029,-1.407590444466308
Kdm1b.4,77.88848259642353,71.16315068303648,78.85353164688776,83.16943808546289,-8.80733342655492
Kdm2a.1,71.85299402369779,77.08955768615336,76.1682291878886,84.7694305557742,-0.5073269029668381
Kdm2a.2,83.35699723173452,78.01598423746427,77.43104777958649,95.80834925457219,-7.516147184500127
Kdm2a.3,82.15641352422487,76.23821627633372,80.29168259996639,91.28761858921706,-8.340355294802407
Kdm2a.4,74.0514223695933,67.19366867701622,69.46224520430594,83.090345358952,-8.341002300600863
Kdm2b.1,68.73701451628781,59.722183771080694,54.51712679167824,26.55335294971427,9.786352351853914
Kdm2b.2,81.60016229949203,69.57161554218904,76.61753915436644,88.61459522158013,-12.705816682957163
Kdm2b.3,74.88427218540143,68.20618122402969,65.79055009954871,77.91414929183807,-4.656809301566369
Kdm2b.4,68.12331015837259,63.177038957305186,74.50227861816245,82.61520553327331,-11.903225812630922
Kdm3a.1,77.08984679366442,73.63237203400773,77.55989179619989,90.44728593909963,-8.066636142313598
Kdm3a.2,80.30318149986407,71.27094312687235,86.673475091623,92.87823075968387,-15.347352656851285
Kdm3a.3,89.20605992989951,81.21839264080461,91.27116872747685,98.44064176413879,-11.754230833033773
Kdm3a.4,70.88197875383115,68.29906011195794,82.02784491098106,93.77231056188829,-13.92831796360889
Kdm3b.2,80.69743521344186,76.79290580135219,75.49993375912868,90.32556897953228,-5.38140684934875
Kdm3b.3,77.07932538423228,68.91443398836597,79.08866109482645,88.50970174893654,-12.644795420965778
Kdm3b.4,72.76679290990215,74.22994057007666,71.61603613971369,83.03193342876864,-1.5749802560515036
Kdm4a.1,86.14723082809218,72.96502443750184,86.28988975149143,96.48645578240172,-16.676167683159946
Kdm4a.2,67.81599419090321,70.85586761650383,70.80654685295657,75.69031848608735,-0.5817522268118864
Kdm4a.3,85.84244900791789,80.22593257467425,83.5157122351335,96.4310359372362,-8.370466485421616
Kdm4a.4,73.86256431628289,60.89725180057793,59.93230335541265,83.83922674141488,-11.64744633712553
Kdm4b.1,46.36514026279643,26.55335294971427,26.55335294971427,59.02561904405531,-17.428017802474404
Kdm4b.2,56.94881355334091,26.55335294971427,26.55335294971427,26.55335294971427,-10.131820201208885
Kdm4b.3,42.362972306933024,26.55335294971427,26.55335294971427,49.27467931776594,-12.843648575090139
Kdm4c.2,84.44337218735846,79.34998068580703,83.79540889946742,95.91600349300303,-8.70161417413594
Kdm4c.3,83.89276103136359,75.10502176998097,86.21003848557032,94.64645323164339,-13.144729146211475
Kdm4c.4,74.63267270280902,64.37120840543595,77.02367883144551,82.24378523228802,-13.595503850078245
Kdm4d.1,86.6903340539061,82.74399375278013,87.57020422247406,98.61462568811224,-8.214394235384006
Kdm4d.2,89.82051665746431,80.96885920631908,85.31812394631969,92.18566723594058,-8.13924340692246
Kdm4d.3,66.3251690372702,57.797331771646,66.4816218906553,82.29404069362582,-13.902945435537774
Kdm4d.4,80.33236156775654,78.11787693139335,80.33557446568724,96.64240305896175,-7.6522360994084835
Kdm5a.1,87.21632975804519,80.9082294404219,88.28780680605215,98.34955469411994,-10.376334312317184
Kdm5a.3,82.55600028483093,78.38571714450126,79.30098793385925,90.39677766580154,-5.698871483662643
Kdm5a.4,74.64069936228599,71.43865992925416,71.59402718515692,86.89000451498833,-6.269583758222922
Kdm5b.1,63.08911470709937,73.61015218995507,60.73362976416791,69.1698896589056,9.27927414656412
Kdm5b.2,78.12280559836312,73.05529079707156,82.07802826446554,92.66192096147503,-11.232294144362996
Kdm5b.3,83.83855592949067,79.67912033678233,86.13548960089288,96.54283395189253,-9.159839490643023
Kdm5b.4,75.82113551432423,75.6772704996953,75.5233487756429,89.71594604893687,-4.676206279939365
Kdm5c.2,89.73125309440694,84.80036134671445,87.31183833855842,99.53714442826087,-7.393050607027632
Kdm5c.3,79.53316149804657,77.65735160304378,71.48023967194264,89.328912721871,-2.4567530275762977
Kdm5c.4,75.55066605973713,70.98561674309806,70.62196064978033,88.37576745766042,-7.1971813126279045
Kdm5d.1,84.24896675521087,79.40748648618843,83.14022816728111,95.53408617822696,-8.233607214051219
Kdm5d.2,75.22392094638303,75.61438118082452,72.95742629502423,90.62441279012343,-3.987538829685704
Kdm5d.3,82.63514603432547,78.38038391653382,82.07388884136455,95.29936633882436,-8.289083154970982
Kdm5d.4,56.90918478075777,26.55335294971427,49.3794156976574,72.05080356196662,-32.89311506374632
Kdm6a.1,76.48969885922374,75.58416329177014,73.11931362339962,91.62165052048343,-4.826057709265456
Kdm6a.2,78.82448571787081,73.23111720207555,80.2274573278306,93.87289236891108,-11.077161269461953
Kdm6a.3,78.56892421492152,75.58113144019538,69.30618605982991,87.62947389902094,-2.9203966177287555
Kdm6a.4,72.442136493304,69.59171329410225,74.43119358502257,90.22178996732629,-9.439993387782053
Kdm6b.1,73.03007248238717,57.17199648619318,54.40451827878244,63.044156632852,-6.3209193118140234
Kdm6b.2,72.26835352483106,71.97843808214208,63.244468845701775,85.78840972439939,-1.7886392828353337
Kdm6b.3,76.46268915678137,70.85586761650383,75.53957646865797,86.39212407393757,-8.608928949955143
Kdm6b.4,64.60881291071759,61.22598934801541,75.94926308682838,79.3358262195936,-12.07197805769777
Klf12,66.96360520884525,59.1406244991698,64.34510781337922,67.18693186024689,-7.024590461653986
Klf12.4,64.59591420419953,59.89923426631317,52.512191197303004,66.28264138250877,-1.231014661690594
Klf12.5,76.75078976705507,70.95539523647987,72.75707899910326,79.86881439438706,-5.503499150368583
Klf2,69.16615529593044,63.095640969248656,68.58479549270574,74.93081578956509,-7.798281223485084
Klf2.2,67.98299909028303,63.374146156702494,56.40684844251448,65.49197269349484,0.08020608127171158
Klf2.3,56.78775648720815,60.46579367007469,56.79521631590785,76.06931913033685,-2.7516369744095996
Klf2.4,72.7119717935365,78.71969263280837,69.18482309478449,85.62739565843765,2.878295783888831
