shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,nbPctg_input,inputMinusAvg_nbPctg
Bcl6.2,77.75739772070149,82.93611022797933,89.15380463047308,90.15176537141855,58.7772510351791,-26.22251845246401
Bcl6.3,82.26140047578635,76.5720264154996,83.94569212022313,93.92597194075014,54.063913486804005,-30.11235925126079
CD4.1,58.221900688962826,97.9832889071126,74.48118098889508,95.4331623041557,53.265690564463185,-28.264192657818356
CD4.2,66.90942193778531,70.1409562760696,58.09815801595499,64.66586286424322,56.77932059243116,-8.174279181082113
CD4.3,75.58216711763069,66.8309162532204,79.2586934872413,82.68186365089906,56.373279173989054,-19.715130953258814
CD4.4,83.07745241186728,72.59228277771567,81.99012391041093,92.08112791835657,59.07289771205812,-23.362349042529488
CDK9.2,61.31099183862428,91.63404270360195,61.18003622777254,90.91751407631902,61.52923846486246,-14.731407746716982
CDK9.3,81.87678888179065,97.65702369142512,83.76285302069633,97.14862998033395,57.468957609336215,-32.642366284225304
Ccnt1,81.46813033371842,98.32346495273876,82.03648960583917,96.64406354616705,60.24367294082177,-29.374364168794088
Cd14,75.45842016983431,73.68091515280966,68.4475831577656,87.84410880951353,67.99895767225176,-8.358799150229018
Cd14.2,70.73395281383709,73.60123718648754,59.6065736805888,80.86871290759701,58.475736897317766,-12.72688224980984
Cd19,72.22459394011518,72.4091354726933,64.62368284607571,84.616625748572,56.24365574529187,-17.22485375657218
Cd19.3,77.84008539720934,69.28106825657473,71.1969115791403,88.24574602449906,53.243828800740076,-23.39712401361578
Cd19.4,78.29367947698137,78.81232091486548,73.09813476855008,89.10282670568954,59.286845988855916,-20.539894477665698
Fosb,53.866559672613704,56.42975107540388,47.61199377395605,73.45601845923123,67.14770734337802,9.306626598076797
Fosb.2,68.01386053649672,26.55335294971427,67.49774204495556,74.23763702690947,51.54198454845557,-7.533663591063437
Hes1,66.94046167234445,64.75481153493085,62.562777926925385,76.95077382615617,57.04988369412185,-10.752322545967353
Hes1.2,76.0324614090237,71.891408493209,70.67275411586704,86.2652171862032,56.77637981799501,-19.43908048308073
Hes1.3,70.83940544305446,73.98769280141512,65.40964733095721,83.27633037801589,54.4636704852521,-18.91459850310857
Id2,42.362972306933024,51.16443939042351,54.73280143350736,26.55335294971427,61.351996622031756,17.648605101887213
Id2.2,64.28164237596961,69.92118388024431,56.05104431257158,78.10255400134398,52.05479933700378,-15.034306805528594
Id2.3,78.50842719149941,79.9733708677663,66.03027864552978,80.16257887657318,55.94864609232911,-20.22001780301305
Id2.4,75.59351390548132,72.4260653111637,68.54776377871868,81.55052765933453,60.537138631419026,-13.992329032255526
Id2.5,69.4383841203522,70.14990229790405,58.97552826186454,74.42843819503918,55.627522012454044,-12.62054120633595
Id3,81.83066391102548,77.98924435123251,87.2250389078414,97.94648476860394,57.51160491654071,-28.736253068135106
Id3.2,77.12426916346188,82.1449092198443,70.86315245407661,93.1257954201058,58.210663500622104,-22.603868063750042
Id3.3,81.63614061563895,83.10836726635061,76.05669070614731,92.8796311428427,59.97172141410265,-23.44848601864225
Id3.5,52.505293561942345,53.063423712699155,58.480147494303594,67.81518642822357,59.869123893131096,1.9031110938389304
Jmjd5.1,70.04240420379706,53.063423712699155,71.75034703167627,82.07213390715773,60.6219526340528,-8.61012457977975
Jmjd5.2,67.28691312195828,69.76893129690531,73.01418291938882,82.12202067662233,52.73111950725373,-20.316892496464952
Jmjd5.3,87.95543062840206,76.09737397222133,90.67530145205319,97.33975949529827,61.56672542597721,-26.450240961016505
Jmjd5.4,83.8165207799647,79.69026052020347,85.95380866105033,94.72585598709868,67.3997780581271,-18.646833428952206
Jmjd6.1,77.42855936629088,61.8160901377793,77.72648569553814,88.59004007317272,50.918287077809985,-25.472006740385275
Jmjd6.2,88.7493821313745,83.00717704098682,85.81279105951677,98.31655660574656,64.1094134975459,-24.86206321186026
Jmjd6.3,70.22033989322836,67.43653222857016,71.88319946986617,90.13291900110356,56.5417944443945,-18.376453203797567
Jmjd6.4,68.92348600124261,61.87087757545194,67.1107400974961,79.49036558617672,63.726073967479465,-5.622793347612372
Jmjd8.1,26.55335294971427,26.55335294971427,26.55335294971427,26.55335294971427,33.23209132867827,6.6787383789640025
Jmjd8.2,44.31818657572594,26.55335294971427,26.55335294971427,52.92939102730423,31.824612680168684,-5.763958195445994
Jmjd8.3,26.55335294971427,60.68702769283867,57.821855854330465,71.33347798781283,37.076562591447306,-17.02236602972676
Kat2a.1,45.50502260492202,26.55335294971427,48.886127312862,53.930332640859866,34.09981067763439,-9.618898199455153
Kat2a.2,26.55335294971427,26.55335294971427,26.55335294971427,26.55335294971427,26.55335294971427,0.0
Kat2a.3,84.5983204380664,80.00231952296886,89.05075738011834,97.33608603879729,65.94246952703172,-21.804401317955993
Kat2b.1,72.9288798998952,64.05201559614518,76.34638029821696,82.02784851786384,54.870787093690744,-18.96799398433955
Kat2b.3,87.69059387973842,81.49875937133967,89.83377212357922,97.57828244002867,66.51353247942066,-22.636819474250828
Kat2b.4,63.81470555990233,74.69691817735269,69.81738573704513,88.86157981441661,57.30187917836578,-16.995768143813407
Kat5.1,79.98317984697276,74.78612557703806,74.29631573129272,89.20498217378352,56.537137011032314,-23.030513821239452
Kat5.3,72.42850312229633,70.81704623405506,67.11634103540146,83.44679875129633,55.96840898662838,-17.483763299133905
Kat5.4,90.31053445338324,82.43984578373507,92.02268875684126,98.23925461053699,67.48475525267892,-23.268325648445213
Kdm1a.1,84.66405894149585,79.66096837219526,85.07680223752607,92.9573072875716,61.4754685958532,-24.114315613844
Kdm1a.2,82.04993557202059,78.10290465558676,84.64082011868119,93.7319687541946,61.11073055846907,-23.520676716651707
Kdm1a.4,84.83834804309464,68.28590100098478,88.17850688621797,91.35131722438263,63.900985666732225,-19.26253262193778
Kdm1b.1,83.36521318411118,76.91405652638245,88.1286533524974,98.80806388103748,64.04127809999868,-22.762718636008444
Kdm1b.2,77.40174085280684,78.8823681259774,78.19568172070643,92.35326773434676,57.38860770869092,-24.31965689976844
Kdm1b.3,74.0980093274722,73.81527384432289,65.55329214437509,86.01729139452029,52.715630658229685,-22.155336019442927
Kdm1b.4,77.88848259642353,71.16315068303648,78.85353164688776,83.16943808546289,60.27506755388012,-17.493583199072532
Kdm2a.1,71.85299402369779,77.08955768615336,76.1682291878886,84.7694305557742,54.17502638962568,-23.29502647375282
Kdm2a.3,82.15641352422487,76.23821627633372,80.29168259996639,91.28761858921706,55.736098042782565,-26.757384704652956
Kdm2a.4,74.0514223695933,67.19366867701622,69.46224520430594,83.090345358952,66.23079658709047,-7.218623815376404
Kdm2b.1,68.73701451628781,59.722183771080694,54.51712679167824,26.55335294971427,62.48598467166594,10.103565164475683
Kdm2b.2,81.60016229949203,69.57161554218904,76.61753915436644,88.61459522158013,63.52447022208023,-15.576507832326676
Kdm2b.3,74.88427218540143,68.20618122402969,65.79055009954871,77.91414929183807,63.57518786507561,-8.123600335128863
Kdm2b.4,68.12331015837259,63.177038957305186,74.50227861816245,82.61520553327331,67.05133103977204,-5.05312727700634
Kdm3a.1,77.08984679366442,73.63237203400773,77.55989179619989,90.44728593909963,62.613148097224226,-17.069201043518703
Kdm3a.2,80.30318149986407,71.27094312687235,86.673475091623,92.87823075968387,62.94994407711766,-19.831513542393175
Kdm3a.3,89.20605992989951,81.21839264080461,91.27116872747685,98.44064176413879,70.21260545324309,-19.821460312336868
Kdm3a.4,70.88197875383115,68.29906011195794,82.02784491098106,93.77231056188829,58.91489093226044,-19.83040765240417
Kdm3b.2,80.69743521344186,76.79290580135219,75.49993375912868,90.32556897953228,58.532912676336814,-22.296048262026936
Kdm3b.3,77.07932538423228,68.91443398836597,79.08866109482645,88.50970174893654,60.44664655341509,-17.951384000675205
Kdm3b.4,72.76679290990215,74.22994057007666,71.61603613971369,83.03193342876864,56.921321335635845,-18.489854426479447
Kdm4a.1,86.14723082809218,72.96502443750184,86.28988975149143,96.48645578240172,60.653289788856036,-24.818860411015756
Kdm4a.2,67.81599419090321,70.85586761650383,70.80654685295657,75.69031848608735,60.63272954466644,-10.659452241946305
Kdm4a.3,85.84244900791789,80.22593257467425,83.5157122351335,96.4310359372362,60.21537640759305,-26.28840603114741
Kdm4a.4,73.86256431628289,60.89725180057793,59.93230335541265,83.83922674141488,53.73943593175451,-15.893400621667574
Kdm4b.1,46.36514026279643,26.55335294971427,26.55335294971427,59.02561904405531,33.23209132867827,-6.392274972891798
Kdm4b.2,56.94881355334091,26.55335294971427,26.55335294971427,26.55335294971427,49.73282799067222,15.580609890051292
Kdm4b.3,42.362972306933024,26.55335294971427,26.55335294971427,49.27467931776594,39.116563688138996,2.9304743071071186
Kdm4c.2,84.44337218735846,79.34998068580703,83.79540889946742,95.91600349300303,59.050315611865315,-26.825875704543662
Kdm4c.3,83.89276103136359,75.10502176998097,86.21003848557032,94.64645323164339,55.93183479421645,-29.03173383542312
Kdm4c.4,74.63267270280902,64.37120840543595,77.02367883144551,82.24378523228802,63.27539272580758,-11.29244356718705
Kdm4d.1,86.6903340539061,82.74399375278013,87.57020422247406,98.61462568811224,60.865687304777495,-28.039102124540634
Kdm4d.2,89.82051665746431,80.96885920631908,85.31812394631969,92.18566723594058,59.18860947437303,-27.884682287137885
Kdm4d.3,66.3251690372702,57.797331771646,66.4816218906553,82.29404069362582,56.99372529324845,-11.230815555050874
Kdm4d.4,80.33236156775654,78.11787693139335,80.33557446568724,96.64240305896175,58.746098767539955,-25.110955238409765
Kdm5a.1,87.21632975804519,80.9082294404219,88.28780680605215,98.34955469411994,60.861942085917896,-27.8285380887419
Kdm5a.3,82.55600028483093,78.38571714450126,79.30098793385925,90.39677766580154,63.848751090807276,-18.811119666440966
Kdm5a.4,74.64069936228599,71.43865992925416,71.59402718515692,86.89000451498833,52.00893308238322,-24.13191466553812
Kdm5b.1,63.08911470709937,73.61015218995507,60.73362976416791,69.1698896589056,54.90477812683097,-11.745918453201021
Kdm5b.2,78.12280559836312,73.05529079707156,82.07802826446554,92.66192096147503,60.36365260429899,-21.115858801044823
Kdm5b.3,83.83855592949067,79.67912033678233,86.13548960089288,96.54283395189253,67.0844604354174,-19.4645395193472
Kdm5b.4,75.82113551432423,75.6772704996953,75.5233487756429,89.71594604893687,53.95954171092391,-25.22488349872591
Kdm5c.3,79.53316149804657,77.65735160304378,71.48023967194264,89.328912721871,56.43202819115917,-23.067888182566826
Kdm5c.4,75.55066605973713,70.98561674309806,70.62196064978033,88.37576745766042,59.58042169015593,-16.80308103741305
Kdm5d.1,84.24896675521087,79.40748648618843,83.14022816728111,95.53408617822696,67.60180827380081,-17.98088362292603
Kdm5d.2,75.22392094638303,75.61438118082452,72.95742629502423,90.62441279012343,55.665142256649204,-22.939893046439607
Kdm5d.3,82.63514603432547,78.38038391653382,82.07388884136455,95.29936633882436,53.46206771908628,-31.135128563675764
Kdm5d.4,56.90918478075777,26.55335294971427,49.3794156976574,72.05080356196662,42.46502709348866,-8.758162154035361
Kdm6a.1,76.48969885922374,75.58416329177014,73.11931362339962,91.62165052048343,53.928093579578096,-25.275612994141134
Kdm6a.2,78.82448571787081,73.23111720207555,80.2274573278306,93.87289236891108,64.7233717232529,-16.81561643091912
Kdm6a.3,78.56892421492152,75.58113144019538,69.30618605982991,87.62947389902094,56.29173972190238,-21.479689181589556
