GeneName,q3minusOther_nbPctg
Bcl6,-0.4202934630646453
CD4,-6.798650235781082
CDK9,2.565610870343413
Ccnt1,0.16025438149660687
Cd14,-9.139098560884861
Cd19,-2.401491660864631
Fosb,21.33614399999105
Hes1,-6.360110647906382
Id2,-3.691420739444015
Id3,-1.5038796168116648
Klf12,1.74526248936116
Klf2,9.906029727919021
Ms4a1,-4.0658471281284605
Nfatc3,-4.64097148751221
Rpa3,-2.427702384075719
Runx3,5.566157321898328
Satb1,-7.979934238859886
Scmh1,-6.191446721975727
Scml2,-6.581314283179907
Scml4,-4.295034027517782
Setd1a,-5.736281206081813
Setd2,-5.098485177816407
Setd3,-4.043518702613302
Setd4,-4.43385265577696
Setd5,-1.5157577715990485
Setd7,-7.134949248275191
Setd8,-6.020191803529244
Setdb1,-5.356753797634902
Setdb2,-8.355877894526293
Setmar,-5.4227406099679065
Sfmbt1,-4.5096829100422955
Sfmbt2,-6.130866629263527
Sgk1,2.050686782543522
Sin3a,-8.991437620856972
Sin3b,-5.738503538939337
Sirt1,-4.249944231543207
Sirt3,-9.339350955565344
Sirt4,-0.508889245088632
Sirt5,-5.683916718980112
Sirt6,-8.36762968636004
Sirt7,-5.393785208838178
Smarca1,-3.501029652510134
Smarca2,-7.776857829903446
Smarca4,0.8947879986757385
Smarca5,-9.067590018285099
Smarcc1,-2.487027672789253
Smarcc2,-9.29869380554749
Smarcd1,-3.6279731133067514
Smarcd2,-0.16971567049038563
Smarcd3,-6.143259855255636
Smarce1,1.2498884294357282
Smyd1,-5.313442672755755
Smyd2,-9.327060053916671
Smyd3,-9.876502009781667
Smyd4,-7.05399461282272
Smyd5,-0.257213783344568
Sp100,-5.346420377856624
Sp110,-7.12812080882361
Sp140,-4.52065414379398
Ssrp1,-3.9325479595562918
Supt16h,-8.92024409723646
Suv39h1,-11.38366903824802
Suv39h2,-5.817892406027948
Suv420h1,-12.574563901027446
Suv420h2,-3.1287437152140214
Suz12,-5.297088321868323
Taf1,3.506702804400108
Taf3,-7.0773173847550765
Tbx21,0.10910441997268568
Tcea1,-6.734979020061854
Tdg,-8.586693256383827
Tet1,-10.58978232680386
Tet2,-1.3318027761065014
Tet3,-8.053592125226585
Trim24,-11.504712090784823
Trim28,-4.63833525456441
Trim33,-9.451156778859556
Trim66,-7.155606890753134
Ube2a,-1.6229292013060075
Ube2b,-6.927230158222848
Ube2e1,-9.56889772918988
Ube2i,-3.2152311989959763
Uhrf1,-6.785495158395927
Usp22,-6.433108735927146
Usp27x,-8.091643494398372
Usp51,-9.652798029645691
Wbp7,-12.929222971268272
Wdr5,-10.071847315321797
Wdr82,-4.231482994562398
Whsc1,-5.082751433763928
Whsc1l1,-2.977026818147214
Zmynd11,-8.807492147587316
Zmynd8,-1.4913598339851077
