"Position","shRNA","CD103Percentage_100U_shRNA_fixed_normbycontrolZP.csv","CD103Percentage_10U_shRNA_fixed_normbycontrolZP.csv","CD127GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CD127GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CD25GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CD25GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CD44GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CD44GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CD62LPercentage_100U_shRNA_fixed_normbycontrolZP.csv","CD62LPercentage_10U_shRNA_fixed_normbycontrolZP.csv","CXCR3GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CXCR3GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CXCR3Percentage_100U_shRNA_fixed_normbycontrolZP.csv","CXCR3Percentage_10U_shRNA_fixed_normbycontrolZP.csv","Lag3GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","Lag3GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","PD1GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","PD1GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","Tim3GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","Tim3GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","Tim3Percentage_100U_shRNA_fixed_normbycontrolZP.csv","Tim3Percentage_10U_shRNA_fixed_normbycontrolZP.csv"
"1_E09","Atr.3",-0.210359424534538,0.279938239032424,1.04677842089681,0.217905813797499,1.43735216780771,2.61293458691082,2.39908980712841,1.40520048967419,-1.38747691907971,0.212679832682224,-0.341315316151925,0.226296608545621,-0.18470196088885,0.578020670231087,0.139598127073447,-1.15132647413472,1.06931910775075,1.90690371525246,1.81707850047428,0.0883369036657616,0.919492070875196,0.860669286454047
"1_E10","Atad2b.3",-0.460009712806132,0.521048145107369,0.504074071748171,0.0962689344336038,1.12263056762927,2.21823641505174,1.76913622375391,0.798602967493281,-0.221214631935756,0.0517820427466487,-0.389744628759364,-0.102191749423867,-0.362052559050006,0.0965876061078863,0.0406422291223455,4.26808219703367,1.79844840678273,2.77358399262144,2.17710239447883,1.95125264582032,1.25404924330751,1.74888499426155
"1_E11","A2l.3",-0.363014691661641,-0.417690145281046,0.259559692964464,0.0408950526238523,1.72995678217686,4.10323040917633,1.29811348193398,0.307087216017972,-0.611270767184983,-0.305979480562087,-0.39996313637044,-0.221006440123107,-0.463646125921599,-0.265220845523006,-1.19906358653727,2.54640419052646,0.75082274289138,3.90666305604919,1.02233296065775,3.18111419128066,0.856610689854312,2.3587099711098
"1_F02","Aff4.3",-0.541419799295948,-0.429909058227611,1.64377296207565,-0.233599981199499,-0.126441330262206,1.12287439366718,2.20671094217425,0.0801090632907184,-0.0930530968828163,-0.175740444471317,-0.264581199127839,-0.151360928446312,-0.29540015592182,0.042342221389102,0.21872934204856,0.407397032163883,-0.297273403767322,-5.06700074753444e-05,0.683079413189497,1.05447302121269,0.83729527737111,1.19832673987917
"1_F03","Aurkb.3",-0.110324373055961,-0.282251427794514,1.50493181496826,-0.235413671456765,0.960715659614463,2.89324837288809,2.08658936506449,0.452552395192949,-0.166768646721661,0.109977844221171,-0.26011589510154,-0.245298952371346,-0.148722992280775,-0.136035328066225,-0.384927490365861,1.66628014417433,0.0158605822321273,0.89041271036791,0.970813840404501,1.35700742434758,0.932346893654429,1.4522169976187
"1_F04","Atad2.4",-1.00899991576454,1.17350158984568,2.59503976458775,2.23442589222811,-0.170480653495468,11.5587734388623,2.48799372799394,4.38406116071479,0.794624251547868,4.02853258188558,-0.150946340898036,2.11436117141395,0.484531838425303,1.58427702676563,0.175286688749548,-1.46037581871728,0.0187233004678857,2.95417652945224,-0.884465350315046,1.9970452920271,-0.224587156476089,2.14259823300743
"1_F05","A1l.3",0.269198067147173,0.375564245583831,2.0796705404877,0.208612835130956,1.18683306493982,2.06062557545278,2.17518804822063,1.40620518440614,-1.45769320161167,0.0863911446463859,-0.332106468491116,-0.119298458639753,-0.272184034046495,0.293738905592638,-0.264344076275193,1.22417779147689,0.0146244989698786,1.26317236898387,1.03591112370545,1.97624687147395,0.913676127090552,1.64552374352755
"1_F06","Arid2.3",0.556289746324493,-0.157108763069457,1.13681922495926,0.0472146244346796,1.25498048224046,2.50692733482964,2.66590786539882,0.804499150936541,-0.662117386310476,0.0521785211972189,-0.184126940093747,-0.129067213162793,-0.031614869100704,-0.0533191674378143,0.854072700235954,2.80966634228179,0.0516407660488379,0.744105649966969,1.14596450748804,1.79183034761247,0.769717122520075,1.62330457733113
"1_F07","Atm.4",-1.00899991576454,-0.0314955628235476,1.55406568953529,0.336706262743789,0.726610953342746,3.84135564843865,3.14820262651311,0.287972384203282,0.209271796963956,1.62546899850916,-0.321248917568112,0.0206558304410041,-0.186598254988303,0.435605977548816,0.34482032748368,0.835970833284291,-0.341296165212319,0.629258904283547,1.04006714764586,1.92768756843144,1.03705409674337,1.94640631178652
"1_F08","Asxl2.3",0.0552067454357333,0.0760042982922452,0.832970266292991,-0.106803009457404,0.748084003671591,1.07056388732689,2.69869386403617,0.8850086281844,-0.744778993366614,-0.0852347929485129,-0.301817212741742,-0.147826041462927,-0.193705034995413,0.0129371286330585,-0.360818167009564,2.40670301815629,0.766327493723084,2.45944559502321,0.145655909126791,0.770529774817986,0.618581442450819,1.13994630811146
