type,shRNA,count
target,Asxl2.4,446491
target,Elp4.4,379741
target,Hltf.3,350640
target,Asxl3.1,341465
target,Hat1.3,304992
target,Hells.4,141136
target,Ezh1.2,103079
target,Cbx3.1,101517
target,Epc2.4,99330
target,Bmi1.4,88458
target,Gtf2b.1,83811
target,Dnmt3a.4,76497
target,Chd8.2,61665
target,Brd3.2,61216
target,Arid2.2,60865
target,Hdac8.4,59975
target,Chd9.4,59114
target,Hdac2.1,55998
target,Asxl3.2,55118
target,Atad2b.1,55010
target,Ing3.3,52168
target,Baz1b.1,48907
target,Asxl3.4,48188
target,Ing5.2,44511
target,Crebbp.3,42531
target,Fkbp1a.1,41982
target,Ercc5.1,41757
target,Fkbp1a.4,41490
target,Jarid2.1,37646
target,Atr.3,36054
target,Ehmt2.1,35868
target,Baz1a.2,34506
target,Asxl2.1,33182
target,Cbx5.2,32057
target,Ing2.1,31960
target,Hira.4,31717
target,Baz1b.2,31549
target,Jmjd1c.4,31171
target,Fbxl19.1,30633
target,Epc2.3,30363
target,Atad2b.3,30099
target,Arid2.1,29001
target,Dnmt3b.2,28993
target,Epc2.2,28948
target,Ash1l.1,28430
target,Dnmt1.2,27756
target,Jarid2.2,27695
target,Brd9.3,27566
target,Ing4.3,26643
target,Atad2.3,25483
target,Chd1.3,24888
target,Chd3.1,24495
target,Hdac2.3,24113
target,Gadd45b.2,23680
target,Brpf3.1,22772
target,Hat1.1,21914
target,Jmjd4.2,21666
target,Aff4.2,21661
target,Cbx3.3,21560
target,Jmjd1c.2,20978
target,Cbx1.4,20916
target,Chd5.1,20847
target,Chaf1b.1,20557
target,Gtf3c4.1,19972
target,Gtf3c4.4,19933
target,Epc1.3,19812
target,Ep400.1,19662
target,Ezh1.3,19653
target,Brd1.2,19153
target,Asxl1.4,19084
target,Ctsl.1,18948
target,Bop1.2,18280
target,Jhdm1d.1,17863
target,Ctsl.2,17680
target,Baz2a.1,17624
target,Epc2.1,17538
target,Dnmt3a.1,17268
target,Atrx.3,17027
target,Ino80.2,16646
target,Brd1.1,16595
target,Cbx5.4,16534
target,Dnmt3a.3,16220
target,Ehmt2.3,15923
target,Ash2l.1,15868
target,Cbx3.4,15537
target,Ezh2.4,15320
target,Chd2.4,15008
target,Gtf2f1.3,14761
target,Hdac9.2,14387
target,Dub2a.4,14371
target,Aff4.4,14339
target,Ep400.2,14020
target,Fbxo44.1,13844
target,Atrx.4,13719
target,Gadd45b.4,13678
target,Eed.4,13284
target,Cbx4.2,13055
target,Elp4.1,12858
target,Brwd3.1,12684
target,Baz1a.4,12447
target,Brd8.4,12396
target,Hdac2.2,11854
target,Atad2.1,11643
target,Atr.2,11294
target,Chd1l.3,11195
target,Cbx8.2,10656
target,Ing3.4,10582
target,Fkbp2.3,10535
target,Hdac8.3,10508
target,Cxxc1.4,10429
target,Bmi1.1,10369
target,Dmap1.4,10350
target,Chd1l.2,9750
target,Elp3.2,9652
target,Hira.1,9521
target,Hdac2.4,9322
target,Chd6.2,9181
target,Aurkb.4,9178
target,Crebbp.4,9089
target,Hells.2,9027
target,Atad2b.2,9022
target,Eed.2,8978
target,Atad2.4,8919
target,Chd3.2,8886
target,Crebbp.1,8881
target,Chaf1b.4,8530
target,Fbxw9.1,8466
target,Hdac7.1,8412
target,Baz2b.2,8377
target,Hltf.2,8356
target,Chd6.3,8288
target,Actl6b.4,8151
target,Atr.1,8120
target,Hdac6.3,8085
target,Ing4.1,7988
target,Asxl2.2,7958
target,Gadd45b.3,7934
target,Ercc5.2,7925
target,Brwd3.3,7925
target,Hdac10.4,7891
target,Ash2l.2,7842
target,Hdac6.4,7819
target,Gtf2f1.2,7709
target,Dnmt3b.4,7691
target,Hcfc1.3,7571
target,Dnmt3l.4,7548
target,Chd1.2,7370
target,Jarid2.4,7288
target,Elp3.4,7287
target,Ing2.3,7223
target,Atm.3,7179
target,Ino80.3,7000
target,Brd4.4,6938
target,Brpf1.3,6828
target,Cbx4.4,6725
target,Crebbp.2,6724
