type,shRNA,count
target,Prmt8.1,3811
target,Ppargc1a.2,3726
target,Kdm4a.1,3714
target,Prdm1.1,3618
target,Prkaa1.3,3582
target,Prdm12.4,3378
target,Ring1.3,3334
target,Kdm1a.2,3320
target,Rbbp7.2,3293
target,Nap1l3.2,3282
target,Men1.4,3226
target,L3mbtl1.2,3179
target,Rbbp5.1,3176
target,Pcgf2.4,3148
target,Myst2.2,3084
target,Ncoa3.4,3037
target,Pcgf6.2,3033
target,Ppargc1a.1,3027
target,Mta2.4,2901
target,Phf20l1.1,2878
target,Paxip1.1,2873
target,Phf2.3,2853
target,Prdm10.1,2845
target,Padi4.3,2759
target,Mtf2.2,2736
target,Nsd1.4,2733
target,Kdm2a.3,2718
target,Nsd1.1,2712
target,Prdm12.1,2692
target,Padi6.4,2690
target,Prmt1.4,2685
target,Phf20l1.3,2685
target,Rbbp5.2,2680
target,Parp1.1,2668
target,Mll1.3,2632
target,L3mbtl1.4,2569
target,Kdm3b.3,2564
target,Mta3.4,2533
target,Prdm13.2,2489
target,Phf20.2,2447
target,Prdm14.3,2444
target,Prdm8.2,2442
target,Ncoa1.3,2435
target,Mll2.1,2398
target,Rnf20.2,2351
target,Myst4.1,2343
target,Prkaa2.1,2312
target,Phc1.3,2254
target,Morf4l1.4,2250
target,Mll5.4,2241
target,Kdm1b.4,2199
target,Pcgf6.4,2160
target,Nap1l1.3,2114
target,Myst3.3,2098
target,Rbbp4.1,2084
target,Prdm1.3,2073
target,Pcgf5.4,2051
target,L3mbtl4.3,2037
target,Kdm2a.1,2033
target,Kdm3a.1,2023
target,Kdm3a.4,1958
target,Kat2b.4,1918
target,Orc1.3,1915
target,Padi4.4,1912
target,Mta1.3,1875
target,Rnf2.1,1791
target,Orc1.1,1757
target,Mbd3.3,1756
target,Rnf217.2,1740
target,Pcmt1.1,1731
target,Prdm11.3,1722
target,Phf1.1,1697
target,Pcgf1.3,1695
target,Prdm9.2,1691
target,Prdm12.3,1686
target,Prdm14.2,1678
target,L3mbtl2.1,1666
target,Phf1.2,1635
target,Kdm2b.2,1620
target,Mbd1.2,1596
target,Mbd1.3,1593
target,Nap1l1.1,1577
target,Prmt6.1,1540
target,L3mbtl3.1,1522
target,Myst4.3,1505
target,Kdm4c.3,1467
target,Polr2b.3,1450
target,Prmt1.3,1444
target,Prdm2.2,1433
target,Rnf20.4,1428
target,Mll1.4,1427
target,Prmt2.2,1422
target,Pcgf2.2,1414
target,Ncor2.4,1390
target,Kdm5c.4,1308
target,Padi4.2,1304
target,Prdm8.4,1293
target,Msl3.4,1272
target,Pcgf5.3,1248
target,Padi4.1,1247
target,Kdm2b.4,1236
target,Pcgf5.1,1234
target,Padi1.2,1232
target,Polr2b.2,1225
target,Kat5.1,1216
target,Jmjd5.3,1200
target,Myst1.4,1194
target,Prmt2.1,1192
target,Prdm4.3,1192
target,Prdm2.3,1187
target,Prdm15.3,1174
target,Prdm11.4,1152
target,Ncor2.2,1144
target,Mbd4.2,1141
target,Pcgf5.2,1094
target,Prdm4.4,1094
target,Prdm14.1,1087
target,Myst3.1,1069
target,Jmjd6.4,1028
target,Parp1.2,1015
target,Kdm3b.2,1008
target,Padi1.3,1006
target,Prmt7.3,992
target,Prdm5.4,987
target,Kdm2b.3,974
target,Prkcd.4,940
target,Prdm8.3,910
target,Phf20.4,886
target,Men1.3,885
target,Kdm5a.4,860
target,Paf1.3,858
target,Kdm1b.1,855
target,Kdm3a.2,842
target,Ppargc1a.3,830
target,Ncoa3.3,817
target,Polr2b.4,808
target,Kdm6b.3,802
target,Prkaa2.4,799
target,Kdm4d.3,797
target,Prmt7.4,748
target,Ring1.1,745
target,Jmjd6.3,738
target,L3mbtl4.1,700
target,Mecom.4,700
target,Phf17.2,692
target,Mta2.3,682
target,Mecom.2,664
target,Prmt6.3,641
target,Paxip1.3,627
target,Prmt6.2,607
target,Nap1l2.3,605
target,Prmt7.1,572
target,Kat2b.1,553
target,Phf19.2,552
target,Rnf40.4,543
target,Prdm5.2,520
target,Prmt8.2,451
target,L3mbtl2.3,450
target,Kdm6b.2,433
target,Prkaa1.1,431
target,Mll3.4,418
target,Mecom.1,416
target,Prdm6.2,387
target,Ring1.4,369
target,Mll1.1,358
target,Kdm1a.4,353
target,Myst2.3,343
target,L3mbtl1.1,342
target,Prmt1.2,332
target,Pcgf1.2,323
target,Padi3,316
target,Kdm3b.4,311
target,Rbbp4.2,301
target,Jmjd8.3,289
target,Kdm4a.4,283
target,Rnf20.1,276
target,Kdm1b.3,268
target,Kdm5d.4,268
target,Pcgf6.1,248
target,Ncoa3.2,245
target,Prkcd.2,240
target,Padi6.3,240
target,Parp1.4,238
target,Myst1.1,228
target,Ncor2.3,225
target,Prdm9.1,220
target,Pcgf2.3,212
target,Mll2.4,199
target,Prdm16.1,184
target,Kdm5b.1,181
target,Prdm14.4,180
target,Rnf40.2,169
target,Men1.1,161
target,Mtf2.3,158
target,Kdm4c.4,152
target,Prdm5.3,147
target,Ncoa3.1,134
target,Nap1l2.2,128
target,Mll5.3,118
target,Phf17.1,104
target,Prmt6.4,103
target,Kat5.3,94
target,Phf2.1,93
target,Nsd1.3,86
target,Mbd3.4,82
target,Phf20l1.2,66
target,Prmt5.4,62
target,Nsd1.2,57
target,Jmjd6.1,48
target,Myst4.4,47
target,Kdm4a.2,45
target,Prmt1.1,44
target,Kdm2a.4,39
target,Rnf217.3,38
target,Nap1l1.2,37
target,Mta1.1,35
target,Phf8.3,33
target,Prdm13.4,33
target,Phf2.4,31
target,Prdm2.1,30
target,Myst3.4,29
target,Msl3.2,26
target,L3mbtl2.4,26
target,Padi2.2,22
target,Mta1.2,20
target,Mbd2.2,18
target,Phf19.4,16
target,Kdm4b.1,15
target,Orc1.4,15
target,Prdm11.2,15
target,Myst2.4,13
target,Msl3.1,12
target,Ncoa1.4,11
target,Kdm6b.4,8
target,Prmt5.1,8
target,Kdm6a.4,7
target,Prdm4.1,7
target,Prdm10.3,5
target,Jmjd5.2,5
target,Kdm6b.1,5
target,Parp2.2,5
target,Prmt7.2,4
target,Parp2.1,4
target,Phc1.4,3
target,Mta3.3,3
target,Parp2.3,2
target,Polr2b.1,2
target,Mta3.2,2
target,Kdm4b.3,1
target,Mecp2.2,1
target,Prmt8.3,1
target,Mll2.3,1
target,Phf10.2,1
target,Prkaa1.4,0
target,Rnf2.2,0
target,Kat2a.2,0
target,Kat2a.1,0
target,Jmjd8.2,0
target,Jmjd8.1,0
target,Rnf2.3,0
target,Prdm9.3,0
target,Mecp2.1,0
target,Prdm6.3,0
target,Prdm16.3,0
target,Mecp2.3,0
target,Padi2.1,0
target,Padi2.3,0
target,Padi6.2,0
target,Paf1.1,0
target,Paf1.2,0
target,Pbrm1.3,0
target,Phc2.1,0
target,Phc2.2,0
target,Phc3.1,0
target,Phc3.2,0
target,Phc3.3,0
target,Phf1.4,0
target,Phf10.1,0
target,Phf10.3,0
target,Kdm4b.2,0
target,Phf20.1,0
target,Phip.3,0
target,Prdm15.1,0
target,Kdm2b.1,0
target,Prdm16.2,0
target,Jmjd5.1,0
control,Ccnt1.2,38514
control,CDK9.3,24648
control,Id3.2,21872
control,Id3.3,20783
control,Nfatc3.2,17286
control,Tbx21,16628
control,Ms4a1,13796
control,Nfatc3.8,13379
control,Cd19.4,9869
control,Ms4a1.2,8447
control,Cd19.3,8385
control,Ccnt1.4,6686
control,Ccnt1.3,6578
control,Hes1.2,5759
control,Klf2.4,5106
control,Id3,4558
control,Bcl6.2,4345
control,Cd19,4216
control,Tbx21.3,3354
control,Hes1.3,3265
control,Cd14,3213
control,Id2.4,2346
control,Cd14.2,2053
control,Klf2.6,1801
control,Id2.3,1779
control,Klf12.5,1690
control,Tbx21.4,1670
control,Bcl6,1358
control,Id3.4,1229
control,Runx3.3,1204
control,Id2.2,1194
control,Nfatc3.7,1048
control,Ccnt1,1043
control,Bcl6.3,994
control,Hes1,948
control,Runx3.2,894
control,Klf2.3,793
control,CDK9.1,782
control,CD4.3,755
control,Klf2,628
control,Id2.5,566
control,Fosb.2,543
control,Runx3,489
control,Fosb,460
control,CD4.1,257
control,Id3.5,134
control,Klf12,117
control,Klf12.4,95
control,CD4.4,94
control,Klf2.2,78
control,CD4.2,65
control,Klf2.7,31
control,CDK9.2,23
control,Nfatc3.3,1
control,Id2,0
control,Klf2.5,0
