shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,nbPctg_input,inputMinusAvg_nbPctg
Bcl6.2,95.6227500106465,99.57885676429345,80.0670894042853,80.8391366209425,64.06009871179086,-24.966859488251075
Bcl6.3,72.58914888931271,74.60952546396938,76.77424785291083,62.74847034483383,48.17603635757667,-23.50431178018001
CD4.1,58.1510990493571,76.94154067072758,86.21716699998964,69.95944379438077,31.670119522555098,-41.147193106058666
CD4.2,63.95020840228261,58.926698793586176,60.06930191704144,53.88506973319465,70.67768071849856,11.469861006972344
CD4.3,78.76097250764519,80.4431342303505,87.70885601411929,89.50331692664535,77.70950531893669,-6.394564600753398
CD4.4,99.26600909858988,92.08407407511115,97.9425985461289,96.41335871904137,70.65440639528056,-25.77210371443725
CDK9.2,28.189633310290755,69.26364077905693,35.83129085172192,81.16750510010502,56.318037041273975,2.705019530980323
CDK9.3,83.07707135618435,98.20850418917477,86.44329019311066,97.67625780389288,68.4888143550886,-22.862466530502047
Ccnt1.3,87.85984259472825,96.24758644497375,92.03193079308124,96.46793135087628,92.84341991777254,-0.30840287814234557
Ccnt1.4,59.867979748638156,98.11022066751967,91.94989372998792,98.83492020445533,87.41753432344176,0.22678073579147906
Cd14,89.72519424608326,84.5868234754157,89.32479105694456,83.17182764397816,73.51518963123216,-13.18696947437327
Cd14.2,74.57173537180064,60.46606305168074,70.3531311570942,72.4317986373868,79.06611794575917,9.61043589126858
Cd19,74.56738317449705,85.79853939786777,77.50360359061712,75.15024317922366,78.5265383686801,0.2715960331287022
Cd19.3,64.4594789768761,72.81384330975284,63.610417553943535,66.21673827257413,45.624078512429215,-21.151041015857437
Cd19.4,58.20257173891791,72.27869665056143,65.78557299368343,64.38192346971545,73.0481551863704,7.885963973150837
Fosb,16.420814513359964,58.17807549806716,17.26525825833523,17.002244081651106,72.8020272530293,45.58542916517593
Fosb.2,38.06911866253015,63.0152601499679,35.807903745221445,6.259227777696147,41.36669937363864,5.578821789784726
Hes1,38.13408213745893,36.93008827954617,45.8955415481761,52.03996571911674,73.16694497960118,29.917025558526696
Hes1.3,19.85826660968032,19.19911963851555,17.26525825833523,17.997029077247852,65.78733444347084,47.2074160475261
Id2,39.215570953305274,6.259227777696147,6.259227777696147,6.259227777696147,56.164556870793135,41.666243299194704
Id2.2,27.072181328452388,48.14333473179284,24.304002012295577,49.21558869447081,60.34011720870026,23.15634051694736
Id2.3,93.32169392956118,93.70274866668099,84.08632132107407,80.55322767355887,60.182427754892096,-27.73357014282667
Id2.4,76.6153413965547,71.1776942113033,71.07122873301829,61.749792361107836,66.9709570350005,-3.182557140495547
Id2.5,14.861651094370703,29.297094933245788,19.803568749374755,38.821748975000986,60.609068312277394,34.91305237427934
Id3,76.01035946913302,80.77413215977016,64.6801383011669,63.55159735011797,72.39141540987049,1.1373585898234637
Id3.2,71.7851668010723,73.89051387545474,66.56113489784607,67.2353879243582,67.62807458563387,-2.2399762890489683
Id3.3,83.91812245546421,89.14461926553624,83.9200080117059,83.85164046499253,85.46344552488155,0.25484797545682625
Id3.4,42.074093257114576,66.3551718533544,32.519954593028395,47.12979602759456,54.361431267698876,7.34167733492589
Id3.5,22.03848686714136,24.190600315984344,14.225466084987321,40.31828591829236,42.40982830825336,17.216618511652015
Klf12,65.67883610788834,81.37719041112126,74.37599464670028,67.06115779621882,50.77168617131635,-21.351608569165833
Klf12.4,25.05773260358431,76.54622699304964,23.86285191812463,46.76393143308256,95.29514641674808,52.237460679787795
Klf12.5,88.68461973442463,75.69958261762744,81.69097647744465,78.38671011868405,71.06087016978405,-10.054602067261143
Klf2,37.22621237031537,64.17986810320396,42.99972052584089,43.471361951650614,56.346279241044215,9.376988503291507
Klf2.2,27.241325496201647,37.50750818655577,39.744876734597334,44.0584208135143,56.45208303651451,19.31405022879725
Klf2.3,6.259227777696147,27.581872100468647,6.259227777696147,6.259227777696147,50.53717222588546,38.94728336749619
Klf2.4,60.86895118249769,84.35909225410963,61.007042662318625,58.16569972169005,51.629755123320095,-14.47044133183391
Klf2.5,11.909497636075173,42.259505866330535,6.259227777696147,6.259227777696147,16.420814513359964,-0.2510502510895378
Klf2.6,46.49127432638401,62.15753461095284,51.754490373076536,44.54732144462358,88.89020549049066,37.65255030173142
Klf2.7,16.420814513359964,35.95882371274833,48.98619986481545,16.420814513359964,80.37016689602915,50.923503744958225
Ms4a1,95.1257181162013,92.92264516353931,98.67248204910146,96.9341444038673,83.36522253912086,-12.548524894056484
Nfatc3.2,99.1559077650048,96.60297188548714,99.61501011807182,98.56580101486499,87.36810677210562,-11.116815923751574
