"Position","Pool","shRNA","Percentage","precentile","z"
"7_B02",1,"Hdac7.1",1.597744361,43.3091096069352,-0.168509854012889
"7_B03",1,"Ing4.1",2.378176731,59.0136711456234,0.227896662900629
"7_B04",1,"Ing5.1",0.725725726,27.0455501514573,-0.611435958915521
"7_B05",1,"Ing3.1",2.674094708,64.7360046125777,0.37820285093671
"7_B06",1,"Hdac9.1",0,16.3529429699259,-0.980055224769645
"7_B07",1,"Jmjd4.1",0.729483283,27.1087466434163,-0.609527375750943
"7_B08",1,"Jarid2.1",1.263219741,36.7521246820711,-0.338425588589631
"7_B09",1,"Hltf.1",2.39390642,59.3239540298578,0.23588627413193
"7_B10",1,"Hdac8.1",2.422611036,59.8886604988412,0.250466265025824
"7_B11",1,"Jhdm1d.1",1.386377336,39.1323991288174,-0.27586991414292
"7_C02",1,"Jarid2.2",1.818181818,47.7454767246613,-0.0565426318862063
"7_C03",1,"Hells.1",1.715871814,45.6795911645937,-0.108509149280978
"7_C04",1,"Hdac7.2",1.168614357,34.9571093349523,-0.386478683507652
"7_C05",1,"Jhdm1d.2",1.770736253,46.7863431661043,-0.0806417491032996
"7_C06",1,"Ino80.1",0.775775776,27.8933073357882,-0.586013940615784
"7_C07",1,"Ing5.2",1.611603546,43.586148837993,-0.161470331481154
"7_C08",1,"Hdac9.2",1.215153681,35.8362251431297,-0.362839875027233
"7_C09",1,"Jmjd1c.1",0,16.3529429699259,-0.980055224769645
"7_C10",1,"Ing4.2",1.182432432,35.2173135612797,-0.379460042057401
"7_C11",1,"Ing2.1",1.623686724,43.8279440121736,-0.155332899605762
"7_D02",1,"Hdac8.2",0.42989418,22.3120061251214,-0.761698245887294
"7_D03",1,"Jmjd1c.2",1.412566975,39.6442030100147,-0.262567360360825
"7_D04",1,"Ing4.3",0.99009901,31.6626827590337,-0.477152327554321
"7_D05",1,"Hira.1",2.592971682,63.1940749403267,0.336997876086493
"7_D06",1,"Hells.2",1.028013364,32.3514149174142,-0.457894416698872
"7_D07",1,"Jmjd1c.3",0,16.3529429699259,-0.980055224769645
"7_D08",1,"Ino80.2",1.712328767,45.6082248762183,-0.110308775968081
"7_D09",1,"Hltf.2",2.934537246,69.5145866475839,0.510489930910976
"7_D10",1,"Hdac7.3",1.854714065,48.4849128248558,-0.0379867373013952
"7_D11",1,"Jmjd4.2",0.729927007,27.1162142769044,-0.60930199416495
"7_E02",1,"Ing2.2",1.167315175,34.9326808914608,-0.387138579523314
"7_E03",1,"Ing3.2",1.356102461,38.5431022237353,-0.291247489715217
"7_E04",1,"Hdac7.4",0.828088771,28.7929881445667,-0.559442500303455
"7_E05",1,"Jarid2.3",1.40567201,39.5092829239861,-0.26606953321392
"7_E06",1,"Ing5.3",1.10821382,33.8281405444369,-0.417158044605752
"7_E07",1,"Hira.2",1.098901099,33.6553285069855,-0.421888272920856
"7_E08",1,"Hdac8.3",1.70794193,45.5198820903666,-0.112536990535139
"7_E09",1,"Jhdm1d.3",2.227722772,56.019999503789,0.151476293710869
"7_E10",1,"Ino80.3",0.311623559,20.5603430062344,-0.821771670217206
"7_E11",1,"Hltf.3",1.236217842,36.2366367593768,-0.352140715158049
"7_F02",1,"Hdac9.3",0.490677134,23.2443134675026,-0.730824642985797
"7_F03",1,"Jmjd4.3",0.782472613,28.0077126893986,-0.58261240329935
"7_F04",1,"Ing5.4",1.487491548,41.1179940787897,-0.224510777681967
"7_F05",1,"Hira.3",1.376146789,38.9329760541562,-0.281066335586061
"7_F06",1,"Hells.3",0.368188513,21.3877106431126,-0.793040524180153
"7_F07",1,"Jarid2.4",0.59347181,24.8691886072749,-0.67861194520852
"7_F08",1,"Ing3.3",1.259445844,36.6799318279261,-0.340342471361883
"7_F09",1,"Ing2.3",2.764976959,66.4350123560788,0.424364847738777
"7_F10",1,"Hells.4",0.967741935,31.2594959573787,-0.488508199721853
"7_F11",1,"Jhdm1d.4",0.593548387,24.8704212019157,-0.678573049305413
"7_G02",1,"Ino80.4",1.092150171,33.5302697445264,-0.425317284783106
"7_G03",1,"Ing2.4",0.956388676,31.055603074165,-0.494274882433651
"7_G04",1,"Hdac8.4",0.520632472,23.7116292989316,-0.715609370457381
