"Position","Pool","shRNA","GeoMean","precentile","z"
"7_B02",1,"Hdac7.1",37.38758832,31.8494754177053,-0.47191213168775
"7_B03",1,"Ing4.1",38.04726586,32.8634119553006,-0.443687907933688
"7_B04",1,"Ing5.1",42.45743914,39.9361867208336,-0.254999177605068
"7_B05",1,"Ing3.1",47.97015406,49.2365374430625,-0.0191383365728903
"7_B06",1,"Hdac9.1",11.35765119,5.64150559206269,-1.58559984320404
"7_B07",1,"Jmjd4.1",49.16361029,51.2733488542091,0.0319235438667558
"7_B08",1,"Jarid2.1",42.38733938,39.8204075904132,-0.257998387357375
"7_B09",1,"Hltf.1",50.94478395,54.3054048977067,0.108130843458435
"7_B10",1,"Hdac8.1",43.8006055,42.1705633942741,-0.197531967362364
"7_B11",1,"Jhdm1d.1",49.39875177,51.6744290886325,0.0419840436457558
"7_C02",1,"Jarid2.2",51.73399745,55.6419415788772,0.14189724759238
"7_C03",1,"Hells.1",37.39737957,31.864428217188,-0.471493214240853
"7_C04",1,"Hdac7.2",40.28791208,36.3986884252701,-0.347822130440378
"7_C05",1,"Jhdm1d.2",39.86480441,35.7210617117331,-0.365924740922069
"7_C06",1,"Ino80.1",45.82720625,45.5877917249458,-0.110824099411986
"7_C07",1,"Ing5.2",36.8098775,30.9725201591616,-0.496629419241337
"7_C08",1,"Hdac9.2",33.28940235,25.8734261737618,-0.647252522696119
"7_C09",1,"Jmjd1c.1",69.66363102,81.8328751122699,0.909014451109766
"7_C10",1,"Ing4.2",40.15748554,36.1893388097002,-0.353402414177835
"7_C11",1,"Ing2.1",50.7870792,54.0376968994727,0.10138346480571
"7_D02",1,"Hdac8.2",36.24562752,30.126322811399,-0.520770786383752
"7_D03",1,"Jmjd1c.2",39.5351866,35.1962538364253,-0.380027399052227
"7_D04",1,"Ing4.3",35.60724898,29.1817204125612,-0.548083734999149
"7_D05",1,"Hira.1",35.97996856,29.7315565814809,-0.532136972853147
"7_D06",1,"Hells.2",48.2479631,49.7106772112757,-0.00725231040037376
"7_D07",1,"Jmjd1c.3",55.10302171,61.2576465311518,0.286040543038068
"7_D08",1,"Ino80.2",34.15990453,27.0928190405899,-0.610008192221083
"7_D09",1,"Hltf.2",50.03747139,52.7629197920583,0.069311585327696
"7_D10",1,"Hdac7.3",48.76558056,50.5941582777434,0.014893890014528
"7_D11",1,"Jmjd4.2",42.02754624,39.227591498762,-0.273392093331565
"7_E02",1,"Ing2.2",40.85500107,37.3135854053975,-0.32355929659852
"7_E03",1,"Ing3.2",37.38084335,31.8391764926478,-0.472200714413326
"7_E04",1,"Hdac7.4",38.29578239,33.2487349296518,-0.433055158258288
"7_E05",1,"Jarid2.3",37.89502917,32.6282636411622,-0.450201336300732
"7_E06",1,"Ing5.3",48.34449238,49.875437782689,-0.00312231683179099
"7_E07",1,"Hira.2",40.9883307,37.529753837267,-0.317854804506571
"7_E08",1,"Hdac8.3",43.05436869,40.9255851355982,-0.229459619013136
"7_E09",1,"Jhdm1d.3",44.61060939,43.5308014594426,-0.162876048907083
"7_E10",1,"Ino80.3",38.6312367,33.7716679601677,-0.418702786181615
"7_E11",1,"Hltf.3",45.92396111,45.7519657890972,-0.106684454430389
"7_F02",1,"Hdac9.3",32.42535412,24.6917899603441,-0.684220721701078
"7_F03",1,"Jmjd4.3",36.87021356,31.0636158626083,-0.494047948212509
"7_F04",1,"Ing5.4",35.40287155,28.8822476123673,-0.55682799862013
"7_F05",1,"Hira.3",46.25406227,46.3126117917734,-0.0925611162289468
"7_F06",1,"Hells.3",41.77759249,38.8172109686206,-0.284086334290817
"7_F07",1,"Jarid2.4",39.01032977,34.3664175257062,-0.402483335036902
"7_F08",1,"Ing3.3",36.43291997,30.4060480604912,-0.512757501565466
"7_F09",1,"Ing2.3",43.43579107,41.5608684593113,-0.213140508621827
"7_F10",1,"Hells.4",42.56769954,40.1184753850511,-0.250281699728207
"7_F11",1,"Jhdm1d.4",46.9528581,47.5017342532385,-0.0626632211689971
"7_G02",1,"Ino80.4",38.63732555,33.7811891408858,-0.418442275470875
"7_G03",1,"Ing2.4",38.21018189,33.1158094433652,-0.436717565296521
"7_G04",1,"Hdac8.4",31.54447821,23.517524729949,-0.721908890959354
"7_G05",1,"Jmjd4.4",42.65291734,40.2595099602358,-0.246635666463183
"7_G06",1,"Jmjd1c.4",41.17795901,37.8378740130995,-0.309741580200731
"7_G07",1,"Hira.4",45.51795851,45.0635774130549,-0.124055226561166
