Well,GeoMean BV605-A - PD-1 of Amet+_PD1,GeoMean PerCP-Cy5-5-A - Lag3 of Amet+,Amet+Tim3+ as % of Amet+,GeoMean PE-A - Tim3 of Amet+
B02,233.141782362649,520.008544354289,8.58324715615305,30.878196573535
B03,348.942938336579,875.223576674805,7.99069045771916,27.3172214813007
B04,274.082947196596,773.597527223139,8.30999066293184,26.8976495518254
B05,184.247193533014,784.12861411984,3.90428211586902,18.2203345949273
B06,325.671780816398,847.294640535943,5.51378446115288,22.6236435235172
B07,227.33536819375,541.653283133531,6.1328125,25.4843367230043
B08,224.134385057597,659.146409264617,5.79514824797844,22.2794728792846
B09,274.622426030789,403.157067656466,9.12492803684514,33.4815026843031
B10,302.268307982022,782.798654317113,10.5197244834064,32.9578916772757
B11,397.026630493189,720.717098630064,13.0970724191063,35.6358721146484
C02,288.35818588569,808.49444526161,11.1295681063123,31.3624616245234
C03,237.904880903874,734.837745435132,8.77500877500878,26.6875617705041
C04,263.537871579442,668.794876970285,6.86908909905426,25.86677344618
C05,350.399463733917,694.301729767163,8.10987573577501,28.7208399384062
C06,287.34686639584,750.631895890673,7.51730959446093,24.5021781989842
C07,260.012490042172,662.753755046323,7.73662551440329,26.4285303098249
C08,222.504919123647,762.273010691923,9.01481004507405,25.4807075913617
C09,306.332044835483,765.875492566171,7.79558250324816,28.7704027864147
C10,509.037080828912,1102.40612334612,7.54483611626469,27.1325692005033
C11,338.905174994484,755.758958200908,9.16705444392741,31.4041983362488
D02,231.163060640603,786.743438006821,12.2873345935728,32.9029895276249
D03,323.730061974536,1268.36750734116,14.4262295081967,35.6515628593895
D04,239.642658836358,891.865497614539,9.89729225023343,26.1361357181017
D05,251.37290658992,755.390722788106,5.66286215978929,22.8459749381279
D06,255.255594649276,861.036607881932,11.4347826086957,31.729176905355
D07,275.761550626671,1090.80163490948,7.42778541953232,26.9774178425816
D08,344.606533514709,925.582841847361,6.5359477124183,23.191825616972
D09,263.805112055544,1126.58587088836,7.09849157054126,22.4709085792209
D10,528.859849998183,1039.04727088857,8.63930885529158,28.7571131035296
D11,432.424540779263,927.28096976854,12.719298245614,41.9031304500665
E02,160.91430438377,549.762190504793,6.30841121495327,21.9059610605946
E03,444.902888061426,1289.49383681551,7.69230769230769,34.2749212524403
E04,278.821705726712,625.195964545099,5.10817307692308,22.3562346774694
E05,312.752510995737,1052.52537266135,7.24946695095949,22.9189530623725
E06,201.140204075282,769.535875584652,5.26315789473684,19.2312907460289
E07,428.702946292316,1038.73708657171,6.62431941923775,21.7445230275278
E08,312.65821011855,957.764399384378,9.07227063044592,27.354361698831
E09,315.413134972509,1119.33050089332,6.66666666666667,17.8180764245753
E10,452.918515312684,1030.20328078289,6.34037819799777,25.1167542184542
E11,369.490996280894,655.678603505323,8.84955752212389,27.8337522624061
F02,230.838299590645,613.200065972129,8.51569933396765,26.0428804242777
F03,303.136014877841,883.015762804803,4.47368421052632,21.3438026997088
F04,232.715143492752,313.37639633234,14.2857142857143,70.4627635266198
F05,448.60114954234,947.673798947047,5.81395348837209,27.3168607925801
F06,306.255067943536,958.070230491429,7.32600732600733,23.7452851677145
F07,257.417394940342,718.967074470223,11.864406779661,27.6005111943252
F08,397.950990595666,826.200543066627,4.54545454545455,22.8339831833193
F09,491.77244812584,1674.83973232659,9.09090909090909,58.1703481402659
F10,490.340349505685,1168.39492945524,11.3888888888889,32.8560558181755
F11,313.745640154239,729.613503979136,9.57943925233645,32.1998716715337
G02,297.070745057006,714.446990953269,6.85532084495815,26.5739601126833
G03,249.276004576088,541.230335063848,11.3734939759036,31.8819433758829
G04,160.137863076833,580.474093194595,8.76826722338205,30.5659291078065
G05,299.804790731052,718.518566356386,9.84848484848485,31.9811244910823
G06,287.447642403709,757.031799407884,3.97212543554007,23.0575587051141
G07,383.424568842717,1032.36522845084,9.16530278232406,33.3778367849046
G08,243.274459637647,654.555712232626,4.33212996389892,20.824647266163
G09,346.880397047592,932.517365333857,9.46327683615819,31.0857817503947
G10,439.259142484602,1037.28374474629,8.56935366739288,28.1471696341534
G11,330.907630114432,623.736857212514,4.14507772020725,22.3506948967734
