"Experiment: Panel 2 10U 3-24-15","Analysis: panel2","User: Admin","Plate: Plate 0001","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:16:27 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - Lag3 of Amet+","GeoMean PerCP-Cy5-5-A - Lag3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - Lag3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"B02","Sample",12891,967,1517,1669,233.141782362649,2521.1139735483,2869.7249770871,520.008544354289,1197.0544873694,1042.71151704888,8.58324715615305,46.1437046802901,274.95881383855,36.3690832834032,30.878196573535,163.800760127893,95.4451112218246
"B03","Sample",10737,1289,1798,1060,348.942938336579,3539.25954252088,3019.53650916329,875.223576674805,1439.74426774012,1365.54819621474,7.99069045771916,43.4927697441602,312.684365781711,31.9811320754717,27.3172214813007,137.051467344655,69.2140304041035
"B04","Sample",15170,2142,2342,1502,274.082947196596,3293.03137409994,3033.34865608904,773.597527223139,1256.24140152197,1116.70476764461,8.30999066293184,43.2109308283518,322.317596566524,31.0252996005326,26.8976495518254,138.173995716114,75.9127064572689
"B05","Sample",14422,794,1333,2696,184.247193533014,3534.50622524054,3022.47727309235,784.12861411984,1225.33457416902,1295.43810246613,3.90428211586902,33.1582895723931,269.86986986987,37.0548961424332,18.2203345949273,82.8455005340832,97.9448844805713
"B06","Sample",13261,399,851,2912,325.671780816398,4036.95138861707,3262.87339256552,847.294640535943,1564.54658602134,1374.81375924758,5.51378446115288,46.6509988249119,271.895424836601,36.7788461538462,22.6236435235172,146.250884773781,102.163137678927
"B07","Sample",11135,2560,2488,368,227.33536819375,1997.91616448319,1993.95955863006,541.653283133531,741.43596673753,848.57354855301,6.1328125,35.048231511254,294.4,33.9673913043478,25.4843367230043,103.771177539271,78.536593784264
"B08","Sample",15469,2968,3161,886,224.134385057597,3486.08061884483,2625.62400022622,659.146409264617,1315.76007079945,1098.24111848057,5.79514824797844,37.1085099652009,280.379746835443,35.665914221219,22.2794728792846,110.721306735313,87.4820812915634
"B09","Sample",12183,3474,2305,522,274.622426030789,3820.33983949376,2847.1045918631,403.157067656466,776.247584244534,1195.81759388038,9.12492803684514,39.175704989154,352.702702702703,28.3524904214559,33.4815026843031,115.163753331953,74.9865151987168
"B10","Sample",12574,1597,1989,1357,302.268307982022,3246.53857509514,3184.04538621967,782.798654317113,1396.59296982654,1269.49582321895,10.5197244834064,49.8743086978381,264.007782101167,37.8776713338246,32.9578916772757,195.588613732821,98.1673019640607
"B11","Sample",10427,649,922,1666,397.026630493189,2881.40226727338,3120.52709367568,720.717098630064,1144.30784833056,1489.59465666561,13.0970724191063,46.7462039045553,226.051560379919,44.2376950780312,35.6358721146484,156.714317199029,158.777682672367
