"Position","Pool","shRNA","Percentage","precentile","z"
"control1_B02",1,"Bptf.1",42.88199478,82.3496650295485,0.928773077922072
"control1_B03",1,"Bptf.2",47.57709251,92.6054546086163,1.44702147932841
"control1_B04",1,"Bptf.3",38.39208942,66.7555803885538,0.4331739638892
"control1_B05",1,"Bptf.4",31.30193906,36.3378701073178,-0.349442139354421
"control1_B06",1,"Whsc1.1",34.91773309,51.9808080045315,0.0496719118587538
"control1_B07",1,"Whsc1.2",32.08722741,39.6367235254603,-0.262761423545227
"control1_B08",1,"Whsc1.3",34.29855217,49.2550687922115,-0.0186737415066564
"control1_B09",1,"Whsc1.4",37.7426559,64.1133038912036,0.361489005893727
"control1_B10",1,"Cd4.1",29.14454277,27.8408073840817,-0.587577156512511
"control1_B11",1,"Cd4.1",17.55071375,3.09289677838424,-1.8673126809514
"control1_C02",1,"Mll2.1",42.78129817,82.0601057706163,0.917658110745544
"control1_C03",1,"Mll2.2",47.98520786,93.2159544193376,1.49206955710865
"control1_C04",1,"Mll2.3",42.32121923,80.6994543968996,0.866874253009803
"control1_C05",1,"Mll2.4",42.17623079,80.2579303321937,0.850870320488382
"control1_C06",1,"Brd8.1",36.53715065,59.034185209838,0.228424434158083
"control1_C07",1,"Brd8.2",40.90069284,76.1171336776193,0.71007548691191
"control1_C08",1,"Brd8.3",35.38611926,54.0372707527859,0.101372727859306
"control1_C09",1,"Brd8.4",32.05474171,39.4985905084825,-0.266347219424616
"control1_C10",1,"Cd4.2",40.53318825,74.8414915677962,0.669510055214924
"control1_C11",1,"Cd4.2",17.67483033,3.18973018338729,-1.85361259995798
"control1_D02",1,"Ncor1.1",48.65979381,94.1387804994772,1.56653085915245
"control1_D03",1,"Ncor1.2",22.22222222,8.82407603885641,-1.35166807971886
"control1_D04",1,"Ncor1.3",51.094196,96.6765079323165,1.83524199487307
"control1_D05",1,"Ncor1.4",47.56918474,92.5932238519318,1.44614861375737
"control1_D06",1,"Cxxcl.1",16.87898089,2.61013105003779,-1.94145905678565
"control1_D07",1,"Cxxcl.2",33.70629371,46.6509263893961,-0.0840476735875933
"control1_D08",1,"Cxxcl.3",34.60534899,50.6059987851355,0.015190721101995
"control1_D09",1,"Cxxcl.4",29.02628656,27.4043104195581,-0.600630365479233
"control1_D10",1,"Cd4.3",29.71602434,29.9966594399005,-0.524496593099897
"control1_D11",1,"Cd4.3",14.45783133,1.35975011816425,-2.20870735728816
"control1_E02",1,"Smarca4.1",27.63234439,22.5276099675406,-0.754494745477002
"control1_E03",1,"Smarca4.2",33.64537445,46.3836884596202,-0.0907719871004148
"control1_E04",1,"Smarca4.3",33.71294852,46.6801287861771,-0.0833131106791098
"control1_E05",1,"Smarca4.4",30.64476587,33.6519294029357,-0.421981407917123
"control1_E06",1,"Klf2.1",38.0740233,65.4709080015678,0.398065587512226
"control1_E07",1,"Klf2.2",39.47617545,70.981220803902,0.55283619124702
"control1_E08",1,"Klf2.3",42.12046205,80.0864876202823,0.844714525227982
"control1_E09",1,"Klf2.4",37.1556022,61.6648243162422,0.296689579117008
"control1_E10",1,"Cd4.4",28.66716307,26.0998317808325,-0.640270685085523
"control1_E11",1,"Cd4.4",15.72096807,1.92598450132436,-2.06928137855297
"control1_F02",1,"Runx3.1",34.69506292,51.0009772440491,0.0250934118403149
"control1_F03",1,"Runx3.2",21.16814159,7.10496275974407,-1.46801828856763
"control1_F04",1,"Runx3.3",25.45779366,15.9984088087388,-0.994523282561252
"control1_F06",1,"Sp140.1",41.33301931,77.571344318661,0.757796006238171
"control1_F07",1,"Sp140.2",44.01147502,85.3931673523866,1.05344595215424
"control1_F08",1,"Sp140.3",40.17173358,73.5525901623571,0.629612418215501
"control1_F09",1,"Sp140.4",37.07331552,61.3176097462364,0.287606713792491
"control1_G02",1,"Smarce1.1",44.47202166,86.5264463227354,1.10428143496603
"control1_G03",1,"Smarce1.2",39.1990646,69.9251335196185,0.522248488224946
"control1_G04",1,"Smarce1.3",43.60632184,84.344669251238,1.00872484091559
"control1_G05",1,"Smarce1.4",38.8230222,68.4649580641425,0.480740646670175
"control1_G06",1,"Wdr82.1",25.81721147,16.9826658696271,-0.954850475693084
"control1_G07",1,"Wdr82.2",23.93693263,12.2537108216192,-1.16239706131616
"control1_G08",1,"Wdr82.3",33.79483952,47.0396213940273,-0.0742739208091333
"control1_G09",1,"Wdr82.4",23.13386798,10.5459953301786,-1.25103993842374
"7_B02",1,"Hdac7.1",40.75895994,75.6293990466719,0.694430903332245
"7_B03",1,"Ing4.1",42.07650273,79.9507190674181,0.83986226258575
"7_B04",1,"Ing5.1",32.36772803,40.8346851283723,-0.231799555173535
"7_B05",1,"Ing3.1",40.82535004,75.8585292925535,0.701759092258827
"7_B06",1,"Hdac9.1",43.75,84.7220275324005,1.02458414374995
"7_B07",1,"Jmjd4.1",31.43408981,36.8867143760935,-0.334855240663358
"7_B08",1,"Jarid2.1",40.9173361,76.1740544938897,0.711912582407086
"7_B09",1,"Hltf.1",32.44416873,41.1626898732184,-0.223361973496746
"7_B10",1,"Hdac8.1",28.31091181,24.8380795747543,-0.679593965794739
"7_B11",1,"Jhdm1d.1",35.65008987,55.1918529058839,0.130510001355582
"7_C02",1,"Jarid2.2",41.64556962,78.5905815164248,0.792295543379128
"7_C03",1,"Hells.1",36.45240033,58.6702096204207,0.219069630406495
"7_C04",1,"Hdac7.2",40.17769003,73.5740992136494,0.630269895624509
"7_C05",1,"Jhdm1d.2",36.17914626,57.4917397877105,0.188907641647365
"7_C06",1,"Ino80.1",34.69716495,51.0102307073932,0.0253254354849451
"7_C07",1,"Ing5.2",34.9537037,52.1389952521929,0.0536423747121672
"7_C08",1,"Hdac9.2",32.69012486,42.2221667252548,-0.196213151785513
"7_C09",1,"Jmjd1c.1",44.44444444,86.4603334763028,1.10123744078271
"7_C10",1,"Ing4.2",33.19415449,44.4101670861911,-0.140577983993397
"7_C11",1,"Ing2.1",33.56508304,46.0317206658537,-0.0996346130290046
"7_D02",1,"Hdac8.2",46.5013587,90.7957382054539,1.32828117626527
"7_D03",1,"Jmjd1c.2",44.03418803,85.450516301593,1.05595303119722
"7_D04",1,"Ing4.3",42.19791945,80.3243632196169,0.853264331011704
"7_D05",1,"Hira.1",29.16145181,27.9034963124465,-0.585710724022018
"7_D06",1,"Hells.2",42.86180987,82.2918602358389,0.926545052449207
"7_D07",1,"Jmjd1c.3",31.25,36.1229166945959,-0.355175211670159
"7_D08",1,"Ino80.2",35.34940744,53.8764041710516,0.0973204496913456
"7_D09",1,"Hltf.2",31.74740484,38.1985114118431,-0.300271293156459
"7_D10",1,"Hdac7.3",34.54545455,50.3422694470375,0.00857952798778306
"7_D11",1,"Jmjd4.2",31.97969543,39.17999181753,-0.274630883978175
"7_E02",1,"Ing2.2",36.31010795,58.0574455098704,0.203363291005695
"7_E03",1,"Ing3.2",39.28952043,70.2717709480142,0.53223307044053
"7_E04",1,"Hdac7.4",39.7875257,72.1466400038394,0.587203264867011
"7_E05",1,"Jarid2.3",41.14319738,76.9391181961818,0.736843319535658
"7_E06",1,"Ing5.3",36.74568966,59.926423571578,0.251443126159486
"7_E07",1,"Hira.2",37.91977612,64.8413093077395,0.381039668340053
"7_E08",1,"Hdac8.3",36.67529107,59.6257754491204,0.243672477106616
