shRNA,count,pctg
Arid1a.1,34982,0.3067513174733204
Arid1a.2,334,0.002928790236009634
Arid1b.1,823,0.0072167495935207444
Arid1b.2,1241,0.01088212180505376
Arid1b.3,1120,0.009821093006978412
Bcl6.2,19109,0.16756363059852722
Bcl6.3,4522,0.03965266301567534
Brd7.1,1268,0.011118880297186273
Brd7.2,0,0.0
Brd7.3,2731,0.023947683037551827
Brdt.1,520994,4.568509401855099
Brdt.2,7020,0.06155720795445398
Brdt.3,32604,0.28589903249957516
CD4.1,8159,0.07154490878922934
CD4.2,2040,0.017888419405567825
CD4.3,39352,0.3450711178666201
CD4.4,85694,0.7514363786964358
Cbx2.1,30035,0.2633719004148184
Cbx2.2,59292,0.5199216487230036
Cbx2.3,1116,0.009786017674810634
Cd14.2,9917,0.08696051727696867
Cd4.5,792,0.006944915769220449
Cecr2.1,10292,0.09024882966769805
Cecr2.2,8640,0.0757627174824049
Cecr2.3,1379,0.012092220764842171
Chd7.1,13696,0.12009793734247887
Chd7.2,8598,0.0753944264946432
Chd7.3,4343,0.03808304190116719
Clock.1,32310,0.2833209955852433
Clock.2,59750,0.5239377742562145
Clock.3,0,0.0
Dpy30.1,52919,0.46403787574668803
Dpy30.2,2028,0.017783193409064483
Dpy30.3,145,0.0012714807910820267
Eaf1.1,20287,0.17789331592193847
Eaf1.2,1089,0.009549259182678117
Eaf1.3,31,0.00027183382430029536
Fbxo17.1,32,0.00028060265734224034
Fbxo17.2,9,7.89194973775051e-05
Fbxo17.3,2087,0.01830055455853924
Fkbp2.1,70,0.0006138183129361508
Fkbp2.2,14382,0.12611335680925315
Fkbp2.3,5062,0.04438783285832564
Fkbp5.1,23678,0.20762842876717397
Fkbp5.2,31931,0.2799976078623462
Fkbp5.3,8627,0.07564872265285962
Fosb.2,0,0.0
Gtf2h1.1,35967,0.31538861801963625
Gtf2h1.2,26915,0.23601314132394996
Gtf2h1.3,4624,0.04054708398595373
H2afz.1,2239,0.01963341718091488
H2afz.2,23,0.00020168315996473525
H2afz.3,32186,0.28223366028804214
Hdac11.1,2500,0.021922082604862527
Hdac11.2,15856,0.1390386167130801
Hdac11.3,9954,0.08728496409952065
Hdac5.1,1999,0.01752889725084808
Hdac5.2,6020,0.05278837491250897
Hdac5.3,47052,0.41259113228959665
Hes1.2,9419,0.08259363842208006
Hes1.3,8,7.015066433556009e-05
Hes6.3,1108,0.009715867010475072
Id2.2,1281,0.011232875126731559
Id2.3,18684,0.1638368765557006
Id2.4,4153,0.03641696362319763
Id2.5,384,0.003367231888106884
Id3.2,6557,0.057497238256033444
Id3.3,24296,0.213047567587096
Id3.4,1027,0.009005591534077527
Id3.5,465,0.00407750736450443
Iws1.1,21674,0.19005568735111616
Iws1.2,30682,0.26904533539295683
Iws1.3,327,0.0028674084047160186
Jmjd8.1,11975,0.10500677567729153
Jmjd8.2,1751,0.015354226656445714
Jmjd8.3,8983,0.07877042721579204
Kdm4b.1,6514,0.05712017843522981
Kdm4b.2,4520,0.03963512534959145
Kdm4b.3,1269,0.011127649130228219
Klf12.4,987,0.008654838212399726
Klf12.5,15772,0.1383020347375567
Klf2.2,729,0.006392479287577913
Klf2.3,0,0.0
Klf2.4,3033,0.02659587061621922
Klf2.5,0,0.0
Klf2.6,771,0.006760770275339604
Klf2.7,5,4.384416520972505e-05
Mecp2.1,6545,0.0573920122595301
Mecp2.2,1083,0.009496646184426447
Mecp2.3,14980,0.13135711896833627
Ms4a1.2,4780,0.041915021940497156
Nfatc3.2,131491,1.1530226255183915
Nfatc3.3,380,0.003332156555939104
Nfatc3.7,0,0.0
Nfatc3.8,0,0.0
Padi2.1,0,0.0
Padi2.2,63909,0.5604073508776637
Padi2.3,3118,0.027341221424784543
Paf1.1,1343,0.01177654277533215
Paf1.2,1018,0.008926672036700022
Paf1.3,44477,0.3900113872065883
Parp2.1,46547,0.40816287160341447
Parp2.2,4017,0.035224402329493115
Parp2.3,11468,0.10056097732502539
Phc2.1,27003,0.23678479863164115
Phc2.2,66,0.0005787429807683707
Phc3.1,639,0.005603284313802862
Phc3.2,3111,0.02727983959349093
Phc3.3,2476,0.021711630611855846
Phf10.1,12230,0.10724282810298749
Phf10.2,16885,0.1480617459132415
Phf10.3,1813,0.015897894305046303
Phf17.1,6605,0.0579181422420468
Phf17.2,17807,0.15614660997791482
Prdm16.1,1033,0.009058204532329197
Prdm16.2,2,1.753766608389002e-05
Prdm16.3,1816,0.01592420080417214
Rnf2.1,2263,0.01984386917392156
Rnf2.2,66774,0.5855300575428362
Rnf2.3,6755,0.05923346719833855
Rpa3.1,152,0.0013328626223756417
Rpa3.2,168,0.001473163951046762
Rpa3.3,701,0.006146951962403453
Rpa3.4,144,0.0012627119580400816
Runx3.2,3016,0.026446800454506154
Runx3.3,1213,0.010636594479879299
Satb1.1,1084,0.009505415017468393
Satb1.2,16408,0.14387901255223373
Satb1.3,84745,0.74311475613963
Scmh1.1,5083,0.04457197835220649
Scmh1.2,10984,0.096316862132724
Scmh1.3,14152,0.12409652520960579
Scml2.1,1410,0.012364054589142465
Scml2.2,9164,0.08035758599638408
Scml2.3,1501,0.013162018395959462
Scml2.4,11661,0.10225336210212077
Scml4.1,4430,0.0388459303758164
Scml4.2,544,0.0047702451748180864
Scml4.3,1151,0.010092926831278708
Setd1a.1,0,0.0
Setd1a.2,25948,0.22753367977238914
Setd1a.3,6857,0.06012788816861694
Setd1a.4,1475,0.01293402873686889
Setd2.1,972,0.008523305716770551
Setd2.2,18280,0.1602942680067548
Setd2.3,30344,0.2660814698247794
Setd2.4,65450,0.573920122595301
Setd3.1,5591,0.04902654553751456
Setd3.2,729,0.006392479287577913
Setd3.3,7125,0.062477935423858204
Setd4.1,0,0.0
Setd4.2,13125,0.11509093367552828
Setd4.3,996,0.008733757709777232
Setd4.4,4143,0.036329275292778185
