shRNA,count,pctg
Bcl6.2,67555,0.6949406510088393
Bcl6.3,25146,0.2586777826995525
CD4.1,3877,0.03988283478589697
CD4.2,85,0.0008743979769928404
CD4.3,10170,0.10461914618843751
CD4.4,17300,0.17796570590560165
Cd14.2,126,0.0012961664129540929
Cd4.5,1329,0.013671469546158645
Fosb.2,851,0.008754266804951848
Hes1.2,1726,0.017755422450466383
Hes1.3,525,0.0054006933873087205
Hes6.3,14,0.00014401849032823254
Id2.2,49,0.0005040647161488139
Id2.3,607,0.006244230259231225
Id2.4,1079,0.01109971079029735
Id2.5,107,0.0011007127475086344
Id3.2,1799,0.01850637600717788
Id3.3,5359,0.05512822069064273
Id3.4,210,0.002160277354923488
Id3.5,94,0.000966981292203847
Jmjd5.1,2179,0.02241544931608705
Jmjd5.2,2852,0.02933862388686566
Jmjd5.3,90627,0.9322831230697665
Jmjd5.4,36799,0.37855260182775924
Jmjd6.1,7505,0.07720419785095609
Jmjd6.2,35830,0.3685844648900408
Jmjd6.3,2242,0.023063532522564097
Jmjd6.4,779,0.008013600283263797
Kat2a.1,6,6.172221014067109e-05
Kat2a.2,0,0.0
Kat2a.3,66236,0.681372051812915
Kat2b.1,5684,0.058471507073262416
Kat2b.2,173913,1.7890491220324218
Kat2b.3,76981,0.7919062431398335
Kat2b.4,1431,0.014720747118550056
Kat5.1,3731,0.038380927672473975
Kat5.2,113501,1.1675887621960515
Kat5.3,780,0.00802388731828724
Kat5.4,118301,1.2169665303085884
Kdm1a.1,31169,0.32063659464576283
Kdm1a.2,28696,0.2951967570327829
Kdm1a.3,98384,1.0120796537466308
Kdm1a.4,56089,0.5769895074300169
Kdm1b.1,55560,0.5715476659026143
Kdm1b.2,8241,0.08477545562821175
Kdm1b.3,543,0.005585860017730733
Kdm1b.4,9389,0.0965849718351268
Kdm2a.1,5482,0.056393525998526484
Kdm2a.2,7074,0.07277048575585122
Kdm2a.3,12451,0.12808387307691593
Kdm2a.4,1323,0.013609747336017976
Kdm2b.1,32,0.0003291851207502458
Kdm2b.2,6005,0.06177364531578832
Kdm2b.3,574,0.005904758103457535
Kdm2b.4,3894,0.04005771438129554
Kdm3a.1,7259,0.07467358723518858
Kdm3a.2,42167,0.43377340583361296
Kdm3a.3,101867,1.0479093967332904
Kdm3a.4,17426,0.17926187231855573
Kdm3b.2,4783,0.049202888517138305
Kdm3b.3,9835,0.10117298945558335
Kdm3b.4,2117,0.02177765314463345
Kdm4a.1,39215,0.4034060784444028
Kdm4a.2,1777,0.018280061236662086
Kdm4a.3,23169,0.2383403144582014
Kdm4a.4,137,0.0014093237982119899
Kdm4c.1,95103,0.9783278918347071
Kdm4c.2,24437,0.2513842748679299
Kdm4c.3,38627,0.397357301850617
Kdm4c.4,6518,0.06705089428281569
Kdm4d.1,49972,0.5140637141916026
Kdm4d.2,32627,0.33563509170994593
Kdm4d.3,674,0.006933461605802053
Kdm4d.4,12558,0.12918458582442457
Kdm5a.1,57267,0.5891076346876352
Kdm5a.2,170524,1.754186360337966
Kdm5a.3,10255,0.10549354416543033
Kdm5a.4,2107,0.021674782794398998
Kdm5b.1,168,0.0017282218839387903
Kdm5b.2,17595,0.18100038123751797
Kdm5b.3,38086,0.39179201590293317
Kdm5b.4,4806,0.04943949032267754
Kdm5c.1,33997,0.34972832969206585
Kdm5c.2,47584,0.4894982745556155
Kdm5c.3,2056,0.021150144008203295
Kdm5c.4,1707,0.017559968785020925
Kdm5d.1,21567,0.2218604843506422
Kdm5d.2,2818,0.02898886469606852
Kdm5d.3,17581,0.18085636274718975
Kdm5d.4,7,7.200924516411627e-05
Kdm6a.1,2916,0.02999699412836615
Kdm6a.2,12296,0.12648938264828194
Kdm6a.3,1278,0.013146830759962943
Kdm6a.4,3837,0.03947135338495916
Kdm6b.1,31,0.0003188980857268006
Kdm6b.2,313,0.0032198419623383416
Kdm6b.3,4822,0.049604082883052666
Kdm6b.4,5243,0.05393492462792309
Klf12.4,18,0.00018516663042201327
Klf12.5,2701,0.027785281598325436
Klf2.2,54,0.0005554998912660398
Klf2.3,60,0.0006172221014067109
Klf2.4,1244,0.012797071569165805
Klf2.5,2,2.0574070046890363e-05
Klf2.6,603,0.006203082119137445
Klf2.7,2,2.0574070046890363e-05
L3mbtl1.1,174,0.0017899440940794616
L3mbtl1.2,1437,0.014782469328690725
L3mbtl1.3,83473,0.8586896745120396
L3mbtl1.4,27189,0.27969419525245104
L3mbtl2.1,13243,0.13623120481548454
L3mbtl2.3,5,5.143517511722591e-05
L3mbtl2.4,3044,0.03131373461136713
L3mbtl3.1,11251,0.11573943104878173
L3mbtl3.2,2962,0.030470197739444628
L3mbtl3.3,9268,0.09534024059728995
L3mbtl3.4,13499,0.1388646857814865
L3mbtl4.1,12593,0.12954463205024516
L3mbtl4.2,17793,0.1830372141721601
L3mbtl4.3,4118,0.04236201022654726
L3mbtl4.4,1005,0.010338470198562407
Mbd1.1,11190,0.11511192191235159
Mbd1.2,10251,0.10545239602533654
Mbd1.3,72,0.0007406665216880531
Mbd1.4,14989,0.15419236796641983
Mbd2.2,153,0.0015739163585871126
Mbd2.3,12542,0.12901999326404948
Mbd2.4,6057,0.06230857113700746
Mbd3.1,12817,0.13184892789549688
Mbd3.2,72302,0.7437732062651335
Mbd3.3,56,0.0005760739613129302
Mbd3.4,829,0.008527952034436057
Mbd4.1,79805,0.8209568300460428
Mbd4.2,11727,0.12063605971994165
Mbd4.3,21542,0.22160330847505608
Mbd4.4,4203,0.0432364082035401
Mecom.1,3124,0.032136697413242744
Mecom.2,665,0.006840878290591046
Mecom.3,8024,0.08254316902812414
Mecom.4,4745,0.04881198118624738
Men1.1,7231,0.07438555025453211
Men1.3,4983,0.05126029552182734
Men1.4,34513,0.35503643976416355
Mll1.1,3251,0.03344315086122029
Mll1.2,37472,0.3854757763985378
Mll1.3,52704,0.5421678938756548
Mll1.4,1016,0.010451627583820304
Mll2.1,68894,0.7087149909052323
Mll2.2,48925,0.5032931885220555
Mll2.3,50,0.0005143517511722591
Mll2.4,14522,0.1493883226104709
Mll3.2,92429,0.9508203601820148
Mll3.3,12470,0.12827932674236142
Mll3.4,4520,0.04649739830597222
Mll5.1,20334,0.20917657016673433
Mll5.2,13649,0.14040774103500328
Mll5.3,5034,0.05178493430802305
Mll5.4,15794,0.1624734311602932
Morf4l1.2,284085,2.9223923446354245
Morf4l1.3,47678,0.4904652558478194
Morf4l1.4,50008,0.5144340474524467
Ms4a1.2,1659,0.017066191103895553
Msl3.1,116,0.001193296062719641
Msl3.2,3221,0.03313453981051693
Msl3.3,24060,0.2475060626640911
Msl3.4,1171,0.012046118012454306
Mta1.1,1164,0.011974108767290192
Mta1.2,817,0.008404507614154713
Mta1.3,4303,0.04426511170588461
Mta1.4,32785,0.3372604432436503
Mta2.1,12551,0.12911257657926045
Mta2.2,80139,0.8243926997438734
Mta2.3,327,0.0033638604526665746
Mta2.4,7692,0.07912787340034033
Mta3.1,84157,0.8657260064680761
Mta3.2,77,0.000792101696805279
Mta3.3,777,0.007993026213216906
Mta3.4,3918,0.04030460322185822
Mtf2.1,14790,0.15214524799675425
Mtf2.2,61423,0.6318605522450733
Mtf2.3,2149,0.022106838265383694
Mtf2.4,6839,0.0703530325253416
Myst1.1,160,0.001645925603751229
Myst1.2,61207,0.6296385526800092
Myst1.3,40339,0.4149687058107552
Myst1.4,7521,0.07736879041133121
Myst2.1,9866,0.10149188754131017
Myst2.2,2464,0.025347254297768927
Myst2.3,414,0.004258832499706306
Myst2.4,3612,0.037156770504683995
Myst3.1,696,0.007159776376317846
Myst3.2,38840,0.3995484403106109
Myst3.3,4696,0.04830791647009857
Myst3.4,5,5.143517511722591e-05
Myst4.1,71980,0.7404607809875842
Myst4.3,9941,0.10226341516806856
Myst4.4,831,0.008548526104482946
Nap1l1.1,14909,0.15336940516454423
Nap1l1.2,1297,0.0133422844254084
Nap1l1.3,3803,0.03912159419416202
Nap1l1.4,39696,0.40835414229067996
Nap1l2.1,51298,0.5277043226326908
Nap1l2.2,198,0.002036832934642146
Nap1l2.3,20320,0.20903255167640608
Nap1l2.4,32978,0.33924584100317523
Nap1l3.1,112465,1.1569313939117623
Nap1l3.2,15786,0.16239113488010565
Nap1l3.3,171438,1.7635887103493948
Nap1l3.4,13539,0.1392761671824243
Ncoa1.1,51087,0.5255337582427441
Ncoa1.2,5445,0.056012905702659016
Ncoa1.3,24631,0.2533799596624783
Ncoa1.4,30,0.00030861105070335544
Ncoa3.1,4822,0.049604082883052666
Ncoa3.2,28203,0.2901252487662244
Ncoa3.3,8347,0.08586588134069692
Ncoa3.4,13096,0.1347190106670381
Ncor1.1,33657,0.34623073778409447
Ncor1.3,2128,0.021890810529891346
Ncor1.4,36137,0.3717425846422385
Ncor2.1,12399,0.1275489472556968
Ncor2.2,4163,0.04282492680260229
Ncor2.3,73,0.0007509535567114982
Ncor2.4,4309,0.044326833916025286
Nfatc3.2,17113,0.17604203035621738
Nfatc3.3,234,0.0024071661954861725
Nfatc3.7,6,6.172221014067109e-05
Nfatc3.8,377,0.0038782122038388336
Nsd1.1,2703,0.027805855668372324
Nsd1.2,1039,0.010688229389359543
Nsd1.3,128,0.0013167404830009832
Nsd1.4,15280,0.15718589515824238
Orc1.1,5247,0.053976072768016865
Orc1.2,8928,0.09184264868931857
Orc1.3,1003,0.010317896128515518
Orc1.4,186,0.0019133885143608038
Padi1.1,47659,0.4902698021823739
Padi1.2,56,0.0005760739613129302
Padi1.3,228,0.0023454439853455014
Padi1.4,25032,0.2575050607068798
Padi4.1,1275,0.013115969654892607
Padi4.2,6052,0.06225713596189024
Padi4.3,12677,0.13040874299221455
Padi4.4,16753,0.17233869774777713
Padi6.1,22368,0.23010039940442184
Padi6.2,0,0.0
Padi6.3,304,0.0031272586471273356
Padi6.4,77927,0.8016377782720127
Parp1.1,11071,0.1138877647445616
Parp1.2,4658,0.047917009139207656
Parp1.3,131811,1.355944373475333
Parp1.4,5235,0.05385262834773553
Paxip1.1,1968,0.020244884926140117
Paxip1.2,2708,0.02785729084348955
Paxip1.3,434,0.004464573200175209
Paxip1.4,48630,0.5002585131901393
Pbrm1.1,13785,0.14180677779819184
Pbrm1.2,150491,1.548106187713289
Pbrm1.3,0,0.0
Pbrm1.4,2766,0.02845393887484937
Pcgf1.1,19358,0.1991364239838518
Pcgf1.2,5549,0.05708275734509731
Pcgf1.3,7356,0.07567142963246275
Pcgf1.4,3689,0.03794887220148927
Pcgf2.2,908,0.009340627801288226
Pcgf2.3,410,0.004217684359612525
Pcgf2.4,495,0.005092082336605365
Pcgf5.1,15614,0.16062176485607305
Pcgf5.2,5159,0.05307081368595369
Pcgf5.3,7978,0.08206996541704566
Pcgf5.4,4588,0.04719691668756649
Pcgf6.1,2783,0.028628818470247938
Pcgf6.2,8758,0.0900938527353329
Pcgf6.3,197610,2.0328209909830024
Pcgf6.4,9943,0.10228398923811544
Pcmt1.1,21362,0.21975164217083598
Pcmt1.3,11927,0.12269346672463069
Pcmt1.4,111346,1.1454202017205273
Phc1.1,111935,1.1514792653493364
Phc1.2,14895,0.15322538667421598
Phc1.3,1273,0.013095395584845716
Phc1.4,415,0.00426911953472975
Phf1.1,589,0.006059063628809212
Phf1.2,920,0.009464072221569567
Phf1.3,5243,0.05393492462792309
Phf1.4,461,0.004742323145808228
Phf19.1,15898,0.1635432828027315
Phf19.2,6129,0.06304923765869552
Phf19.3,149528,1.538199772985711
Phf19.4,2049,0.021078134763039175
Phf2.1,154,0.001584203393610558
Phf2.2,10213,0.10506148869444563
Phf2.3,20461,0.21048302361471186
Phf2.4,10,0.00010287035023445181
Phf20.1,0,0.0
Phf20.2,7477,0.07691616087029962
Phf20.3,34399,0.35386371777149084
Phf20.4,7271,0.07479703165546991
Phf20l1.1,6796,0.06991069001933345
Phf20l1.2,322,0.0033124252775493484
Phf20l1.3,5443,0.05599233163261213
Phf20l1.4,5723,0.05887270143917678
Phf8.1,7178,0.0738403373982895
Phf8.2,96695,0.9947048515920318
Phf8.3,533,0.005482989667496282
Phip.1,22985,0.2364475000138875
Phip.2,33781,0.34750633012700166
Phip.3,0,0.0
Phip.4,16471,0.16943775387116558
Polr2b.1,33,0.000339472155773691
Polr2b.2,4086,0.04203282510579701
Polr2b.3,16754,0.17234898478280056
Polr2b.4,2500,0.025717587558612955
Ppargc1a.1,3836,0.039461066349935715
Ppargc1a.2,36510,0.3755796487059836
Ppargc1a.3,36086,0.37121794585604284
Ppargc1a.4,60829,0.6257500534411469
Prdm1.1,4784,0.04921317555216175
Prdm1.2,24439,0.2514048489379768
Prdm1.3,7629,0.0784797901938633
Prdm1.4,16684,0.1716288923311594
Prdm10.1,33078,0.3402745445055197
Prdm10.2,13848,0.1424548610046689
Prdm10.3,36,0.00037033326084402653
Prdm10.4,7541,0.07757453111180011
Prdm11.2,54,0.0005554998912660398
Prdm11.3,7712,0.07933361410080925
Prdm11.4,1552,0.01596547835638692
Prdm12.1,5709,0.05872868294884854
Prdm12.2,10642,0.10947462671950363
Prdm12.3,6302,0.06482889471775154
Prdm12.4,1435,0.014761895258643836
Prdm13.1,18117,0.18637021351975636
Prdm13.2,1511,0.01554370992042567
Prdm13.4,36,0.00037033326084402653
Prdm14.1,455,0.004680600935667557
Prdm14.2,220,0.00226314770515794
Prdm14.3,1262,0.012982238199587819
Prdm14.4,37,0.0003806202958674717
Prdm15.1,0,0.0
Prdm15.2,2093,0.021530764304070766
Prdm15.3,8043,0.0827386226935696
Prdm15.4,13515,0.13902927834186163
Prdm2.1,170,0.0017487959539856809
Prdm2.2,3578,0.036807011313886855
Prdm2.3,12796,0.13163290016000453
Prdm2.4,7697,0.07917930857545756
Prdm4.1,6,6.172221014067109e-05
Prdm4.2,23927,0.24613788700597283
Prdm4.3,25750,0.2648911518537134
Prdm4.4,6447,0.06632051479615109
Prdm5.1,34721,0.35717614304904016
Prdm5.2,1629,0.016757580053192198
Prdm5.3,101,0.0010389905373679633
Prdm5.4,12670,0.13033673374705046
Prdm6.1,5534,0.05692845181974564
Prdm6.2,915,0.009412637046452342
Prdm6.3,14,0.00014401849032823254
Prdm6.4,74931,0.7708178213417709
Prdm8.1,34474,0.3546352453982492
Prdm8.2,1970,0.020265458996187008
Prdm8.3,272,0.0027980735263770894
Prdm8.4,5977,0.06148560833513185
Prdm9.1,325,0.003343286382619684
Prdm9.2,1188,0.012220997607852876
Prdm9.3,0,0.0
Prdm9.4,78574,0.8082934899321816
Prkaa1.1,8386,0.08626707570661128
Prkaa1.2,2301,0.023670467588947364
