shRNA,count
L3mbtl4.3,6014
L3mbtl4.4,5007
Mbd1.1,45348
Mbd1.2,2001
Mbd1.3,2809
Mbd1.4,13183
Mbd2.2,18229
Mbd2.3,88137
Mbd2.4,5557
Mbd3.1,5505
Mbd3.2,174618
Mbd3.3,5165
Mbd3.4,190
Mbd4.1,124713
Mbd4.2,19824
Mbd4.3,31419
Mbd4.4,19704
Mecom.1,3277
Mecom.2,5789
Mecom.3,9254
Mecom.4,2694
Men1.1,6829
Men1.3,3540
Men1.4,7201
Mll1.1,3938
Mll1.2,47541
Mll1.3,60171
Mll1.4,2732
Mll2.1,267696
Mll2.2,96394
Mll2.3,39
Mll2.4,18965
Mll3.2,285434
Mll3.3,16938
Mll3.4,14839
Mll5.1,127269
Mll5.2,36908
Mll5.3,15118
Mll5.4,30927
Morf4l1.2,345058
Morf4l1.3,49142
Morf4l1.4,61667
Ms4a1.2,8454
Msl3.1,287
Msl3.2,614
Msl3.3,40220
Msl3.4,24151
Mta1.1,262
Mta1.2,13821
Mta1.3,9510
Mta1.4,77065
Mta2.1,56361
Mta2.2,87012
Mta2.3,754
Mta2.4,25309
Mta3.1,142263
Mta3.2,649
Mta3.3,3
Mta3.4,7383
Mtf2.1,43805
Mtf2.2,51955
Mtf2.3,5622
Mtf2.4,15419
Myst1.1,7220
Myst1.2,113302
Myst1.3,28345
Myst1.4,4235
Myst2.1,14901
Myst2.2,7450
Myst2.3,556
Myst2.4,373
Myst3.1,1852
Myst3.2,48036
Myst3.3,9972
Myst3.4,87
Myst4.1,52766
Myst4.3,11549
Myst4.4,4912
Nap1l1.1,9282
Nap1l1.2,4778
Nap1l1.3,10313
Nap1l1.4,110435
Nap1l2.1,75830
Nap1l2.2,146
Nap1l2.3,5654
Nap1l2.4,55373
Nap1l3.1,124887
Nap1l3.2,32716
Nap1l3.3,145040
Nap1l3.4,24540
Ncoa1.1,95891
Ncoa1.2,63430
Ncoa1.3,21142
Ncoa1.4,2646
Ncoa3.1,6200
Ncoa3.2,28401
Ncoa3.3,4627
Ncoa3.4,18043
Ncor1.1,71923
Ncor1.3,9690
Ncor1.4,79319
Ncor2.1,27501
Ncor2.2,10060
Ncor2.3,6137
Ncor2.4,11332
Nfatc3.2,39160
Nfatc3.3,2521
Nfatc3.7,1048
Nfatc3.8,13379
Nsd1.1,2713
Nsd1.2,1137
Nsd1.3,231
Nsd1.4,6827
Orc1.1,9974
Orc1.2,17596
Orc1.3,11660
Orc1.4,1500
Padi1.1,48678
Padi1.2,2746
Padi1.3,1078
Padi1.4,24632
Padi4.1,3350
Padi4.2,6408
Padi4.3,14093
Padi4.4,9760
Padi6.1,37400
Padi6.2,0
Padi6.3,1888
Padi6.4,78455
Parp1.1,21992
Parp1.2,5529
Parp1.3,117618
Parp1.4,2074
Paxip1.1,13795
Paxip1.2,6188
Paxip1.3,1302
Paxip1.4,69343
Pbrm1.1,14623
Pbrm1.2,152229
Pbrm1.3,0
Pbrm1.4,10669
Pcgf1.1,17701
Pcgf1.2,8334
Pcgf1.3,12062
Pcgf1.4,5969
Pcgf2.2,3221
Pcgf2.3,1017
Pcgf2.4,3594
Pcgf5.1,13146
Pcgf5.2,1520
Pcgf5.3,2376
Pcgf5.4,2970
Pcgf6.1,1580
Pcgf6.2,27374
Pcgf6.3,376709
Pcgf6.4,23348
Pcmt1.1,16282
Pcmt1.3,30951
Pcmt1.4,153553
Phc1.1,80621
Phc1.2,59038
Phc1.3,2566
Phc1.4,7
Phf1.1,7825
Phf1.2,1719
Phf1.3,12046
Phf1.4,2081
Phf19.1,57694
Phf19.2,4990
Phf19.3,237935
Phf19.4,3429
Phf2.1,96
Phf2.2,32415
Phf2.3,42181
Phf2.4,36
Phf20.1,0
Phf20.2,27877
Phf20.3,54745
Phf20.4,24583
Phf20l1.1,11859
Phf20l1.2,71
Phf20l1.3,6705
Phf20l1.4,73134
Phf8.1,20524
Phf8.2,277237
Phf8.3,53
Phip.1,54312
Phip.2,26893
Phip.3,0
Phip.4,10098
Polr2b.1,44
Polr2b.2,1728
Polr2b.3,18502
Polr2b.4,4986
Ppargc1a.1,8328
Ppargc1a.2,25463
Ppargc1a.3,31112
Ppargc1a.4,153636
Prdm1.1,19333
Prdm1.2,21935
Prdm1.3,4594
Prdm1.4,17136
Prdm10.1,23997
Prdm10.2,57464
Prdm10.3,4793
Prdm10.4,13342
Prdm11.2,88
Prdm11.3,20262
Prdm11.4,6390
Prdm12.1,6231
Prdm12.2,10269
Prdm12.3,29787
Prdm12.4,6325
Prdm13.1,15236
Prdm13.2,3081
Prdm13.4,42
Prdm14.1,1197
Prdm14.2,2044
Prdm14.3,3684
Prdm14.4,181
Prdm15.1,0
Prdm15.2,19120
Prdm15.3,17837
Prdm15.4,75848
Prdm2.1,1075
Prdm2.2,1763
Prdm2.3,10148
Prdm2.4,20504
Prdm4.1,11
Prdm4.2,24929
Prdm4.3,19932
Prdm4.4,4705
Prdm5.1,79339
Prdm5.2,2802
Prdm5.3,147
Prdm5.4,25227
Prdm6.1,7737
Prdm6.2,452
Prdm6.3,0
Prdm6.4,117926
Prdm8.1,89272
Prdm8.2,2710
Prdm8.3,1636
Prdm8.4,24418
Prdm9.1,13952
Prdm9.2,1740
Prdm9.3,0
Prdm9.4,95381
Prkaa1.1,3774
Prkaa1.2,10622
Prkaa1.3,16027
Prkaa1.4,672
Prkaa2.1,30904
Prkaa2.2,22615
Prkaa2.3,77681
Prkaa2.4,1115
Prkcd.1,38560
Prkcd.2,575
Prkcd.3,115820
Prkcd.4,3427
Prmt1.1,683
Prmt1.2,5805
Prmt1.3,7768
Prmt1.4,6879
Prmt2.1,8369
Prmt2.2,8312
Prmt2.3,24976
Prmt2.4,102789
Prmt3.1,24563
Prmt3.2,44646
Prmt3.3,19821
Prmt3.4,74496
Prmt5.1,18566
Prmt5.2,233915
Prmt5.3,77601
Prmt5.4,690
Prmt6.1,6174
Prmt6.2,7164
Prmt6.3,50372
Prmt6.4,10720
Prmt7.1,6106
Prmt7.2,59
Prmt7.3,8037
Prmt7.4,19476
Prmt8.1,4223
Prmt8.2,7464
Prmt8.3,93
Prmt8.4,409207
Psip1.1,36976
Psip1.2,704148
Psip1.3,33248
Psip1.4,14989
Rbbp4.1,16391
Rbbp4.2,7535
Rbbp4.3,101408
Rbbp5.1,3790
Rbbp5.2,26779
Rbbp5.3,68253
Rbbp5.4,253382
Rbbp7.1,132630
Rbbp7.2,28035
Rbbp7.3,813265
Rbbp7.4,37691
Ring1.1,768
Ring1.3,26780
Ring1.4,2872
Rnf20.1,13586
Rnf20.2,6582
Rnf20.3,21523
Rnf20.4,10162
Rnf217.1,22756
Rnf217.2,17660
Rnf217.3,103
Rnf217.4,26166
Rnf40.1,9042
Rnf40.2,1647
Rnf40.3,24310
Rnf40.4,928
Runx3.2,6436
Runx3.3,1204
Sgk1.1,64
Tbx21.3,3354
Tbx21.4,1670
