shRNA,count,pctg
Actl6b.1,5,0.0001590347481382597
Actl6b.2,6136,0.19516744291527233
Actl6b.3,629,0.020006571315793073
Actl6b.4,2017,0.06415461739897398
Aff1.1,479,0.01523552887164528
Aff1.2,95,0.0030216602146269345
Aff1.3,4163,0.13241233129991503
Aff1.4,2291,0.0728697215969506
Aff4.1,2073,0.06593580657812248
Aff4.2,8881,0.2824775196431769
Aff4.3,4624,0.1470753350782626
Aff4.4,2448,0.07786341268849196
Arid2.1,7635,0.24284606040712262
Arid2.2,29765,0.94673385566706
Arid2.3,9,0.0002862625466488675
Arid2.4,68,0.002162872574680332
Ash1l.1,12851,0.40875110966495515
Ash1l.2,4114,0.1308537907681601
Ash1l.3,2147,0.06828952085056872
Ash1l.4,2089,0.06644471777216492
Ash2l.1,4953,0.1575398215057601
Ash2l.2,1776,0.05648914253870986
Ash2l.3,1129,0.035910046129619046
Ash2l.4,128,0.004071289552339449
Asxl1.1,252,0.00801535130616829
Asxl1.2,2047,0.06510882588780353
Asxl1.3,0,0.0
Asxl1.4,8558,0.27220387491344533
Asxl2.1,17976,0.5717617265066713
Asxl2.2,4200,0.13358918843613818
Asxl2.3,1415,0.0450068337231275
Asxl2.4,160956,5.119519384268346
Asxl3.1,141606,4.504054908973281
Asxl3.2,27059,0.860664249974634
Asxl3.3,1502,0.04777403834073322
Asxl3.4,20618,0.6557956874229278
Atad2.1,4624,0.1470753350782626
Atad2.2,2054,0.0653314745351971
Atad2.3,17468,0.5556037960958241
Atad2.4,5815,0.18495741208479607
Atad2b.1,27282,0.8677571997416004
Atad2b.2,7161,0.22776956628361558
Atad2b.3,8944,0.284481357469719
Atad2b.4,3042,0.09675674076731722
Atm.1,778,0.02474580681031321
Atm.2,4715,0.1499697674943789
Atm.3,4386,0.13950528106688143
Atm.4,3464,0.11017927351018633
Atr.1,3874,0.12322012285752362
Atr.2,6672,0.2122159679156938
Atr.3,13491,0.4291075574266524
Atr.4,461,0.014663003778347545
Atrx.1,97,0.0030852741138822385
Atrx.2,736,0.02340991492595183
Atrx.3,8541,0.27166315676977526
Atrx.4,4781,0.15206902616980394
Aurkb.1,3921,0.12471504949002328
Aurkb.2,303,0.00963750573717854
Aurkb.3,769,0.024459544263664344
Aurkb.4,4458,0.14179538144007237
Baz1a.1,839,0.02668603073759998
Baz1a.2,5397,0.17166210714043756
Baz1a.3,0,0.0
Baz1a.4,8099,0.25760448503435307
Baz1b.1,2261,0.07191551310812104
Baz1b.2,20685,0.6579267530479804
Baz1b.3,5977,0.19011013792447568
Baz1b.4,148,0.0047074285448924875
Baz2a.1,3906,0.12423794524560851
Baz2a.3,0,0.0
Baz2a.4,1281,0.04074470247302214
Baz2b.1,7958,0.25311970513685417
Baz2b.2,5167,0.1643465087260776
Baz2b.3,1055,0.0335563318571728
Baz2b.4,2972,0.09453025429338158
Bcl6.2,109165,3.472205656102625
Bcl6.3,1869,0.05944718885408149
Bmi1.1,5163,0.164219280927567
Bmi1.2,203,0.0064568107744133445
Bmi1.3,776,0.02468219291105791
Bmi1.4,52142,1.6584779674850276
Bop1.1,545,0.01733478754707031
Bop1.2,8287,0.26358419156435164
Bop1.3,6672,0.2122159679156938
Bop1.4,24,0.0007633667910636466
Bptf.1,187,0.005947899580370913
Bptf.2,925,0.029421428405578046
Bptf.3,1808,0.05750696492679471
Bptf.4,129,0.004103096501967101
Brd1.1,10290,0.32729351166853854
Brd1.2,10039,0.31930996731199784
Brd1.3,609,0.019370432323240035
Brd1.4,6,0.00019084169776591164
Brd2.1,1382,0.043957204385414984
Brd2.2,3611,0.11485489510545117
Brd2.3,436,0.013867830037656247
Brd2.4,469,0.014917459375368761
Brd3.1,272,0.008651490298721328
Brd3.2,38022,1.2093638387425822
Brd3.3,1976,0.06285053246424024
Brd3.4,2008,0.0638683548523251
Brd4.1,795,0.0252865249539833
Brd4.2,361,0.011482308815582352
Brd4.3,398,0.012659165951805473
Brd4.4,1300,0.04134903451594753
Brd8.1,3123,0.09933310368715703
Brd8.2,241,0.007665474860264118
Brd8.3,3688,0.11730403022678036
Brd8.4,7010,0.22296671688984013
Brd9.2,2341,0.0744600690783332
Brd9.3,39128,1.2445423250307652
Brd9.4,314,0.00998738218308271
Brpf1.1,1051,0.033429104058662194
Brpf1.2,3150,0.10019189132710364
Brpf1.3,7937,0.25245175919467344
Brpf1.4,674,0.02143788404903741
Brpf3.1,6959,0.22134456245882986
Brpf3.2,1,3.1806949627651945e-05
Brpf3.3,904,0.028753482463397356
Brpf3.4,1379,0.04386178353653203
