shRNA,count,pctg,nbPctg
Arid1a.1,4429,0.027269126577079365,76.9875658052496
Arid1a.2,606139,3.731966835471734,98.52291204565543
Arid1b.1,11952,0.07358785298018798,81.56674965521795
Arid1b.2,3339,0.02055805230094107,75.72520611315751
Arid1b.3,100,0.0006156948877191097,61.61327022365827
Bcl6.2,6027,0.037107930882830736,78.38533641306468
Bcl6.3,1371,0.008441176910628992,71.87222935233083
Brd7.1,55332,0.3406762952727378,88.93638590728645
Brd7.2,0,0.0,40.92117649556751
Brd7.3,22799,0.1403722774510798,84.64778700874818
Brdt.1,14395,0.08862927908716584,82.44716309661649
Brdt.2,1666,0.010257476829400366,72.69940266346389
Brdt.3,5234,0.032225470423218196,77.74256612532388
CD4.1,164,0.0010097396158593398,63.4335914979677
CD4.2,10309,0.06347198597496302,80.87134813683853
CD4.3,17858,0.1099507930488786,83.47496480222794
CD4.4,10290,0.06335500394629638,80.8627732095747
Cbx2.1,66694,0.410631548415383,89.83400002241953
Cbx2.2,2221,0.013674583456241425,73.93664655621482
Cbx2.3,18551,0.11421755862077203,83.65724613335836
Cd14.2,19849,0.12220927826336607,83.9815403181922
Cd4.5,114078,0.702372414012206,92.35819003247794
Cecr2.1,2615,0.016100421313854717,74.64826059007687
Cecr2.2,4749,0.029239350217780513,77.30214404833578
Cecr2.3,625,0.0038480930482444353,68.62942902875602
Chd7.1,9925,0.06110771760612163,80.69356032557289
Chd7.2,37869,0.23315749703034963,87.10172780339641
Chd7.3,6827,0.042033489984583616,78.95705799208004
Clock.1,12371,0.07616761455973106,81.7293936315254
Clock.2,6915,0.042575301485776436,79.01601914421428
Clock.3,0,0.0,40.92117649556751
Dpy30.1,17004,0.1046927587077574,83.2406780624898
Dpy30.2,3032,0.018667868995643405,75.29836003683596
Dpy30.3,4805,0.02958413935490322,77.35515738934242
Eaf1.1,36891,0.22713600102845674,86.97493498332634
Eaf1.2,28971,0.17837296592110324,85.80445177351977
Eaf1.3,341,0.0020995195671221637,66.22630916938098
Fbxo17.1,5046,0.03106796403430627,77.576554871849
Fbxo17.2,5678,0.03495915572469105,78.11307352919583
Fbxo17.3,47149,0.290293982610683,88.16330321361923
Fkbp2.1,1871,0.011519651349224542,73.19631051077823
Fkbp2.2,5721,0.03522390452641026,78.1473797657173
Fkbp2.3,4084,0.02514497921444844,76.62310331257858
Fkbp5.1,74245,0.457122669387053,90.34620175956003
Fkbp5.2,22644,0.13941795037511517,84.61490962657862
Fkbp5.3,5024,0.03093251115900807,77.556820337684
Fosb.2,632,0.003891191690384773,68.67428632240544
Gtf2h1.1,58176,0.35818665787946924,89.17785596206036
Gtf2h1.2,30614,0.18848883292632823,86.07140385996071
Gtf2h1.3,194019,1.1945650642037393,94.69565311876241
H2afz.1,11085,0.0682497783036633,81.21210771281507
H2afz.2,535,0.0032939676492972367,68.00374743707293
H2afz.3,6235,0.03838857624928648,78.54065866377209
Hdac11.1,39717,0.24453553855539878,87.33262442906855
Hdac11.2,2076,0.012781825869048717,73.64425620813547
Hdac11.3,4581,0.028204982806412413,77.13946760889058
Hdac5.1,120459,0.7416599047975623,92.60700973643964
Hdac5.2,2112,0.013003476028627595,73.71870551576743
Hdac5.3,30273,0.18638931335920608,86.01719690310378
Hes1.2,137686,0.8477256631049334,93.21034275648022
Hes1.3,6954,0.04281542249198689,79.041899474333
Hes6.3,2867,0.017651972430906875,75.05181214104333
Id2.2,4388,0.027016691673114532,76.94561397110631
Id2.3,4328,0.026647274740483066,76.88375467267785
Id2.4,7660,0.047162228399283794,79.4881909648253
Id2.5,4492,0.027657014356342408,77.05119148801874
Id3.2,8079,0.04974198997882687,79.73477711390711
Id3.3,33090,0.20373343834625338,86.44804551119645
Id3.4,2548,0.015687905739082915,74.5346047750862
Id3.5,717,0.004414532344946016,69.1853911077374
Iws1.1,1160,0.007142060697541672,71.170108900239
Iws1.2,2889,0.017787425306205078,75.08558117772712
Iws1.3,12716,0.07829176192236198,81.85936748792282
Jmjd8.1,807,0.004968657743893215,69.6679629672971
Jmjd8.2,4272,0.026302485603360366,76.82517979632925
Jmjd8.3,1193,0.007345240010488979,71.28740083880825
Kdm4b.1,22386,0.1378294575647999,84.55975018540953
Kdm4b.2,5969,0.03675082784795365,78.34114131971293
Kdm4b.3,2870,0.017670443277538448,75.05654463032462
Klf12.4,87213,0.5369659824264671,91.10880068539322
Klf12.5,10626,0.0654237387690326,81.01343593498211
Klf2.2,3098,0.019074227621538018,75.39357955357528
Klf2.3,1751,0.01078081748396161,72.91197472217166
Klf2.4,1954,0.012030678106031402,73.38301880068492
Klf2.5,6,3.694169326314658e-05,52.17703236845451
Klf2.6,44428,0.273540924715846,87.87559814741192
