shRNA,count,pctg
Arid1a.1,4429,0.027269126577079365
Arid1a.2,606139,3.731966835471734
Arid1b.1,11952,0.07358785298018798
Arid1b.2,3339,0.02055805230094107
Arid1b.3,100,0.0006156948877191097
Bcl6.2,6027,0.037107930882830736
Bcl6.3,1371,0.008441176910628992
Brd7.1,55332,0.3406762952727378
Brd7.2,0,0.0
Brd7.3,22799,0.1403722774510798
Brdt.1,14395,0.08862927908716584
Brdt.2,1666,0.010257476829400366
Brdt.3,5234,0.032225470423218196
CD4.1,164,0.0010097396158593398
CD4.2,10309,0.06347198597496302
CD4.3,17858,0.1099507930488786
CD4.4,10290,0.06335500394629638
Cbx2.1,66694,0.410631548415383
Cbx2.2,2221,0.013674583456241425
Cbx2.3,18551,0.11421755862077203
Cd14.2,19849,0.12220927826336607
Cd4.5,114078,0.702372414012206
Cecr2.1,2615,0.016100421313854717
Cecr2.2,4749,0.029239350217780513
Cecr2.3,625,0.0038480930482444353
Chd7.1,9925,0.06110771760612163
Chd7.2,37869,0.23315749703034963
Chd7.3,6827,0.042033489984583616
Clock.1,12371,0.07616761455973106
Clock.2,6915,0.042575301485776436
Clock.3,0,0.0
Dpy30.1,17004,0.1046927587077574
Dpy30.2,3032,0.018667868995643405
Dpy30.3,4805,0.02958413935490322
Eaf1.1,36891,0.22713600102845674
Eaf1.2,28971,0.17837296592110324
Eaf1.3,341,0.0020995195671221637
Fbxo17.1,5046,0.03106796403430627
Fbxo17.2,5678,0.03495915572469105
Fbxo17.3,47149,0.290293982610683
Fkbp2.1,1871,0.011519651349224542
Fkbp2.2,5721,0.03522390452641026
Fkbp2.3,4084,0.02514497921444844
Fkbp5.1,74245,0.457122669387053
Fkbp5.2,22644,0.13941795037511517
Fkbp5.3,5024,0.03093251115900807
Fosb.2,632,0.003891191690384773
Gtf2h1.1,58176,0.35818665787946924
Gtf2h1.2,30614,0.18848883292632823
Gtf2h1.3,194019,1.1945650642037393
H2afz.1,11085,0.0682497783036633
H2afz.2,535,0.0032939676492972367
H2afz.3,6235,0.03838857624928648
Hdac11.1,39717,0.24453553855539878
Hdac11.2,2076,0.012781825869048717
Hdac11.3,4581,0.028204982806412413
Hdac5.1,120459,0.7416599047975623
Hdac5.2,2112,0.013003476028627595
Hdac5.3,30273,0.18638931335920608
Hes1.2,137686,0.8477256631049334
Hes1.3,6954,0.04281542249198689
Hes6.3,2867,0.017651972430906875
Id2.2,4388,0.027016691673114532
Id2.3,4328,0.026647274740483066
Id2.4,7660,0.047162228399283794
Id2.5,4492,0.027657014356342408
Id3.2,8079,0.04974198997882687
Id3.3,33090,0.20373343834625338
Id3.4,2548,0.015687905739082915
Id3.5,717,0.004414532344946016
Iws1.1,1160,0.007142060697541672
Iws1.2,2889,0.017787425306205078
Iws1.3,12716,0.07829176192236198
Jmjd8.1,807,0.004968657743893215
Jmjd8.2,4272,0.026302485603360366
Jmjd8.3,1193,0.007345240010488979
Kdm4b.1,22386,0.1378294575647999
Kdm4b.2,5969,0.03675082784795365
Kdm4b.3,2870,0.017670443277538448
Klf12.4,87213,0.5369659824264671
Klf12.5,10626,0.0654237387690326
Klf2.2,3098,0.019074227621538018
Klf2.3,1751,0.01078081748396161
Klf2.4,1954,0.012030678106031402
Klf2.5,6,3.694169326314658e-05
Klf2.6,44428,0.273540924715846
Klf2.7,21982,0.1353420502184147
Mecp2.1,658,0.004051272361191741
Mecp2.2,355551,2.1891093302341713
Mecp2.3,6125,0.037711311872795465
Ms4a1.2,124412,0.7659983237090987
Nfatc3.2,38864,0.23928366116315478
Nfatc3.3,11124,0.06848989930987376
Nfatc3.7,3326,0.020478011965537585
Nfatc3.8,8184,0.05038846961093193
Padi2.1,0,0.0
Padi2.2,31481,0.1938269076028529
Padi2.3,8739,0.05380557623777299
Paf1.1,1080,0.006649504787366384
Paf1.2,723,0.004451474038209163
Paf1.3,19339,0.11906923433599861
Parp2.1,11531,0.07099577750289053
Parp2.2,6664,0.04102990731760146
Parp2.3,6191,0.038117670498690075
Phc2.1,3702,0.02279302474336144
Phc2.2,1195,0.00735755390824336
Phc3.1,4530,0.027890978413675663
Phc3.2,19622,0.12081165086824369
Phc3.3,8647,0.053239136941071415
Phf10.1,7803,0.04804267208872213
Phf10.2,5137,0.031628246382130666
Phf10.3,51704,0.31833888474628846
Phf17.1,2552,0.01571253353459168
Phf17.2,33063,0.2035672007265692
Prdm16.1,5112,0.031474322660200886
Prdm16.2,44290,0.27269126577079367
Prdm16.3,4750,0.02924550716665771
Rnf2.1,9422,0.058010772320894514
Rnf2.2,23742,0.146178280242271
Rnf2.3,21973,0.13528663767851998
Rpa3.1,7185,0.04423767768261803
Rpa3.2,17536,0.10796825551042306
Rpa3.3,21932,0.13503420277455513
Rpa3.4,29109,0.17922262486615562
Runx3.2,6295,0.03875799318191795
Runx3.3,114268,0.7035422342988722
Satb1.1,3971,0.024449243991325847
Satb1.2,4097,0.025225019549851922
Satb1.3,4039,0.024867916514974837
Scmh1.1,15087,0.09288988771018207
Scmh1.2,76130,0.46872851802055815
Scmh1.3,7038,0.04333260619767094
Scml2.1,20822,0.128199989520873
Scml2.2,45239,0.278534210255248
Scml2.3,6334,0.0389981141881284
Scml2.4,40853,0.25152983247988786
Scml4.1,7363,0.045333614582758044
Scml4.2,3183,0.01959756827609926
Scml4.3,5352,0.03295199039072674
Setd1a.1,0,0.0
Setd1a.2,641489,3.9496149782804393
Setd1a.3,8546,0.052617285104475116
Setd1a.4,15265,0.0939858246103221
Setd2.1,9359,0.05762288454163147
Setd2.2,28163,0.17339815122833285
Setd2.3,161627,0.9951291761737653
Setd2.4,110170,0.6783110578001431
Setd3.1,136682,0.8415440864322334
Setd3.2,516,0.0031769856206306057
Setd3.3,98697,0.6076723833321297
Setd4.1,0,0.0
Setd4.2,174084,1.071826288336935
Setd4.3,6705,0.0412823422215663
Setd4.4,15616,0.09614691366621615
Setd5.1,0,0.0
Setd5.2,109914,0.6767348788875822
Setd5.3,0,0.0
Setd5.4,33964,0.2091146116649184
Setd7.1,10477,0.06450635338633112
Setd7.2,44623,0.2747415297468983
Setd8.1,4893,0.030125950856096033
Setd8.2,115327,0.7100624431598176
Setd8.3,9080,0.05590509580489515
Setd8.4,12310,0.0757920406782224
Setdb1.1,269726,1.6606891928492458
Setdb1.2,37538,0.23111954695199938
Setdb1.3,20873,0.12851399391360974
Setdb1.4,13021,0.08016963132990526
Setdb2.1,7862,0.048405932072476406
Setdb2.2,5579,0.03434961778584913
Setdb2.3,15009,0.09240964569776117
Setdb2.4,1175,0.007234414930699538
Setmar.1,56301,0.3466423787347359
Setmar.2,77199,0.47531029637027544
Setmar.3,4665,0.028722166512096463
Setmar.4,43916,0.27038856689072416
Sfmbt1.1,28308,0.17429090881552556
Sfmbt1.2,28793,0.17727702902096326
Sfmbt1.3,71919,0.4428016062987065
Sfmbt1.4,4786,0.02946715732623659
Sfmbt2.1,0,0.0
Sfmbt2.2,24299,0.14960770076686644
Sfmbt2.3,25771,0.15867072951409175
Sgk1.1,1562,0.009617154146172494
Sin3a.1,7065,0.043498843817355096
Sin3a.2,91707,0.5646353106805638
Sin3a.3,9281,0.057142642529210565
Sin3a.4,1969,0.01212303233918927
Sin3b.1,1654,0.010183593442874074
Sin3b.2,9056,0.055757329031842565
Sin3b.3,8730,0.053750163697878266
Sin3b.4,1663,0.010239005982768792
Sirt1.1,10350,0.06372442087892785
Sirt1.2,421998,2.598220112276888
Sirt1.3,5232,0.03221315652546382
Sirt1.4,83737,0.5155644281293509
Sirt3.1,10450,0.06434011576664696
Sirt3.2,18517,0.11400822235894754
Sirt3.3,4750,0.02924550716665771
Sirt3.4,38139,0.23481987322719125
Sirt4.1,4671,0.028759108205359613
Sirt4.2,37078,0.2282873504684915
Sirt4.3,25957,0.1598159220052493
Sirt4.4,369284,2.273662709164637
Sirt5.1,35224,0.21687236725017917
Sirt5.2,1794,0.011045566285680828
Sirt5.3,1164,0.0071666884930504365
Sirt5.4,4772,0.029380960041955916
Sirt6.1,2427,0.014942914924942792
Sirt6.2,1048,0.006452482423296269
Sirt6.3,1,6.156948877191097e-06
Sirt6.4,839,0.00516568010796333
Sirt7.1,3722,0.022916163720905262
Sirt7.2,2045,0.012590960453855791
Sirt7.3,24320,0.14973699669328747
Sirt7.4,12593,0.07753445721046748
Smarca1.1,110360,0.6794808780868095
Smarca1.2,4648,0.028617498381184214
Smarca1.3,71826,0.44222901005312765
Smarca1.4,36491,0.22467322147758031
Smarca2.1,545,0.0033555371380691477
Smarca2.2,39229,0.24153094750332954
Smarca2.3,562,0.0034602052689813962
Smarca4.1,3821,0.02352570165974718
