shRNA,count,pctg
Actl6b.1,68,0.0004292453437611335
Actl6b.2,18649,0.11772053552649088
Actl6b.3,5793,0.03656791582953304
Actl6b.4,10189,0.06431736481738515
Aff1.1,1800,0.011362376746618242
Aff1.2,106,0.0006691177417452965
Aff1.3,27267,0.17212107041668867
Aff1.4,1816,0.011463375651032625
Aff4.1,167,0.001054176064825137
Aff4.2,21662,0.13673989171402462
Aff4.3,23831,0.15043155569369962
Aff4.4,19949,0.1259266965101596
Arid2.1,57390,0.36227044527134494
Arid2.2,95563,0.6032348939094884
Arid2.3,9531,0.06016378487334359
Arid2.4,11468,0.07239096473901
Ash1l.1,54961,0.34693754909493624
Ash1l.2,18122,0.11439388411234208
Ash1l.3,3340,0.021083521296502736
Ash1l.4,21091,0.13313549331273627
Ash2l.1,29238,0.18456287295423562
Ash2l.2,15763,0.0995028581427463
Ash2l.3,6696,0.042268041497419855
Ash2l.4,0,0.0
Asxl1.1,1426,0.009001527355932007
Asxl1.2,25737,0.16246305018206314
Asxl1.3,2308,0.014569091961774945
Asxl1.4,29234,0.18453762322813205
Asxl2.1,82369,0.5199486723567767
Asxl2.2,14189,0.08956709092098124
Asxl2.3,21404,0.1351112843803427
Asxl2.4,1534518,9.686539800259517
Asxl3.1,822657,5.192965981801512
Asxl3.2,80029,0.505177582586173
Asxl3.3,8252,0.05209018495171873
Asxl3.4,74985,0.4733376779695382
Atad2.1,34406,0.21718551908008177
Atad2.2,4582,0.02892356125166932
Atad2.3,43513,0.2746728329864442
Atad2.4,17797,0.11234234386642492
Atad2b.1,64007,0.4040398046782187
Atad2b.2,12335,0.07786384287196445
Atad2b.3,45366,0.2863697686039351
Atad2b.4,26307,0.16606113615182558
Atm.1,1537,0.0097022072553068
Atm.2,21715,0.13707445058489728
Atm.3,21998,0.1388608687067267
Atm.4,11633,0.07343251594078334
Atr.1,30333,0.19147498547509506
Atr.2,30945,0.19533819356894527
Atr.3,59749,0.3771614712409407
Atr.4,1435,0.009058339239665097
Atrx.1,1524,0.009620145645470111
Atrx.2,16056,0.1013524005798347
Atrx.3,74968,0.47323036663359797
