GeneName,q4minusq1_nbPctg
Arid1a,1.4602141237675852
Arid1b,6.018818265532971
Bcl6,4.594412514250038
Brd7,-1.0916064257391345
Brdt,-5.17716730021083
CD4,-1.0455157716420942
Cbx2,0.3357101376760217
Cd14,0.1995693229491593
Cd4,0.19294044455797632
Cecr2,0.5356309269246348
Chd7,4.768812697817599
Clock,0.10755367314867688
Dpy30,-0.2679343211390706
Eaf1,3.7925008774817166
Fbxo17,0.916873906099165
Fkbp2,-3.3861755846122534
Fkbp5,-3.4907554966815204
Fosb,26.27996650254343
Gtf2h1,-3.7658919672647357
H2afz,7.266022358138639
Hdac11,-2.022526986673668
Hdac5,-1.5876582122491054
Hes1,1.5535133522392819
Hes6,-6.0708559336418375
Id2,-4.938385623964626
Id3,-3.523256242662823
Iws1,-6.4091424054767145
Jmjd8,0.3755296869482076
Kdm4b,1.517559034753802
Klf12,-4.5806734225978865
Klf2,-0.4528993062179687
Mecp2,-4.281078023991242
Ms4a1,1.073597203455762
Nfatc3,6.174898629610247
Padi2,-0.38485697454647055
Paf1,-5.323520772737143
Parp2,0.3222342241334009
Phc2,4.457020369062473
Phc3,-3.8293161139096363
Phf10,-0.82351603236296
Phf17,-4.196314729402118
Prdm16,10.46038451237404
Rnf2,2.428082267426163
Rpa3,5.8094152686116125
Runx3,-12.837726221618851
Satb1,0.5089539827479163
Scmh1,-0.7557263325599924
Scml2,2.068841781164835
Scml4,3.4117462737462887
Setd1a,-0.3763109982686643
Setd2,1.038896904989354
Setd3,1.0959681291146808
Setd4,0.589410165467914
Setd5,-0.505277425948055
Setd7,-0.4750932023544081
Setd8,1.9675435843159743
Setdb1,0.7177545700864947
Setdb2,4.8980138464101675
Setmar,0.5939825029933807
Sfmbt1,1.6173134821346817
Sfmbt2,-4.831117167833942
Sgk1,7.911032303588584
Sin3a,3.777637297830605
Sin3b,0.8237768984826008
Sirt1,-0.4013700548768995
Sirt3,-5.347908841501015
Sirt4,-2.762502551570112
Sirt5,6.243036046495188
Sirt6,3.4662780196618534
Sirt7,3.2078305868170798
Smarca1,2.1313225646320326
Smarca2,1.454077031258682
Smarca4,2.581869899240612
Smarca5,3.289569654351892
Smarcb1,-0.012356420778928623
Smarcc1,3.461337492536728
Smarcc2,-2.209708825074042
Smarcd1,-2.2246270370314214
Smarcd2,8.297661774396994
Smarcd3,-2.1756830099576803
Smarce1,5.911978399313309
Smyd1,0.44700721194500187
Smyd2,0.4193379061273159
Smyd3,-4.1812184901115685
Smyd4,5.302764919587032
Smyd5,2.5118271269267467
Sp100,0.285763919226401
Sp110,-0.8686366021294383
Sp140,2.4405490870511137
Ssrp1,-1.871765436204985
Supt16h,2.060843683821684
Suv39h1,-2.0322150221505133
Suv39h2,0.6653011197719145
Suv420h1,0.4325418880707623
Suv420h2,1.1152530908868297
Suz12,0.8965130251381623
Taf1,2.6737758809689645
Taf3,-6.133234117681631
Tbx21,6.9300854464602395
Tcea1,2.032393534700809
Tdg,-1.2349278105835602
Tet1,-3.197590592012965
Tet2,3.8049082796845752
Tet3,-1.3654605701068476
Trim24,-0.6606540643283338
Trim28,2.974127299885316
Trim33,0.5597345185284084
Trim66,-1.2023881292787593
Ube2a,0.918694114236132
Ube2b,-1.7654169042233043
Ube2e1,-3.8132992930030176
Ube2i,-1.9523987601496664
Uhrf1,-4.113563277762584
Usp22,0.6565251761775635
Usp27x,-1.322035363854937
Usp51,-0.3780061709855893
Wbp7,-0.7381410960794454
Wdr5,-2.2828024284683597
Wdr82,0.12241008089062788
Whsc1,0.5107853087564251
Whsc1l1,0.909039239092138
Zmynd11,-1.1819948475114614
Zmynd8,6.639769004599415
