type,shRNA,count
contaminants,Prdm11.4,845699
contaminants,Arid1a.2,425892
contaminants,Mecp2.2,235402
contaminants,Rbbp7.3,190955
contaminants,Rbbp7.1,137671
contaminants,Gtf2h1.3,126502
contaminants,Atrx.3,97766
contaminants,Hdac5.1,82728
contaminants,Kdm5c.2,72386
contaminants,Cd4.5,60494
contaminants,Fkbp5.1,49842
contaminants,Cbx2.1,40199
contaminants,Brd7.1,39310
contaminants,Gtf2h1.1,38030
contaminants,Nsd1.4,35970
contaminants,Fbxo17.3,32436
contaminants,Prdm16.2,29742
contaminants,Phf10.3,28495
contaminants,Dnmt1.3,26705
contaminants,Hdac11.1,25515
contaminants,Eaf1.2,21295
contaminants,Phf17.2,20869
contaminants,Chd7.2,20159
contaminants,Kdm1b.3,19519
contaminants,Hdac7.1,19026
contaminants,Padi2.2,18919
contaminants,Prkcd.3,18898
contaminants,Atm.3,16927
contaminants,Asxl1.1,14682
contaminants,Kdm2b.4,14484
contaminants,Prdm2.3,14481
contaminants,Actl6a,14346
contaminants,Kdm4b.1,13913
contaminants,Phf8.2,13821
contaminants,Phc3.2,13363
contaminants,Brd7.3,13278
contaminants,Actb,12531
contaminants,Rnf2.2,11860
contaminants,Cbx2.3,11361
contaminants,Mll2.2,11019
contaminants,Gtf2h1.2,10960
contaminants,L3mbtl3.1,10767
contaminants,Pcgf1.1,10549
contaminants,Asxl3.1,10509
contaminants,Ash2l.2,10375
contaminants,Eaf1.1,10284
contaminants,Prmt8.4,9741
contaminants,Dnmt3l.3,9527
contaminants,Mtf2.1,8719
contaminants,Fkbp5.2,8688
contaminants,Gtf2b.1,7876
contaminants,Arid1b.1,7765
contaminants,Crebbp.1,7265
contaminants,Ash2l.4,6122
contaminants,Dub2a.2,6008
contaminants,Padi2.3,5785
contaminants,Clock.1,5175
contaminants,Baz1a.2,5103
contaminants,Ing3.2,4843
contaminants,Chd7.3,4836
contaminants,Phc3.3,4634
contaminants,Atad2.3,4617
