type,shRNA,count
contaminants,Bcl6,143525
contaminants,Ccnt1,34316
contaminants,Prmt5.3,28216
contaminants,Prdm1.4,8110
contaminants,Tbx21,3660
contaminants,Kdm1a.1,3061
contaminants,Kdm1a.4,2794
contaminants,Cd19,2633
contaminants,Jmjd6.2,2204
contaminants,Msl3.1,2065
contaminants,Kat5.2,1960
contaminants,Mta3.4,1739
contaminants,Trim28.2,1726
contaminants,Klf2,1482
contaminants,Cbx2.2,1245
contaminants,Trim24.1,1109
contaminants,Mbd4.1,1067
contaminants,Rbbp7.3,1066
contaminants,Setd5.2,903
contaminants,Prdm8.1,699
contaminants,Kdm5c.2,677
contaminants,Smyd1.2,595
contaminants,Paf1.3,579
contaminants,Morf4l1.4,557
contaminants,Parp2.1,508
contaminants,Prkaa2.2,447
contaminants,Sirt5.2,383
contaminants,Ncor1.4,376
contaminants,Trim28.3,362
contaminants,Setd8.4,360
contaminants,Rnf2.1,341
contaminants,Prdm1.2,336
contaminants,Nsd1.4,255
contaminants,L3mbtl3.2,241
contaminants,Usp22.2,224
contaminants,Mtf2.1,178
contaminants,Prdm2.4,169
contaminants,Prkaa1.3,162
contaminants,Gtf2h1.2,162
contaminants,Sp110.2,148
contaminants,Taf1.3,141
contaminants,Prdm1.3,113
contaminants,Mbd1.1,106
contaminants,Rbbp7.1,100
contaminants,Mll3.2,88
contaminants,Smarca1.4,87
contaminants,Klf12,82
contaminants,Sin3a.4,80
contaminants,Id2,78
contaminants,Prdm1.1,71
contaminants,Kdm1a.2,69
contaminants,Hes6,60
contaminants,Eaf1.1,51
contaminants,Phf20l1.3,50
contaminants,Mta2.3,49
contaminants,Ms4a1,47
contaminants,Suv39h1.3,45
contaminants,Sfmbt1.4,43
contaminants,Men1.1,28
contaminants,Smyd2.2,26
contaminants,Prmt1.1,24
contaminants,Sp110.1,22
contaminants,Kdm4c.2,21
contaminants,Taf3.4,18
contaminants,Smarca1.2,16
contaminants,Prkaa1.1,16
contaminants,Phf20.3,16
contaminants,Ring1.3,13
contaminants,Phc1.1,13
contaminants,Prdm16.1,9
contaminants,Phf20.4,8
contaminants,Smarca5.3,8
contaminants,Suv39h2.2,8
contaminants,Mll1.3,7
contaminants,Setdb2.4,7
contaminants,Prdm10.4,7
contaminants,Kdm6b.1,7
contaminants,Chd7.3,6
contaminants,Actl6a,6
contaminants,Prdm15.2,5
contaminants,Brdt.3,5
contaminants,Mta3.2,5
contaminants,Sirt3.3,5
contaminants,Kdm1b.1,4
contaminants,Smarca1.1,4
contaminants,Kat5.4,4
contaminants,Padi4.2,4
contaminants,Smarcc1.1,4
contaminants,Myst1.4,4
contaminants,Cecr2.2,3
contaminants,Pcgf5.2,3
contaminants,Prdm5.1,3
contaminants,Rbbp7.4,3
contaminants,Sp100.2,3
contaminants,Phf20.2,3
contaminants,Suv420h1.2,2
contaminants,Nsd1.1,2
contaminants,Ncor2.4,2
contaminants,Parp1.1,2
contaminants,Smyd1.3,2
contaminants,Kdm5d.3,2
contaminants,Setd3.1,2
contaminants,Mll5.3,2
contaminants,Kdm5d.1,2
contaminants,Myst3.2,2
contaminants,Kdm5b.1,2
contaminants,Prkaa2.1,2
contaminants,Smyd5.2,2
contaminants,Ring1.1,2
contaminants,Setd3.2,2
contaminants,Kdm4b.1,2
contaminants,Uhrf1.4,2
contaminants,Kat2b.3,2
contaminants,Phc3.3,2
contaminants,Jmjd5.3,2
contaminants,Trim66.4,2
contaminants,Polr2b.1,2
contaminants,Kat5.3,1
contaminants,Sirt7.4,1
contaminants,Ncoa1.1,1
contaminants,Ncoa1.2,1
contaminants,Pcgf6.3,1
contaminants,Fbxo17.3,1
contaminants,Ube2i.2,1
contaminants,Prmt5.1,1
contaminants,Prmt3.4,1
contaminants,Prdm15.4,1
contaminants,Polr2b.3,1
contaminants,Fkbp5.1,1
contaminants,Nap1l3.2,1
contaminants,Ppargc1a.2,1
contaminants,Smarca4.1,1
contaminants,Ube2a.2,1
contaminants,Smarca5.2,1
contaminants,Smarca5.4,1
contaminants,Prmt1.3,1
contaminants,Prkcd.4,1
contaminants,Prkcd.3,1
contaminants,Trim24.2,1
contaminants,Smarcd1.1,1
contaminants,Sirt1.2,1
contaminants,Sin3a.1,1
contaminants,Psip1.2,1
contaminants,Brd7.3,1
contaminants,Zmynd11.4,1
contaminants,Mtf2.3,1
contaminants,Mta1.1,1
contaminants,Msl3.4,1
contaminants,Scml4.1,1
contaminants,Setd1a.2,1
contaminants,Zmynd11.1,1
contaminants,Setd2.2,1
contaminants,Whsc1l1.3,1
contaminants,Phf19.2,1
contaminants,Mll3.3,1
contaminants,Phf2.1,1
contaminants,Pcgf1.3,1
contaminants,Ring1.4,1
contaminants,Mll1.4,1
contaminants,Cbx2.3,1
contaminants,Mll1.2,1
contaminants,Phf2.4,1
contaminants,Usp51.2,1
contaminants,Phf20l1.2,1
contaminants,Setdb2.2,1
contaminants,Setmar.2,1
contaminants,Rbbp5.2,1
contaminants,Nap1l1.2,1
contaminants,Tet3.4,1
contaminants,Sirt7.2,1
contaminants,Paxip1.4,1
contaminants,Taf1.4,1
contaminants,Kdm3a.3,1
contaminants,Smyd4.4,1
contaminants,Kdm4d.2,1
contaminants,Smyd2.3,1
contaminants,Prdm6.1,1
contaminants,Tdg.2,1
contaminants,Jmjd8.2,1
contaminants,Jmjd5.1,1
contaminants,Prdm2.2,1
contaminants,Paxip1.1,1
contaminants,Prkaa1.2,1
contaminants,Tet2.1,1
contaminants,Tet1.4,1
contaminants,Kat2a.3,1
contaminants,Padi4.1,1
contaminants,Kdm5b.3,1
contaminants,Smarcd3.1,1
contaminants,Kdm4a.2,1
contaminants,Smarcd3.3,1
contaminants,Parp1.3,1
contaminants,Ssrp1.3,1
contaminants,Kdm4a.4,1
contaminants,Myst3.4,0
contaminants,Phc2.1,0
contaminants,Padi6.1,0
contaminants,Phc1.4,0
contaminants,Padi4.4,0
contaminants,Myst4.4,0
contaminants,Phc1.2,0
contaminants,Myst4.3,0
contaminants,Parp2.3,0
contaminants,Padi4.3,0
contaminants,Myst4.1,0
contaminants,Phc1.3,0
contaminants,Pcmt1.4,0
contaminants,Pcmt1.3,0
contaminants,Paxip1.2,0
contaminants,Padi6.4,0
contaminants,Padi6.2,0
contaminants,Paf1.2,0
contaminants,Phf1.2,0
contaminants,Mtf2.2,0
contaminants,Parp1.2,0
contaminants,Mtf2.4,0
contaminants,Myst1.1,0
contaminants,Myst1.2,0
contaminants,Myst1.3,0
contaminants,Parp1.4,0
contaminants,Phf1.1,0
contaminants,Myst2.1,0
contaminants,Parp2.2,0
contaminants,Myst3.3,0
contaminants,Phc3.2,0
contaminants,Myst2.2,0
contaminants,Paf1.1,0
contaminants,Myst2.3,0
contaminants,Myst2.4,0
contaminants,Nap1l1.1,0
contaminants,Padi6.3,0
contaminants,Phc3.1,0
contaminants,Myst3.1,0
contaminants,Phc2.2,0
contaminants,Padi3,0
contaminants,Orc1.2,0
contaminants,Paxip1.3,0
contaminants,Pcgf5.1,0
contaminants,Padi1.2,0
contaminants,Ncor1.3,0
contaminants,Ncor2.1,0
contaminants,Pbrm1.2,0
contaminants,Pcgf5.4,0
contaminants,Padi1.1,0
contaminants,Ncor2.2,0
contaminants,Pcgf5.3,0
contaminants,Pbrm1.3,0
contaminants,Ncor2.3,0
contaminants,Nsd1.2,0
contaminants,Ncor1.1,0
contaminants,Orc1.4,0
contaminants,Pcgf2.4,0
contaminants,Pbrm1.4,0
contaminants,Pcgf1.1,0
contaminants,Pcgf2.3,0
contaminants,Nsd1.3,0
contaminants,Pcgf2.2,0
contaminants,Pcgf1.4,0
contaminants,Pcgf1.2,0
contaminants,Orc1.3,0
contaminants,Padi1.3,0
contaminants,Pcgf6.1,0
