type,shRNA,count
contaminants,Rbbp7.1,336603
contaminants,Prdm2.3,79432
contaminants,Prdm11.4,41744
contaminants,Brdt.1,17757
contaminants,Clock.1,15652
contaminants,Parp2.1,14623
contaminants,Eed.2,12504
contaminants,H2afz.3,12266
contaminants,Clock.2,12184
contaminants,Rnf2.1,11286
contaminants,Paf1.3,9679
contaminants,Atrx.3,9546
contaminants,Eaf1.1,9503
contaminants,Gtf2h1.3,8977
contaminants,Brdt.3,8847
contaminants,Rnf2.2,8712
contaminants,Dpy30.1,8529
contaminants,Padi2.2,8254
contaminants,Phf17.2,7876
contaminants,Kdm5c.2,7483
contaminants,Iws1.1,7390
contaminants,Pcgf5.4,6749
contaminants,Gtf2h1.2,6414
contaminants,Prdm9.4,6390
contaminants,Kdm4b.1,6350
contaminants,Cbx2.2,6111
contaminants,Prmt5.3,5982
contaminants,Chd7.1,5696
contaminants,Hdac11.2,5184
contaminants,Ezh1.2,5031
contaminants,Prkcd.3,4869
contaminants,Prdm1.1,4868
contaminants,Phf8.2,4252
contaminants,Mecp2.3,4106
contaminants,Baz1a.2,4000
contaminants,Cecr2.1,3996
contaminants,Iws1.2,3668
contaminants,Fkbp5.1,3434
contaminants,Jmjd8.3,3288
contaminants,Phc2.1,3062
contaminants,Parp2.3,2858
contaminants,Brpf3.3,2856
contaminants,Prdm16.3,2779
contaminants,Rbbp7.2,2577
contaminants,Prmt8.4,2574
contaminants,Nap1l1.4,2562
contaminants,Jmjd8.1,2430
contaminants,Kdm4b.2,2419
contaminants,Jhdm1d.4,2405
contaminants,Mta2.2,2377
contaminants,Fkbp2.2,2204
contaminants,Prdm1.2,2001
contaminants,Cecr2.3,1816
contaminants,Rnf2.3,1792
contaminants,Dpy30.2,1708
contaminants,Mll5.1,1666
contaminants,Parp1.3,1579
contaminants,Hes6.3,1562
contaminants,Arid1a.2,1558
contaminants,Arid2.1,1472
contaminants,Hdac11.3,1431
contaminants,Cbx2.1,1428
contaminants,Gtf3c4.4,1422
contaminants,Brd7.3,1232
contaminants,Phf17.1,1160
contaminants,Eaf1.2,1129
contaminants,Brd7.1,1078
contaminants,Baz1b.2,1074
contaminants,Paf1.2,1030
contaminants,Phf10.2,1018
contaminants,Carm1.2,965
contaminants,Chd7.3,961
contaminants,Chaf1a.3,899
contaminants,Asxl2.3,731
contaminants,Kdm1a.1,711
contaminants,Ctsl.2,677
contaminants,Brd3.2,644
contaminants,Brwd1.1,641
contaminants,Parp2.2,626
contaminants,Iws1.3,605
contaminants,Phf10.1,585
contaminants,Bmi1.2,578
contaminants,Nsd1.4,559
contaminants,Fbxo17.3,405
contaminants,Gtf2b.1,350
contaminants,Rbbp7.3,322
contaminants,Crebbp.1,321
contaminants,Phc3.2,308
contaminants,Chd7.2,306
contaminants,Padi1.4,292
contaminants,Hdac5.1,281
contaminants,Phc3.3,273
contaminants,Prdm16.1,263
contaminants,Paf1.1,224
contaminants,Brd9.2,219
contaminants,Ing3.2,195
contaminants,Hdac11.1,193
contaminants,Msl3.3,178
contaminants,Arid1b.3,169
contaminants,Mtf2.1,162
contaminants,Padi2.3,159
contaminants,Gtf2h1.1,154
contaminants,Cbx3.1,148
contaminants,Brd2.2,144
contaminants,Brwd3.1,139
contaminants,Kdm4b.3,139
contaminants,Ncoa3.2,135
contaminants,Cbx2.3,134
contaminants,Fkbp5.2,134
contaminants,Brdt.2,129
contaminants,Ash2l.4,126
contaminants,Mbd4.2,124
contaminants,Kdm1b.3,119
contaminants,L3mbtl3.4,96
contaminants,Phf10.3,96
contaminants,Fbxl19.2,90
contaminants,Prdm1.4,79
contaminants,Ercc5.3,77
contaminants,Fkbp5.3,71
contaminants,Jmjd8.2,56
contaminants,Phip.2,52
contaminants,Phf20.4,46
contaminants,H2afz.2,42
contaminants,Chd1.1,42
contaminants,Kdm3b.3,41
contaminants,Phc2.2,31
contaminants,Brpf1.1,27
contaminants,Hdac5.3,24
contaminants,Gadd45b.2,21
contaminants,Ncoa1.2,21
contaminants,Baz1b.3,19
contaminants,Hira.1,18
contaminants,Hltf.4,17
contaminants,Prmt5.2,16
contaminants,Cd4.5,14
contaminants,Mbd4.4,13
contaminants,Prdm10.4,13
contaminants,Cecr2.2,12
contaminants,Ing4.4,10
contaminants,Jhdm1d.1,10
contaminants,Asxl3.1,10
contaminants,Jmjd4.1,10
contaminants,Fbxw9.1,9
contaminants,Arid1a.1,7
contaminants,Hdac7.1,7
contaminants,Jmjd4.4,6
contaminants,Psip1.2,6
contaminants,Chd2.4,6
contaminants,Ing5.3,6
contaminants,Parp1.1,6
contaminants,Padi6.3,6
contaminants,Brd4.1,5
contaminants,Prdm2.2,5
contaminants,Cbx5.1,5
contaminants,Fkbp2.3,5
contaminants,Chd3.3,4
contaminants,Prmt7.2,4
contaminants,Hdac2.2,4
contaminants,Hdac10.2,4
contaminants,Myst3.4,4
contaminants,Kdm5c.4,3
contaminants,Nap1l2.2,3
contaminants,Cbx8.3,3
contaminants,Chd8.4,3
contaminants,Chd9.2,3
contaminants,Mll1.3,3
contaminants,Nap1l1.1,3
contaminants,Ncor1.1,3
contaminants,Cxxc1.2,3
contaminants,Prkaa2.3,3
contaminants,Fkbp1a.4,3
contaminants,Atad2b.1,3
contaminants,Prdm8.1,3
contaminants,Ing4.2,3
contaminants,Phf20.3,3
contaminants,Phf2.2,3
contaminants,Hdac5.2,3
contaminants,Ing3.1,3
contaminants,Kat2b.3,3
contaminants,Kdm4c.2,3
contaminants,Phf20l1.3,3
contaminants,Prkaa2.1,3
contaminants,Prdm16.2,3
contaminants,Kdm4c.3,3
contaminants,Prmt3.1,3
contaminants,Kdm1a.4,2
contaminants,Ing4.3,2
contaminants,Kdm1b.1,2
contaminants,Nap1l2.1,2
contaminants,Rnf20.4,2
contaminants,Asxl2.2,2
contaminants,Elp4.1,2
contaminants,Gadd45a.3,2
contaminants,Hdac8.1,2
contaminants,Msl3.2,2
contaminants,Mll5.3,2
contaminants,Elp4.4,2
contaminants,Orc1.1,2
contaminants,Asxl3.3,2
contaminants,Baz1a.4,2
contaminants,Mecp2.1,2
contaminants,Ncor2.2,2
contaminants,Chd4.2,2
contaminants,Ehmt1.2,2
contaminants,Ing3.4,2
contaminants,Atm.1,2
contaminants,Kdm5a.1,2
