type,shRNA,count
contaminants,Asxl3.4,276013
contaminants,Bop1.3,55755
contaminants,Fosb,35554
contaminants,Cd14,34184
contaminants,Klf2,31192
contaminants,Baz2b.2,30509
contaminants,Elp4.4,23664
contaminants,Arid2.4,23480
contaminants,Setdb1.1,22213
contaminants,Tbx21,21740
contaminants,Hira.4,20701
contaminants,Ezh1.3,14673
contaminants,Klf12,12403
contaminants,Asxl2.3,12212
contaminants,Baz2b.1,10088
contaminants,Supt16h.4,9364
contaminants,Whsc1l1.4,9199
contaminants,Smyd5.1,7981
contaminants,Ccnt1,7842
contaminants,Phf17.2,7827
contaminants,Smarce1.4,6436
contaminants,Chd9.2,5640
contaminants,Ms4a1,5082
contaminants,Atad2b.1,5033
contaminants,Aurkb.1,4924
contaminants,Id2,4709
contaminants,Hat1.1,4451
contaminants,Prdm16.1,4271
contaminants,Ssrp1.4,4232
contaminants,Smarcc2.4,3995
contaminants,Bptf.1,3839
contaminants,Hes6,3725
contaminants,Wdr5.4,2863
contaminants,Taf1.4,2648
contaminants,Ezh1.2,2540
contaminants,Sp100.1,2406
contaminants,Hdac10.3,2394
contaminants,Taf1.3,2062
contaminants,Hdac9.2,2002
contaminants,Id3,1933
contaminants,Asxl3.2,1675
contaminants,Ehmt1.3,1643
contaminants,Chd3.2,1626
contaminants,Hdac8.1,1433
contaminants,Baz1a.2,1377
contaminants,Tcea1.4,1307
contaminants,Brdt.3,1263
contaminants,Trim24.2,1231
contaminants,Bcl6,1178
contaminants,Cbx4.1,1138
contaminants,Dmap1.4,1111
contaminants,Chaf1a.4,1076
contaminants,Smarca5.1,1026
contaminants,Smyd2.2,1024
contaminants,Smarcb1.2,1010
contaminants,Ash1l.1,1000
contaminants,Chd1.1,984
contaminants,Whsc1l1.2,975
contaminants,Supt16h.1,969
contaminants,Sp110.2,963
contaminants,Atm.4,950
contaminants,Smyd4.2,944
contaminants,Cd19,938
contaminants,Rnf2.1,924
contaminants,Fbxl19.2,922
contaminants,Trim24.1,917
contaminants,Gtf2f1.1,879
contaminants,Taf3.2,873
contaminants,Sirt7.4,825
contaminants,Sp100.3,747
contaminants,Smyd1.3,747
contaminants,Chd8.1,742
contaminants,Smyd5.4,735
contaminants,Paf1.3,728
contaminants,Satb1.3,697
contaminants,Gadd45b.2,543
contaminants,Fkbp5.1,524
contaminants,Jmjd1c.4,520
contaminants,Sirt5.3,434
contaminants,Setd2.3,373
contaminants,Eed.4,370
contaminants,Uhrf1.3,282
contaminants,Baz1a.4,276
contaminants,Cbx3.1,253
contaminants,Ube2i.1,248
contaminants,Arid1a.1,243
contaminants,Chd9.1,238
contaminants,Fbxl19.1,212
contaminants,Fbxo44.2,195
contaminants,Hdac8.3,192
contaminants,Suv39h1.4,183
contaminants,Asxl1.4,174
contaminants,Ube2a.2,161
contaminants,Taf3.4,152
contaminants,Ube2b.3,131
contaminants,Usp27x.3,127
contaminants,Brd8.4,111
contaminants,Ino80.4,107
contaminants,Chd1.3,88
contaminants,Baz1b.3,80
contaminants,Sfmbt2.2,76
contaminants,Ep300.3,74
contaminants,Setd8.3,73
contaminants,Hdac2.4,71
contaminants,Gtf2h1.1,67
contaminants,Baz1b.2,65
contaminants,Setmar.4,63
contaminants,Runx3,61
contaminants,Hat1.3,59
contaminants,Gadd45b.1,55
contaminants,Phf10.3,53
contaminants,Brd1.1,52
contaminants,Padi3,47
contaminants,Smarca5.4,43
contaminants,Smarcc2.3,41
contaminants,Smarca2.1,37
contaminants,Usp51.4,28
contaminants,Sirt3.3,26
contaminants,Chd3.1,24
contaminants,Kdm4b.3,24
