type,shRNA,count
contaminants,Prkaa2.2,338252
contaminants,Sirt1.4,112803
contaminants,Phf20.3,54007
contaminants,Kdm1b.1,44503
contaminants,Mbd4.3,37953
contaminants,Usp22.2,27599
contaminants,Kdm5d.1,22285
contaminants,Prdm1.4,17569
contaminants,Ms4a1,15407
contaminants,Jmjd6.2,13077
contaminants,Mbd4.1,12297
contaminants,Mta1.1,10263
contaminants,Smarce1.4,9574
contaminants,Trim24.1,9142
contaminants,Kdm3a.4,8772
contaminants,Sirt5.2,6419
contaminants,Bcl6,6155
contaminants,Rbbp7.3,6154
contaminants,Cbx2.2,6131
contaminants,Prdm16.2,6092
contaminants,Brd7.1,5634
contaminants,Id2,5431
contaminants,Ccnt1,3624
contaminants,Kat5.2,3461
contaminants,Phf19.3,2943
contaminants,Rbbp5.4,2887
contaminants,Prkaa1.3,2840
contaminants,Kat2b.2,2754
contaminants,Tbx21,2695
contaminants,Cbx2.1,2530
contaminants,L3mbtl1.4,2393
contaminants,Scmh1.2,2363
contaminants,Suv39h1.3,2274
contaminants,Nsd1.4,2150
contaminants,Sp100.1,2073
contaminants,Prmt5.3,1942
contaminants,Ncor1.4,1898
contaminants,L3mbtl3.2,1793
contaminants,Pcgf2.2,1729
contaminants,Sp110.1,1693
contaminants,Kdm5c.2,1566
contaminants,Tcea1.1,1443
contaminants,Mll3.2,1306
contaminants,Tcea1.4,1303
contaminants,Psip1.2,1138
contaminants,Mbd3.2,1088
contaminants,Sin3a.4,1069
contaminants,Setd2.3,1067
contaminants,Cd19,1060
contaminants,Ncoa3.2,1056
contaminants,Usp51.3,1050
contaminants,Runx3,1044
contaminants,Kdm4c.1,1039
contaminants,Whsc1l1.4,1022
contaminants,Ncor1.1,1017
contaminants,Prdm2.4,1011
contaminants,Trim28.2,997
contaminants,Sp100.3,988
contaminants,Smarcd1.2,968
contaminants,Paf1.3,937
contaminants,Supt16h.4,868
contaminants,Sin3a.2,811
contaminants,Suv39h2.1,800
contaminants,Parp2.1,759
contaminants,Setdb1.4,656
contaminants,Prdm8.1,630
contaminants,Kat2a.3,607
contaminants,Smyd1.2,593
contaminants,Mbd1.1,578
contaminants,Cd14,562
contaminants,Actl6a,541
contaminants,Phc1.1,536
contaminants,Mll2.1,533
contaminants,Kdm5d.3,512
contaminants,Rnf2.1,508
contaminants,Hes6,474
contaminants,Hes1,469
contaminants,Rpa3.4,456
contaminants,Sfmbt1.3,444
contaminants,Smarca1.4,427
contaminants,Trim33.4,413
contaminants,Taf1.3,412
contaminants,Smarcc2.4,399
contaminants,Suz12.1,350
contaminants,Prmt8.4,335
contaminants,Klf2,334
contaminants,Smyd4.1,325
contaminants,Setd4.3,321
contaminants,Smarcd3.1,314
contaminants,Eaf1.1,306
contaminants,Smarcd2.3,281
contaminants,Mta3.4,276
contaminants,Phf20l1.3,269
contaminants,Setd1a.2,266
contaminants,Rnf217.2,239
contaminants,Paxip1.4,234
contaminants,Padi6.3,230
contaminants,Ppargc1a.2,206
contaminants,Sfmbt1.1,206
contaminants,Myst2.2,192
contaminants,Pcgf5.4,187
contaminants,Mta2.3,179
contaminants,Nsd1.2,172
contaminants,Setmar.2,159
contaminants,Prdm15.2,155
contaminants,Mtf2.1,148
contaminants,Smarca5.4,127
contaminants,Sirt7.1,124
contaminants,Rpa3.3,123
contaminants,Ppargc1a.3,113
contaminants,Suv420h1.4,108
contaminants,Gtf2h1.2,100
contaminants,Scmh1.1,93
contaminants,Mll5.2,87
contaminants,Prdm11.3,79
contaminants,Ncoa3.3,74
contaminants,Mll5.3,74
contaminants,Smyd2.1,62
contaminants,Kdm1a.3,60
contaminants,Tdg.4,58
contaminants,Kdm6b.1,56
contaminants,Sirt1.3,55
contaminants,Smarca1.2,51
contaminants,Smarca1.1,50
contaminants,Ncoa1.2,49
contaminants,Smyd5.3,48
contaminants,Myst1.2,47
contaminants,Phf20.2,45
contaminants,Zmynd11.1,44
contaminants,Smarcc2.2,43
contaminants,Setd8.4,41
contaminants,Mbd3.1,41
contaminants,Phf20l1.4,41
contaminants,Men1.1,40
contaminants,Setdb2.4,39
contaminants,Prkaa1.1,38
contaminants,Smyd4.2,38
contaminants,Suv420h1.1,38
contaminants,L3mbtl4.2,35
contaminants,Prdm1.2,35
contaminants,Smarca2.3,34
contaminants,Sp110.2,33
contaminants,Zmynd11.4,32
contaminants,Ncor1.3,30
contaminants,Smyd3.4,28
contaminants,Smarcd3.2,25
contaminants,Smyd2.2,24
contaminants,Prmt1.3,22
contaminants,Prmt8.2,22
contaminants,L3mbtl4.1,22
contaminants,Msl3.2,22
contaminants,Ube2a.2,21
contaminants,Rnf40.3,19
contaminants,Kdm4c.3,18
contaminants,Taf3.1,18
contaminants,Sp140.4,18
contaminants,Wdr82.3,18
contaminants,Ube2i.3,17
contaminants,Prdm5.2,16
contaminants,Prmt3.4,16
contaminants,Smyd4.4,14
contaminants,Myst3.2,14
contaminants,Trim28.3,13
contaminants,Klf12,13
contaminants,Prkcd.3,13
contaminants,Nap1l3.2,12
