type,shRNA,count
contaminants,Rbbp7.1,1241165
contaminants,Prdm11.4,318853
contaminants,Brdt.1,208923
contaminants,Prdm2.3,89219
contaminants,Paf1.3,78098
contaminants,Padi2.2,51575
contaminants,Cbx2.2,48286
contaminants,Dpy30.1,47675
contaminants,Eed.2,40675
contaminants,Parp2.1,36238
contaminants,Clock.1,36171
contaminants,Baz1a.2,35114
contaminants,Kdm5c.2,32432
contaminants,Fkbp5.1,32114
contaminants,Rnf2.2,31629
contaminants,Clock.2,28816
contaminants,Fkbp5.2,27885
contaminants,Atrx.3,26654
contaminants,Eaf1.1,25455
contaminants,Hdac11.2,24848
contaminants,Prdm9.4,23293
contaminants,H2afz.3,23098
contaminants,Cbx2.1,22927
contaminants,Brdt.3,21777
contaminants,Phf17.2,21354
contaminants,Chd7.1,20775
contaminants,Rbbp7.3,17656
contaminants,Mecp2.3,17305
contaminants,Phc2.1,16680
contaminants,Fkbp2.2,16474
contaminants,Phf8.2,14142
contaminants,Gtf2h1.2,13845
contaminants,Mta2.2,13339
contaminants,Jmjd8.2,12957
contaminants,Fbxo17.3,12931
contaminants,Gtf2b.1,12787
contaminants,Rbbp7.2,12038
contaminants,Cxxc1.3,11694
contaminants,Iws1.2,11688
contaminants,Jhdm1d.4,11488
contaminants,Nap1l1.4,11220
contaminants,Prmt8.4,11177
contaminants,Cecr2.1,11034
contaminants,Chd1.1,10790
contaminants,Brd9.2,10777
contaminants,Ezh1.2,10334
contaminants,Prkcd.3,10269
contaminants,Brpf3.3,9668
contaminants,Chd4.4,9173
contaminants,Phf10.2,8735
contaminants,Hdac11.3,8286
contaminants,Crebbp.1,7448
contaminants,Rnf2.1,7008
contaminants,Hdac11.1,6973
contaminants,Brd7.3,6884
contaminants,Iws1.1,6851
contaminants,Rnf2.3,6713
contaminants,Cbx3.1,6625
contaminants,Parp2.3,6008
contaminants,Ash2l.2,5908
contaminants,Gtf3c4.4,5532
contaminants,Hdac7.1,5514
contaminants,Asxl3.1,5331
contaminants,Phf10.3,5005
contaminants,Chd7.3,4972
contaminants,Chaf1a.3,4801
contaminants,Nsd1.4,4787
contaminants,Parp2.2,4662
contaminants,Phf10.1,4358
contaminants,Baz2b.2,4312
contaminants,Jmjd8.1,4205
contaminants,Chd7.2,3997
contaminants,Phip.2,3842
contaminants,Mll3.3,3726
contaminants,Kdm1b.3,3496
contaminants,Msl3.3,3269
contaminants,Kdm4b.1,3079
contaminants,Mtf2.1,2949
contaminants,Jmjd8.3,2853
contaminants,Prmt5.3,2785
contaminants,Padi6.1,2672
contaminants,Prdm15.4,2595
contaminants,Bmi1.4,2466
contaminants,Kdm4b.2,2421
contaminants,Phf17.1,2364
contaminants,Prdm16.1,2295
contaminants,Brd3.2,2285
contaminants,Gtf2h1.1,2276
contaminants,Brwd1.1,2203
contaminants,Mll5.1,2060
contaminants,Arid1a.2,2019
contaminants,Padi1.4,1854
contaminants,Mbd4.4,1852
contaminants,Phc3.2,1841
contaminants,Gtf2h1.3,1755
contaminants,Kdm5b.1,1706
contaminants,Brd7.1,1524
contaminants,Fbxo17.2,1446
contaminants,Brd2.2,1429
contaminants,Kdm1b.1,1291
contaminants,Ctsl.2,1266
contaminants,Dub2a.4,1203
contaminants,Prdm1.1,1138
contaminants,Phc3.3,1070
contaminants,Asxl2.3,1048
contaminants,Padi2.3,880
contaminants,Fkbp2.3,838
contaminants,L3mbtl3.4,717
contaminants,Ing4.4,707
contaminants,Chd1l.2,667
contaminants,Eaf1.2,653
contaminants,Prdm16.3,599
contaminants,Carm1.2,581
contaminants,Phf20.4,580
contaminants,Asxl3.4,546
contaminants,H2afz.1,528
contaminants,Cecr2.3,509
contaminants,Cbx2.3,507
contaminants,Cecr2.2,479
contaminants,Kdm3b.3,465
contaminants,Prmt2.3,454
contaminants,Actl6a,433
contaminants,Ash2l.4,426
contaminants,Rnf40.4,392
contaminants,Ing3.2,338
contaminants,Arid1b.3,331
contaminants,H2afz.2,312
contaminants,Kdm4b.3,305
contaminants,Prdm13.1,266
contaminants,Brpf1.1,247
contaminants,Arid2.1,210
contaminants,L3mbtl4.4,206
contaminants,Brdt.2,206
contaminants,Rnf217.4,203
contaminants,Dpy30.2,197
contaminants,Phc2.2,172
contaminants,Fbxo17.1,150
contaminants,Paf1.1,145
contaminants,Brwd3.1,143
contaminants,Hes6,143
contaminants,Hira.1,132
contaminants,Mecp2.2,125
contaminants,Phf20l1.2,106
contaminants,Prdm10.4,105
contaminants,Chd2.4,95
contaminants,Hes6.3,92
contaminants,Eed.4,91
contaminants,Ncoa3.2,88
contaminants,Iws1.3,86
contaminants,Jmjd4.1,86
contaminants,Jhdm1d.1,86
contaminants,Hdac5.1,84
contaminants,Mbd4.2,65
contaminants,Ercc5.3,64
contaminants,Jmjd4.4,60
contaminants,Hdac2.2,58
contaminants,Padi6.3,54
contaminants,Kdm4c.2,53
contaminants,Ncoa1.2,53
contaminants,Phf20.3,49
contaminants,Kdm5c.4,47
contaminants,Aurkb.1,46
contaminants,Gtf2b.2,36
contaminants,Mll5.3,35
contaminants,Hdac5.3,34
contaminants,Hltf.4,33
contaminants,Baz1b.3,29
contaminants,Cxxc1.2,28
contaminants,Myst3.4,27
contaminants,Ehmt1.4,25
contaminants,Atad2b.1,24
contaminants,Prmt5.2,24
contaminants,Fkbp1a.4,24
contaminants,Chd9.2,24
contaminants,Cbx5.1,22
contaminants,Dpy30.3,22
contaminants,Prkaa2.1,21
contaminants,Cbx5.2,21
contaminants,Phf2.2,21
contaminants,Ing4.2,20
contaminants,Kat2b.3,20
contaminants,Hdac9.3,20
contaminants,Arid1b.1,19
contaminants,Ctsl.4,19
contaminants,Aff1.3,18
contaminants,Rbbp5.2,18
contaminants,Kdm1a.4,17
contaminants,Chd3.1,17
contaminants,Dub2a.3,16
contaminants,Cd4.5,16
contaminants,Phf20.2,16
contaminants,Ncor2.3,15
contaminants,L3mbtl1.3,15
contaminants,Phc1.1,15
contaminants,Hdac5.2,14
contaminants,Parp1.1,14
contaminants,Kdm6a.1,14
contaminants,Nap1l2.2,14
contaminants,Cxxc1.1,14
contaminants,Hira.2,14
contaminants,L3mbtl1.1,14
contaminants,Kdm4d.3,12
contaminants,Dnmt1.2,12
contaminants,Arid2.2,12
contaminants,Prdm14.2,12
contaminants,Hltf.2,11
contaminants,Brwd3.2,10
contaminants,Psip1.2,10
contaminants,Carm1.3,10
contaminants,Chaf1b.1,10
contaminants,Mbd1.1,9
contaminants,Phf19.2,9
contaminants,Prmt3.1,9
contaminants,Rbbp4.1,9
contaminants,Asxl1.4,9
contaminants,Fbxl19.3,9
contaminants,Ercc5.2,8
contaminants,Gadd45a.2,8
contaminants,Chd1.4,8
contaminants,Prdm15.2,8
contaminants,Polr2b.2,8
contaminants,Jarid2.4,8
contaminants,Phf2.3,8
contaminants,Pcmt1.4,8
contaminants,Kdm4d.2,8
contaminants,Padi4.1,8
contaminants,Hdac3.2,8
contaminants,Ncor1.1,7
contaminants,Kat5.4,7
contaminants,Atm.3,7
contaminants,Kdm6b.1,7
contaminants,Bmi1.2,7
contaminants,Brd8.3,7
contaminants,Fbxw9.2,7
