type,shRNA,count
contaminants,Prdm1.4,365964
contaminants,Rbbp7.3,93668
contaminants,Trim24.1,60301
contaminants,Kat5.2,47825
contaminants,Sirt5.2,42682
contaminants,Smarce1.4,37203
contaminants,Myst1.4,36367
contaminants,Mll3.2,32137
contaminants,Jmjd6.2,22904
contaminants,Prmt5.3,22817
contaminants,Mta3.2,17549
contaminants,L3mbtl3.2,15541
contaminants,Usp22.2,14165
contaminants,Rnf2.1,14014
contaminants,Rbbp5.4,13977
contaminants,Mbd4.3,13341
contaminants,Mbd4.1,13052
contaminants,Prdm8.1,12321
contaminants,Prdm1.1,10677
contaminants,Setdb1.3,10618
contaminants,Ncor1.4,9592
contaminants,Paf1.3,9356
contaminants,Kdm5d.1,8570
contaminants,Mta3.4,7260
contaminants,Mbd1.1,5358
contaminants,Prkaa2.2,5343
contaminants,Suv39h1.3,4869
contaminants,Prmt8.4,3575
contaminants,Msl3.1,2972
contaminants,Kat2b.2,2957
contaminants,Smarcd1.2,2632
contaminants,Kdm5c.2,2459
contaminants,Prkaa1.3,1730
contaminants,Taf1.3,1658
contaminants,Kdm1b.1,1623
contaminants,Usp51.3,1466
contaminants,Kdm5b.3,1427
contaminants,Sgk1.1,1314
contaminants,Tcea1.4,1280
contaminants,Sp100.3,948
contaminants,Trim28.2,792
contaminants,Prkaa1.1,622
contaminants,Prdm2.4,499
contaminants,Kdm5d.2,496
contaminants,Nsd1.2,464
contaminants,Smyd1.2,196
contaminants,Mll5.2,172
contaminants,Kat2a.3,170
contaminants,Sp110.1,167
contaminants,Mta2.3,155
contaminants,Setdb1.4,152
contaminants,Phf20.3,144
contaminants,Zmynd11.1,143
contaminants,Smarca1.4,127
contaminants,Smarca1.2,124
contaminants,Zmynd11.4,102
contaminants,Rnf40.3,102
contaminants,Prmt8.2,100
contaminants,Taf3.1,89
contaminants,Tcea1.1,86
contaminants,Smyd4.4,80
contaminants,Tdg.4,70
contaminants,Ube2i.1,62
contaminants,Prmt3.4,61
contaminants,Phc1.1,56
contaminants,Taf1.2,56
contaminants,Prdm15.2,55
contaminants,Myst2.2,49
contaminants,Prdm5.2,46
contaminants,Prdm4.2,40
contaminants,Sfmbt2.3,40
