type,shRNA,count
contaminants,Rbbp7.1,1416745
contaminants,Ccnt1,363088
contaminants,Prdm2.3,229222
contaminants,Prdm11.4,213890
contaminants,Ms4a1,78146
contaminants,Baz1a.2,57361
contaminants,Prmt8.4,48342
contaminants,Atrx.3,27582
contaminants,Kdm5c.2,25531
contaminants,Pcgf5.4,23268
contaminants,Eed.2,23251
contaminants,Ash2l.2,21634
contaminants,Bcl6,19736
contaminants,Prkcd.3,18830
contaminants,Prdm9.4,18564
contaminants,Cd14,16159
contaminants,Phf8.2,15540
contaminants,Rbbp7.3,15274
contaminants,Cbx3.1,11482
contaminants,Crebbp.1,10432
contaminants,Gtf2b.1,10324
contaminants,Cd19,9279
contaminants,Brd3.2,9084
contaminants,Kdm1b.1,8529
contaminants,Jhdm1d.4,7090
contaminants,Ctsl.2,5821
contaminants,Prmt5.3,5597
contaminants,Cxxc1.1,5254
contaminants,Nap1l1.4,4714
contaminants,Asxl3.4,4628
contaminants,Mll5.1,4619
contaminants,Msl3.3,4592
contaminants,Rbbp7.2,4410
contaminants,Phip.2,4384
contaminants,Brpf3.3,3880
contaminants,Chaf1a.3,3780
contaminants,Mll3.3,3734
contaminants,Brwd1.1,3661
contaminants,Prdm15.4,3439
contaminants,Ezh1.2,3403
contaminants,Mtf2.1,3041
contaminants,Dnmt3b.4,2984
contaminants,Gtf3c4.4,2876
contaminants,Mta2.2,2782
contaminants,Kdm1b.3,2751
contaminants,Parp1.3,2631
contaminants,Rnf40.4,2258
contaminants,Ash2l.4,2137
contaminants,Klf12,2100
contaminants,Chd1.1,2007
contaminants,Mbd4.4,1971
contaminants,Asxl2.3,1724
contaminants,Prdm10.4,1171
contaminants,Jmjd5.3,1125
contaminants,Brwd3.1,1001
contaminants,Baz2b.4,994
contaminants,Elp3.2,953
contaminants,Brd2.2,807
contaminants,Carm1.2,750
contaminants,Asxl3.1,727
contaminants,Nsd1.4,719
contaminants,Phf20.2,678
contaminants,Id3,572
contaminants,Arid2.1,551
contaminants,Actl6a,527
contaminants,Ing3.2,521
contaminants,Ing4.4,488
contaminants,Bmi1.2,458
contaminants,Dub2a.4,454
contaminants,Gadd45b.2,395
contaminants,Kdm3b.3,368
contaminants,Phf20.4,342
contaminants,Msl3.1,284
contaminants,L3mbtl3.4,277
contaminants,Brpf1.1,251
contaminants,Tbx21,235
contaminants,Aff1.3,225
contaminants,Prmt3.3,198
contaminants,Hdac7.1,161
contaminants,Hltf.4,113
contaminants,Hira.1,96
contaminants,Chd2.4,84
contaminants,Jmjd4.1,82
contaminants,Ercc5.3,80
contaminants,Ncoa1.2,59
contaminants,Hes6,57
contaminants,Bmi1.4,46
contaminants,Phf20.3,45
contaminants,Baz1b.3,44
contaminants,Brd9.2,40
contaminants,Hdac9.3,38
contaminants,Hira.2,36
contaminants,Jhdm1d.1,35
contaminants,Cbx5.1,34
contaminants,Gtf2b.2,32
contaminants,Jmjd4.4,32
contaminants,Padi6.3,30
contaminants,Ncoa3.2,30
contaminants,Dmap1.2,30
contaminants,Cxxc1.2,27
contaminants,Hdac2.2,24
contaminants,Fkbp1a.4,20
contaminants,Rbbp5.2,20
contaminants,Ctsl.1,19
contaminants,Atad2b.1,18
contaminants,Brd8.4,18
contaminants,Kdm4c.2,18
contaminants,Parp1.1,17
contaminants,Prmt5.2,16
contaminants,Mbd4.2,16
contaminants,Prmt1.1,15
contaminants,Eed.4,15
contaminants,Mll5.3,15
contaminants,Prkaa2.1,14
contaminants,Atad2.1,14
contaminants,Kdm4d.3,13
contaminants,Prmt3.1,13
contaminants,Kdm6a.1,13
contaminants,Prdm15.2,12
contaminants,Aurkb.1,12
contaminants,Ncor2.3,12
contaminants,Kat2b.3,12
contaminants,Ctsl.4,11
contaminants,L3mbtl1.3,11
contaminants,Cbx5.2,11
contaminants,Asxl2.2,10
contaminants,Chd9.2,10
contaminants,Hltf.2,10
contaminants,Nap1l2.2,10
contaminants,Cbx4.2,10
contaminants,Chd1.4,10
contaminants,Hdac7.4,9
contaminants,Dnmt1.2,9
contaminants,Kdm6b.4,9
contaminants,Kdm5d.2,9
contaminants,Ehmt1.4,8
contaminants,Ing4.2,8
contaminants,Mta3.1,8
contaminants,Kat2a.3,8
contaminants,Hes1,7
contaminants,Arid2.2,7
contaminants,Phc1.1,7
contaminants,Chaf1b.4,7
contaminants,Phf20l1.2,7
contaminants,Kdm1a.4,7
contaminants,Ercc5.2,7
contaminants,Psip1.2,6
contaminants,Hdac1.2,6
contaminants,Polr2b.4,6
contaminants,Asxl3.3,5
contaminants,Rnf20.3,5
contaminants,Baz2b.2,5
contaminants,Jarid2.1,5
contaminants,Phf1.3,5
contaminants,Prmt2.3,5
contaminants,Prdm2.2,5
contaminants,Carm1.3,5
contaminants,Brwd3.2,5
contaminants,Prdm13.1,5
contaminants,Fbxl19.3,5
contaminants,Chd3.3,5
contaminants,Chd6.2,4
contaminants,Asxl1.4,4
contaminants,Prkaa2.3,4
contaminants,Ppargc1a.1,4
contaminants,Mbd4.1,4
contaminants,Chd4.2,4
contaminants,Kdm5c.4,4
contaminants,Atr.2,4
contaminants,Chd3.1,4
contaminants,Kat5.3,4
contaminants,Rbbp4.3,4
contaminants,Elp4.4,4
contaminants,Brd3.3,4
contaminants,Ino80.2,4
contaminants,Phf2.1,4
contaminants,Phf2.2,4
contaminants,Gadd45a.3,4
contaminants,Hdac1.4,4
contaminants,Kdm4d.2,3
contaminants,Dub2a.3,3
contaminants,Atm.1,3
contaminants,Hltf.3,3
contaminants,Ncor2.4,3
contaminants,Chaf1a.4,3
contaminants,Ncor2.2,3
contaminants,Hdac8.4,3
contaminants,Ncoa3.3,3
contaminants,Rnf20.4,3
contaminants,Phf2.3,3
contaminants,Mta1.3,3
contaminants,Elp4.1,3
contaminants,Phip.4,3
contaminants,Ing5.3,3
contaminants,Epc2.3,3
contaminants,Jarid2.4,3
contaminants,Gadd45a.2,3
contaminants,Prdm1.2,3
contaminants,Kat5.2,3
contaminants,Elp4.2,3
contaminants,Chd1.2,3
contaminants,Prdm10.1,3
contaminants,Cbx4.1,2
contaminants,Chaf1b.1,2
contaminants,Myst1.2,2
contaminants,Hdac3.2,2
contaminants,Fbxo44.2,2
