shRNA,count,adjPctg
Runx3.2,6295,0.08760399930696121
Satb1.1,3971,0.0552621892371633
Satb1.2,4097,0.05701566086745355
Satb1.3,4039,0.056208507259859625
Scmh1.1,15087,0.20995735306499186
Scmh1.2,76130,1.0594586921745763
Scmh1.3,7038,0.09794391534906957
Scml2.1,20822,0.2897681451262186
Scml2.2,45239,0.6295658974817504
Scml2.3,6334,0.08814674052586058
Scml2.4,40853,0.5685283850178374
Scml4.1,7363,0.1024667588398976
Scml4.2,3183,0.04429603332709413
Scml4.3,5352,0.07448079496280482
Setd1a.1,0,0.0
Setd1a.3,8546,0.11892990914651161
Setd1a.4,15265,0.2124344796538146
Setd2.1,9359,0.13024397609433677
Setd2.2,28163,0.391928742252891
Setd2.3,161627,2.249272691975571
Setd2.4,110170,1.5331743611831479
Setd3.1,136682,1.9021270585026326
Setd3.2,516,0.007180883819283873
Setd3.3,98697,1.3735110277361637
Setd4.1,0,0.0
Setd4.2,174084,2.4226298038686314
Setd4.3,6705,0.09330974032615963
Setd4.4,15616,0.21731915062390886
Setd5.1,0,0.0
Setd5.2,109914,1.5296117521565267
Setd5.3,0,0.0
Setd5.4,33964,0.47265801945379365
Setd7.1,10477,0.14580255770278516
Setd7.2,44623,0.6209933695114425
Setd8.1,4893,0.06809314830960464
Setd8.2,115327,1.6049414500514563
Setd8.3,9080,0.1263612889129798
Setd8.4,12310,0.17131139499105522
Setdb1.2,37538,0.5223953814113916
Setdb1.3,20873,0.2904778836432409
Setdb1.4,13021,0.1812059849048359
Setdb2.1,7862,0.10941106315350739
Setdb2.2,5579,0.07763982718562933
Setdb2.3,15009,0.20887187062719315
Setdb2.4,1175,0.016351818774532078
Setmar.1,56301,0.783509573468026
Setmar.2,77199,1.0743353681490229
Setmar.3,4665,0.0649201996452699
Setmar.4,43916,0.6111544453637028
Sfmbt1.1,28308,0.3939466262718758
Sfmbt1.2,28793,0.40069610040434217
Sfmbt1.3,71919,1.0008565569749555
Sfmbt1.4,4786,0.06660408906800896
Sfmbt2.1,0,0.0
Sfmbt2.2,24299,0.3381556122573234
Sfmbt2.3,25771,0.3586406141603967
Sgk1.1,1562,0.021737481638994985
Sin3a.1,7065,0.09831965926984607
Sin3a.2,91707,1.2762351015795859
Sin3a.3,9281,0.12915849365653806
Sin3a.4,1969,0.027401473333662687
Sin3b.1,1654,0.02301779425793707
Sin3b.2,9056,0.126027294316734
Sin3b.3,8730,0.12149053438439578
Sin3b.4,1663,0.02314304223152923
Sirt1.1,10350,0.1440351696309847
Sirt1.3,5232,0.07281082198157603
Sirt1.4,83737,1.1653210627429724
Sirt3.1,10450,0.14542681378200867
Sirt3.2,18517,0.25769074744511533
Sirt3.3,4750,0.06610309717364031
Sirt3.4,38139,0.5307591627590458
Sirt4.1,4671,0.06500369829433135
Sirt4.2,37078,0.5159938183166812
Sirt4.3,25957,0.36122907228130136
Sirt5.1,35224,0.4901927357566961
Sirt5.2,1794,0.02496609606937068
Sirt5.3,1164,0.016198737917919436
Sirt5.4,4772,0.0664092588868656
Sirt6.1,2427,0.033775203545352635
Sirt6.2,1048,0.014584430702731587
Sirt6.3,1,1.3916441510240066e-05
Sirt6.4,839,0.011675894427091415
Sirt7.1,3722,0.05179699530111352
Sirt7.2,2045,0.028459122888440935
Sirt7.3,24320,0.3384478575290384
Sirt7.4,12593,0.17524974793845313
Smarca1.1,110360,1.5358184850700938
Smarca1.2,4648,0.06468362013959582
Smarca1.3,71826,0.9995623279145031
Smarca1.4,36491,0.5078248671501702
Smarca2.1,545,0.0075844606230808355
Smarca2.2,39229,0.5459280840052075
Smarca2.3,562,0.007821040128754916
Smarca4.1,3821,0.053174723010627284
Smarca4.2,16392,0.22811830923585513
Smarca4.3,1537,0.02138957060123898
Smarca4.4,5279,0.07346489473255731
Smarca5.2,5044,0.0701945309776509
Smarca5.3,14810,0.20610249876665537
Smarca5.4,28570,0.39759273394755873
Smarcc1.1,42753,0.5949696238872936
Smarcc1.2,10432,0.14517631783482438
Smarcc1.3,88829,1.2361835829131147
Smarcc2.1,0,0.0
Smarcc2.2,3046,0.042389480840191236
Smarcc2.3,38450,0.5350871760687305
Smarcc2.4,153701,2.138970976565408
Smarcd1.1,33762,0.4698468982687251
Smarcd1.3,13559,0.18869303043734506
Smarcd1.4,33566,0.46711927573271805
Smarcd2.1,22032,0.3066070393536091
Smarcd2.2,3352,0.046647911942324705
Smarcd2.3,79635,1.1082358196679676
Smarcd3.1,1381,0.01921860572564153
Smarcd3.2,13881,0.19317412460364236
Smarcd3.3,2706,0.037657890726709616
Smarcd3.4,5837,0.08123026909527127
Smarce1.1,1208,0.01681106134437
Smarce1.2,22837,0.3178097747693524
Smarce1.4,18840,0.2621857580529228
Smyd1.1,1357,0.01888461112939577
Smyd1.2,2481,0.0345266913869056
Smyd1.3,23029,0.32048173153931847
Smyd2.1,5327,0.07413288392504883
Smyd2.2,5379,0.07485653888358132
Smyd2.3,1910,0.026580403284558525
Smyd2.4,30032,0.4179385714355296
Smyd3.1,3094,0.04305747003268277
Smyd3.2,10573,0.1471385360877682
Smyd3.3,9960,0.13860775744199105
Smyd3.4,1824,0.025383589314677883
Smyd4.1,4978,0.06927604583797504
Smyd4.2,11278,0.15694962735248744
Smyd4.3,1722,0.023964112280633394
Smyd5.2,115286,1.6043708759495363
Smyd5.3,1261,0.017548632744412724
Smyd5.4,574,0.007988037426877797
Sp100.1,116478,1.6209592742297423
Sp100.2,9480,0.13192786551707583
Sp100.3,3200,0.04453261283276821
Sp100.4,17702,0.24634884761426962
Sp110.1,2088,0.02905752987338126
Sp110.2,13458,0.1872874698448108
Sp110.3,37416,0.5206975755471424
Sp110.4,12370,0.1721463814816696
Sp140.1,35998,0.5009640614856219
Sp140.2,5433,0.07560802672513428
Sp140.3,3203,0.04457436215729893
Sp140.4,8331,0.11593787422180998
Ssrp1.1,258,0.0035904419096419366
Ssrp1.2,44571,0.6202697145529099
Ssrp1.4,12341,0.17174280467787265
Supt16h.1,44992,0.626128536428721
Supt16h.2,2283,0.03177123596787807
Supt16h.3,4579,0.06372338567538927
Supt16h.4,36314,0.5053616570028577
Suv39h1.1,5680,0.07904538777816358
Suv39h1.2,4477,0.062303908641344774
Suv39h1.3,26552,0.3695093549798942
Suv39h1.4,133861,1.8628687770022454
Suv39h2.1,10586,0.14731944982740133
Suv39h2.2,17596,0.2448737048141842
Suv39h2.3,55171,0.7677839945614546
Suv39h2.4,9683,0.13475290314365454
Suv420h1.1,4859,0.06761998929825648
Suv420h1.2,3106,0.04322446733080564
Suv420h1.3,7419,0.10324607956447104
Suv420h1.4,65740,0.9148668648831818
Suv420h2.1,7824,0.10888223837611827
Suv420h2.2,1031,0.014347851197057506
Suv420h2.3,43033,0.5988662275101608
Suv420h2.4,72055,1.002749193020348
Suz12.1,1244,0.01731205323873864
Suz12.2,13612,0.18943060183738777
Suz12.3,19473,0.2709948655289048
Suz12.4,28021,0.38995260755843686
Taf1.1,0,0.0
Taf1.3,9379,0.1305223049245416
Taf1.4,5882,0.08185650896323207
Taf3.1,29449,0.40982528603505974
Taf3.2,22616,0.3147342411955893
Taf3.3,3558,0.049514698893434156
Taf3.4,15538,0.21623366818611015
Tbx21,29233,0.40681933466884784
Tbx21.3,2828,0.0393556965909589
Tbx21.4,4839,0.06734166046805168
Tcea1.1,1302,0.018119206846332565
Tcea1.2,1458,0.020290171721930015
Tcea1.3,72758,1.0125324514020466
Tcea1.4,36373,0.506182727051962
Tdg.1,845,0.011759393076152857
Tdg.2,3971,0.0552621892371633
Tdg.3,780,0.010854824377987252
Tdg.4,33364,0.46430815454764957
Tet1.1,1227,0.01707547373306456
Tet1.2,16119,0.2243191207035596
Tet1.3,18419,0.2563269361771118
Tet1.4,18691,0.2601122082678971
Tet2.1,19,0.00026441238869456124
Tet2.2,232999,3.242516955444425
Tet2.3,19969,0.2778974205179839
Tet2.4,1192,0.016588398280206158
Tet3.1,8048,0.11199952127441204
Tet3.3,16768,0.2333508912437054
Tet3.4,11450,0.15934325529224874
Trim24.1,569,0.007918455219326596
Trim24.2,24515,0.34116156362353517
Trim24.3,34460,0.47956057444287264
Trim24.4,4679,0.06511502982641326
Trim28.1,1240,0.01725638747269768
Trim28.2,4105,0.057126992399535476
Trim28.3,3999,0.05565184959945002
Trim28.4,6956,0.0968027671452299
Trim33.1,3030,0.0421668177760274
Trim33.2,3440,0.047872558795225825
Trim33.3,3278,0.045618095270566934
Trim33.4,6655,0.09261391825064763
Trim66.1,72004,1.0020394545033255
Trim66.3,546,0.0075983770645910755
Trim66.4,2029,0.028236459824277093
Ube2a.1,32382,0.45064220898459384
Ube2b.1,12541,0.17452609297992067
Ube2b.2,3431,0.047747310821633665
Ube2b.3,3256,0.04531193355734165
Ube2b.4,7360,0.10242500951536687
Ube2e1.1,7730,0.10757409287415572
Ube2e1.3,17841,0.24828323298419303
Ube2e1.4,3094,0.04305747003268277
Ube2i.1,1142,0.015892576204694156
Ube2i.2,42586,0.5926455781550835
Ube2i.3,2170,0.030198678077220945
Ube2i.4,16691,0.23227932524741693
Uhrf1.1,30078,0.4185787277450007
Uhrf1.2,1995,0.02776330081292893
Uhrf1.4,2286,0.031812985292408794
Usp22.1,32949,0.4585328313208999
Usp22.2,11466,0.1595659183564126
Usp22.3,3916,0.0544967849541001
Usp22.4,61787,0.859855171593203
Usp27x.1,11931,0.16603706365867424
Usp27x.2,13213,0.18387794167480198
Usp27x.3,2787,0.038785122489039064
Usp27x.4,35461,0.49349093239462294
Usp51.1,3674,0.051129006108622005
Usp51.2,16253,0.22618392386593178
Usp51.3,2271,0.03160423866975519
Usp51.4,3252,0.045256267791300694
Wbp7.1,4162,0.05792022956561915
Wbp7.2,266,0.0037017734417238574
Wbp7.3,141993,1.9760372793635177
Wbp7.4,1460,0.020318004604950497
Wdr5.1,15703,0.21852988103529974
Wdr5.2,15231,0.21196132064246645
Wdr5.3,7666,0.10668344061750033
Wdr5.4,112372,1.5638183653886966
Wdr82.1,0,0.0
Wdr82.2,49612,0.6904224962060301
Wdr82.3,2046,0.028473039329951173
Wdr82.4,15603,0.21713823688427575
Whsc1.1,51068,0.7106848350449396
Whsc1.2,14501,0.20180231833999118
Whsc1.3,18844,0.2622414238189638
Whsc1.4,73349,1.0207570683345986
Whsc1l1.2,5443,0.07574719114023667
Whsc1l1.3,5481,0.0762760159176258
Whsc1l1.4,16206,0.2255298511149505
Zmynd11.1,10811,0.15045064916720535
Zmynd11.2,1296,0.018035708197271124
Zmynd11.3,189497,2.6371239168659617
Zmynd11.4,8112,0.11289017353106742
Zmynd8.1,23582,0.3281775236944812
Zmynd8.2,21187,0.2948476462774563
Zmynd8.4,45,0.000626239867960803
