shRNA,count,adjPctg
Actb,14,0.008805643015458307
Actl6a,323,0.20315876385664522
Actl6b.1,68,0.0427702660750832
Actl6b.2,18649,11.729745471091567
Actl6b.3,5793,3.643649284896426
Actl6b.4,10189,6.408621191750334
Aff1.1,1800,1.1321541019874966
Aff1.2,106,0.06667129711704146
Aff1.3,27267,17.150247721607258
Aff1.4,1816,1.1422176940051632
Aff4.1,167,0.10503874168439552
Aff4.2,21662,13.624845642918418
Aff4.3,23831,14.989091335813349
Aff4.4,19949,12.547412322526982
Arid1a.1,4,0.002515898004416659
Arid1a.2,1,0.0006289745011041647
Arid1b.1,0,0.0
Arid1b.2,0,0.0
Arid1b.3,60,0.037738470066249884
Arid2.1,57390,36.09684661836802
Arid2.2,95563,60.10669024901729
Arid2.3,9531,5.994755970023794
Arid2.4,11468,7.213079578662561
Ash1l.1,54961,34.569067555185995
Ash1l.2,18122,11.398275909009673
Ash1l.3,3340,2.1007748336879106
Ash1l.4,21091,13.26570120278794
Ash2l.1,29238,18.38995646328357
Ash2l.2,15763,9.91452506090495
Ash2l.3,6696,4.211613259393487
Ash2l.4,0,0.0
Asxl1.1,1426,0.8969176385745389
Asxl1.2,25737,16.187916734917888
Asxl1.3,2308,1.4516731485484125
Asxl1.4,29234,18.387440565279153
Asxl2.1,82369,51.808000681448945
Asxl2.2,14189,8.924519196166996
Asxl2.3,21404,13.462570221633543
Asxl3.2,80029,50.3362003488652
Asxl3.3,8252,5.190297583111567
Asxl3.4,74985,47.163652965295796
Atad2.1,34406,21.64049668498989
Atad2.2,4582,2.881961164059283
Atad2.3,43513,27.36856746654552
Atad2.4,17797,11.193859196150822
Atad2b.1,64007,40.25877089217427
Atad2b.2,12335,7.758400471119872
Atad2b.3,45366,28.53405721709154
Atad2b.4,26307,16.54643220054726
Atm.1,1537,0.9667338081971012
Atm.2,21715,13.658181291476936
Atm.3,21998,13.836181075289414
Atm.4,11633,7.316860371344749
Atr.1,30333,19.07868354199263
Atr.2,30945,19.463615936668376
Atr.3,59749,37.58059746647274
Atr.4,1435,0.9025784090844764
Atrx.1,1524,0.958557139682747
Atrx.2,16056,10.098814589728468
Atrx.3,74968,47.15296039877702
Atrx.4,32383,20.368081269256166
Aurkb.1,28860,18.152204101866193
Aurkb.2,85,0.053462832593854
Aurkb.3,5946,3.739882383565363
Aurkb.4,14637,9.206299772661659
Baz1a.1,4956,3.1171976274722404
Baz1a.2,39991,25.153319273656653
Baz1a.3,0,0.0
Baz1a.4,55982,35.21125052081335
Baz1b.1,68197,42.894174051800725
Baz1b.3,22614,14.223629367969583
Baz1b.4,891,0.5604162804838108
Baz2a.1,32245,20.28128278810379
Baz2a.3,0,0.0
Baz2a.4,8480,5.333703769363317
Baz2b.1,158612,99.76290356913378
Baz2b.2,60983,38.356752000835286
Baz2b.3,6221,3.912850371369009
Baz2b.4,28438,17.886776862400236
Bcl6.2,69365,43.628816269090386
Bcl6.3,3903,2.454887477809555
Bmi1.1,29364,18.469207250422695
Bmi1.2,4256,2.6769154766993255
Bmi1.3,393,0.24718697893393674
Bmi1.4,173386,109.05537284844671
Bop1.1,4731,2.9756783647238034
Bop1.2,18342,11.536650299252589
Bop1.3,4885,3.072540437893845
Bop1.4,66,0.04151231707287487
Bptf.1,1333,0.8384230099718516
Bptf.2,9881,6.214897045410252
Bptf.3,7446,4.683344135221611
Bptf.4,11380,7.157729822565395
Brd1.1,28103,17.676070404530343
Brd1.2,151615,95.36196898490793
Brd1.3,2166,1.3623587693916208
Brd1.4,4318,2.7159118957677832
Brd2.1,1905,1.1981964246034338
Brd2.2,1881,1.1831010365769339
Brd2.3,4405,2.770632677363846
Brd2.4,2582,1.6240121618509535
Brd3.1,19878,12.502755132948586
Brd3.2,91082,57.28825550956954
Brd3.3,3601,2.264937178476097
Brd3.4,2810,1.7674183481027028
Brd4.1,12610,7.931368458923518
Brd4.2,10467,6.583476103057292
Brd4.3,2138,1.3447474833607043
Brd4.4,59494,37.42020896869118
Brd7.1,9,0.005660770509937482
Brd7.2,0,0.0
Brd7.3,2,0.0012579490022083294
Brd8.1,35379,22.252488874564246
Brd8.2,648,0.40757547671549876
Brd8.3,25867,16.269683420061426
Brd8.4,41675,26.212512333516067
Brd9.2,4243,2.668738808184971
Brd9.3,33921,21.335444051954372
Brd9.4,3518,2.2127322948844514
Brdt.1,28,0.017611286030916613
Brdt.2,0,0.0
Brdt.3,1,0.0006289745011041647
Brpf1.1,19,0.011950515520979131
Brpf1.2,18329,11.528473630738235
Brpf1.3,34685,21.815980570797958
Brpf1.4,3295,2.0724709811382227
Brpf3.1,32357,20.35172793222746
Brpf3.2,0,0.0
Brpf3.3,16583,10.430284151810364
Brpf3.4,2530,1.5913054877935369
Brwd1.1,92368,58.097116717989486
Brwd1.2,1950,1.2265002771531213
Brwd1.3,38895,24.463963220446487
Brwd1.4,23493,14.776497954440142
Brwd3.1,52862,33.24885007736835
Brwd3.2,26572,16.713110443339865
Brwd3.3,9180,5.773985920136233
CD4.1,4481,2.818434739447762
CD4.2,854,0.5371442239429567
CD4.3,5286,3.324759212836615
CD4.4,120752,75.9499289573301
CDK9.1,65316,41.08209851411962
CDK9.2,8788,5.5274279157034
CDK9.3,60922,38.31838455626792
Carm1.1,1095,0.6887270787090604
Carm1.2,74651,46.953575481927004
Carm1.3,2657,1.6711852494337656
Carm1.4,2274,1.4302880155108708
Cbx1.1,12862,8.089870033201768
Cbx1.2,63917,40.202163187074895
Cbx1.3,5035,3.1668866130594697
Cbx1.4,47971,30.17253579246789
Cbx2.1,4791,3.0134168347900534
Cbx2.2,37686,23.703533048611554
Cbx2.3,1686,1.0604510088616217
Cbx3.2,1167,0.7340132427885602
Cbx3.3,80577,50.68087837547028
Cbx3.4,144841,91.10129571442833
Cbx4.1,3236,2.035361485573077
Cbx4.2,177324,111.53227443379491
Cbx4.3,1989,1.2510302826961839
Cbx4.4,6890,4.333634312607695
Cbx5.1,108295,68.11479359707552
Cbx5.2,137231,86.31479976102563
Cbx5.3,1991,1.2522882316983919
Cbx5.4,16841,10.592559573095238
Cbx6.1,4387,2.7593111363439706
Cbx6.2,10817,6.80361717844375
Cbx6.3,445,0.2798936529913533
Cbx6.4,3826,2.4064564412245346
Cbx7.1,1349,0.8484866019895182
Cbx7.2,7916,4.978962150740567
Cbx7.3,34987,22.005930870131408
Cbx7.4,7839,4.930531114155547
Cbx8.1,12348,7.766577139634227
Cbx8.2,40938,25.748958126202297
Cbx8.3,5457,3.432313852525427
Cbx8.4,14929,9.389960326984076
Ccnt1,68199,42.895432000802934
Ccnt1.2,159453,100.29187112456238
Ccnt1.3,47805,30.06812602528459
Ccnt1.4,24024,15.110483414526454
Cd14,6617,4.161924273806258
Cd14.2,6037,3.7971190631658427
Cd19,5814,3.656857749419614
Cd19.3,192,0.12076310421199962
Cd19.4,38002,23.902288990960468
Cd4.5,3255,2.047312001094056
