shRNA,count,adjPctg
Prmt7.1,11537,0.10475368537847568
Prmt7.2,1966,0.017850892385722735
Prmt7.3,67708,0.6147752907693362
Prmt7.4,8461,0.07682421183906413
Prmt8.1,3067,0.027847755313841118
Prmt8.2,5380,0.04884933928544676
Prmt8.3,6607,0.059990257371551434
Psip1.1,40243,0.36539850573684646
Psip1.3,11653,0.10580694250805038
Psip1.4,26095,0.2369374551400991
Rbbp4.1,17710,0.1608033083169632
Rbbp4.2,27396,0.2487502786364497
Rbbp4.3,136921,1.2432156848146199
Rbbp5.1,10979,0.0996871553931078
Rbbp5.2,5736,0.0520817490969001
Rbbp5.3,9919,0.09006256438147703
Rbbp5.4,28290,0.2568676223764477
Rbbp7.1,17404,0.15802488864756792
Rbbp7.2,18500,0.1679763525614805
Rbbp7.4,22402,0.20340574324769112
Ring1.1,19880,0.1805064804822828
Ring1.3,91953,0.8349151106532872
Ring1.4,17761,0.16126637826186244
Rnf2.1,6222,0.05649453327770441
Rnf2.2,67,0.0006083467903577942
Rnf2.3,42,0.0003813517193287665
Rnf20.1,1585,0.014391487503240355
Rnf20.2,5943,0.053961268285020465
Rnf20.3,12694,0.11525901726569909
Rnf20.4,3964,0.03599233846236263
Rnf217.1,4100,0.03722719164876054
Rnf217.2,28406,0.25792087950602244
Rnf217.3,6557,0.05953626722949338
Rnf217.4,13678,0.12419354326140163
Rnf40.1,8740,0.07935747683174807
Rnf40.2,7156,0.06497506913134889
Rnf40.3,22007,0.1998192211254325
Rnf40.4,10108,0.09177864711845647
Runx3,3270,0.02969095529059682
Runx3.2,23249,0.21109633625415458
Tbx21,86101,0.7817801044268124
Tbx21.3,13042,0.11841878865442317
Tbx21.4,10424,0.09464786481626337
