shRNA,count,adjPctg
Bcl6,85322,91.31281705932156
Bcl6.2,22330,23.89788337046308
Bcl6.3,17274,18.486880310854417
CD4.1,36658,39.231912610588246
CD4.2,4458,4.771014960390703
CD4.3,41639,44.56264960424147
CD4.4,140253,150.10075397929054
CDK9.1,77846,83.3118956048844
CDK9.2,318,0.3403281196510193
CDK9.3,37363,39.986413630569274
Ccnt1,29563,31.63874277120465
Ccnt1.2,158770,169.9179105565796
Ccnt1.3,62357,66.73534766376919
Ccnt1.4,61837,66.17883627314488
Cd14,48070,51.44519720636633
Cd14.2,10452,11.185878951548593
Cd19,18282,19.565656237295386
Cd19.3,6038,6.4619534165184085
Cd19.4,7233,7.740859400741577
Fosb,8,0.008561713701912433
Fosb.2,317,0.33925790543828016
Hes1,1114,1.1922186329913063
Hes1.2,9402,10.062154028172586
Hes1.3,8,0.008561713701912433
Id2,0,0.0
Id2.2,45,0.04815963957325743
Id2.3,30746,32.90480618487496
Id2.4,11063,11.839779835532156
Id2.5,16,0.017123427403824866
Id3,6602,7.065554232503235
Id3.2,7707,8.24814093757989
Id3.3,30334,32.46387792922647
Id3.4,195,0.20869177148411555
Id3.5,3,0.0032106426382171624
Klf12,14334,15.3404505254016
Klf12.4,41,0.04387878272230122
Klf12.5,25377,27.158826076678974
Klf2,800,0.8561713701912432
Klf2.2,537,0.5747050322408721
Klf2.3,0,0.0
Klf2.4,4837,5.176626147018805
Klf2.5,0,0.0
Klf2.6,2058,2.2025008498169734
Klf2.7,1553,1.662042672383751
Ms4a1,168281,180.09671793394074
Ms4a1.2,5888,6.301421284607551
Nfatc3.2,252051,269.74856253509137
Nfatc3.3,2648,2.8339272353330154
Nfatc3.7,74,0.07919585174269
Nfatc3.8,1,0.0010702142127390541
Rpa3.1,43,0.04601921114777932
Rpa3.2,2093,2.2399583472628404
Rpa3.3,555,0.593968888070175
Rpa3.4,1564,1.6738150287238807
Runx3,62,0.06635328118982135
Runx3.2,0,0.0
Runx3.3,4110,4.398580414357512
Satb1.1,646,0.691358381429429
Satb1.2,43821,46.89785701643808
Satb1.3,73571,78.73672984542495
Scmh1.1,3022,3.2341873508974213
Scmh1.2,12192,13.048051681714547
Scmh1.3,13695,14.656583643461346
Scml2.1,3281,3.5113728319968365
Scml2.2,19633,21.011515638705852
Scml2.3,7698,8.23850900966524
Scml2.4,13429,14.371906662872757
Scml4.1,22005,23.550063751322888
Scml4.2,550,0.5886178170064797
Scml4.3,730,0.7812563752995094
Setd1a.1,0,0.0
Setd1a.2,21922,23.461235971665545
Setd1a.3,7026,7.5193250587045934
Setd1a.4,2120,2.268854131006795
Setd2.1,1352,1.4469296156232012
Setd2.2,13645,14.603072932824393
Setd2.3,48246,51.6335549078084
Setd2.4,71735,76.77181655083605
Setd3.1,8337,8.922375891605494
Setd3.2,619,0.6624625976854746
Setd3.3,4499,4.814893743113004
Setd4.1,0,0.0
Setd4.2,4747,5.08030686787229
Setd4.3,234,0.2504301257809387
Setd4.4,1241,1.3281358380091661
Setd5.1,0,0.0
Setd5.2,300626,321.7342179188909
Setd5.3,0,0.0
Setd5.4,128860,137.90780345355452
Setd7.1,6864,7.345950356240866
Setd7.2,934,0.9995800746982765
Setd8.1,4587,4.909072593834042
Setd8.2,3373,3.6098325395688295
Setd8.3,11370,12.168335598843045
Setd8.4,3091,3.3080321315764163
Setdb1.1,70402,75.34522100525488
Setdb1.2,84429,90.35711576734559
Setdb1.3,14138,15.130688539704746
Setdb1.4,7867,8.419375211618137
Setdb2.1,192,0.2054811288458984
Setdb2.2,42158,45.11809078065304
Setdb2.3,2526,2.7033611013788503
Setdb2.4,2716,2.9067018017992705
Setmar.1,17050,18.247152327200872
Setmar.2,73172,78.30971437454207
Setmar.3,1049,1.1226547091632677
Setmar.4,14715,15.74820214045518
Sfmbt1.1,28241,30.223919581963624
Sfmbt1.2,13,0.013912784765607703
Sfmbt1.3,17256,18.467616455025116
Sfmbt1.4,22325,23.892532299399384
Sfmbt2.1,0,0.0
Sfmbt2.2,43263,46.3006774857297
Sfmbt2.3,2678,2.8660336617151874
Sgk1.1,12541,13.421556441960478
Sin3a.1,1529,1.6363575312780139
Sin3a.2,115404,123.5070010069378
Sin3a.3,261,0.2793259095248931
Sin3a.4,1260,1.3484699080512081
Sin3b.1,57,0.06100221012612608
Sin3b.2,4554,4.873755524813652
Sin3b.3,630,0.6742349540256041
Sin3b.4,83,0.08882777965734148
Sirt1.1,18584,19.88886092954258
Sirt1.2,94141,100.75103620146729
Sirt1.3,19021,20.356544540509546
Sirt1.4,5756,6.160153008525996
Sirt3.1,7394,7.913163888992566
Sirt3.2,386,0.41310268611727485
Sirt3.3,13273,14.204953245685466
Sirt3.4,9991,10.692510199475889
Sirt4.1,12,0.01284257055286865
Sirt4.2,3201,3.425755694977712
Sirt4.3,7249,7.757982828145403
Sirt4.4,6881,7.364143997857431
Sirt5.1,4094,4.381456986953688
Sirt5.2,2228,2.3844372659826125
Sirt5.3,294,0.3146429785452819
Sirt5.4,11,0.011772356340129592
Sirt6.1,2451,2.6230950354234213
Sirt6.2,1795,1.9210345118666021
Sirt6.3,0,0.0
Sirt6.4,1403,1.5015105404728928
Sirt7.1,15825,16.936139916595533
Sirt7.2,7418,7.938849030098304
Sirt7.3,1110,1.18793777614035
Sirt7.4,21581,23.096292925121524
Smarca1.1,27072,28.972839167271673
Smarca1.2,25712,27.51734783794656
Smarca1.3,2550,2.729046242484588
Smarca1.4,5171,5.534077694073648
Smarca2.1,2808,3.005161509371264
Smarca2.2,7934,8.491079563871654
Smarca2.3,1280,1.3698741923059892
Smarca4.1,2925,3.130376572261733
Smarca4.2,635,0.6795860250892993
Smarca4.3,5303,5.675345970155203
Smarca4.4,1674,1.7915385921251765
Smarca5.1,23487,25.136121214602163
Smarca5.2,56,0.059931995913387034
Smarca5.3,1327,1.420174260304725
Smarca5.4,26356,28.20656579095051
Smarcc1.1,1899,2.0323367899914637
Smarcc1.2,9771,10.457063072673296
Smarcc1.3,18356,19.644852089038075
Smarcc2.1,0,0.0
Smarcc2.2,152,0.1626725603363362
Smarcc2.3,1021,1.0926887112065742
Smarcc2.4,79582,85.16978747819941
Smarcd1.1,28816,30.839292754288582
Smarcd1.2,59887,64.09191855830373
Smarcd1.3,8791,9.408253144189024
Smarcd1.4,19544,20.916266573772077
Smarcd2.1,440,0.47089425360518383
Smarcd2.2,265,0.28360676637584936
Smarcd2.3,3518,3.765013600415992
Smarcd3.1,5744,6.147310437973127
Smarcd3.2,6352,6.798000679318471
Smarcd3.3,7502,8.028747023968384
Smarcd3.4,12493,13.370186159749002
Smarce1.1,429,0.45912189726505415
Smarce1.2,5786,6.192259434908167
Smarce1.3,5657,6.05420180146483
Smarce1.4,13931,14.909154197667762
Smyd1.1,7531,8.059783236137816
Smyd1.2,1413,1.5122126826002833
Smyd1.3,12335,13.20109231413623
Smyd2.1,1825,1.9531409382487739
Smyd2.2,5468,5.851931315257149
Smyd2.3,1296,1.3869976197098142
Smyd2.4,34,0.036387283233127836
Smyd3.1,6656,7.123345799991144
Smyd3.2,14267,15.268746173148084
Smyd3.3,14,0.014982998978346759
Smyd3.4,692,0.7405882352154254
Smyd4.1,103434,110.69653688045133
Smyd4.2,31910,34.15053552850321
Smyd4.3,1814,1.9413685819086441
Smyd4.4,6572,7.033447806121062
Smyd5.1,9596,10.269775585443963
Smyd5.2,2076,2.2217647056462764
Smyd5.3,173,0.18514705880385635
Smyd5.4,251,0.2686237673975026
Sp100.1,390950,418.4002464703332
Sp100.2,4491,4.806332029411092
Sp100.3,8718,9.330127506659073
Sp100.4,1829,1.95742179509973
Sp110.1,27513,29.444803635089592
Sp110.2,1877,2.0087920773112042
Sp110.3,6010,6.431987418561715
Sp110.4,5567,5.9578825223183145
Sp140.1,394218,421.8977065175644
Sp140.2,3006,3.2170639234935967
Sp140.3,10854,11.616105065069693
Sp140.4,2569,2.7493803125266303
Ssrp1.1,1758,1.881436585995257
Ssrp1.2,11363,12.160844099353872
Ssrp1.3,1341,1.4351572592830717
Ssrp1.4,4215,4.510952906695112
Supt16h.1,13188,14.113985037602646
Supt16h.2,1613,1.726255525148094
Supt16h.3,186,0.19905984356946405
Supt16h.4,335925,359.5117094143667
Suv39h1.1,38644,41.357358037088005
Suv39h1.2,18233,19.513215740871175
Suv39h1.3,12354,13.221426384178274
Suv39h1.4,30426,32.56233763679846
Suv39h2.1,60427,64.66983423318281
Suv39h2.2,7617,8.151821658433375
Suv39h2.3,39716,42.50462767314427
Suv39h2.4,10379,11.107753314018643
Suv420h1.1,1557,1.6663235292347074
Suv420h1.2,10618,11.363534510863275
Suv420h1.3,12218,13.075877251245764
Suv420h1.4,10640,11.387079223543534
Suv420h2.1,1850,1.9798962935672502
Suv420h2.2,265,0.28360676637584936
Suv420h2.3,497,0.5318964637313099
Suv420h2.4,758,0.8112223732562029
Suz12.1,7665,8.203191940644848
Suz12.2,2269,2.4283160487049136
Suz12.3,11475,12.280708091180646
Suz12.4,2371,2.537477898404297
Taf1.1,0,0.0
Taf1.2,191918,205.39337128045378
Taf1.3,7426,7.947410743800216
Taf1.4,2,0.0021404284254781082
Taf3.1,30588,32.735712339262186
Taf3.2,10,0.01070214212739054
Taf3.3,11979,12.820096054401128
Taf3.4,22100,23.651734101533094
Tbx21,3409,3.6483602512274356
Tbx21.3,7282,7.793299897165792
Tbx21.4,2610,2.7932590952489313
Tcea1.1,1741,1.863242944378693
Tcea1.2,1248,1.3356273374983394
Tcea1.3,11956,12.79548112750813
Tcea1.4,8244,8.822845969820762
Tdg.1,505,0.5404581774332223
Tdg.2,2698,2.887437945969968
Tdg.3,13605,14.560264364314833
Tdg.4,664,0.7106222372587319
Tet1.1,16293,17.437000168157407
Tet1.2,758,0.8112223732562029
Tet1.3,2404,2.572794967424686
Tet1.4,4597,4.919774735961432
Tet2.1,3,0.0032106426382171624
Tet2.2,1993,2.132936925988935
Tet2.3,141346,151.27049811381434
Tet2.4,4706,5.036428085149989
Tet3.1,2217,2.372664909642483
Tet3.3,1555,1.6641831008092292
Tet3.4,6178,6.6117834063018766
Trim24.1,8001,8.562783916125172
Trim24.2,30500,32.64153348854115
Trim24.3,78448,83.95616456095331
Trim24.4,187258,200.40617304908977
Trim28.1,7505,8.031957666606601
Trim28.2,34810,37.25415674544647
Trim28.3,11208,11.994960896379318
Trim28.4,59,0.06314263855160418
Trim33.1,25515,27.306515638036966
Trim33.2,13400,14.340870450703324
Trim33.3,34722,37.159977894725436
Trim33.4,29745,31.833521757923165
Trim66.1,15023,16.07782811797881
Trim66.3,1984,2.1233049980742833
Trim66.4,1021,1.0926887112065742
Ube2a.1,69767,74.66563498016558
Ube2a.2,8511,9.10859316462209
Ube2b.1,102855,110.07688285127541
Ube2b.2,505,0.5404581774332223
Ube2b.3,51944,55.59120706651743
Ube2b.4,87655,93.80962681764177
Ube2e1.1,1742,1.864313158591432
Ube2e1.3,69712,74.60677319846494
Ube2e1.4,62,0.06635328118982135
Ube2i.1,2569,2.7493803125266303
Ube2i.2,2480,2.6541312475928542
Ube2i.3,1949,2.0858475006284163
Ube2i.4,17863,19.117236482157722
Uhrf1.1,44443,47.56353025676177
Uhrf1.2,6499,6.955322168591112
Uhrf1.3,12829,13.729778135229324
Uhrf1.4,3233,3.460002549785362
Usp22.1,9303,9.95620282111142
Usp22.2,26081,27.912256882447267
Usp22.3,18614,19.920967355924752
Usp22.4,3015,3.226695851408248
Usp27x.1,83578,89.44636347230468
Usp27x.2,7364,7.881057462610395
Usp27x.3,9536,10.20556273267962
Usp27x.4,39572,42.350516826509846
Usp51.1,42011,44.96076929138041
Usp51.2,24938,26.689002037286535
Usp51.3,24457,26.174229000959045
Usp51.4,3648,3.9041414480720693
Wbp7.1,621,0.6646030261109527
Wbp7.2,7765,8.310213361918755
Wbp7.3,423,0.4527006119886199
Wbp7.4,4926,5.2718752119525805
Wdr5.1,5591,5.983567663424051
Wdr5.2,61,0.0652830669770823
Wdr5.3,147,0.15732148927264095
Wdr5.4,1807,1.9338770824194706
Wdr82.1,0,0.0
Wdr82.2,95514,102.220440315558
Wdr82.3,21968,23.51046582545154
Wdr82.4,10940,11.708143487365252
Whsc1.1,10934,11.701722202088817
Whsc1.2,1549,1.6577618155327947
Whsc1.3,13785,14.75290292260786
Whsc1.4,30091,32.20381587553087
Whsc1l1.2,42818,45.82443216106082
Whsc1l1.3,10699,11.450221862095141
Whsc1l1.4,97871,104.74293521498396
Zmynd11.1,10107,10.81665504815362
Zmynd11.2,30219,32.34080329476147
Zmynd11.4,36596,39.16555932939842
Zmynd8.1,2416,2.5856375379775547
Zmynd8.2,60,0.06421285276434324
Zmynd8.3,8668,9.276616796022122
Zmynd8.4,2,0.0021404284254781082
