shRNA,count,adjPctg
Bcl6,70087,81.92368512893644
Bcl6.2,75973,88.80374577740076
Bcl6.3,9987,11.673660498846978
CD4.1,3013,3.5218523163138022
CD4.2,4977,5.817543637004246
CD4.3,16153,18.881009115637852
CD4.4,166361,194.45697749561248
CDK9.1,22240,25.996015769936598
CDK9.2,76,0.08883530568863225
CDK9.3,22705,26.539547574478885
Ccnt1,49561,57.931139279398735
Ccnt1.2,80712,94.34309464132745
Ccnt1.3,33800,39.50833331941803
Ccnt1.4,3509,4.101619574492244
Cd14,39951,46.69814865219141
Cd14.2,11660,13.629206109598053
Cd19,11656,13.62453056719339
Cd19.3,5193,6.070022926856149
Cd19.4,3027,3.538216714730129
Fosb,5,0.005844428005831069
Fosb.2,346,0.40443441800351
Hes1,349,0.40794107480700864
Hes1.2,15918,18.60632099936379
Hes1.3,13,0.01519551281516078
Id2,402,0.469892011668818
Id2.2,62,0.07247090727230526
Id2.3,57300,66.97714494682405
Id2.4,13669,15.977497282340979
Id2.5,3,0.003506656803498642
Id3,13041,15.243437124808596
Id3.2,9376,10.959471396534422
Id3.3,24298,28.401582337136663
Id3.4,574,0.6709403350694068
Id3.5,22,0.025715483225656706
Klf12,5744,6.7140788930987325
Klf12.4,42,0.04909319524898098
Klf12.5,36351,42.490160487993045
Klf2,309,0.3611856507603601
Klf2.2,64,0.0748086784746377
Klf2.3,0,0.0
Klf2.4,3829,4.475662966865433
Klf2.5,1,0.001168885601166214
Klf2.6,953,1.1139479779114019
Klf2.7,5,0.005844428005831069
Ms4a1,71085,83.09023295890032
Ms4a1.2,6797,7.944915431126755
Nfatc3.2,158814,185.6353978636111
Nfatc3.3,493,0.5762606013749435
Nfatc3.7,185,0.21624383621574955
Nfatc3.8,0,0.0
Rpa3.1,26,0.03039102563032156
Rpa3.2,1912,2.2349092694298007
Rpa3.3,1163,1.3594139541563068
Rpa3.4,13397,15.659560398823768
Runx3,291,0.34014570993936827
Runx3.2,0,0.0
Runx3.3,13090,15.30071251926574
Satb1.1,1722,2.0128210052082203
Satb1.2,44164,51.62266368990466
Satb1.3,39698,46.40242059509636
Scmh1.1,3029,3.5405544859324616
Scmh1.2,7418,8.670793389450974
Scmh1.3,29973,35.03500812375493
Scml2.1,1985,2.3202379183149344
Scml2.2,29616,34.61771596413859
Scml2.3,6407,7.489050046671933
Scml2.4,5958,6.964220411748303
Scml4.1,8450,9.877083329854507
Scml4.2,4940,5.774294869761096
Scml4.3,966,1.1291434907265625
Setd1a.1,0,0.0
Setd1a.2,22925,26.79670240673545
Setd1a.3,2052,2.3985532535930707
Setd1a.4,5922,6.922140530106319
Setd2.1,3149,3.6808207580724077
Setd2.2,23023,26.911253195649742
Setd2.3,37782,44.16283578326189
Setd2.4,54298,63.46815037212308
Setd3.1,8469,9.899292156276665
Setd3.2,455,0.5318429485306273
Setd3.3,19920,23.284201175230983
Setd4.1,0,0.0
Setd4.2,10063,11.76249580453561
Setd4.3,1316,1.5382534511347374
Setd4.4,9956,11.637425045210826
Setd5.1,0,0.0
Setd5.2,272831,318.9082274517793
Setd5.3,0,0.0
Setd5.4,118245,138.21487790989895
Setd7.1,6670,7.796466959778647
Setd7.2,769,0.8988730272968185
Setd8.1,172,0.20104832340058879
Setd8.2,3346,3.911091221502151
Setd8.3,4254,4.972439347361074
Setd8.4,976,1.1408323467382249
Setdb1.1,71905,84.0487191518566
Setdb1.2,141457,165.3470504841691
Setdb1.3,14712,17.196644964357336
Setdb1.4,2069,2.418424308812897
Setdb2.1,2330,2.723503450717278
Setdb2.2,11373,13.29373594206335
Setdb2.3,6228,7.279819524063179
Setdb2.4,2180,2.5481706105423463
Setmar.1,13693,16.005550536768965
Setmar.2,51670,60.39631901225827
Setmar.3,1292,1.5102001967067482
Setmar.4,7848,9.173414197952447
Sfmbt1.1,12234,14.300146444667458
Sfmbt1.2,35,0.04091099604081748
Sfmbt1.3,14781,17.27729807083781
Sfmbt1.4,25703,30.043866606775193
Sfmbt2.1,0,0.0
Sfmbt2.2,4663,5.450513558238055
Sfmbt2.3,132,0.15429289935394022
Sgk1.1,7593,8.875348369655063
Sin3a.1,478,0.5587273173574502
Sin3a.2,110018,128.59845606910451
Sin3a.3,166,0.19403500979359153
Sin3a.4,1196,1.3979871789947917
Sin3b.1,372,0.4348254436338315
Sin3b.2,909,1.0625170114600884
Sin3b.3,977,1.1420012323393909
Sin3b.4,486,0.5680784021667799
Sirt1.1,26051,30.45063879598104
Sirt1.2,79828,93.30979976989651
Sirt1.3,8307,9.70993268888774
Sirt1.4,6493,7.589574208372227
Sirt3.1,796,0.9304329385283062
Sirt3.2,30,0.035066568034986416
Sirt3.3,14372,16.799223859960822
Sirt3.4,13348,15.602285004366621
Sirt4.1,177,0.20689275140641986
Sirt4.2,7810,9.12899654510813
Sirt4.3,33,0.038573224838485055
Sirt4.4,4250,4.967763804956409
Sirt5.1,5777,6.752652117937217
Sirt5.2,2739,3.20157766159426
Sirt5.3,204,0.2384526626379076
Sirt5.4,2073,2.4230998512175614
Sirt6.1,2447,2.8602630660537254
Sirt6.2,1259,1.4716269718682633
Sirt6.3,2,0.002337771202332428
Sirt6.4,6021,7.037860204621774
Sirt7.1,25896,30.269461527800278
Sirt7.2,5344,6.246524652632248
Sirt7.3,8157,9.534599848712807
Sirt7.4,6369,7.444632393827616
Smarca1.1,19790,23.132246047079374
Smarca1.2,35387,41.36335476846881
Smarca1.3,6371,7.446970165029949
Smarca1.4,2246,2.6253170602193165
Smarca2.1,539,0.6300293390285893
Smarca2.2,12187,14.24520882141265
Smarca2.3,3699,4.323707838713825
Smarca4.1,3266,3.8175803734088545
Smarca4.2,2388,2.791298815584919
Smarca4.3,7564,8.841450687221243
Smarca4.4,1587,1.8550214490507817
Smarca5.1,18253,21.335668878086903
Smarca5.2,180,0.2103994082099185
Smarca5.3,624,0.7293846151277175
Smarca5.4,19931,23.29705891684381
Smarcc1.1,9659,11.290266021664458
Smarcc1.2,9901,11.573136337146684
Smarcc1.3,14930,17.451462025411573
Smarcc2.1,0,0.0
Smarcc2.2,1627,1.9017768730974298
Smarcc2.3,1975,2.3085490623032725
Smarcc2.4,89740,104.89579384865603
Smarcd1.1,27179,31.769141754096523
Smarcd1.2,64794,75.73677364196365
Smarcd1.3,2738,3.2004087759930937
Smarcd1.4,26434,30.8983219812277
Smarcd2.1,8571,10.01851848759562
Smarcd2.2,3988,4.661515777450861
Smarcd2.3,5934,6.936167157320313
Smarcd3.1,955,1.1162857491137341
Smarcd3.2,3432,4.011615383202446
Smarcd3.3,5570,6.510692798495811
Smarcd3.4,1914,2.2372470406321336
Smarce1.1,2160,2.524792898519022
Smarce1.2,6178,7.221375244004869
Smarce1.3,13581,15.87463534943835
Smarce1.4,5770,6.744469918729054
Smyd1.1,5190,6.0665162700526505
Smyd1.2,2006,2.3447845159394247
Smyd1.3,24219,28.30924037464453
Smyd2.1,3702,4.327214495517324
Smyd2.2,6571,7.680747285263191
Smyd2.3,628,0.7340601575323823
Smyd2.4,276,0.322612425921875
Smyd3.1,986,1.152521202749887
Smyd3.2,557,0.6510692798495811
Smyd3.3,1,0.001168885601166214
Smyd3.4,2817,3.2927507384852244
Smyd4.1,105306,123.0906671164093
Smyd4.2,36426,42.5778269080805
Smyd4.3,3954,4.621773667011209
Smyd4.4,14647,17.120667400281533
Smyd5.1,13817,16.150492351313574
Smyd5.2,275,0.3214435403207088
Smyd5.3,7586,8.867166170446898
Smyd5.4,2068,2.4172554232117305
Sp100.1,427325,499.49403951835234
Sp100.2,6782,7.927382147109263
Sp100.3,5074,5.930925540317369
Sp100.4,5069,5.925081112311538
Sp110.1,23418,27.372963008110396
Sp110.2,1760,2.0572386580525364
Sp110.3,3010,3.518345659510304
Sp110.4,4111,4.805288706394305
Sp140.1,139971,163.61008648083612
Sp140.2,2398,2.802987671596581
Sp140.3,23026,26.914759852453237
Sp140.4,1469,1.7170929481131683
Ssrp1.1,2317,2.7083079379021173
Ssrp1.2,3692,4.315525639505662
Ssrp1.3,1023,1.1957699699930369
Ssrp1.4,5084,5.942614396329032
Supt16h.1,5386,6.2956178478812275
Supt16h.2,1456,1.7018974352980072
Supt16h.3,759,0.8871841712851565
Supt16h.4,108047,126.29458254920591
Suv39h1.1,5359,6.26405793664974
Suv39h1.2,44865,52.44205249632218
Suv39h1.3,6060,7.083446743067256
Suv39h1.4,26055,30.455314338385705
Suv39h2.1,33954,39.68834170199763
Suv39h2.2,14936,17.45847533901857
Suv39h2.3,34269,40.056540666364974
Suv39h2.4,4788,5.596624258383831
Suv420h1.1,413,0.4827497532816463
Suv420h1.2,18409,21.518015031868835
Suv420h1.3,6421,7.50541444508826
Suv420h1.4,2746,3.209759860802423
Suv420h2.1,3258,3.808229288599525
Suv420h2.2,609,0.7118513311102243
Suv420h2.3,3013,3.5218523163138022
Suv420h2.4,32,0.03740433923731885
Suz12.1,3123,3.650429732442086
Suz12.2,5648,6.6018658753867765
Suz12.3,21929,25.632492347973905
Suz12.4,748,0.8743264296723279
Taf1.1,0,0.0
Taf1.2,202100,236.23177999569182
Taf1.3,5028,5.877156802663724
Taf1.4,2015,2.355304486349921
Taf3.1,43840,51.24394475512682
Taf3.2,9,0.010519970410495924
Taf3.3,9704,11.342865873716939
Taf3.4,8119,9.490182195868492
Tbx21,2084,2.43595759283039
Tbx21.3,5290,6.1834048301692714
Tbx21.4,7591,8.873010598452728
Tcea1.1,2303,2.691943539485791
Tcea1.2,1339,1.5651378199615604
Tcea1.3,20810,24.324509360268912
Tcea1.4,19231,22.47883899602746
Tdg.1,1377,1.6095554728058765
Tdg.2,3263,3.814073716605356
Tdg.3,5055,5.9087167138952115
Tdg.4,672,0.7854911239836957
Tet1.1,3847,4.496702907686425
Tet1.2,716,0.8369220904350091
Tet1.3,3951,4.618267010207711
Tet1.4,2082,2.4336198216280573
Tet2.1,0,0.0
Tet2.2,26505,30.9813128589105
Tet2.3,113448,132.60773368110463
Tet2.4,9485,11.086879927061538
Tet3.1,2766,3.2331375728257474
Tet3.3,631,0.7375668143358809
Tet3.4,2894,3.382754929775023
Trim24.1,1141,1.33369847093065
Trim24.2,26096,30.50323864803352
Trim24.3,55094,64.39858331065139
Trim24.4,47641,55.6868789251596
Trim28.1,2838,3.3172973361097147
Trim28.2,42783,50.00843267469413
Trim28.3,22034,25.75522533609636
Trim28.4,1177,1.3757783525726337
Trim33.1,9736,11.380270212954258
Trim33.2,7565,8.842619572822407
Trim33.3,8576,10.02436291560145
Trim33.4,20377,23.81838189496394
Trim66.1,6836,7.990501969572237
Trim66.3,4031,4.711777858301008
Trim66.4,2315,2.7059701666997853
Ube2a.1,60273,70.45224183909122
Ube2a.2,21713,25.380013058122
Ube2b.1,55185,64.50495190035751
Ube2b.2,408,0.4769053252758152
Ube2b.3,23061,26.95567084849406
Ube2b.4,82750,96.72528349650419
Ube2e1.1,1608,1.879568046675272
Ube2e1.3,25935,30.315048066245758
Ube2e1.4,26,0.03039102563032156
Ube2i.1,541,0.6323671102309217
Ube2i.2,1627,1.9017768730974298
Ube2i.3,2997,3.503150146695143
Ube2i.4,14313,16.73025960949202
Uhrf1.1,15636,18.27669525983492
Uhrf1.2,5478,6.40315532318852
Uhrf1.3,7020,8.205576920186822
Uhrf1.4,40,0.04675542404664855
Usp22.1,19710,23.038735198986075
Usp22.2,31387,36.68781236380396
Usp22.3,10708,12.516427017287818
Usp22.4,5616,6.564461536149457
Usp27x.1,82259,96.1513606663316
Usp27x.2,12435,14.535092450501867
Usp27x.3,3575,4.178766024169215
Usp27x.4,21881,25.576385839117926
Usp51.1,23631,27.6219356411588
Usp51.2,24265,28.36300911229818
Usp51.3,33707,39.39962695850957
Usp51.4,4043,4.7258044855150025
Wbp7.1,1117,1.305645216502661
Wbp7.2,996,1.1642100587615491
Wbp7.3,711,0.8310776624291781
Wbp7.4,14440,16.878708080840127
Wdr5.1,4540,5.3067406292946115
Wdr5.2,90,0.10519970410495925
Wdr5.3,571,0.667433678265908
Wdr5.4,6997,8.17869255136
Wdr82.1,0,0.0
Wdr82.2,79477,92.89952092388718
Wdr82.3,3105,3.6293897916210938
Wdr82.4,6163,7.203841959987376
Whsc1.1,5586,6.529394968114471
Whsc1.2,807,0.9432906801411345
Whsc1.3,4992,5.83507692102174
Whsc1.4,34463,40.28330447299123
Whsc1l1.2,40840,47.737287951628176
Whsc1l1.3,4874,5.697148420084127
Whsc1l1.4,82584,96.5312484867106
Zmynd11.1,10203,11.926139788698881
Zmynd11.2,4657,5.443500244631058
Zmynd11.4,25959,30.343101320673746
Zmynd8.1,2019,2.3599800287545856
Zmynd8.2,3520,4.114477316105073
Zmynd8.3,7885,9.216662965195596
Zmynd8.4,133,0.15546178495510646
