shRNA,count,adjPctg
Actb,6,0.006497381014002939
Actl6a,293,0.31728877285047685
Actl6b.1,1115,1.2074299717688795
Actl6b.2,7375,7.9863641630452795
Actl6b.3,2446,2.6487656600418648
Actl6b.4,27212,29.46778869217466
Aff1.1,5857,6.3425267665025356
Aff1.2,536,0.5804327039175958
Aff1.3,27072,29.31618313518126
Aff1.4,5820,6.302459583582851
Aff4.1,61,0.06605670697569654
Aff4.2,11115,12.036398328440445
Aff4.3,16644,18.023734932844153
Aff4.4,26941,29.17432364970886
Arid1a.1,8,0.008663174685337251
Arid1a.2,0,0.0
Arid1b.1,0,0.0
Arid1b.2,0,0.0
Arid1b.3,34,0.03681849241268332
Arid2.1,27157,29.40822936621297
Arid2.2,54847,59.39364274583654
Arid2.3,16,0.017326349370674503
Arid2.4,12787,13.84700183767593
Ash1l.1,42436,45.95381011837145
Ash1l.2,13108,14.194611721925089
Ash1l.3,2409,2.60869847712218
Ash1l.4,15965,17.288447981426152
Ash2l.1,36050,39.03843092580099
Ash2l.2,8075,8.74439194801229
Ash2l.3,1690,1.8300956522774945
Ash2l.4,45,0.04873035760502204
Asxl1.1,2575,2.7884593518429277
Asxl1.2,15286,16.553161030008155
Asxl1.3,259,0.28047028043779354
Asxl1.4,30120,32.616852690294756
Asxl2.1,26270,28.4476998729762
Asxl2.2,9512,10.300514700865993
Asxl2.3,9350,10.125085413487913
Asxl3.2,44357,48.03405493968806
Asxl3.3,47489,51.425687828997596
Asxl3.4,22225,24.067382172702555
Atad2.1,4857,5.259629930835379
Atad2.2,21163,22.917345733224032
Atad2.3,14116,15.286171732277582
Atad2.4,19837,21.481424529129388
Atad2b.1,32095,34.755573940737385
Atad2b.2,8518,9.22411524621284
Atad2b.3,31688,34.314834928620854
Atad2b.4,39544,42.82207246962204
Atm.1,16988,18.396251444313656
Atm.2,16426,17.78766342266871
Atm.3,30943,33.50807678604882
Atm.4,13642,14.772878632171349
Atr.1,9045,9.79480187860943
Atr.2,35873,38.84675818588791
Atr.3,44940,48.66538379488201
Atr.4,26733,28.949081107890095
Atrx.1,1057,1.1446219553001844
Atrx.2,2987,3.2346128481377967
Atrx.3,50401,54.57908341446036
Atrx.4,7978,8.639350954952574
Aurkb.1,53218,57.62960380053474
Aurkb.2,151,0.1635174221857406
Aurkb.3,4167,4.51243111422504
Aurkb.4,1183,1.281066956594246
Baz1a.1,1325,1.4348383072589823
Baz1a.3,0,0.0
Baz1a.4,31222,33.810205003199954
Baz1b.1,79013,85.56292767656902
Baz1b.3,24818,26.87533366758749
Baz1b.4,1178,1.2756524724159104
Baz2a.1,10895,11.79816102459367
Baz2a.3,0,0.0
Baz2a.4,392,0.42449555958152535
Baz2b.2,35064,37.97069464583318
Baz2b.3,3520,3.811796861548391
Baz2b.4,20800,22.524254181876856
Bcl6,79410,85.9928377203289
Bcl6.2,54676,59.20846738693744
Bcl6.3,453,0.49055226655722195
Bmi1.1,41535,44.97812006943534
Bmi1.2,4168,4.513514011060709
Bmi1.3,10537,11.410483957424828
Bmi1.4,80367,87.02916999206236
Bop1.1,6192,6.705297206451033
Bop1.2,8458,9.159141436072808
Bop1.3,3083,3.338570944361843
Bop1.4,20,0.02165793671334313
Bptf.1,3155,3.416539516529879
Bptf.2,1195,1.294061718622252
Bptf.3,4498,4.8708699668308695
Bptf.4,4100,4.439877026235341
Brd1.1,10620,11.500364394785201
Brd1.3,545,0.5901787754386003
Brd1.4,3,0.0032486905070014697
Brd2.1,245,0.2653097247384534
Brd2.2,737,0.7980949678866943
Brd2.3,450,0.4873035760502204
Brd2.4,10931,11.837145310677688
Brd3.1,6070,6.57318379249964
Brd3.2,93380,101.12090651459907
Brd3.3,3834,4.1518264679478785
Brd3.4,152,0.1646003190214078
Brd4.1,1375,1.4889831490423402
Brd4.2,3389,3.6699373760759935
Brd4.3,752,0.8143384204217017
Brd4.4,21547,23.333178118120223
Brd7.1,2309,2.500408793555464
Brd7.2,0,0.0
Brd7.3,21,0.022740833549010287
Brd8.1,10022,10.852792087056242
Brd8.2,14336,15.524409036124354
Brd8.3,5247,5.68195969674557
Brd8.4,23575,25.529292900853214
