shRNA,count,adjPctg
Bcl6,27018,211.968496184216
Bcl6.2,12082,94.78878417712997
Bcl6.3,25905,203.23650505781754
CD4.1,36366,285.30780710027386
CD4.2,65,0.50995455814546
CD4.3,2916,22.877346023879408
CD4.4,17667,138.60564890393604
CDK9.2,14025,110.03250273830886
CDK9.3,56746,445.1981747157273
Ccnt1,49301,386.7887641712204
Ccnt1.3,16508,129.51276685946544
Ccnt1.4,138700,1088.1645725350047
Cd14,7769,60.951337880493526
Cd14.2,2056,16.130254946877933
Cd19,4216,33.0764371867886
Cd19.3,8385,65.78413800076434
Cd19.4,9874,77.46602010966573
Fosb,462,3.6246000902031157
Fosb.2,544,4.267927378940466
Hes1,948,7.4374910941830175
Hes1.2,5761,45.19766476116915
Hes1.3,3267,25.63110063786489
Id2,0,0.0
Id2.2,1194,9.367472960395066
Id2.3,1792,14.059054895333297
Id2.4,2346,18.405436821680755
Id2.5,566,4.440527383235851
Id3,72852,571.5570687694316
Id3.2,21872,171.59578608857694
Id3.3,20785,163.0677767854367
Id3.4,8447,66.2705561946877
Id3.5,135,1.059136389994417
Jmjd5.1,2594,20.351109597374204
Jmjd5.2,2619,20.54724596589169
Jmjd5.3,60032,470.97833899366543
Jmjd5.4,30889,242.33825148546333
Jmjd6.1,8953,70.24035629348158
Jmjd6.2,83241,653.0634980705576
Jmjd6.3,12038,94.44358416853919
Jmjd6.4,1571,12.325209397638734
Jmjd8.1,0,0.0
Jmjd8.2,3,0.023536364222098153
Jmjd8.3,294,2.3065636937656193
Kat2a.1,4,0.03138181896279754
Kat2a.2,0,0.0
Kat2a.3,59966,470.4605389807793
Kat2b.1,2572,20.178509593078818
Kat2b.3,64585,506.6986944280698
Kat2b.4,9429,73.97479275005449
Kat5.1,10069,78.9958837841021
Kat5.3,3375,26.478409749860422
Kat5.4,80855,634.3442430592487
Kdm1a.1,21121,165.70384957831172
Kdm1a.2,24850,194.9595503063797
Kdm1a.4,15275,119.8393211641831
Kdm1b.1,102281,802.4409563334738
Kdm1b.2,18665,146.43541273515405
Kdm1b.3,5497,43.12646470962452
Kdm1b.4,3201,25.11330062497873
Kdm2a.1,4340,34.04927357463533
Kdm2a.2,39805,312.288325953539
Kdm2a.3,15084,118.3408393087095
Kdm2a.4,3153,24.736718797425162
Kdm2b.1,0,0.0
Kdm2b.2,8995,70.56986539259097
Kdm2b.3,1150,9.022272951804293
Kdm2b.4,2879,22.58706419847353
Kdm3a.1,12795,100.38259340724862
Kdm3a.2,20779,163.02070405699254
Kdm3a.3,87360,685.3789261474982
Kdm3a.4,25065,196.64632307563008
Kdm3b.2,12496,98.0368024397795
Kdm3b.3,8817,69.17337444874647
Kdm3b.4,3118,24.462127881500685
Kdm4a.1,47276,370.9017183213041
Kdm4a.2,734,5.758563779673349
Kdm4a.3,46593,365.54327273340647
Kdm4a.4,3637,28.533918891923665
Kdm4b.1,16,0.12552727585119017
Kdm4b.2,0,0.0
Kdm4b.3,1,0.007845454740699385
Kdm4c.2,40874,320.6751170713466
Kdm4c.3,30343,238.05463319704145
Kdm4c.4,2681,21.033664159815054
Kdm4d.1,93843,736.2410092314524
Kdm4d.2,18043,141.55553988643902
Kdm4d.3,2707,21.237645983073236
Kdm4d.4,49279,386.616164166925
Kdm5a.1,84300,661.3718346409582
Kdm5a.3,12670,99.4019115646612
Kdm5a.4,6484,50.86992853869482
Kdm5b.1,183,1.4357182175479875
Kdm5b.2,19876,155.936258426141
Kdm5b.3,47986,376.4719911872007
Kdm5b.4,11107,87.13946580494807
Kdm5c.1,129317,1014.5506707030224
Kdm5c.2,159542,1251.6795402406613
Kdm5c.3,10311,80.89448383135137
Kdm5c.4,8595,67.43168349631121
Kdm5d.1,37250,292.2431890910521
Kdm5d.2,13244,103.90520258582265
Kdm5d.3,35237,276.4502886980242
Kdm5d.4,343,2.690990976059889
Kdm6a.1,16116,126.43734860111128
Kdm6a.2,25611,200.92994136405196
Kdm6a.3,7459,58.51924691087671
Kdm6a.4,12247,96.08328420934536
Kdm6b.1,44,0.34520000859077293
Kdm6b.2,5264,41.29847375504156
Kdm6b.3,5901,46.29602842486707
Kdm6b.4,1524,11.956473024825863
Klf12,117,0.9179182046618279
Klf12.4,95,0.7453182003664416
Klf12.5,1692,13.274509421263359
Klf2,628,4.9269455771592146
Klf2.2,79,0.6197909245152513
Klf2.3,793,6.221445609374612
Klf2.4,5106,40.05889190601106
Klf2.5,1,0.007845454740699385
Klf2.6,1803,14.145354897480992
Klf2.7,31,0.24320909696168092
L3mbtl1.1,1068,8.378945663066943
L3mbtl1.2,7866,61.71234699034136
L3mbtl1.4,72652,569.9879778212917
L3mbtl2.1,7576,59.437165115538534
L3mbtl2.3,5386,42.25561923340689
L3mbtl2.4,2499,19.605791397007764
L3mbtl3.1,17046,133.73362150996172
L3mbtl3.2,9437,74.0375563879801
L3mbtl3.3,13601,106.70602992825233
L3mbtl3.4,35987,282.3343797535488
L3mbtl4.1,14953,117.3130847376779
L3mbtl4.2,33263,260.96336103988364
L3mbtl4.3,6014,47.1825648105661
L3mbtl4.4,5007,39.282191886681815
Mbd1.1,45348,355.77568158123574
Mbd1.2,2001,15.69875493613947
Mbd1.3,2809,22.037882366624572
Mbd1.4,13183,103.42662984664
Mbd2.2,18229,143.0147944682091
Mbd2.3,88137,691.4748444810217
Mbd2.4,5557,43.59719199406648
Mbd3.1,5505,43.18922834755012
Mbd3.2,174618,1369.9576159114451
Mbd3.3,5165,40.52177373571232
Mbd3.4,190,1.4906364007328832
Mbd4.1,124713,978.4301970768423
Mbd4.2,19824,155.5282947796246
Mbd4.3,31419,246.49634249803398
Mbd4.4,19704,154.58684021074066
Mecom.1,3277,25.70955518527188
Mecom.2,5789,45.41733749390874
Mecom.3,9254,72.6018381704321
Mecom.4,2694,21.13565507144414
Mecp2.1,0,0.0
Mecp2.2,3,0.023536364222098153
Mecp2.3,4634,36.35583726840095
Men1.1,6829,53.5766104242361
Men1.3,3540,27.77290978207582
Men1.4,7201,56.495119587776266
Mll1.1,3938,30.895400768874175
Mll1.2,47541,372.9807638275895
Mll1.3,60171,472.0688572026227
Mll1.4,2732,21.433782351590718
Mll2.2,96394,756.2547642749765
Mll2.3,39,0.305972734887276
Mll2.4,18965,148.78904915736385
Mll3.3,16938,132.88631239796618
Mll3.4,14839,116.41870289723819
Mll5.2,36908,289.56004356973295
Mll5.3,15118,118.60758476989331
Mll5.4,30927,242.6363787656099
Morf4l1.3,49142,385.54133686744916
Morf4l1.4,61667,483.805657494709
Ms4a1,24186,189.75016835855533
Ms4a1.2,8454,66.32547437787261
Msl3.1,287,2.2516455105807234
Msl3.2,614,4.817109210789422
Msl3.3,40220,315.54418967092926
Msl3.4,24151,189.47557744263085
Mta1.1,262,2.0555091420632388
Mta1.2,13821,108.4320299712062
Mta1.3,9510,74.61027458405115
Mta1.4,77065,604.6099695919982
Mta2.1,56361,442.17767464055805
Mta2.2,87012,682.6487078977349
Mta2.3,754,5.915472874487336
Mta2.4,25309,198.56061403236075
Mta3.1,142263,1116.1179277761166
Mta3.2,649,5.091700126713901
Mta3.3,3,0.023536364222098153
Mta3.4,7383,57.92299235058357
Mtf2.1,43805,343.6701449163366
Mtf2.2,51955,407.61060105303653
Mtf2.3,5622,44.107146552211944
Mtf2.4,15419,120.96906664684381
Myst1.1,7220,56.64418322784957
Myst1.2,113302,888.9057130307217
Myst1.3,28345,222.37941462512407
Myst1.4,4235,33.2255008268619
Myst2.1,14901,116.90512109116153
Myst2.2,7450,58.448637818210415
Myst2.3,556,4.362072835828858
Myst2.4,373,2.926354618280871
Myst3.1,1852,14.52978217977526
Myst3.2,48036,376.8642639242357
Myst3.3,9972,78.23487467425427
Myst3.4,87,0.6825545624408464
Myst4.1,52766,413.97326484774374
Myst4.3,11549,90.60715680033718
Myst4.4,4912,38.536873686315374
Nap1l1.1,9282,72.8215109031717
Nap1l1.2,4778,37.48558275106166
Nap1l1.3,10313,80.91017474083276
Nap1l1.4,110435,866.4127942891365
Nap1l2.1,75830,594.9208329872343
Nap1l2.2,146,1.1454363921421102
Nap1l2.3,5654,44.35820110391432
Nap1l2.4,55373,434.426365356747
Nap1l3.1,124887,979.7953062017241
Nap1l3.2,32716,256.67189729672106
Nap1l3.3,145040,1137.9047555910388
Nap1l3.4,24540,192.52745933676292
Ncoa1.1,95891,752.3085005404047
Ncoa1.2,63430,497.63719420256194
Ncoa1.3,21142,165.8686041278664
Ncoa1.4,2646,20.759073243890576
Ncoa3.1,6200,48.64181939233618
Ncoa3.2,28401,222.81876009060326
Ncoa3.3,4627,36.30091908521605
Ncoa3.4,18043,141.55553988643902
Ncor1.1,71923,564.2686413153218
Ncor1.3,9690,76.02245643737704
Ncor1.4,79319,622.2936245775345
Ncor2.1,27501,215.7578508239738
Ncor2.2,10060,78.92527469143582
Ncor2.3,6137,48.14755574367212
Ncor2.4,11332,88.90469312160543
Nfatc3.2,39160,307.2280076457879
Nfatc3.3,2521,19.778391401303146
Nfatc3.7,1048,8.222036568252955
Nfatc3.8,13379,104.96433897581707
Nsd1.1,2713,21.28471871151743
Nsd1.2,1137,8.9202820401752
Nsd1.3,231,1.8123000451015578
Nsd1.4,6827,53.5609195147547
Orc1.1,9974,78.25056558373566
Orc1.2,17596,138.04862161734636
Orc1.3,11660,91.47800227655483
Orc1.4,1500,11.768182111049077
Padi1.1,48678,381.90104586776465
Padi1.2,2746,21.543618717960513
Padi1.3,1078,8.457400210473939
Padi1.4,24632,193.24924117290726
Padi2.1,0,0.0
Padi2.2,24,0.18829091377678522
Padi2.3,0,0.0
Padi3,369,2.894972799318073
Padi4.1,3350,26.28227338134294
Padi4.2,6408,50.27367397840165
Padi4.3,14093,110.56599366067643
Padi4.4,9760,76.571638269226
Padi6.1,37400,293.420007302157
Padi6.2,0,0.0
Padi6.3,1888,14.812218550440438
Padi6.4,78455,615.5151516815703
Paf1.1,0,0.0
Paf1.2,1,0.007845454740699385
Paf1.3,2607,20.453100509003296
Parp1.1,21992,172.53724065746087
Parp1.2,5529,43.377519261326896
Parp1.3,117618,922.7666956915803
Parp1.4,2074,16.271473132210524
Parp2.1,153,1.200354575327006
Parp2.2,8,0.06276363792559508
Parp2.3,7,0.05491818318489569
Paxip1.1,13795,108.22804814794802
Paxip1.2,6188,48.5476739354478
Paxip1.3,1302,10.214782072390598
Paxip1.4,69343,544.0273680843175
Pbrm1.1,14623,114.7240846732471
Pbrm1.2,152229,1194.3057297219268
Pbrm1.3,0,0.0
Pbrm1.4,10669,83.70315662852174
Pcgf1.1,17701,138.87239436511982
Pcgf1.2,8334,65.38401980898867
Pcgf1.3,12062,94.63187508231599
Pcgf1.4,5969,46.82951934723463
Pcgf2.2,3221,25.270209719792717
Pcgf2.3,1017,7.978827471291275
Pcgf2.4,3594,28.19656433807359
Pcgf5.1,13146,103.13634802123413
Pcgf5.2,1520,11.925091205863065
Pcgf5.3,2376,18.64080046390174
Pcgf5.4,2970,23.301000579877172
Pcgf6.1,1580,12.395818490305029
Pcgf6.2,27374,214.76147807190497
Pcgf6.4,23348,183.17567728584925
Pcmt1.1,16282,127.73969408806738
Pcmt1.3,30951,242.82466967938666
Pcmt1.4,153553,1204.6931117986126
Phc1.1,80621,632.5084066499251
Phc1.2,59038,463.1799569814103
Phc1.3,2566,20.131436864634622
Phc1.4,7,0.05491818318489569
Phc2.1,0,0.0
Phc2.2,0,0.0
Phc3.1,0,0.0
Phc3.2,2,0.01569090948139877
Phc3.3,1,0.007845454740699385
