shRNA,count,adjPctg
Bcl6.2,11350,8.744292134418426
Bcl6.3,27394,21.104946143635097
CD4.1,132,0.10169573231217904
CD4.2,1118,0.861332035795577
CD4.3,7311,5.632556810108643
CD4.4,32029,24.675853107778657
CDK9.1,55393,42.67599772703435
CDK9.2,292,0.22496328662997184
CDK9.3,25441,19.600311558743538
Ccnt1,23513,18.114937529214135
Ccnt1.3,13100,10.092531009769283
Ccnt1.4,2674,2.060109001536112
Cd14,7128,5.4915695448576685
Cd14.2,2629,2.0254400018842325
Cd19,3625,2.7927805275124924
Cd19.3,11539,8.889901932956318
Cd19.4,12630,9.730432568960769
Fosb,40,0.0308168885794482
Fosb.2,1438,1.1078671444311627
Hes1,1126,0.8674954135114668
Hes1.2,8015,6.174934049106932
Hes1.3,2690,2.072435756967891
Id2,1,0.0007704222144862049
Id2.2,604,0.4653350175496678
Id2.3,13180,10.154164786928181
Id2.4,7328,5.645653987754909
Id2.5,1978,1.5238951402537133
Id3,25216,19.426966560484143
Id3.2,9997,7.70191087821859
Id3.3,24288,18.712014745440946
Id3.4,2049,1.578595117482234
Id3.5,27,0.02080139979112753
Jmjd5.1,2260,1.741154204738823
Jmjd5.2,1219,0.9391446794586837
Jmjd5.3,80804,62.25319661934329
Jmjd5.4,36877,28.410860003607773
Jmjd6.1,10627,8.1872768733449
Jmjd6.2,93984,72.40736140627148
Jmjd6.3,2350,1.8104922040425813
Jmjd6.4,1764,1.3590247863536653
Jmjd8.1,0,0.0
Jmjd8.2,2,0.0015408444289724099
Jmjd8.3,0,0.0
Kat2a.1,3,0.0023112666434586147
Kat2a.2,0,0.0
Kat2a.3,42784,32.96174402457779
Kat2b.1,4210,3.2434775229869226
Kat2b.3,76843,59.20155422776344
Kat2b.4,540,0.4160279958225506
Kat5.1,17620,13.574839419246931
Kat5.3,3786,2.916818504044772
Kat5.4,126880,97.75117057400966
Kdm1a.1,43321,33.37546075375688
Kdm1a.2,26303,20.264415507630645
Kdm1a.3,32249,24.845345994965623
Kdm1a.4,44777,34.4971954980488
