shRNA,count,adjPctg
Actb,1,0.0023765410680555805
Actl6a,81,0.19249982651250203
Actl6b.1,5,0.011882705340277903
Actl6b.2,6136,14.582455993589042
Actl6b.3,629,1.4948443318069604
Actl6b.4,2017,4.793483334268106
Aff1.1,479,1.138363171598623
Aff1.2,95,0.22577140146528016
Aff1.3,4163,9.893540466315383
Aff1.4,2291,5.444655586915335
Aff4.1,2073,4.926569634079218
Aff4.2,8881,21.10606122540161
Aff4.3,4624,10.989125898689005
Aff4.4,2448,5.817772534600062
Arid1a.1,1,0.0023765410680555805
Arid1a.2,0,0.0
Arid1b.1,1110,2.6379605855416943
Arid1b.2,0,0.0
Arid1b.3,2,0.004753082136111161
Arid2.1,7635,18.144891054604358
Arid2.2,29765,70.73774489067436
Arid2.3,9,0.021388869612500225
Arid2.4,68,0.1616047926277795
Ash1l.1,12851,30.540929265582268
Ash1l.2,4114,9.77708995398066
Ash1l.3,2147,5.102433673115332
Ash1l.4,2089,4.964594291168107
Ash2l.1,4953,11.77100791007929
Ash2l.2,1776,4.220736936866711
Ash2l.3,1129,2.6831148658347503
Ash2l.4,128,0.3041972567111143
Asxl1.1,252,0.5988883491500063
Asxl1.2,2047,4.864779566309774
Asxl1.3,0,0.0
Asxl1.4,8558,20.33843846041966
Asxl2.1,17976,42.720702239367114
Asxl2.2,4200,9.981472485833438
Asxl2.3,1415,3.362805611298647
Asxl3.2,27059,64.30682476051595
Asxl3.3,1502,3.5695646842194826
Asxl3.4,20618,48.99952374116996
Atad2.1,4624,10.989125898689005
Atad2.2,2054,4.881415353786163
Atad2.3,17468,41.51341937679488
Atad2.4,5815,13.819586310743201
Atad2b.1,27282,64.83679341869235
Atad2b.2,7161,17.01841058834601
Atad2b.3,8944,21.25578331268912
Atad2b.4,3042,7.229437929025076
Atm.1,778,1.8489489509472417
Atm.2,4715,11.205391135882063
Atm.3,4386,10.423509124491776
Atm.4,3464,8.232338259744532
Atr.1,3874,9.20672009764732
Atr.2,6672,15.856282006066833
Atr.3,13491,32.06191554913784
Atr.4,461,1.0955854323736227
Atrx.1,97,0.23052448360139133
Atrx.2,736,1.7491342260889073
Atrx.3,8541,20.298037262262717
Atrx.4,4781,11.36224284637373
Aurkb.1,3921,9.318417527845932
Aurkb.2,303,0.720091943620841
Aurkb.3,769,1.8275600813347417
Aurkb.4,4458,10.594620081391778
Baz1a.1,839,1.9939179560986322
Baz1a.2,5397,12.82619214429597
Baz1a.3,0,0.0
Baz1a.4,8099,19.247606110182147
Baz1b.1,2261,5.373359354873668
Baz1b.2,20685,49.15875199272969
Baz1b.3,5977,14.204585963768206
Baz1b.4,148,0.35172807807222595
Baz2a.1,3906,9.282769411825099
Baz2a.3,0,0.0
Baz2a.4,1281,3.0443491081791985
Baz2b.1,7958,18.91251381958631
Baz2b.2,5167,12.279587698643185
Baz2b.3,1055,2.5072508267986375
Baz2b.4,2972,7.063080054261185
Bcl6.3,1869,4.44175525619588
Bmi1.1,5163,12.270081534370963
Bmi1.2,203,0.48243783681528285
Bmi1.3,776,1.8441958688111306
Bop1.1,545,1.2952148820902916
Bop1.2,8287,19.694395830976593
Bop1.3,6672,15.856282006066833
Bop1.4,24,0.05703698563333393
Bptf.1,187,0.4444131797263936
Bptf.2,925,2.1983004879514123
Bptf.3,1808,4.29678625104449
Bptf.4,129,0.3065737977791699
Brd1.1,10290,24.454607590291925
Brd1.2,10039,23.858095782209976
Brd1.3,609,1.4473135104458488
Brd1.4,6,0.014259246408333483
Brd2.1,1382,3.2843797560528123
Brd2.2,3611,8.581689796748702
Brd2.3,436,1.0361719056722332
Brd2.4,469,1.1145977609180675
Brd3.1,272,0.646419170511118
Brd3.2,38022,90.36084448960929
Brd3.3,1976,4.696045150477827
Brd3.4,2008,4.772094464655606
Brd4.1,795,1.8893501491041864
Brd4.2,361,0.8579313255680645
Brd4.3,398,0.945863345086121
Brd4.4,1300,3.089503388472255
Brd7.1,201,0.4776847546791717
Brd7.2,0,0.0
Brd7.3,16,0.03802465708888929
Brd8.1,3123,7.421937755537579
Brd8.2,241,0.5727463974013949
Brd8.3,3688,8.764683458988982
Brd8.4,7010,16.65955288706962
Brd9.2,2341,5.563482640318114
Brd9.3,39128,92.98929891087876
Brd9.4,314,0.7462338953694523
Brdt.1,7,0.016635787476389063
Brdt.2,0,0.0
Brdt.3,71,0.1687344158319462
Brpf1.1,1051,2.497744662526415
Brpf1.2,3150,7.486104364375079
Brpf1.3,7937,18.862606457157145
Brpf1.4,674,1.6017886798694612
Brpf3.1,6959,16.538349292598788
Brpf3.2,1,0.0023765410680555805
Brpf3.3,904,2.148393125522245
Brpf3.4,1379,3.2772501328486454
Brwd1.1,6979,16.5858801139599
Brwd1.2,250,0.5941352670138952
Brwd1.3,2127,5.05490285175422
Brwd1.4,717,1.7039799457958513
Brwd3.1,5795,13.77205548938209
Brwd3.2,6423,15.264523280120995
Brwd3.3,148,0.35172807807222595
CD4.1,3886,9.235238590463988
CD4.2,334,0.7937647167305639
CD4.3,1112,2.642713667677806
CD4.4,11116,26.417630512505834
CDK9.2,37,0.08793201951805649
CDK9.3,24193,57.49565805946867
Carm1.1,624,1.4829616264666823
Carm1.2,3365,7.99706069400703
Carm1.3,353,0.83891899702362
Carm1.4,642,1.5257393656916827
Cbx1.1,8168,19.411587443877984
Cbx1.2,3837,9.118788078129263
Cbx1.3,655,1.5566343995764054
Cbx1.4,8870,21.079919273653
Cbx2.1,3187,7.574036383893136
Cbx2.2,5949,14.138042813862647
Cbx2.3,1754,4.168453033369488
Cbx3.2,468,1.1122212198500117
Cbx3.3,14875,35.35104838732676
Cbx3.4,25770,61.24346332379231
Cbx4.1,887,2.1079919273653003
Cbx4.2,3818,9.073633797836207
Cbx4.3,360,0.8555547845000091
Cbx4.4,6096,14.48739435086682
Cbx5.1,3326,7.904375592352861
Cbx5.2,16055,38.15536684763235
Cbx5.3,1,0.0023765410680555805
Cbx5.4,3929,9.337429856390376
Cbx6.1,0,0.0
Cbx6.2,1575,3.7430521821875393
Cbx6.3,15,0.03564811602083371
Cbx6.4,6,0.014259246408333483
Cbx7.1,2014,4.786353711063939
Cbx7.2,21,0.04990736242916719
Cbx7.3,7497,17.816928387212688
Cbx7.4,352,0.8365424559555643
Cbx8.1,384,0.9125917701333429
Cbx8.2,7140,16.968503225916848
Cbx8.3,5307,12.612303448170966
Cbx8.4,1480,3.5172807807222597
Ccnt1,38472,91.43028797023429
Ccnt1.2,57663,137.03848760728894
Ccnt1.3,10520,25.001212035944707
Ccnt1.4,8666,20.595104895769662
Cd14,1469,3.491138828973648
Cd14.2,3508,8.336906066738976
Cd19,6171,14.665634930970988
Cd19.3,320,0.7604931417777858
Cd19.4,6580,15.637640227805718
Cd4.5,1,0.0023765410680555805
Cecr2.1,18,0.04277773922500045
Cecr2.2,13,0.03089503388472255
Cecr2.3,0,0.0
Chaf1a.1,2183,5.187989151565333
Chaf1a.2,0,0.0
Chaf1a.3,129,0.3065737977791699
Chaf1a.4,827,1.9653994632819651
Chaf1b.1,8482,20.157821339247434
Chaf1b.2,25,0.05941352670138951
Chaf1b.3,41,0.09743818379027881
Chaf1b.4,4564,10.84653343460567
