shRNA,count,adjPctg
Brd3.1,7364,56.28409557748712
Brd3.2,122757,938.2491473120026
Brd3.3,11709,89.49354632221575
Brd3.4,57,0.43565907766387374
Brd4.1,1062,8.117016499632173
Brd4.2,1131,8.644393277856862
Brd4.3,1883,14.392035846334636
Brd4.4,1599,12.22138359972867
Brd7.1,695,5.3119834908138985
Brd7.2,0,0.0
Brd7.3,8,0.06114513370721034
Brd8.1,8490,64.89027314677699
Brd8.2,8902,68.03924753269831
Brd8.3,35760,273.31874767123026
Brd8.4,36271,277.2243930867783
Brd9.2,17587,134.41993331358856
Brd9.3,30863,235.89028270070412
Brd9.4,1176,8.988334654959921
Brdt.1,38,0.29043938510924916
Brdt.2,1,0.007643141713401293
Brdt.3,2,0.015286283426802586
Brpf1.1,663,5.067402955985057
Brpf1.2,30522,233.2839713764343
Brpf1.3,14771,112.8968462486505
Brpf1.4,14180,108.37974949603033
Brpf3.1,21300,162.79891849544754
Brpf3.2,1,0.007643141713401293
Brpf3.3,9300,71.08121793463204
Brpf3.4,7181,54.88540064393469
Brwd1.1,75458,576.7361874098348
Brwd1.2,1725,13.184419455617233
Brwd1.3,8591,65.66223045983051
Brwd1.4,19785,151.2195587996446
Brwd3.1,88119,673.5060046432086
Brwd3.2,157528,1204.008827828679
Brwd3.3,8030,61.37442795861239
CD4.1,1320,10.088947061689707
CD4.2,532,4.066151391529488
CD4.3,8937,68.30675749266736
CD4.4,77740,594.1778367998165
CDK9.1,63152,482.6796854847185
CDK9.2,15713,120.09668574267451
CDK9.3,115389,881.9344791676618
Carm1.1,2268,17.334645405994134
Carm1.2,68373,522.5845283703866
Carm1.3,37810,288.9871881837029
Carm1.4,14438,110.35168005808787
Cbx1.1,36821,281.428121029149
Cbx1.2,114882,878.0594063189675
Cbx1.3,1559,11.915657931192616
Cbx1.4,76571,585.2430041368505
Cbx2.1,4835,36.954590184295256
Cbx2.2,90450,691.3221679771469
Cbx2.3,2314,17.686229924810597
Cbx3.2,9242,70.63791571525475
Cbx3.3,112691,861.3132828249052
Cbx4.1,8110,61.9858792956845
Cbx4.2,157761,1205.7896798479014
Cbx4.3,7278,55.626785390134614
Cbx4.4,20562,157.1582799109574
Cbx5.1,76064,581.3679312881559
Cbx5.2,108346,828.1038320801766
Cbx5.3,2374,18.14481842761467
Cbx5.4,4572,34.94444391367072
Cbx6.1,10,0.07643141713401294
Cbx6.2,24560,187.71556048113578
Cbx6.3,2384,18.221249844748684
Cbx6.4,6,0.04585885028040776
Cbx7.1,59341,453.55167241494615
Cbx7.2,1463,11.18191632670609
Cbx7.3,69668,532.4823968892413
Cbx7.4,3384,25.86439155814998
Cbx8.1,11699,89.41711490508175
Cbx8.2,57920,442.6907680402029
Cbx8.3,24721,188.94610629699338
Cbx8.4,18318,140.0070699060849
Ccnt1,10412,79.58039151993427
Ccnt1.2,172340,1317.219042887579
Ccnt1.3,77364,591.3040155155777
Ccnt1.4,54074,413.29524501046154
Cd14,1888,14.430251554901643
Cd14.2,43417,331.84228377074396
Cd19,14532,111.0701353791476
Cd19.3,2229,17.036562879171484
Cd19.4,61486,469.94621139019193
Cd4.5,702,5.365485482807708
Cecr2.1,286,2.1859385300327703
Cecr2.2,1283,9.80615081829386
Cecr2.3,5,0.03821570856700647
Chaf1a.1,31606,241.56913699376128
Chaf1a.2,105,0.8025298799071358
Chaf1a.3,3623,27.691102427652886
Chaf1a.4,4857,37.12273930199008
Chaf1b.1,52303,399.7592410360279
Chaf1b.2,7002,53.51727827723586
Chaf1b.3,48,0.3668708022432621
Chaf1b.4,2417,18.473473521290927
Chd1.1,14063,107.48550191556238
Chd1.2,8306,63.48393507151114
Chd1.4,45259,345.9209508068291
Chd1l.1,3227,24.664418309145976
Chd1l.2,10009,76.50020540943355
Chd1l.3,12053,92.1227870716258
Chd2.1,16176,123.63546035597932
Chd2.2,35334,270.0627693013213
Chd2.3,12480,95.38640858324815
Chd2.4,15916,121.64824351049499
Chd3.1,150038,1146.7616963953033
Chd3.2,2136,16.325750699825164
Chd3.3,2044,15.622581662192243
Chd3.4,13739,105.00912400042037
Chd4.1,2284,17.456935673408555
Chd4.2,9063,69.26979334855594
Chd4.3,6134,46.883031270003535
Chd4.4,84,0.6420239039257086
Chd5.1,23877,182.49529469088267
Chd5.2,1383,10.570464989633988
Chd5.3,4001,30.580209995318576
Chd5.4,2001,15.293926568515989
Chd6.1,7739,59.15027372001261
Chd6.2,9954,76.07983261519648
Chd6.3,37049,283.17075733980454
Chd6.4,190,1.4521969255462457
Chd7.1,306,2.338801364300796
Chd7.2,37,0.28279624339584786
Chd7.3,10,0.07643141713401294
Chd8.1,34282,262.02218421882316
Chd8.3,3670,28.05033008818275
Chd8.4,12872,98.38252013490145
Chd9.1,15235,116.44326400366872
Chd9.2,1403,10.723327823902014
Chd9.3,33465,255.7777374389743
Chd9.4,111423,851.6217791323123
Clock.1,5,0.03821570856700647
Clock.2,49,0.3745139439566634
Clock.3,0,0.0
Crebbp.1,26668,203.82730321298567
Crebbp.2,5141,39.29339154859605
Crebbp.3,91467,699.095243099676
Crebbp.4,2055,15.706656221039658
Ctsl.1,30327,231.79355874232104
Ctsl.2,19878,151.9303709789909
Ctsl.3,4603,35.18138130678616
Ctsl.4,7353,56.20002101863971
Cxxc1.1,10232,78.20462601152202
Cxxc1.2,2604,19.902741021696972
Cxxc1.3,5464,41.76212632202467
Cxxc1.4,65051,497.1940115984676
Dmap1.1,5071,38.75837162865796
Dmap1.2,7163,54.74782409309347
Dmap1.3,3396,25.95610925871079
Dmap1.4,9614,73.48116443264003
Dnmt1.1,0,0.0
Dnmt1.2,92142,704.2543637562219
Dnmt1.3,152,1.1617575404369966
Dnmt1.4,2104,16.081170164996323
Dnmt3a.1,35360,270.2614909858697
Dnmt3a.2,4991,38.14692029158586
Dnmt3a.3,64028,489.375077625658
Dnmt3a.4,94178,719.815800284707
Dnmt3b.1,8153,62.314534389360745
Dnmt3b.2,51280,391.9403070632183
Dnmt3b.3,37209,284.3936600139487
Dnmt3b.4,19504,149.07183597817883
Dnmt3l.1,738,5.640638584490155
Dnmt3l.2,4052,30.970010222702044
Dnmt3l.3,11703,89.44768747193534
Dnmt3l.4,16281,124.43799023588646
Dot1l.1,13531,103.41935052403291
Dot1l.2,10264,78.44920654635088
Dot1l.3,5389,41.18889069351957
Dot1l.4,6,0.04585885028040776
Dpy30.1,0,0.0
Dpy30.2,481,3.6763511641460225
Dpy30.3,0,0.0
Dub2a.1,3039,23.22750766702653
Dub2a.2,389,2.9731821265131035
Dub2a.3,12207,93.29983089548959
Dub2a.4,18081,138.1956453200088
Eaf1.1,2571,19.650517345154725
Eaf1.2,2,0.015286283426802586
Eaf1.3,2,0.015286283426802586
Eed.1,4,0.03057256685360517
Eed.2,72116,551.1928078036476
Eed.3,15553,118.87378306853032
Eed.4,6612,50.53645300900935
Ehmt1.1,14101,107.77594130067163
Ehmt1.2,17410,133.0670972303165
Ehmt1.3,1491,11.395924294681329
Ehmt1.4,1978,15.11813430910776
Ehmt2.1,37504,286.6483868194021
Ehmt2.2,20232,154.63604314553496
Ehmt2.3,83761,640.1971930562057
Ehmt2.4,27966,213.74810115698057
Elp3.1,2020,15.439146261070613
Elp3.2,12225,93.4374074463308
Elp3.4,8992,68.72713028690444
Elp4.1,11190,85.52675577296047
Elp4.2,7064,53.99115306346675
Elp4.3,15489,118.38462199887263
Ep300.2,295,2.2547268054533816
Ep300.3,9878,75.49895384497798
Ep400.1,24138,184.49015467808042
Ep400.2,21475,164.1364682952928
Ep400.3,5458,41.71626747174426
Ep400.4,13,0.0993608422742168
Epc1.1,686,5.243195215393287
Epc1.2,5079,38.81951676236517
Epc1.3,22094,168.86757301588818
Epc1.4,280,2.1400796797523625
Epc2.1,9575,73.18308190581739
Epc2.2,27086,207.02213644918746
Epc2.3,14563,111.30707277226304
Ercc5.1,22846,174.61521558436596
Ercc5.2,8363,63.91959414917502
Ercc5.3,4402,33.64510982239249
Ercc5.4,1133,8.659679561283665
Ezh1.2,97434,744.7018697035417
Ezh1.3,11831,90.4260096112507
Ezh1.4,44880,343.02420009745003
Ezh2.1,1089,8.32338132589401
Ezh2.2,714,5.457203183368524
Ezh2.3,1678,12.82519179508737
Ezh2.4,33268,254.27203852143424
Fbxl19.1,45670,349.0622820510371
Fbxl19.2,9272,70.8672099666568
Fbxl19.3,3317,25.35230106335209
Fbxl19.4,1,0.007643141713401293
Fbxo17.1,0,0.0
Fbxo17.2,1,0.007643141713401293
Fbxo17.3,1,0.007643141713401293
Fbxo44.1,12294,93.96478422455552
Fbxo44.2,3492,26.689850863197318
Fbxo44.3,0,0.0
Fbxo44.4,912,6.97054524262198
Fbxw9.1,22784,174.14134079813508
Fbxw9.2,1525,11.655791112936972
Fbxw9.3,1159,8.8584012458321
Fbxw9.4,1894,14.47611040518205
Fkbp1a.1,31734,242.54745913307664
Fkbp1a.3,1626,12.427748425990504
Fkbp1a.4,75859,579.8010872369088
Fkbp2.1,0,0.0
Fkbp2.2,0,0.0
Fkbp2.3,1,0.007643141713401293
Fkbp5.1,68,0.5197336365112879
Fkbp5.2,201,1.53627148439366
Fkbp5.3,0,0.0
Fosb,4,0.03057256685360517
Fosb.2,190,1.4521969255462457
Gadd45a.1,15502,118.48398284114685
Gadd45a.2,1256,9.599785992032023
Gadd45a.3,2088,15.958879897581902
Gadd45a.4,81,0.6190944787855048
Gadd45b.1,5154,39.392752390870264
Gadd45b.2,14281,109.15170680908388
Gadd45b.3,13449,102.79261290353399
Gadd45b.4,1517,11.594645979229764
Gtf2b.2,215,1.6432754683812782
Gtf2b.3,1633,12.481250417984311
Gtf2b.4,7913,60.480180378144446
Gtf2f1.1,15835,121.0291490317095
Gtf2f1.2,9825,75.09386733416771
Gtf2f1.3,2482,18.970277732662012
Gtf2f1.4,2371,18.121889002474468
Gtf2h1.1,5,0.03821570856700647
Gtf2h1.2,14029,107.22563509730676
Gtf2h1.3,4009,30.641355129025783
Gtf3c4.1,664,5.0750460976984595
Gtf3c4.2,35443,270.8958717480821
Gtf3c4.3,0,0.0
Gtf3c4.4,54111,413.57804125385746
H2afz.1,3,0.02292942514020388
H2afz.2,2,0.015286283426802586
H2afz.3,0,0.0
Hat1.1,17952,137.20968003898003
Hat1.2,1100,8.407455884741424
Hat1.4,0,0.0
Hcfc1.1,469,3.5846334635852073
Hcfc1.2,3,0.02292942514020388
Hcfc1.3,17080,130.5448604648941
Hcfc1.4,0,0.0
Hdac1.1,3,0.02292942514020388
Hdac1.2,4631,35.39538927476139
Hdac1.3,10946,83.66182919489056
Hdac1.4,1356,10.364100163372154
Hdac10.1,1543,11.793367663778195
Hdac10.2,14229,108.754263439987
Hdac10.3,7241,55.34398914673877
Hdac10.4,220,1.6814911769482848
Hdac11.1,16,0.12229026741442069
Hdac11.2,0,0.0
Hdac11.3,2,0.015286283426802586
Hdac2.1,101903,778.859070020732
Hdac2.2,16824,128.58821618626337
Hdac2.3,77038,588.8123513170088
Hdac2.4,76203,582.4303279863187
Hdac3.1,44,0.3362982353896569
Hdac3.2,969,7.406204320285853
Hdac3.3,11092,84.77772788504714
Hdac3.4,30030,229.52354565344083
Hdac4.1,1251,9.561570283465018
Hdac4.2,173,1.3222635164184238
Hdac4.3,13182,100.75189406605587
Hdac4.4,10832,82.79051103956282
Hdac5.1,0,0.0
Hdac5.2,4,0.03057256685360517
Hdac5.3,0,0.0
Hdac6.1,18595,142.12422016069706
Hdac6.2,4478,34.22598859261099
Hdac6.3,8610,65.80745015238514
Hdac6.4,44188,337.73514603177637
Hdac7.1,4262,32.57506998251631
Hdac7.2,138217,1056.4121182011868
Hdac7.3,71,0.5426630616514919
Hdac7.4,10899,83.3026015343607
Hdac8.1,55841,426.80067641804163
Hdac8.2,9902,75.68238924609962
Hdac8.3,41099,314.12548127907974
Hdac8.4,136191,1040.9271130898355
Hdac9.2,21025,160.69705452426217
Hdac9.3,133,1.016537847882372
Hells.1,27867,212.99143012735385
Hells.2,13589,103.86265274341018
Hells.3,0,0.0
Hes1,5249,40.11885085364339
Hes1.2,2428,18.557548080138343
Hes1.3,931,7.115764935176605
Hes6,18270,139.6401991038416
Hes6.3,14711,112.43825774584644
Hira.1,22128,169.12743983414381
Hira.2,12312,94.10236077539673
Hira.3,47854,365.75490355310546
Hira.4,46358,354.32076354985713
Hltf.1,0,0.0
Hltf.2,15633,119.48523440560241
Hltf.4,15442,118.02539433834278
Id2,0,0.0
Id2.2,1006,7.689000563681701
Id2.3,4319,33.01072906018019
Id2.4,2166,16.555044951227202
Id2.5,97,0.7413847461999254
Id3,8274,63.2393545366823
Id3.2,638,4.876324413150026
Id3.3,52199,398.9643542978341
Id3.4,3,0.02292942514020388
Id3.5,8,0.06114513370721034
Ing2.1,28073,214.5659173203145
Ing2.2,44360,339.04976640648135
Ing2.3,8845,67.60358845503444
Ing2.4,9508,72.67099141101949
Ing3.1,21443,163.89188776046393
Ing3.2,15145,115.7553812494626
Ing3.3,67442,515.46876343521
Ing3.4,32069,245.10791160706606
Ing4.1,30382,232.2139315365581
Ing4.2,5941,45.40790491931708
Ing4.3,47479,362.88872541058004
Ing4.4,4339,33.16359189444821
Ing5.1,3770,28.814644259522876
Ing5.2,38226,292.1667351364778
Ing5.3,14033,107.25620766416036
Ing5.4,2,0.015286283426802586
Ino80.1,13175,100.69839207406204
Ino80.2,20789,158.8932730798995
Ino80.3,15881,121.38073355052595
Ino80.4,2751,21.026282853566958
Iws1.1,17,0.12993340912782197
Iws1.2,0,0.0
Iws1.3,0,0.0
Jarid2.1,30806,235.45462362304028
Jarid2.2,165218,1262.784587604735
Jarid2.3,4317,32.995442776753386
Jarid2.4,39857,304.63269927103534
Jhdm1d.1,34789,265.8972570675176
Jhdm1d.2,27594,210.9048524395953
Jhdm1d.3,2037,15.569079670198436
Jhdm1d.4,4180,31.948332362017407
Jmjd1c.2,147090,1124.2297146241963
Jmjd1c.3,2644,20.208466690233024
Jmjd1c.4,162020,1238.3418204052778
Jmjd4.1,7157,54.70196524281305
Jmjd4.2,10261,78.42627712121066
Jmjd4.3,17461,133.4568974577
Jmjd4.4,170,1.2993340912782199
Klf12,20,0.15286283426802588
Klf12.4,909,6.947615817481776
Klf12.5,12656,96.73160152480678
Klf2,6744,51.54534771517832
Klf2.2,1841,14.07102389437178
Klf2.3,0,0.0
Klf2.4,2479,18.947348307521807
Klf2.5,0,0.0
Klf2.6,11257,86.03884626775837
Klf2.7,1,0.007643141713401293
Ms4a1,38550,294.6431130516199
Ms4a1.2,21496,164.29697427127422
Nfatc3.2,156596,1196.885419751789
Nfatc3.3,8434,64.46225721082651
Nfatc3.7,4,0.03057256685360517
Nfatc3.8,2,0.015286283426802586
Runx3,52,0.3974433690968672
Runx3.2,2431,18.580477505278544
Runx3.3,19281,147.36741537609035
Tbx21,58025,443.4932979201101
Tbx21.3,2928,22.379118936838985
Tbx21.4,520,3.974433690968673
