shRNA,count,adjPctg
Bcl6,13816,48.29479118165637
Bcl6.2,6871,24.018059511375284
Bcl6.3,1971,6.889767908153206
CD4.1,165589,578.8278935277428
CD4.2,509,1.7792449849061298
CD4.3,242,0.845927871016274
CD4.4,864,3.0201722337109946
CDK9.2,36260,126.74935786384336
CDK9.3,148612,519.4836064771508
Ccnt1,187319,654.7866234334604
Cd14,1087,3.7996842801433464
Cd14.2,1069,3.7367640252743675
Cd19,831,2.9048184331178666
Cd19.3,421,1.4716348499911212
Cd19.4,3085,10.78383257060002
Fosb,18,0.06292025486897906
Fosb.2,0,0.0
Hes1,149,0.5208398875265489
Hes1.2,744,2.600703867917801
Hes1.3,1159,4.051365299619262
Id2,4,0.013982278859773123
Id2.2,485,1.6953513117474912
Id2.3,3876,13.548828215120157
Id2.4,834,2.915305142262696
Id2.5,510,1.782740554621073
Id3,2620,9.158392653151395
Id3.2,5904,20.637843597025128
Id3.3,7101,24.82204054581224
Id3.4,80,0.27964557719546246
Id3.5,7,0.02446898800460296
Jmjd5.1,7,0.02446898800460296
Jmjd5.2,469,1.6394221963083988
Jmjd5.3,1790,6.257069789748473
Jmjd5.4,3667,12.818254144697011
Jmjd6.1,73,0.2551765891908595
Jmjd6.2,6965,24.346643064579954
Jmjd6.3,278,0.9717683807542321
Jmjd6.4,74,0.25867215890580275
Jmjd8.1,0,0.0
Jmjd8.2,0,0.0
Jmjd8.3,55,0.19225633432188047
Kat2a.1,0,0.0
Kat2a.2,0,0.0
Kat2a.3,3898,13.62573074884891
Kat2b.1,126,0.44044178408285334
Kat2b.3,5213,18.222404923999324
Kat2b.4,1343,4.694550127168826
Kat5.1,1368,4.781939370042408
Kat5.3,590,2.0623861318165355
Kat5.4,6248,21.84031957896562
Kdm1a.1,3646,12.744847180683202
Kdm1a.2,2680,9.368126836047992
Kdm1a.3,2700,9.438038230346859
Kdm1a.4,337,1.1780069939358857
Kdm1b.1,2112,7.382643237960209
Kdm1b.2,3128,10.934142068342583
Kdm1b.3,1118,3.908046941306588
Kdm1b.4,636,2.2231823387039267
Kdm2a.1,2188,7.648306536295898
Kdm2a.2,2634,9.207330629160602
Kdm2a.3,1842,6.438839414925523
Kdm2a.4,263,0.9193348350300828
Kdm2b.1,43,0.15030949774256108
Kdm2b.2,449,1.5695108020095332
Kdm2b.3,331,1.1570335756462258
Kdm2b.4,102,0.3565481109242147
Kdm3a.1,1076,3.76123301327897
Kdm3a.2,651,2.275615884428076
Kdm3a.3,4938,17.261123252389922
Kdm3a.4,338,1.181502563650829
