type,shRNA,count,pctg,nbPctg
control,Bcl6,5175,0.05941471170259716,49.578371966876524
control,Bcl6.2,5608,0.06438602960930723,50.85757174047427
control,Bcl6.3,2419,0.0277727898760546,38.71646489765276
control,CD4.1,2829,0.032480042397419785,40.769062660804636
control,CD4.2,5443,0.06249164749705051,50.379200579543614
control,CD4.3,3395,0.03897834709764587,43.27901079891306
control,CD4.4,2860,0.03283595661244983,40.91504773880548
control,CDK9.1,19774,0.2270273447743297,73.43865715498652
control,CDK9.2,24600,0.28243515128191116,77.52635202141207
control,CDK9.3,776,0.008909336479461911,26.438675069626232
control,Ccnt1,13812,0.15857700445145353,66.67899195637538
control,Ccnt1.2,10207,0.11718762557457182,61.11104949213954
control,Ccnt1.3,36970,0.424456404182612,84.77160952414901
control,Ccnt1.4,13800,0.15843923120692577,66.66271690788773
control,Cd14,118347,1.3587541808439163,98.11053049150833
control,Cd14.2,10542,0.12103379531763851,61.695670276422646
control,Cd19,4367,0.05013797990439455,46.95782791988055
control,Cd19.3,71,0.0008151583634559223,11.697488721737798
control,Cd19.4,7180,0.08243432464244399,54.94107779067355
control,Fosb,99371,1.1408887568306827,97.03276207535639
control,Fosb.2,941,0.010803718591718635,28.22032496030083
control,Hes1,1,1.1481103710646795e-05,2.73250120136267
control,Hes1.2,1,1.1481103710646795e-05,2.73250120136267
control,Hes1.3,1959,0.02249148216915707,36.098435021403766
control,Id2,23552,0.27040295459315333,76.71781862459144
control,Id2.2,1450,0.016647600380437853,32.64408596162734
control,Id2.3,4542,0.05214717305375774,47.554610032231096
control,Id2.4,17786,0.20420291059756387,71.43839698309927
control,Id2.5,2483,0.028507580513535996,39.052338283608954
control,Id3,6804,0.07811742964724079,54.03336539827376
control,Id3.2,920,0.010562615413795051,28.005970858231677
control,Id3.3,4992,0.0573136697235488,49.01332693267311
control,Id3.4,4110,0.04718733625075833,46.04899970594327
control,Id3.5,4721,0.05420229061796352,48.14729898109472
target,Jmjd5.1,20433,0.23459339211964594,74.05632575643939
target,Jmjd5.2,1260,0.01446619067541496,31.139904546340695
target,Jmjd5.3,11247,0.1291279734336445,62.87547533058593
target,Jmjd5.4,99274,1.13977508977075,97.02581214722986
target,Jmjd6.1,1084,0.012445516422341126,29.60096578274401
target,Jmjd6.2,40908,0.46966899059513906,86.43826361648848
target,Jmjd6.3,6087,0.06988547828670703,52.18715020518345
target,Jmjd6.4,42525,0.48823393529525494,87.05778083325893
target,Jmjd8.1,0,0.0,1.0504156508973288
target,Jmjd8.2,0,0.0,1.0504156508973288
target,Jmjd8.3,2,2.296220742129359e-05,3.4299976861538877
target,Kat2a.1,3,3.444331113194039e-05,3.9671280404177
target,Kat2a.2,0,0.0,1.0504156508973288
target,Kat2a.3,60667,0.696524118813809,92.1453983069161
target,Kat2b.1,4188,0.04808286234018878,46.329059050808105
target,Kat2b.2,18680,0.21446701731488213,72.36472036633843
target,Kat2b.3,78376,0.8998429844256531,95.02498263049556
target,Kat2b.4,6832,0.0784389005511389,54.10220711831559
target,Kat5.1,5779,0.06634929834382783,51.34188114373006
target,Kat5.2,22197,0.2548460590652269,75.61143505702003
target,Kat5.3,2683,0.030803801255665352,40.06366871150008
target,Kat5.4,105454,1.2107283107025473,97.43600806185746
target,Kdm1a.1,13530,0.15533933320505114,66.29363510013766
target,Kdm1a.2,5281,0.060631708695925726,49.898792467839435
target,Kdm1a.3,80178,0.9205319333122387,95.24512591716739
target,Kdm1a.4,46348,0.5321261947810576,88.3924270695435
target,Kdm1b.1,42897,0.4925049058756155,87.19543848641239
target,Kdm1b.2,4618,0.05301973693576689,47.80819771578004
target,Kdm1b.3,1864,0.021400777316645626,35.505190163563825
target,Kdm1b.4,18004,0.20670579120648488,71.6685183530381
target,Kdm2a.1,462,0.005304269914318819,22.170263835799833
target,Kdm2a.3,2651,0.030436405936924656,39.90568020651838
target,Kdm2a.4,79825,0.9164791037023804,95.20286384882179
target,Kdm2b.1,32450,0.3725618154104885,82.53266347904304
target,Kdm2b.2,39165,0.4496574268274817,85.72969453334836
target,Kdm2b.3,40038,0.4596804303668764,86.09009617883312
target,Kdm2b.4,97449,1.1188220754988196,96.89167140544576
target,Kdm3a.1,33084,0.37984083516303857,82.87065665991821
target,Kdm3a.2,36298,0.4167411024890573,84.46251666131333
target,Kdm3a.3,194402,2.2319495235571583,99.66207495262557
target,Kdm3a.4,8644,0.0992426604748309,58.14783864434227
target,Kdm3b.2,9771,0.11218186435672983,60.32508565210107
target,Kdm3b.3,16040,0.1841569035187746,69.48795736075903
target,Kdm3b.4,5606,0.06436306740188594,50.85183053523519
target,Kdm4a.1,16168,0.1856264847937374,69.63787358420139
target,Kdm4a.2,20381,0.23399637472669232,74.00835000705541
target,Kdm4a.3,4701,0.05397266854375058,48.081806784279
target,Kdm4a.4,741,0.008507497849589275,26.02832180631543
target,Kdm4b.1,2,2.296220742129359e-05,3.4299976861538877
target,Kdm4b.2,0,0.0,1.0504156508973288
target,Kdm4b.3,24,0.0002755464890555231,8.069171970152249
target,Kdm4c.1,95142,1.0923351692383574,96.7127531595894
target,Kdm4c.2,8111,0.09312323219705616,57.03531682906694
target,Kdm4c.3,3200,0.03673953187406974,42.450623351260894
target,Kdm4c.4,20187,0.23176904060682682,73.82824682619685
target,Kdm4d.1,10261,0.11780760517494676,61.206393907549725
target,Kdm4d.2,11081,0.12722211021767715,62.60369611891471
target,Kdm4d.3,8013,0.09199808403341277,56.82431964494242
target,Kdm4d.4,5769,0.06623448730672137,51.31381378725545
target,Kdm5a.1,11221,0.1288294647371677,62.83319247922991
target,Kdm5a.2,53584,0.6152034612312979,90.4997325848792
target,Kdm5a.3,37999,0.43627045990086755,85.23030919929766
target,Kdm5a.4,657,0.0075430851378949434,24.988226715221714
