type,shRNA,count,pctg,nbPctg
target,Actb,3,4.195739059155865e-05,5.575555284470761
target,Actl6a,152,0.002125841123305638,18.97816389471208
target,Actl6b.1,4,5.594318745541153e-05,6.102478603782273
target,Actl6b.2,13870,0.19398300250163947,72.2977003298991
target,Actl6b.3,1928,0.02696461635350836,41.5020469240754
target,Actl6b.4,2038,0.028503054008532175,42.201930989863314
target,Aff1.1,1766,0.02469891726156419,40.41633156946947
target,Aff1.2,4,5.594318745541153e-05,6.102478603782273
target,Aff1.3,20708,0.2896178814566655,79.33433901690692
target,Aff1.4,911,0.012741060942969977,33.030808708760425
target,Aff4.1,23,0.0003216733278686163,10.542242731948411
target,Aff4.2,1,1.3985796863852882e-05,3.9386433921283452
target,Aff4.3,18631,0.26056938137044305,77.50097542912921
target,Aff4.4,5610,0.07846032040621467,56.80280001295365
target,Arid1a.1,0,0.0,1.5618746079051187
target,Arid1a.2,1,1.3985796863852882e-05,3.9386433921283452
target,Arid1b.1,0,0.0,1.5618746079051187
target,Arid1b.2,0,0.0,1.5618746079051187
target,Arid1b.3,44,0.0006153750620095269,12.905206052981608
target,Arid2.1,28389,0.3970427871679195,84.59561561947314
target,Arid2.2,34698,0.48527917958196737,87.68995985528979
target,Arid2.3,9530,0.13328464411251797,65.69430183206144
target,Arid2.4,11032,0.154291311002025,68.25282146115381
target,Ash1l.1,26531,0.37105717659488086,83.50139301201239
target,Ash1l.2,12570,0.17580146657863074,70.55507854985983
target,Ash1l.3,1309,0.018307408094783425,36.90362008737163
target,Ash1l.4,18083,0.25290516468905166,76.97901583589227
target,Ash2l.1,13370,0.18699010406971303,71.6473128413059
target,Ash2l.2,7921,0.11078149695857868,62.51483302841706
target,Ash2l.3,3867,0.0540830764725191,51.03831594093203
target,Ash2l.4,0,0.0,1.5618746079051187
target,Asxl1.1,258,0.003608335590874044,22.36931180323742
target,Asxl1.2,20816,0.29112834751796157,79.42391917702355
target,Asxl1.3,2235,0.03125825599071119,43.38837505869582
target,Asxl1.4,10150,0.14195583816810675,66.79231483733155
target,Asxl2.1,49187,0.6879193903423317,92.37398459103346
target,Asxl2.2,6231,0.08714550025866731,58.50682646880235
target,Asxl2.3,18101,0.253156909032601,76.99638386241871
target,Asxl3.2,24911,0.3484001856754392,82.46379226238368
target,Asxl3.3,7817,0.10932697408473797,62.29029245821176
