type,shRNA,count
control,Fosb.2,10431
control,CDK9.3,10421
control,Id3.4,2720
control,Klf12.5,2634
control,Ccnt1.2,2538
control,Cd19.3,2200
control,Runx3.2,1488
control,Cd14.2,1309
control,CD4.3,677
control,Nfatc3.3,497
control,Id2.4,404
control,CDK9.2,232
control,Tbx21.4,198
control,Hes1.2,141
control,Klf2.2,136
control,Runx3.3,86
control,Cd4.5,56
control,Klf2.4,39
control,Hes1.3,22
control,Nfatc3.7,21
control,Tbx21.3,17
control,CD4.1,4
control,Bcl6.3,1
control,Ccnt1.3,1
control,CD4.2,1
control,Klf2.5,0
control,Id3.5,0
control,Id2.5,0
control,Klf2.7,0
control,Klf2.3,0
control,Nfatc3.8,0
control,Ccnt1.4,0
control,Id2.3,0
control,Id2.2,0
control,Klf12.4,0
control,Id3.2,0
