type,shRNA,count
target,Prkcd.3,446564
target,Mtf2.2,420996
target,Kdm2a.2,110942
target,Phf20l1.3,102708
target,Padi1.3,86119
target,Kdm5c.2,81476
target,Kdm3a.3,61248
target,Mll3.2,60221
target,Prdm5.1,54311
target,Psip1.2,53046
target,Pcmt1.4,47150
target,Prkcd.1,46961
target,Nap1l3.1,46390
target,Prdm5.4,42144
target,Rbbp4.3,38997
target,Phip.2,37575
target,Mll1.2,36657
target,Kdm2a.4,33169
target,Kdm2b.4,29847
target,Kat5.4,29372
target,Phc1.1,28430
target,Jmjd5.4,28409
target,Kdm1a.3,27698
target,Prkaa2.1,26803
target,Prmt7.3,26772
target,Kdm4c.1,25464
target,Kdm5b.3,25218
target,Kdm5d.1,25154
target,Ppargc1a.4,23225
target,Rbbp7.3,23022
target,Pcgf2.4,22507
target,Mbd2.2,21622
target,Mll5.2,20912
target,Kat2b.3,20811
target,Prmt8.4,20694
target,Kdm5c.1,19696
target,Prmt5.1,18320
target,Kdm1a.4,17903
target,Ring1.3,17473
target,Ncoa1.4,16770
target,Ncoa1.1,16521
target,Kdm5a.2,16203
target,Kdm1b.1,16138
target,Kdm6a.2,16124
target,Pbrm1.2,15906
target,Parp1.2,15717
target,Padi1.4,15528
target,Kdm5a.3,14664
target,Prmt3.4,14410
target,Polr2b.2,13858
target,Jmjd6.4,13633
target,Jmjd6.2,13613
target,Prmt5.2,13475
target,Men1.1,12487
target,Mtf2.3,11962
target,Orc1.4,11756
target,Mbd1.2,11579
target,Kat2a.3,10856
target,Mbd4.3,10807
target,L3mbtl3.1,10431
target,Phf19.3,10084
target,Morf4l1.2,10072
target,Mll1.3,9908
target,L3mbtl1.3,9253
target,Pcgf6.3,9126
target,Kdm3a.1,9071
target,Prdm14.1,9049
target,Kdm2b.3,9049
target,Prdm10.3,8956
target,Pcgf1.1,8831
target,Prdm13.1,8573
target,Myst4.4,8508
target,Prmt2.2,8477
target,Prmt3.2,8267
target,Prdm4.4,8090
target,Kdm3a.2,7966
target,Rbbp4.2,7898
target,Prdm6.4,7699
target,Nap1l3.3,7682
target,Jmjd5.1,7677
target,Kdm3b.3,7601
target,Kdm2b.2,7557
target,Mbd1.1,7425
target,Phf8.3,7386
target,Myst1.3,7348
target,Phf8.2,7323
target,Prdm15.4,7318
target,Rbbp5.4,7315
target,Phf20l1.1,7246
target,Mbd3.2,7219
target,Mll5.4,7196
target,Prdm4.2,7167
target,Paxip1.4,6762
target,Phc1.4,6738
target,Mll2.1,6656
target,Mll2.2,6561
target,Mbd4.1,6516
target,Prdm2.4,6491
target,Ncoa1.3,6442
target,Mta1.2,6420
target,Mta1.4,6367
target,Pcgf5.1,6208
target,Kdm4a.2,6160
target,Morf4l1.4,6116
target,L3mbtl1.2,6111
target,Rnf217.2,6071
target,Ncor1.4,5787
target,Prdm9.4,5784
target,Phf2.3,5730
target,Padi6.4,5682
target,Padi1.1,5570
target,Prmt2.4,5524
target,Rbbp7.1,5519
target,Kat5.2,5450
target,Pcgf2.3,5303
target,Prdm6.2,5235
target,Mbd2.4,5222
target,Mll5.1,5211
target,Mbd2.3,5199
target,Mta3.1,5193
target,Padi4.3,5150
target,Parp1.4,5110
target,Mbd1.3,5002
target,Kdm2b.1,4981
target,Phc1.2,4965
target,Ppargc1a.3,4915
target,Ncoa1.2,4884
target,Kdm4c.4,4862
target,Mta1.1,4825
target,Nsd1.4,4785
target,Myst1.4,4777
target,Phf19.1,4767
target,Mbd1.4,4733
target,Kdm1b.4,4676
target,Padi6.1,4537
target,L3mbtl4.1,4517
target,Myst1.2,4470
target,Kdm6b.2,4435
target,Men1.3,4410
target,Myst2.2,4396
target,Kat2b.2,4350
target,Nap1l2.1,4221
target,Nap1l1.2,4163
target,Rbbp5.2,4124
target,Kdm3b.4,4077
target,Myst3.2,4071
target,Kdm6b.3,4030
target,Prdm2.3,4021
target,Pcgf5.3,3995
target,Myst4.3,3949
target,Prkaa2.3,3899
target,Mbd4.2,3849
target,Psip1.1,3798
target,Mta2.2,3775
target,Kdm4d.3,3731
target,Prdm11.2,3729
target,Mta1.3,3662
target,Prmt3.3,3653
target,Parp1.3,3636
target,Polr2b.3,3578
target,L3mbtl4.3,3520
target,Rbbp4.1,3516
target,Jmjd5.3,3494
target,Kdm4a.1,3489
target,Kdm4d.2,3430
target,Prdm12.4,3366
target,Prdm1.4,3261
target,L3mbtl4.2,3254
target,Myst2.4,3250
target,Prmt6.4,3241
target,Kdm5a.1,3215
target,L3mbtl2.3,3181
target,Pcgf2.2,3163
target,Kdm4d.1,3150
target,Phf20.3,3121
target,Kdm1a.1,3119
target,Ring1.1,3116
target,Mta2.1,3096
target,Prmt7.1,3077
target,Rbbp5.1,3026
target,Prdm6.1,2992
target,Prmt7.4,2971
target,Phf20l1.4,2958
target,Ncoa3.4,2935
target,Phf20.4,2907
target,Prmt8.3,2879
target,Mll1.1,2844
target,Prkaa1.2,2815
target,Phf20.2,2800
target,Prdm1.3,2758
target,Kdm5b.2,2728
target,Prdm8.2,2712
target,Rnf40.4,2676
target,Kdm4c.2,2634
target,Ncoa3.2,2603
target,Prmt3.1,2589
target,Prmt6.1,2584
target,Pcmt1.1,2566
target,Phf8.1,2532
target,Rbbp7.2,2520
target,Prmt5.3,2501
target,Kdm5c.4,2488
