type,shRNA,count
target,Asxl2.4,180967
target,Asxl3.1,100529
target,Hells.4,91738
target,Cbx4.2,86275
target,Baz1b.2,72040
target,Hltf.3,61550
target,Chd1.3,50159
target,Cbx3.4,43431
target,Baz2b.1,38361
target,Elp4.4,37110
target,Brd1.2,33986
target,Cbx3.1,31784
target,Chd8.2,30712
target,Jarid2.2,27399
target,Chd4.2,21278
target,Dnmt1.2,20213
target,Brd3.2,20163
target,Cbx7.3,19643
target,Epc2.4,18817
target,Chd9.4,18805
target,Cbx1.2,18661
target,Chd3.1,18480
target,Bmi1.1,17961
target,Elp4.3,17334
target,Aurkb.1,17046
target,Brwd3.1,16858
target,Arid2.2,16720
target,Dnmt3b.2,16354
target,Atm.3,16251
target,Ezh1.4,15843
target,Brwd1.1,15177
target,Cbx3.3,15120
target,Hdac7.2,14992
target,Hdac2.1,14336
target,Bmi1.4,14333
target,Hdac8.1,13728
target,Ezh1.2,12809
target,Cbx5.2,12785
target,Arid2.1,12749
target,Cbx5.1,12594
target,Chd2.2,12226
target,Jmjd1c.2,12127
target,Dnmt3a.3,12018
target,Atad2b.4,11443
target,Hira.4,11024
target,Jhdm1d.1,10924
target,Hdac8.4,10829
target,Chaf1b.1,10641
target,Cbx8.2,10552
target,Chaf1b.2,10456
target,Atrx.3,10245
target,Jmjd1c.4,10208
target,Brpf1.2,9819
target,Ino80.1,9754
target,Hdac6.4,9705
target,Crebbp.3,9515
target,Ehmt2.3,9477
target,Atm.2,9333
target,Hells.1,9242
target,Asxl2.1,9156
target,Gtf2b.1,9142
target,Ing4.3,8944
target,Jarid2.1,8873
target,Jarid2.4,8826
target,Cbx4.4,8767
target,Baz1b.3,8728
target,Hdac8.3,8720
target,Ash1l.4,8308
target,Carm1.2,8189
target,Hira.1,8047
target,Hat1.3,7880
target,Atad2.2,7725
target,Atr.2,7510
target,Ezh2.4,7392
target,Dnmt3b.4,7291
target,Asxl3.3,7187
target,Baz1b.1,7055
target,Ehmt2.2,7047
target,Baz2b.4,6990
target,Asxl1.4,6985
target,Crebbp.1,6967
target,Ash2l.1,6824
target,Cxxc1.2,6801
target,Bmi1.3,6702
target,Baz2b.2,6613
target,Cbx7.4,6573
target,Brwd3.2,6492
target,Chd1.1,6400
target,Chd5.1,6306
target,Epc1.2,6002
target,Hells.2,5802
target,Ctsl.1,5778
target,Fkbp1a.4,5555
target,Dnmt3l.3,5524
target,Chd9.1,5310
target,Brd8.4,5283
target,Cxxc1.4,5192
target,Chd1l.2,5185
target,Ehmt2.4,5029
target,Chaf1b.4,4999
target,Dnmt3b.1,4921
target,Ercc5.1,4902
target,Dot1l.1,4704
target,Hdac4.4,4689
target,Fkbp1a.1,4639
target,Chd8.1,4575
target,Chd3.4,4546
target,Hdac2.2,4440
target,Dub2a.1,4330
target,Cbx1.4,4329
target,Asxl3.4,4266
target,Aff1.1,4249
target,Cbx1.1,4086
target,Brd4.4,4038
target,Atad2.3,4029
target,Ing3.3,3969
target,Ing3.4,3965
target,Ing2.2,3962
target,Epc2.3,3943
target,Ing5.2,3942
target,Hltf.2,3933
target,Atad2b.3,3846
target,Dmap1.4,3775
target,Hdac9.2,3750
target,Dnmt3a.1,3730
target,Chd2.4,3724
target,Carm1.3,3698
target,Atr.4,3664
target,Aff1.3,3655
target,Hira.2,3576
target,Asxl2.3,3536
target,Dmap1.3,3531
target,Jhdm1d.2,3522
target,Bop1.2,3501
target,Ing2.1,3482
target,Ino80.4,3424
target,Chd9.3,3399
target,Dnmt3l.2,3387
target,Chd1l.1,3313
target,Asxl3.2,3267
target,Chd1.4,3227
target,Dnmt3a.4,3206
target,Ctsl.3,3166
target,Jmjd4.3,3149
target,Elp3.4,3127
target,Baz1a.4,3111
target,Gtf3c4.4,3110
target,Cxxc1.1,3083
target,Aff4.3,3040
target,Hcfc1.1,2976
target,Aff4.4,2971
target,Hdac6.3,2916
target,Atad2.1,2911
target,Chd4.1,2905
target,Asxl2.2,2897
target,Cbx7.1,2896
target,Fbxl19.1,2830
target,Gadd45b.1,2724
target,Gadd45b.2,2702
target,Cbx8.4,2669
target,Atr.3,2667
target,Ing5.3,2574
target,Chaf1a.1,2563
target,Brd2.4,2554
target,Gtf2b.4,2538
target,Ep400.1,2512
target,Atad2b.1,2326
target,Ing3.2,2326
target,Dub2a.4,2292
target,Brwd1.4,2253
target,Cbx6.2,2247
target,Ehmt2.1,2227
target,Hdac3.4,2224
target,Chd4.3,2202
target,Brd9.2,2195
target,Ep400.3,2183
target,Brpf3.1,2157
target,Ino80.2,2150
target,Baz2a.1,2119
target,Brpf1.4,1934
target,Cbx3.2,1904
target,Baz1a.2,1898
target,Dnmt3b.3,1871
target,Hdac2.3,1847
target,Fbxw9.1,1841
target,Ctsl.4,1772
target,Eed.2,1710
target,Atrx.4,1699
target,Hdac4.3,1684
target,Atad2b.2,1652
target,Ing3.1,1613
target,Brd8.3,1588
target,Gtf3c4.2,1557
target,Atad2.4,1541
target,Dmap1.2,1533
target,Ezh1.3,1504
target,Chd2.1,1500
target,Brpf1.3,1494
target,Epc2.1,1491
target,Ep400.2,1488
target,Actl6b.4,1482
target,Fbxo44.1,1478
target,Carm1.1,1472
target,Dub2a.3,1444
target,Chaf1a.3,1431
target,Chd5.4,1424
target,Fbxo44.2,1392
target,Brd9.3,1390
target,Brd8.1,1351
target,Ercc5.2,1351
target,Ehmt1.1,1327
target,Chd6.1,1326
target,Aff1.4,1285
target,Atrx.2,1256
target,Atm.4,1216
target,Cbx8.3,1157
target,Bmi1.2,1151
target,Brpf3.3,1145
target,Ash2l.2,1111
target,Ep300.3,1107
