gene_name,t1,t2
Prdm16.2,-25.251642,-19.255177
Padi2.3,-24.132544,-14.622648
Hdac11.3,-41.490475,-33.426643
H2afz.3,-61.36608,-33.29554
Prdm16.3,-47.998474,-43.70995
Parp2.3,-43.8797,-33.355648
Iws1.2,-41.311165,-32.77642
Fkbp2.1,-24.515379,-21.702559
Rnf2.3,19.623299,-21.837893
Jmjd8.3,-10.581843,-26.498224
Mecp2.1,-60.366234,-35.109177
Fkbp2.2,-2.3868976,-17.989424
Phc3.3,-10.913203,-18.020035
Paf1.3,-70.70434,-37.67206
Hdac5.1,-12.36923,-25.764263
Fkbp5.2,-41.0627,-32.37325
Phf17.1,18.765026,-21.019379
Phc2.1,-15.90498,-35.016262
Iws1.3,-9.865546,-26.71833
Gtf2h1.3,-11.139843,-25.853422
Satb1.1,3.1816602,-24.232464
Parp2.1,-39.362232,-33.22341
Hdac5.2,-11.050047,-23.846338
Hdac11.1,-42.970707,-29.21495
Phf10.1,44.810234,29.03917
Mecp2.2,-24.819431,-20.686989
Kdm4b.1,-31.284544,-28.281723
Hdac11.2,23.13107,0.38666135
Phf17.2,-29.790123,-28.58855
Phc2.2,4.4072237,-4.1141467
Kdm4b.2,-11.750424,-41.47563
Fkbp5.3,-10.976553,-22.468962
Satb1.2,-12.676731,-39.12419
Rnf2.1,26.502966,-14.64205
Hdac5.3,-4.666776,-36.74513
H2afz.1,-37.293728,-51.550438
Padi3,13.605077,6.2573256
Jmjd8.1,8.493203,-30.00921
Mecp2.3,6.1388674,-31.441927
Satb1.3,32.018867,37.696014
Setd7.2,-28.593925,-60.389957
Smarcd2.3,-91.038216,-14.491955
Setd3.1,-25.70713,-15.023216
Smarca2.3,-29.405598,-56.01044
Scmh1.1,-47.04752,-26.251366
Sirt2,-91.50145,-15.026354
Ube2a.1,-29.616241,-60.879436
Setd3.2,-36.21259,-53.45033
Smarcc1.2,-30.961447,-67.86606
Smarcb1.1,-27.576979,66.89644
Smyd1.1,-28.451038,-20.600521
Scmh1.2,-34.170258,-65.35212
Ube2a.2,-35.52946,-54.420425
Scmh1.3,-33.04146,-65.297264
Smarcc1.3,1.0559347,86.18838
Setd3.3,-43.25917,-29.680311
Smyd1.2,-32.869972,-65.21895
Smarca2.1,-30.751642,-56.838905
Smarcd2.1,-29.088215,-69.953804
Smarcb1.2,-44.432945,-38.271244
Smarcc1.1,-29.620365,-68.91312
Setd7.1,-25.72001,-17.346273
Smarcd2.2,-29.6075,-68.771515
Smarca2.2,-28.31738,-60.273705
Smyd1.3,-36.76187,-52.226986
Brwd1.1,19.069185,-10.048228
Cbx7.1,50.33042,1.4259694
Cbx8.1,46.735664,-1.584895
Cbx6.1,64.11079,22.670193
Carm1.1,58.26621,6.5650563
Chd2.1,58.771305,6.5116463
Chaf1b.1,67.8939,26.180252
Cbx4.1,57.34988,31.661928
Brwd3.1,60.638817,23.097427
Chd1.1,58.006977,6.5976014
Chaf1b.2,72.04004,29.793365
Cbx1.1,47.860626,-11.110313
Brwd1.2,50.7132,-1.7254506
Chd1.2,54.92716,-3.637561
Chaf1a.1,72.10141,29.816088
Cbx8.2,41.79251,3.4056613
Carm1.2,46.695053,-1.4461423
Chd1l.1,52.205555,-19.225899
Cbx7.2,48.7681,3.7606754
Cbx5.1,62.409668,22.896175
Brwd3.2,51.143425,1.8989818
Chd1l.2,51.922478,-1.1665115
Cbx7.3,50.595783,-2.5194452
Cbx3.1,48.415707,-10.599105
Cbx1.2,51.270287,-6.641873
Chd1l.3,62.525013,22.891998
Chaf1a.2,67.5659,25.767704
Cbx4.2,56.995663,31.071047
Brwd1.3,44.590885,-1.2331485
Chd2.2,57.942505,16.769123
Cbx5.2,45.43285,-2.502563
Cbx6.2,42.15683,-2.23749
Brwd1.4,58.66522,-32.969936
Chaf1b.3,54.61991,-3.4704235
Cbx8.3,45.55231,-7.970329
Cbx3.2,46.075188,-9.749857
Brwd3.3,48.123375,-0.9984953
Chd1.3,57.022194,17.16402
Chaf1a.3,69.8155,29.125286
Cbx4.3,53.8661,0.43049678
Carm1.3,46.045807,-3.524723
Chd2.3,41.670517,-2.2179193
Cbx8.4,41.775852,3.4386828
Cbx3.3,47.08472,-10.972114
Cbx1.3,50.62121,-7.1244955
Chaf1b.4,69.64955,28.686867
Cbx6.3,53.204082,-0.027172383
Cbx5.3,51.437588,-6.1888003
Cbx1.4,52.308926,-7.1052995
Chd1.4,58.291107,16.588114
Chaf1a.4,68.90632,27.488447
Cbx5.4,47.555443,8.337666
Brwd3.4,-27.076185,62.54029
Chd2.4,19.543873,-10.878918
Cbx3.4,38.862453,13.796352
Carm1.4,48.063652,1.5365901
Cbx7.4,56.02806,29.850811
Cbx4.4,57.64177,30.96022
Cbx6.4,48.88033,2.1451106
Chd3.1,-17.701872,4.1318884
Cxxc1.1,19.347805,90.43282
Dmap1.1,20.943876,94.84892
Ctsl.1,20.344814,94.10033
Chd5.1,18.416096,92.66185
Dot1l.1,83.73835,-10.352313
Dnmt3a.1,20.056913,92.37284
Chd9.1,19.790138,92.798416
Chd4.1,21.69765,92.19214
Dnmt3b.1,18.013098,92.3425
Dnmt3a.2,81.10982,19.146702
Chd6.1,29.504532,-7.6264124
Chd3.2,29.997112,-8.876423
Dnmt3b.2,33.57474,-58.170265
Dnmt1.1,20.586836,92.171684
Dmap1.2,64.3937,-8.856222
Chd5.2,65.734436,-7.650919
Dnmt3l.1,61.950134,-9.296644
Cxxc1.2,26.615606,25.37088
Crebbp.1,30.160301,-19.410088
Chd4.2,30.288374,-18.140982
Dnmt3l.2,63.147488,-9.106797
Cxxc1.3,3.468069,35.144466
Chd8.1,71.67537,2.6057198
Chd6.2,70.63772,2.6322033
Dnmt3l.3,30.274319,-19.191345
Dnmt1.2,27.699884,-13.346143
Chd9.2,66.891,-5.464401
Chd3.3,33.65497,-23.41091
Dot1l.2,68.109055,-6.432426
Crebbp.2,83.80769,-13.593002
Ctsl.2,31.659966,-21.023664
Chd3.4,68.747665,-3.9512916
Dnmt3a.3,62.137295,-9.237226
Dmap1.3,70.587814,-6.2528396
Chd8.2,64.64163,-0.6793508
Chd4.3,70.18439,-4.271765
Dnmt3b.3,68.162506,-5.7665505
Dnmt1.3,70.42758,2.6627614
Chd9.3,33.062885,-10.848062
Chd5.3,30.315075,-10.090498
Dot1l.3,30.4073,-9.469966
Dmap1.4,65.43942,-1.028581
Chd8.3,33.680607,15.580553
Chd6.3,69.05683,-2.7639697
Dnmt3a.4,68.368225,-4.0859013
Ctsl.3,44.345615,28.485096
Crebbp.3,52.708508,13.832854
Chd6.4,65.687904,-1.1420604
Dnmt3b.4,69.12037,-7.8389463
Dnmt1.4,88.96997,8.099028
Crebbp.4,29.901146,-6.8892293
Chd4.4,50.988983,14.531541
Dot1l.4,35.04416,-23.608019
Dnmt3l.4,33.09975,-10.857327
Chd8.4,72.66817,2.4928932
Chd5.4,78.32001,-10.472575
Cxxc1.4,-48.028896,55.465496
Chd9.4,53.504574,12.238024
Ctsl.4,93.67321,18.179417
Dub2a.1,86.298454,-15.891222
Epc1.1,11.919554,-15.01134
Epc2.1,55.467888,-23.56863
Ep400.1,56.1052,-20.634573
Ehmt1.1,84.91909,-36.540257
Fbxo44.1,54.12441,-20.818054
Ezh1.1,-8.50656,3.013513
Elp4.1,87.567505,16.622673
Eed.1,84.96199,-37.46104
Ezh2.1,89.86328,-30.69474
Ezh1.2,55.851456,-58.64565
Ehmt2.1,85.80302,-32.659966
Dub2a.2,57.89319,-21.648775
Ezh2.2,85.54666,-31.734205
Ercc5.1,84.90836,-31.27537
Epc2.2,84.5935,-29.774187
Ehmt1.2,84.91267,14.278544
Fbxl19.1,101.083,-4.3948812
Epc1.2,87.83515,13.657763
Ep300.1,-28.308657,91.397606
Eed.2,55.715984,-21.613012
Fbxl19.2,100.98092,-5.6811323
Epc1.3,44.46279,-3.0672119
Elp3.1,68.11466,-31.816477
Ehmt2.2,66.78892,-33.586582
Fbxl19.3,68.66233,-31.341948
Ercc5.2,66.91807,-33.118114
Elp4.2,52.833046,-19.761244
Dub2a.3,101.89858,-5.241581
Fbxo44.2,87.09413,-14.759303
Ep300.2,28.917757,-47.023468
Ep400.2,77.39538,-10.369243
Dub2a.4,62.426594,-33.576958
Ezh1.3,59.958977,-34.513077
Epc2.3,62.345764,-41.21734
Elp3.2,85.06079,-34.66827
Eed.3,89.06892,-30.943544
Ezh2.3,87.538086,-31.425709
Ercc5.3,87.304565,16.728764
Elp4.3,103.87462,-5.5730243
Ehmt1.3,80.34632,-10.997877
Fbxo44.3,62.92007,-31.935535
Epc2.4,59.561775,-33.796364
Elp3.3,-40.082226,-83.566734
Ehmt2.3,62.439785,-33.243954
Ezh1.4,55.560814,-22.319073
Ep400.3,7.628434,59.95238
Ep300.3,29.426237,-47.454105
Ehmt2.4,86.21899,-16.051783
Ezh2.4,104.28796,-5.6326156
Ercc5.4,31.4988,-6.088602
Ep300.4,-40.065342,-83.60806
Eed.4,90.62695,-30.452282
Fbxo44.4,88.39381,14.525435
Fbxl19.4,83.94037,-31.39169
Elp3.4,85.811134,14.3597145
Ehmt1.4,87.94197,14.664172
Epc1.4,86.35762,18.799908
Elp4.4,102.48544,-5.337646
Ep400.4,85.625404,21.565222
Fbxw9.1,72.3788,-52.27652
Hcfc1.1,57.520443,-58.79718
Hdac1.1,60.989693,-57.406796
Hat1.1,77.460144,-46.245647
Gadd45a.1,41.028996,-33.119896
Hdac6.1,78.004745,-46.40735
Hdac2.1,61.089096,-61.95889
Gtf2f1.1,78.391556,-47.134
Fkbp1a.1,79.07895,-47.747814
Hdac3.1,79.68415,-48.388863
Hdac2.2,69.91453,-49.6825
Gadd45b.1,67.286125,-48.634174
Fbxw9.2,72.15444,-50.338093
Hdac3.2,70.52131,23.130722
Hdac10.1,72.32307,-52.24202
Hdac1.2,61.064873,-62.00202
Gadd45a.2,77.015205,-45.984978
Hdac4.1,40.973682,-33.059258
Hcfc1.2,87.06679,12.799301
Gtf3c4.1,92.40983,-15.35948
Fkbp1a.2,85.43823,23.877857
Hdac4.2,84.913445,-35.47979
Hcfc1.3,40.891956,-74.57459
Gtf2b.1,43.97892,-36.294823
Gadd45b.2,30.562292,-53.509434
Hdac4.3,43.52087,-35.58706
Hdac10.2,54.20739,-46.569214
Gtf2f1.2,53.538334,-36.18139
Fbxw9.3,56.011364,-44.56794
Hdac6.2,67.08572,-35.15083
Gtf3c4.2,67.88227,-49.35136
Hat1.2,44.1115,-18.572664
Fbxw9.4,66.242485,-48.482014
Hdac2.3,64.86124,-45.842346
Hdac1.3,62.691933,-57.451855
Gtf2b.2,41.67568,-75.62884
Fkbp1a.3,45.31059,-36.621502
Hdac3.3,70.04527,23.575739
Hdac10.3,47.94206,-35.954876
Gtf2f1.3,71.155235,-28.63774
Gadd45a.3,67.69726,-47.801003
Hdac6.3,54.03566,-35.79279
Hdac1.4,61.73657,-57.42652
Gtf2b.3,54.153584,-47.396637
Gadd45b.3,48.792435,-12.179349
Hdac2.4,71.23419,-29.081007
Hat1.3,44.247215,-18.119274
Gtf3c4.3,51.919952,-35.771152
Gadd45b.4,44.229115,-6.397455
Hdac3.4,-27.546751,90.93491
Hdac10.4,92.971436,-16.033056
Gtf3c4.4,56.78293,-46.112495
Fkbp1a.4,53.687576,-45.737286
Hdac6.4,44.418976,-50.31568
Hdac4.4,57.68741,-51.367805
Gtf2b.4,84.44143,-10.027123
Gadd45a.4,55.58927,-45.652138
Hcfc1.4,41.22996,-74.72569
Gtf2f1.4,74.557526,-39.52476
Hat1.4,74.540535,-39.510334
Hdac7.1,71.28104,-50.329975
Ing4.1,37.47736,-51.763985
Ing5.1,58.005886,-56.231087
Ing3.1,57.76255,-54.594185
Hdac9.1,10.427187,-17.532585
Jmjd4.1,65.08678,-49.2153
Jarid2.1,42.797714,-72.16981
Hltf.1,64.26064,-49.84287
Hdac8.1,43.60869,-37.456783
Jhdm1d.1,45.62232,-36.71152
Jarid2.2,56.350906,-50.784233
Hells.1,35.8064,-53.975807
Hdac7.2,45.06723,-52.419292
Jhdm1d.2,45.19409,-53.776863
Ino80.1,43.69948,-55.16537
Ing5.2,34.526047,-47.64497
Hdac9.2,50.67382,-35.390865
Jmjd1c.1,44.12916,58.605713
Ing4.2,57.03469,-58.129177
Ing2.1,44.374382,-17.705433
Hdac8.2,51.418285,-59.702705
Jmjd1c.2,57.416107,-51.351635
Ing4.3,32.11735,-53.669994
Hira.1,72.02222,-29.850004
Hells.2,50.491524,-52.819027
Jmjd1c.3,35.624817,61.81137
Ino80.2,31.809998,-51.699406
Hltf.2,43.039898,-72.461006
Hdac7.3,43.31983,-53.562958
Jmjd4.2,51.390472,-35.66092
Ing2.2,33.94986,-57.146404
Ing3.2,34.142704,-56.402416
Hdac7.4,37.216045,-55.0672
Jarid2.3,38.239525,-50.405815
Ing5.3,65.35364,-44.99181
Hira.2,34.396023,-46.803432
Hdac8.3,38.36047,-50.558758
Jhdm1d.3,44.767902,-72.36489
Ino80.3,39.556343,-60.112415
Hltf.3,39.634903,-50.509624
Hdac9.3,43.388813,-56.43943
Jmjd4.3,45.8361,-54.1538
Ing5.4,31.739285,-53.363037
Hira.3,52.53581,-53.818317
Hells.3,50.52502,-52.92186
Jarid2.4,53.642925,-48.565758
Ing3.3,35.40007,-48.42674
Ing2.3,43.989838,-72.51538
Hells.4,57.81992,-55.70306
Jhdm1d.4,43.473557,-51.7471
Ino80.4,33.501106,-23.466705
Ing2.4,52.89097,-59.78909
Hdac8.4,51.719704,-59.739094
Jmjd4.4,71.234215,-26.800182
Jmjd1c.4,35.947117,-54.112022
Hira.4,44.33441,-52.056873
Hdac9.4,39.22274,-63.524845
Ing4.4,47.009384,-51.47977
Hltf.4,83.3952,-4.884346
Ing3.4,51.43157,-46.324924
Jmjd5.1,-24.500233,-3.5415468
Kdm2b.1,-24.64743,-5.5614495
Kdm3a.1,-29.811296,11.101486
Kdm2a.1,-0.059895057,21.928202
Kat2a.1,-0.16433352,22.947266
Kdm5a.1,-22.983744,18.040846
Kdm4a.1,-53.018726,-44.72522
Kdm1a.1,-78.36947,6.068108
Jmjd6.1,-32.778427,28.886784
Kdm4c.1,-24.08746,18.540857
Kdm4a.2,42.44022,56.044876
Kat2b.1,4.115329,6.78265
Jmjd5.2,-64.92154,15.565533
Kdm4c.2,-63.525883,15.963857
Kdm3b.1,-27.073948,60.708504
Kdm3a.2,-52.6615,9.048848
Kat2a.2,-28.565575,33.165146
Kdm4d.1,6.480388,46.008045
Kdm2b.2,25.458923,70.91121
Kdm1b.1,-30.116976,31.332747
Jmjd6.2,-22.78097,35.221233
Kdm4d.2,-30.060553,-5.885721
Kdm2b.3,-58.215797,28.537657
Kat5.1,-52.771915,-13.26185
Kat2b.2,-30.057589,10.269408
Kdm4d.3,-21.233994,14.4686365
Kdm3b.2,-39.74688,34.30777
Kdm1a.2,-36.741653,35.570656
Jmjd5.3,0.05425671,21.657743
Kdm5a.2,-38.79814,33.38348
Kdm1b.2,-25.480047,-3.7163727
Kdm2a.2,-21.200104,15.666293
Jmjd5.4,-32.25421,29.171131
Kdm4a.3,-22.278671,18.867426
Kdm3a.3,-54.479828,-15.215723
Kat5.2,-29.659422,12.267059
Jmjd6.3,-11.219215,2.33926
Kdm4c.3,-69.40688,-57.290318
Kdm3b.3,-63.638447,-3.538625
Kdm1a.3,-58.1045,-3.4933386
Kat2a.3,-12.359079,21.994116
Kdm5a.3,-26.158228,41.637566
Kdm3a.4,-16.198816,-32.23533
Kat5.3,-60.189743,23.635468
Kat2b.3,-27.48445,-4.679003
Kdm4a.4,-23.032127,10.884753
Kdm2a.3,-55.40425,-13.751185
Kdm1b.3,-41.764427,14.674669
Kat2b.4,-40.957733,43.82297
Kdm4c.4,1.0940852,21.543175
Kdm3b.4,-8.766346,-3.4788282
Kdm1b.4,1.1469138,-1.2873048
Jmjd6.4,-20.139935,15.997038
Kdm5a.4,-21.871096,16.327147
Kdm4d.4,-28.719814,-5.353609
Kat5.4,-63.053818,-3.5194192
Kat2a.4,-73.67958,-8.145963
Kdm2b.4,-60.210762,23.58832
Kdm1a.4,-78.38381,6.1083226
Kdm2a.4,-54.6104,-13.765559
Kdm5b.1,-13.476196,-18.089832
L3mbtl4.1,-42.697124,-6.2831464
Mbd1.1,-40.521248,16.481544
L3mbtl3.1,-43.011272,23.570738
Kdm5d.1,-42.45702,31.196468
Men1.1,9.351363,56.37242
Mbd3.1,-40.370457,17.133253
L3mbtl1.1,-44.69818,25.825106
Kdm5c.1,-42.400143,23.048761
Mbd4.1,-28.457872,16.668186
Mbd3.2,3.045254,34.158676
Kdm6a.1,-19.837894,4.9550233
Kdm5b.2,6.3412766,32.824974
Mbd4.2,-4.9947906,11.552073
Mbd2.1,-45.883312,3.3907228
Mbd1.2,5.306327,33.28492
Kdm5d.2,1.9943184,33.529297
Mecom.1,2.121857,-13.919487
L3mbtl4.2,14.988033,27.400269
L3mbtl2.1,14.9225445,27.690542
Kdm5c.2,-43.596348,31.224232
Mecom.2,-47.696266,-1.0854186
L3mbtl4.3,-44.93742,-27.958961
Kdm6b.1,-66.52253,-4.9897785
Kdm6a.2,-50.60005,8.638694
Mecom.3,-44.188427,13.96214
Mbd2.2,25.663363,70.35639
L3mbtl1.2,-42.534084,14.298619
Kdm5b.3,-26.193562,-1.0059755
Men1.2,-14.384411,-0.83710283
L3mbtl2.2,-67.71387,-2.800257
L3mbtl3.2,-44.020252,24.789597
Kdm5b.4,-44.601112,24.824593
Mbd3.3,-39.850384,-18.416498
Mbd1.3,-43.198997,13.028289
Kdm6b.2,-45.732815,23.723587
Kdm5c.3,-44.98233,11.812094
Mbd4.3,-44.63493,14.214773
Mbd2.3,25.029396,70.19121
L3mbtl1.3,-8.136626,30.924826
Kdm5d.3,8.891126,40.18578
Men1.3,15.244567,59.046482
Mbd1.4,1.300058,49.685253
Kdm6b.3,-45.675777,14.327404
Kdm6a.3,-51.344105,8.800955
Mbd3.4,0.73137426,32.66856
L3mbtl3.3,4.0530767,41.2161
L3mbtl2.3,14.351674,26.281487
Kdm6a.4,-8.466911,30.780783
Mbd4.4,3.168976,33.25638
Mbd2.4,1.2305739,50.048042
L3mbtl2.4,14.062819,25.101622
Kdm5c.4,31.315775,15.048317
Men1.4,15.302948,58.96005
Mecom.4,9.581079,39.79757
Kdm6b.4,-12.002641,13.437503
Kdm5d.4,-4.7551327,10.678418
L3mbtl4.4,17.822178,28.24734
L3mbtl1.4,-59.924088,-4.9439893
L3mbtl3.4,2.2894957,50.60189
Bptf.1,27.123465,-5.0515194
Bptf.2,-10.083699,-18.753204
Bptf.3,26.65982,26.27586
Bptf.4,8.602588,12.16772
Whsc1.1,30.186304,49.506813
Whsc1.2,11.498337,-0.9705597
Whsc1.3,21.005335,46.409245
Whsc1.4,20.996403,46.94912
Cd4.1,8.565726,13.72789
Cd4.1,-6.278841,9.403929
Mll2.1,-19.908377,59.31452
Mll2.2,-19.982092,59.226826
Mll2.3,-22.526585,-18.68078
Mll2.4,45.94877,53.801426
Brd8.1,-74.91094,11.953477
Brd8.2,5.8516135,16.31668
Brd8.3,-49.489933,-45.34765
Brd8.4,-51.945984,-46.00723
Cd4.2,-48.217007,-47.396275
Cd4.2,-47.783897,-48.126255
Ncor1.1,1.3440374,66.58268
Ncor1.2,-35.124046,56.51101
Ncor1.3,0.979227,66.66632
Ncor1.4,-68.87529,-26.033686
Cxxcl.1,-56.541298,-65.63441
Cxxcl.2,-67.29582,-11.676414
Cxxcl.3,-51.696472,-65.49725
Cxxcl.4,-57.015755,-66.47514
Cd4.3,-24.49053,-31.065102
Cd4.3,-6.3233137,8.857431
Smarca4.1,-86.42938,-25.07348
Smarca4.2,-88.9447,-20.83585
Smarca4.3,-83.54266,-28.549328
Smarca4.4,-62.809013,6.012072
Klf2.1,9.838622,15.764085
Klf2.2,22.918943,-32.87392
Klf2.3,23.229097,-32.08252
Klf2.4,25.59612,-32.29422
Cd4.4,-46.2087,-24.368235
Cd4.4,-46.60304,-25.278755
Runx3.1,-66.78896,-62.798225
Runx3.2,-68.410065,-57.69232
Runx3.3,-67.553925,-58.014664
Empty,-86.878654,-14.530134
Sp140.1,-24.0591,-17.81034
Sp140.2,-19.471975,-18.178799
Sp140.3,-24.999563,-32.17782
Sp140.4,-51.859524,-44.878944
Empty,-0.23236401,25.619936
Empty,44.321274,63.326694
Smarce1.1,8.366086,-46.338406
Smarce1.2,-86.988014,-12.854238
Smarce1.3,-87.13191,-12.51397
Smarce1.4,-82.38667,-29.17251
Wdr82.1,-47.519222,58.220345
Wdr82.2,-47.445755,58.512646
Wdr82.3,-47.966503,55.827133
Wdr82.4,-39.17001,59.21299
Empty,-72.360085,-4.645066
Empty,-9.240255,49.169548
Bptf.1,-9.580249,-16.10453
Bptf.2,-37.71462,-21.4658
Bptf.3,9.220925,55.457176
Bptf.4,-38.082195,-20.721878
Whsc1.1,30.335447,49.54676
Whsc1.2,22.908632,46.229465
Whsc1.3,24.795162,49.01836
Whsc1.4,21.709518,47.079967
Cd4.1,8.616964,14.407098
Cd4.1,5.1128902,9.526995
Mll2.1,-14.198315,61.259415
Mll2.2,-12.952705,61.999336
Mll2.3,-67.17276,-5.6937037
Mll2.4,45.945972,53.820877
Brd8.1,-74.94463,11.945473
Brd8.2,5.713,16.500254
Brd8.3,-49.13351,-44.86322
Brd8.4,-21.913126,-50.217888
Cd4.2,-42.996758,-53.21095
Cd4.2,-42.69338,-53.20522
Ncor1.1,2.5872955,65.526634
Ncor1.2,35.883568,63.67078
Ncor1.3,3.397762,64.186745
Ncor1.4,-69.36891,-27.149263
Cxxcl.1,-53.052994,-65.61783
Cxxcl.2,-68.624275,-7.4029236
Cxxcl.3,-52.779987,-65.608086
Cxxcl.4,-57.678673,-65.538216
Cd4.3,-21.856897,-30.772278
Cd4.3,-3.9869347,-4.7667913
Smarca4.1,-88.6117,-21.659977
Smarca4.2,-88.70713,-20.561552
Smarca4.3,-83.550705,-27.926699
Smarca4.4,-62.586212,6.0920486
Klf2.1,9.814368,17.392763
Klf2.2,23.432888,-31.164148
Klf2.3,23.658821,-31.181664
Klf2.4,-13.837946,11.381985
Cd4.4,2.8854022,-11.628453
Cd4.4,22.321777,35.494514
Runx3.1,-64.10977,-61.823895
Runx3.2,-66.80057,-57.99922
Runx3.3,-64.24601,-61.20857
Empty,-65.720505,-57.118477
Sp140.1,11.327681,0.196657
Sp140.2,12.69291,5.8322687
Sp140.3,4.54593,8.581559
Sp140.4,-51.773518,-43.641117
Empty,43.89556,62.365936
Empty,-34.35127,-12.127971
Smarce1.1,-11.713997,20.77789
Smarce1.2,-86.21594,-8.815556
Smarce1.3,-86.19462,-8.7999735
Smarce1.4,-81.2469,-30.867002
Wdr82.1,-46.554398,60.656174
Wdr82.2,-46.209965,61.49647
Wdr82.3,-53.38606,64.785355
Wdr82.4,-39.158257,60.176277
Empty,-35.150707,56.527332
Empty,-9.490327,70.710175
Bptf.1,50.71184,-46.05969
Bptf.2,-38.974964,-19.382154
Bptf.3,13.868688,-3.7834203
Bptf.4,-38.70044,-19.72271
Whsc1.1,31.38757,49.83263
Whsc1.2,26.227379,50.19887
Whsc1.3,26.078577,50.37604
Whsc1.4,21.421509,48.273464
Cd4.1,-29.130642,-5.5613766
Cd4.1,-8.607443,-6.19581
Mll2.1,-13.35554,59.193993
Mll2.2,-13.612353,59.969963
Mll2.3,-25.914892,-29.339212
Mll2.4,42.237167,54.64319
Brd8.1,38.065334,15.008637
Brd8.2,19.272673,29.044342
Brd8.3,7.4536448,13.5473795
Brd8.4,-7.0955567,10.254529
Cd4.2,-25.434582,-33.220818
Cd4.2,-44.017746,-53.250652
Ncor1.1,2.2242038,66.476715
Ncor1.2,-3.5400429,-7.082263
Ncor1.3,2.416176,-16.45942
Ncor1.4,-69.22476,-26.959036
Cxxcl.1,-50.35509,-65.03073
Cxxcl.2,-66.865654,-12.659725
Cxxcl.3,-50.624054,-65.1326
Cxxcl.4,-57.937054,-65.384926
Cd4.3,-23.985525,-30.972145
Cd4.3,-7.4822793,-4.7453804
Smarca4.1,-86.6383,-24.789976
Smarca4.2,-90.062325,-20.180834
Smarca4.3,-84.11623,-28.58343
Smarca4.4,-61.687748,6.4324913
Klf2.1,9.254851,15.94797
Klf2.2,24.792952,-31.769693
Klf2.3,-43.002254,25.955162
Klf2.4,-13.179029,12.239321
Cd4.4,2.709909,-12.024727
Cd4.4,-7.100346,-5.315554
Runx3.1,-66.7144,-62.798115
Runx3.2,-66.51355,-58.34761
Runx3.3,-64.53493,-60.572235
Empty,-29.985678,66.61555
Sp140.1,-24.735855,-18.408007
Sp140.2,-12.446737,-18.069582
Sp140.3,-15.472589,-6.465258
Sp140.4,-49.883175,-45.268
Empty,-71.30497,-5.083193
Empty,-20.488487,58.396988
Smarce1.1,-59.865284,-64.61155
Smarce1.2,-88.96596,-11.517681
Smarce1.3,-88.809654,-11.258129
Smarce1.4,-81.21998,-30.842142
Wdr82.1,-46.01171,62.239197
Wdr82.2,-46.048996,62.861404
Wdr82.3,-53.09674,64.71139
Wdr82.4,-39.83555,60.774647
Empty,-28.402712,60.705578
Empty,-25.522282,60.55695
