"Experiment: panel 2 10U","Analysis: Analysis 2","User: Admin","Plate: 13","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:51:36 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A of Amet+","GeoMean BV605-A of Amet+GFP+","GeoMean BV605-A of GFP+","GeoMean PerCP-Cy5-5-A of Amet+","GeoMean PerCP-Cy5-5-A of Amet+GFP+","GeoMean PerCP-Cy5-5-A of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A of Amet+","GeoMean PE-A of Amet+GFP+","GeoMean PE-A of GFP+"
"C11","Sample",27566,1588,1431,3399,405.336854443334,5054.64118611537,5718.49514943898,875.863250654157,2398.4019653967,2654.28377386826,2.6448362720403,32.6345213137666,275.222672064777,36.3342159458664,17.0775346345291,105.126820943723,132.230955695948
"D02","Sample",22564,1617,1472,2537,583.126262326709,5139.20295091911,6029.94195811083,986.363707746889,2032.2419210732,2796.61292771717,1.97897340754484,17.1875,380.359820089955,26.2908947575877,14.6454315282817,42.8981549724002,70.89716658525
"D03","Sample",28536,2228,2294,3218,695.613113385834,7925.6929684055,6690.41881250214,1618.26281290575,3300.9670526482,3012.31445845017,3.59066427289048,32.3888404533566,321.478521478521,31.1062771908017,18.6359309740602,92.5604623843722,82.7685967283229
"D04","Sample",26822,371,518,4240,777.576142062079,7963.64587040037,6234.30931091078,2096.51496459248,2806.34551546198,2930.80468442781,3.50404312668464,30.1158301158301,360.237892948173,27.7594339622641,18.8931948435037,89.0726832748077,79.3200731959232
"D05","Sample",23533,2187,1817,1964,669.430108447536,7736.66604892465,6420.74914781153,1554.85164191621,3236.64491952716,3225.04746387344,3.52080475537266,33.4067143643368,438.392857142857,22.8105906313646,19.8172021529587,107.958992777601,59.9769662233508
"D06","Sample",29468,1019,1077,3784,523.292972991974,6082.23547959762,6409.6032037129,1508.61204429928,3155.40314614087,2781.40216532185,2.94406280667321,27.2980501392758,406.881720430108,24.5771670190275,15.4330680418009,83.7611946957799,69.5017589342548
"D07","Sample",29289,4542,3350,1944,579.755921254889,6900.79245044321,6099.23334651983,1409.99102412031,3008.94038805029,2934.03382162651,4.53544693967415,34.5373134328358,440.816326530612,22.6851851851852,19.4239804864177,116.558418406256,60.3050713470891
"D08","Sample",33847,1794,1228,4023,836.799077789114,9039.03565085447,6509.59526766003,1275.67267043419,2344.18146677015,2809.55176071364,5.57413600891862,40.1465798045603,324.697336561743,30.7979120059657,22.3453210013373,152.845944988045,87.2282133768056
"D09","Sample",30664,2444,2293,2976,859.545422439805,7480.38588079983,6073.75710182412,1863.74210177824,3348.26704812817,3033.73890067826,4.62356792144026,28.6524204099433,372,26.8817204301075,20.2775857579853,78.0764239644344,72.7079373662589
"D10","Sample",26294,2339,1884,2590,473.013672159286,5310.97978338391,5875.55220143658,832.840021556042,1767.00856142768,2692.91332011293,2.22317229585293,22.6645435244161,378.654970760234,26.4092664092664,15.4760759264386,62.1942416632142,74.0630514772319
"D11","Sample",31457,2327,2563,3424,461.917457143431,6528.76374405654,5936.76576437529,1292.53430264412,2688.12620634608,2485.76350012438,3.0081650193382,31.2914553257901,383.426651735722,26.0806074766355,17.1906165269503,96.9989479438453,69.9800313340529
"E02","Sample",31713,3293,2694,2959,561.506378497625,6747.49218697379,5999.72225607615,1039.08633587783,2709.1048793753,2581.34745602915,3.94776799271181,45.7312546399406,301.938775510204,33.1192970598175,20.1141082749685,207.610688714999,116.001347217194
"E03","Sample",33773,3504,3593,3214,741.747954823882,6516.97972974103,6153.6887528683,1617.43303801424,3009.54621851679,2691.90985023681,5.82191780821918,44.9763428889507,255.281969817315,39.1723708774113,25.1065671559649,212.164806901275,149.584208247465
"E04","Sample",31342,4156,3090,2361,669.638303796036,7188.36350368991,6288.17154036328,1603.53231377657,3596.49743062098,3552.64023889786,3.56111645813282,33.495145631068,258.315098468271,38.7124099957645,19.6878228661159,114.191719376732,144.050861970891
"E05","Sample",29259,2632,2297,2590,756.551668027461,7569.18126883785,6704.72108652283,1673.02074500424,3322.04985242619,3274.17293506026,3.60942249240122,41.2712233347845,309.438470728793,32.3166023166023,20.5666109836101,169.467932955968,104.82766578444
"E06","Sample",30420,1814,1464,3408,792.792032363183,7134.94492479692,6164.14022403328,1809.03335419924,3604.54010409197,2888.3026456078,8.54465270121279,46.5846994535519,303.743315508021,32.9225352112676,30.7335128818778,214.930732526728,105.546255431444
"E07","Sample",28089,3042,1997,3360,760.16601077219,5276.13578524955,5615.36335770092,2232.73937209937,3695.14513569666,2924.87864532917,6.90335305719921,41.2618928392589,330.383480825959,30.2678571428571,29.4802224812476,173.585693166969,100.323311434653
"E08","Sample",34740,4883,3762,2541,622.366793480915,7104.72910544416,6545.74929343437,1576.78283225239,3307.5924536807,3035.30457504619,4.60782305959451,38.5167464114833,274.702702702703,36.4029909484455,22.167176585342,153.784692056746,127.340158463857
"E09","Sample",25485,2422,1958,2551,553.146409200549,5389.95165696874,5637.07324248708,1643.26947098343,3153.23509071825,2755.46767153639,4.70685383980182,35.4443309499489,314.549938347719,31.7914543316347,23.1045154860862,128.884339553833,102.550019514636
"E10","Sample",25542,2721,1559,2278,693.980772750021,5955.91032394362,5949.95912084218,1104.82497624447,2115.48839249626,3086.07545998029,5.25542080117604,32.5208466966004,263.048498845266,38.0158033362599,23.0184081451116,107.903823054771,138.219037078002
"E11","Sample",26864,2348,1870,3183,596.636971917978,5775.71598687223,5690.84128204314,1651.58816454672,2876.16013573628,2768.52643001952,3.2793867120954,36.1497326203209,300.56657223796,33.2704995287465,20.8256928697648,125.194211308411,113.395362360744
"F02","Sample",28166,2846,2348,2681,675.547141946508,6869.44184127561,5997.51041912111,2050.76105530867,4023.97422984611,2871.97898096223,3.61911454673226,27.5127768313458,442.409240924092,22.60350615442,19.4004828865525,87.3427159349189,66.1081379438191
"F03","Sample",22482,5459,2875,736,549.16092476314,4643.02326101744,5021.94364032973,1461.02473963458,2702.43096414879,2439.16202993419,3.18739695915003,26.0173913043478,432.941176470588,23.0978260869565,17.7066821952949,68.6023846884952,59.3421174910757
"F04","Sample",27877,4478,3538,1378,599.483860916889,6600.33698915725,6783.8856346132,1556.67164421366,3472.6876902009,3315.57504947168,3.34970969182671,29.6212549462973,364.550264550265,27.4310595065312,18.9813641102267,91.6214486960198,76.8174733687651
"F05","Sample",35043,2582,2974,3761,585.523134476564,7642.51085398331,7005.18939062413,1770.43860062688,3635.184019251,3317.49846013738,4.6862896979086,42.3335574983188,345.362718089991,28.9550651422494,20.7810338424689,166.078003128188,86.6985771001089
"F06","Sample",34027,18,16,5334,591.836322837946,5460.29840019303,6516.41064796745,905.193013655857,945.036702444779,2919.59017012178,0,25,327.44014732965,30.5399325084364,18.1953581187533,67.1855946277005,96.406290767098
"F07","Sample",34913,6004,4661,1835,638.102201980226,7750.5515447734,6397.39847405746,1476.06088854097,3132.02198506329,2906.00105162071,4.54696868754164,39.7554172924265,341.71322160149,29.2643051771117,21.6731683062,156.618644461086,90.4857496263332
"F08","Sample",33332,3084,3674,3194,743.716634591816,7156.70474550819,6753.5817843684,2322.43378695178,3603.30142961327,3150.43813084354,6.2905317769131,39.2215568862275,355.283648498331,28.146524733876,23.5069515050154,132.804165992877,81.1695604281808
"F09","Sample",35089,5380,4121,2519,585.916332823002,6631.99527909431,6202.86866944318,1491.92786087504,2712.79284440995,2687.43296237363,4.68401486988848,34.5789856830866,356.798866855524,28.0269948392219,21.782323415814,122.702711714382,83.0248966669648
"F10","Sample",24297,2304,1531,2522,771.147366544443,6842.6665830024,6125.9380109183,2134.38959181501,3496.36016458931,2812.33274909722,1.90972222222222,27.6290006531679,336.266666666667,29.7383029341792,18.4040065879464,82.9200425385949,93.4202479537939
"F11","Sample",31590,3152,2869,3652,621.565450486616,7114.08395115307,6660.50628149848,1358.75012486609,2416.72441529091,2870.46720149902,2.63324873096447,28.6162425932381,326.654740608229,30.6133625410734,17.6849978916348,84.8670324231124,90.1373676568312
"G02","Sample",25986,583,568,3896,539.570673970818,7209.47261598408,6315.54052537184,1246.07987077472,2577.56811082957,2706.40416597855,4.45969125214408,30.8098591549296,333.847472150814,29.9537987679671,19.2648421685724,99.1622570322391,92.2962448853895
"G03","Sample",21428,732,549,2619,468.497462646555,6233.26982864564,6952.88946979058,1882.03680773675,3340.85220132051,2710.92131110699,4.23497267759563,30.7832422586521,354.878048780488,28.1786941580756,21.8954619987987,96.8002966585075,81.4056633961032
"G04","Sample",23141,2465,1953,1882,548.909545956308,6730.09132333473,6178.74527401279,1242.65879063952,2582.42312013142,2744.5826493993,2.27180527383367,28.8786482334869,425.79185520362,23.4856535600425,17.0787742744573,81.4794760225256,57.6988760528937
"G05","Sample",27813,2415,1916,2582,812.801479302531,6216.75557262378,6083.32091856038,1551.55340389468,3203.74183023806,2698.51592217864,6.45962732919255,34.446764091858,420.521172638437,23.7800154918668,21.5640014804581,113.227534422243,64.3907883372193
"G06","Sample",29879,3290,2791,3106,665.809016106688,7787.78385975522,6225.8656121807,1636.725382424,3172.42016137728,2879.00822694845,4.25531914893617,36.1160874238624,386.318407960199,25.8853831294269,19.915901200651,117.492079006391,66.9985165269206
"G07","Sample",28955,2857,2850,2332,406.805830920059,5021.53381738387,5823.43140718528,1197.04696329356,2542.93891919122,2736.40350066353,2.20511025551278,21.6140350877193,389.966555183946,25.6432246998285,16.8733130759578,66.8472300885486,68.8657690249753
"G08","Sample",29658,4684,2751,1965,466.961835942562,7636.95627557476,6449.35055701616,1301.81775971559,2729.77193744935,2990.78853799204,2.71135781383433,27.3718647764449,353.41726618705,28.295165394402,17.7917662392144,83.7252728582548,83.367823562255
"G09","Sample",24149,3093,2288,2004,519.384301834775,6410.12906749329,6151.38349490444,1081.98631298895,2552.92414141364,2832.30205464892,1.7458777885548,18.6625874125874,352.816901408451,28.3433133732535,14.8911400396062,47.6018552557913,79.7023951280524
"G10","Sample",24597,1121,1337,3605,624.235057167376,7624.40884976795,6939.8144177545,1751.56189921853,3202.63659945788,2896.19471388686,2.58697591436218,38.6686611817502,366.361788617886,27.2954230235784,20.6798615520185,139.460159901522,83.1332471528563
"G11","Sample",24791,4701,3325,1378,423.965891766102,4276.15695590445,6038.96059134053,1151.97931834638,2273.67370880443,2674.5258357313,3.19081046585833,28.2105263157895,344.5,29.0275761973875,19.3776980649244,90.1357014179889,85.940381910185
