Well,GeoMean BV605-A of Amet+_PD1,GeoMean PerCP-Cy5-5-A of Amet+_Lag3,Amet+Tim3+ as % of Amet+,GeoMean PE-A of Amet+_Tim3
B02,949.556178510073,1743.06207607109,6.5169636319258,27.266336873654
B03,578.680689864223,1328.12192697102,3.73661426293005,19.4035023834933
B04,675.870685649138,1683.45927947379,4.73392647305691,22.6492621454457
B05,559.23396710333,1967.50643550149,3.18787562059054,18.6781872397883
B06,587.893825053861,614.017905798558,6.45161290322581,18.9441216595051
B07,616.997409151318,822.708750643061,3.29150154117129,19.8469880167068
B08,366.147432552272,558.066628978188,6.20408163265306,20.6589620809638
B09,426.940010116957,959.447761139541,2.89093298291721,16.07654198857
B10,214.69739000062,527.45164294427,7.28719172633254,28.1545120805854
B11,929.28443361318,910.154980546597,3.55621805792164,19.4787839807068
C02,579.871491819765,1305.86232765897,6.67570315147408,27.3900746797483
C03,627.862458413034,1140.23542733218,3.43253968253968,18.6017157435492
C04,819.701399847288,1502.75082351435,3.54402630617464,17.3697444583759
C05,704.564603705226,1187.1069752582,4.08738548273432,20.4702966474286
C06,717.428072320659,795.349014384897,4.49704142011834,21.4692899406318
C07,609.019872898473,1136.53676443241,3.09516476747767,19.8100440252415
C08,635.171461522173,1254.63941935196,1.31031293355943,16.1545231556373
C09,736.347531349655,2023.18338714596,2.83140283140283,16.7079509928124
C10,429.906240904461,784.498761211804,2.95066851083449,18.9218891874361
C11,598.970330036836,1321.13999100509,6.29761300152362,26.5806825122351
D02,173.543806767609,734.120389464246,7.85418392709196,26.3105862952081
D03,688.001713872375,1412.12399747647,6.25,32.3879880197174
D04,544.035679749135,1562.61103404499,2.6281208935611,18.087656307686
D05,268.389961458127,1567.84335102735,0,13.1975568219156
D06,507.984990624184,1364.85458047301,3.62537764350453,17.4910500297211
D07,612.853567583473,1542.55747275711,3.42303126236644,18.2504969723823
D08,511.185783247537,1541.09627740181,3.65058670143416,19.9070116720407
D09,584.243454500952,1342.25217408768,3.32850940665702,18.7440628494537
D10,977.253158272984,2212.75282180185,8.64864864864865,31.5270350086212
D11,1022.19967359653,1490.3972163329,3.50738396624473,20.3132342124416
E02,730.901140271799,1105.55638772111,5,21.6117174411407
E03,600.009003640444,1336.89020380847,3.39542560716812,16.5826371003657
E04,841.953301174918,1641.22997460235,6.35466850194999,24.5516884688606
E05,590.011071616799,1517.48888982162,3.17982456140351,18.522518418745
E06,410.287934183531,1023.48715260421,1.81535269709544,14.6130179715401
E07,464.334821138073,826.138261489018,1.18251928020566,14.8661124727497
E08,496.175693538776,1060.6221656228,2.10097209156475,16.1572033620513
E09,711.342311893985,1604.40028271402,4.78232189973615,20.4939934904889
E10,662.167072488677,1131.46522750259,2.57382823083175,17.6693966031346
E11,567.569861624161,1259.03353183098,2.93423271500843,16.747431374203
F02,551.880928787983,949.176316779889,0.847888756995082,12.7192194162801
F03,676.569131347418,1304.16605985079,4.98735092157571,22.9171080506856
F04,556.16064080418,1029.08080970792,1.91288993525603,15.4493086444623
F05,510.451582949892,1074.25471950192,1.96597353497164,16.2113789890187
F06,211.035729301301,374.826556645564,0,9.44003345316475
F07,536.9533487725,831.717997462871,2.71656534954407,17.7582328285854
F08,662.827417914289,1423.09711293364,4.33839479392625,21.3258370592581
F09,510.076607499119,1254.30057673017,2.6246719160105,18.9965979510407
F10,629.979046211711,1276.1606698168,5.95500661667402,24.81819328562
F11,955.325690573402,1313.38630101292,10.9608463300251,35.6010299237302
G02,534.487000137606,1071.27008182298,3.66785532348446,20.8771195657837
G03,387.161251157005,1251.32145842422,2.51572327044025,16.3135733583332
G04,393.653829163313,1075.40948993469,10.688591983556,34.315708096762
G05,466.19402470437,1229.11772087623,3.23820789590418,17.4543300340472
G06,488.631306459962,1330.69990172066,3.28353022932592,17.8760555072508
G07,499.412167740409,990.234457181448,3.18516757784645,18.4388409062259
G08,562.135284035212,784.757285202501,1.77070291539975,17.4917682866943
G09,761.341767839983,1519.16557110537,2.83140283140283,20.5033413280408
G10,543.231401518838,891.736569093885,4.04787812840044,20.7040694385577
G11,477.028730322316,1169.62593973887,1.78248514595712,15.3230810679735
