"Experiment: panel 2 10U","Analysis: Analysis 2","User: Admin","Plate: 10","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:41:45 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A of Amet+","GeoMean BV605-A of Amet+GFP+","GeoMean BV605-A of GFP+","GeoMean PerCP-Cy5-5-A of Amet+","GeoMean PerCP-Cy5-5-A of Amet+GFP+","GeoMean PerCP-Cy5-5-A of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A of Amet+","GeoMean PE-A of Amet+GFP+","GeoMean PE-A of GFP+"
"B02","Sample",18750,4097,2165,869,949.556178510073,8470.59456970327,6609.64234930929,1743.06207607109,3047.96052061516,3030.05404543393,6.5169636319258,50.3926096997691,271.5625,36.8239355581128,27.266336873654,259.350676438126,116.346575695101
"B03","Sample",27449,4389,3575,2002,578.680689864223,6742.79004855441,5925.04379557474,1328.12192697102,2879.68362699156,2484.03738868285,3.73661426293005,31.8041958041958,372.118959107807,26.8731268731269,19.4035023834933,97.8744960576012,71.4935766869544
"B04","Sample",26954,5957,3352,1343,675.870685649138,5518.080979843,5784.20972290989,1683.45927947379,2895.14223062919,2410.4188171879,4.73392647305691,33.8305489260143,364.945652173913,27.4013402829486,22.6492621454457,114.618250543116,76.4348761960474
"B05","Sample",22590,3827,3030,1211,559.23396710333,4694.44615082398,5363.2361729713,1967.50643550149,3240.51778239227,2490.76853915327,3.18787562059054,31.2871287128713,322.933333333333,30.9661436829067,18.6781872397883,99.122518154439,85.2674892317135
"B06","Sample",26491,31,13,3442,587.893825053861,4948.14611424403,5449.72273945986,614.017905798558,1692.04436223777,2463.55457183134,6.45161290322581,30.7692307692308,326.255924170616,30.6507844276583,18.9441216595051,104.25804588178,88.6403341146256
"B07","Sample",28893,9084,3902,949,616.997409151318,6093.09162170185,4582.01861130077,822.708750643061,1682.1605109992,2010.60458018764,3.29150154117129,24.7821629933368,414.410480349345,24.1306638566913,19.8469880167068,78.6493781455606,65.1306350204854
"B08","Sample",17508,1225,550,1492,366.147432552272,3746.15215805323,4748.31351296351,558.066628978188,727.432801944382,2066.57868400739,6.20408163265306,30.7272727272727,368.395061728395,27.1447721179625,20.6589620809638,90.1716233632255,79.1212798895337
"B09","Sample",24540,3044,1934,2300,426.940010116957,3997.54888147704,5534.19903694364,959.447761139541,2435.50653065171,2271.68670564257,2.89093298291721,27.1458117890383,418.181818181818,23.9130434782609,16.07654198857,84.1446713327823,58.392285766219
"B10","Sample",26182,6285,3349,931,214.69739000062,3210.25547285585,4677.27661713566,527.45164294427,1303.07512320915,1800.78969863203,7.28719172633254,44.6700507614213,394.491525423729,25.3490870032223,28.1545120805854,183.378708788959,69.5476427428873
"B11","Sample",22784,4696,2106,1301,929.28443361318,6039.99475909473,4889.28196548374,910.154980546597,1864.26817109213,2370.53571723627,3.55621805792164,31.1016144349478,291.704035874439,34.2813220599539,19.4787839807068,100.111017434659,110.151132836435
"C02","Sample",14667,2951,1510,676,579.871491819765,5608.99884851733,5363.3652660525,1305.86232765897,2531.60300760582,2301.14378035927,6.67570315147408,41.3907284768212,479.432624113475,20.8579881656805,27.3900746797483,163.895487309619,57.9232368853468
"C03","Sample",26946,5040,3583,1583,627.862458413034,6833.85309246123,5332.83827814895,1140.23542733218,2435.87220282748,2553.57443088802,3.43253968253968,27.6862963996651,371.596244131455,26.9109286165509,18.6017157435492,76.1759374762407,65.3545411230109
"C04","Sample",19646,2737,1883,1727,819.701399847288,7044.61939398734,6126.20616506334,1502.75082351435,2730.42400855996,2896.19892989004,3.54402630617464,36.1656930430165,312.86231884058,31.9629415170816,17.3697444583759,127.746202089472,96.2128795269397
"C05","Sample",28873,5676,3329,1898,704.564603705226,5957.85469284745,5708.91778331073,1187.1069752582,2612.76170472526,2726.04386564562,4.08738548273432,37.9993992189847,335.335689045936,29.8208640674394,20.4702966474286,135.217723988689,89.3238544286506
"C06","Sample",24833,5070,3069,1130,717.428072320659,5948.20594827241,5167.62241547556,795.349014384897,1845.82835322402,2481.28664205738,4.49704142011834,32.6816552623004,301.333333333333,33.1858407079646,21.4692899406318,120.729243167486,107.810784494895
"C07","Sample",31414,6494,4049,1621,609.019872898473,6469.93110418594,5168.95878496939,1136.53676443241,2508.362659746,2532.5773215142,3.09516476747767,26.9943195850827,341.263157894737,29.3028994447872,19.8100440252415,81.9897265638031,89.1517704528341
"C08","Sample",26532,6487,3825,1104,635.171461522173,4528.69186315543,5481.10448632852,1254.63941935196,2194.26012175527,2465.76873117169,1.31031293355943,17.6209150326797,375.510204081633,26.6304347826087,16.1545231556373,47.5700201380398,78.0628890746818
"C09","Sample",24768,4662,2008,1376,736.347531349655,4832.95323825069,5531.30874771432,2023.18338714596,3175.90071944633,2437.84141828787,2.83140283140283,23.6553784860558,323.764705882353,30.8866279069767,16.7079509928124,66.3034517657019,97.5684466897506
"C10","Sample",22561,2169,985,2005,429.906240904461,5274.10795532883,5337.01767776199,784.498761211804,2156.39127207892,2903.86949791189,2.95066851083449,37.8680203045685,252.837326607818,39.5511221945137,18.9218891874361,143.645294990374,143.56655416342
"C11","Sample",23381,3938,1773,1409,598.970330036836,6100.79206154827,5465.48674979254,1321.13999100509,3100.82139718033,2687.9970909641,6.29761300152362,45.2340665538635,290.515463917526,34.4215755855216,26.5806825122351,203.841425522105,107.201493717934
"D02","Sample",26758,6035,5015,881,173.543806767609,2116.86454072732,4592.29771472321,734.120389464246,1207.86655727538,1759.41390937214,7.85418392709196,50.2891326021934,417.535545023697,23.950056753689,26.3105862952081,239.132843885882,58.4274054246657
"D03","Sample",28846,16,11,5176,688.001713872375,5271.17124753936,6081.99260897423,1412.12399747647,1251.59163235307,2657.73827374004,6.25,45.4545454545455,364.76391825229,27.4149922720247,32.3879880197174,149.918754597721,71.3319055901618
"D04","Sample",31129,3805,2902,3144,544.035679749135,6140.59883457427,6260.39753939864,1562.61103404499,3177.45250770058,2801.17201820747,2.6281208935611,29.2212267401792,430.684931506849,23.2188295165394,18.087656307686,88.1149897464758,59.7539186670273
"D05","Sample",28550,8,10,5047,268.389961458127,3643.01790426381,6456.78398190594,1567.84335102735,948.610909994304,3076.93588021408,0,20,377.486910994764,26.4909847434119,13.1975568219156,65.8237538379286,75.6298657469276
"D06","Sample",28715,4303,4334,2326,507.984990624184,6630.92826130584,5886.38692906474,1364.85458047301,2857.46324363136,2858.71952757898,3.62537764350453,26.2805722196585,510.087719298246,19.6044711951849,17.4910500297211,70.9697628656426,50.4494363391895
"D07","Sample",30823,5054,3635,2633,612.853567583473,6814.59707261102,5832.17855985093,1542.55747275711,3105.97647995447,2776.87368826524,3.42303126236644,27.8129298486933,492.14953271028,20.3190277250285,18.2504969723823,83.4885511242799,47.0119554667959
"D08","Sample",24694,6136,4506,686,511.185783247537,6272.84860404675,5149.45898648442,1541.09627740181,3039.74084744921,2369.75548625077,3.65058670143416,33.288948069241,463.513513513513,21.5743440233236,19.9070116720407,110.587580291046,51.5406325963852
"D09","Sample",24678,4146,2890,1891,584.243454500952,5547.58109554191,5713.81379190989,1342.25217408768,2527.33485629013,2613.92374887915,3.32850940665702,28.1660899653979,491.168831168831,20.3595980962454,18.7440628494537,74.8968848094919,50.0823967912796
"D10","Sample",24879,4810,2605,1504,977.253158272984,8306.62821258806,7280.13704172377,2212.75282180185,3699.76636906524,3531.66401129769,8.64864864864865,53.5508637236084,258.864027538726,38.6303191489362,31.5270350086212,293.301491030377,122.378403175727
"D11","Sample",25828,3792,2295,2198,1022.19967359653,7434.72423516981,6097.26433569931,1490.3972163329,2884.3834222462,2551.801249124,3.50738396624473,35.6427015250545,334.042553191489,29.9363057324841,20.3132342124416,114.844657744232,79.4345850098757
"E02","Sample",17214,2060,1245,1467,730.901140271799,6277.58004155564,6180.0743995671,1105.55638772111,2080.22236494485,2910.91891755529,5,43.0522088353414,359.558823529412,27.8118609406953,21.6117174411407,161.774710936562,79.1069342961393
"E03","Sample",26973,4241,3540,2012,600.009003640444,5825.4357184934,5776.41692065451,1336.89020380847,2702.93582667466,2465.56662726632,3.39542560716812,26.4971751412429,446.119733924612,22.4155069582505,16.5826371003657,71.1860580547046,54.9116966153434
"E04","Sample",22900,4359,2229,1959,841.953301174918,8726.46825359711,6358.59339562829,1641.22997460235,3139.35655264332,2749.48562834735,6.35466850194999,50.5159264244056,335.445205479452,29.8111281265952,24.5516884688606,245.095136341993,78.8509647724053
"E05","Sample",22459,4560,3557,1111,590.011071616799,6548.52361425842,5645.79756419811,1517.48888982162,3021.53493351066,2463.26008660996,3.17982456140351,27.2139443351139,521.596244131455,19.1719171917192,18.522518418745,80.1812668819261,49.6978597762303
"E06","Sample",23632,1928,1883,2888,410.287934183531,3882.28244381943,5742.49215521402,1023.48715260421,2503.99541133365,2630.7645615146,1.81535269709544,19.6494954859267,440.916030534351,22.680055401662,14.6130179715401,54.0080188502133,59.891960514387
