"Experiment: panel 2 10U","Analysis: Analysis 2","User: Admin","Plate: 8","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:40:12 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A of Amet+","GeoMean BV605-A of Amet+GFP+","GeoMean BV605-A of GFP+","GeoMean PerCP-Cy5-5-A of Amet+","GeoMean PerCP-Cy5-5-A of Amet+GFP+","GeoMean PerCP-Cy5-5-A of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A of Amet+","GeoMean PE-A of Amet+GFP+","GeoMean PE-A of GFP+"
"E09","Sample",22445,2491,2275,1736,313.902525595271,6771.68648356756,5792.73981992127,1236.76077368081,3216.38489893131,2240.35786692372,1.12404656764352,28.9230769230769,426.535626535626,23.4447004608295,14.3467707133533,85.6577310540353,63.5093122939649
"E10","Sample",23053,2658,2304,1763,558.284311636676,6120.93734446495,5790.23276396708,1115.95970385391,2201.83918596892,2510.96463434356,3.00978179082017,24.3055555555556,368.058455114823,27.1695972773681,17.2088948668633,72.1271553340738,77.4782646299965
"E11","Sample",26066,2609,3144,2329,447.41205783934,4748.1451440327,5808.09820490257,1018.39549045383,2170.76519430877,2288.36358352406,1.64814105021081,22.4872773536896,354.490106544901,28.2095319879777,15.2285524765037,64.1374404166528,77.7220916762623
"F02","Sample",18514,2789,2165,1085,480.686383705135,6545.31549907789,5803.79521774341,828.947126506134,1940.16742730488,2312.25198491714,4.33847257081391,42.1247113163972,342.271293375394,29.2165898617512,21.869159760273,163.020473504606,95.6284488430109
"F03","Sample",17574,3355,2075,789,438.808539676472,5174.62694295188,4604.73147421347,1045.8283373018,1752.7010117951,2050.06551447458,3.48733233979136,29.4457831325301,344.541484716157,29.0240811153359,17.7438981504979,87.1847137594356,85.0806502005559
"F04","Sample",21067,2266,1363,1974,467.610493452172,5298.66443301975,5901.2247116945,1080.56403421959,2258.66838966503,2351.24268413605,1.98587819947043,31.5480557593544,303.225806451613,32.9787234042553,16.9496312210208,108.283133410468,111.857770005029
"F05","Sample",20533,3188,1698,1486,793.058706894204,7113.01257091905,5271.37320932818,1356.34575495353,2475.1700672879,2217.91311897746,2.54077791718946,31.50765606596,363.325183374083,27.5235531628533,20.0794222145533,102.888172471613,79.5269019556633
"F06","Sample",18260,3990,2610,495,438.486837610379,5335.98755464412,5533.10126118207,766.025726980065,1703.62613852781,2119.40055948622,2.18045112781955,32.0689655172414,358.695652173913,27.8787878787879,17.9151139040731,107.432088682541,81.0218360964177
"F07","Sample",24779,3869,2520,1803,327.934720615661,4141.31661032951,5420.28880590826,831.72946625124,1776.05178223045,2385.46028268618,1.73171362109072,26.2301587301587,325.451263537906,30.726566833056,17.0203391564522,88.9988084760937,100.357825592879
"F08","Sample",20495,4433,2353,801,378.242025970947,5104.7688522754,5300.33584446232,907.706229134746,1867.72927817721,2218.09251585106,2.25580870742161,37.0165745856354,315.354330708661,31.7103620474407,18.6005178386325,144.192772659238,96.9300668323703
"F09","Sample",20826,3739,2526,1109,423.821732219537,5368.19864727783,5506.78963709581,1183.59751193065,2224.38802284618,2470.90021906583,3.04894356779888,25.2177355502771,391.872791519435,25.5184851217313,17.8085974513052,73.6464448744588,71.0131567418214
"F10","Sample",26849,3959,3040,1900,513.706848637264,5231.08419452837,6021.81354821927,1557.03130987781,2861.54334225322,2498.19400067331,3.73831775700935,33.7171052631579,312.5,32,20.2808689195652,119.080241359559,98.4219580485543
"F11","Sample",24050,2314,2707,2375,610.638062748083,6499.95266890719,6049.91441665625,1463.98516860771,2284.58268840904,2533.43058733259,4.66724286949006,38.5297377170299,338.319088319088,29.5578947368421,22.8150628569139,147.535040287718,93.7412301707706
"G02","Sample",21855,5413,1515,379,307.248252938547,4748.8126522456,4921.37897274416,580.182370893831,1368.08780384158,1938.91492874344,4.37834842046924,37.2937293729373,398.947368421053,25.065963060686,21.1177973640993,132.156717812903,70.1499814787211
"G03","Sample",22007,3810,101,43,351.745053042467,4186.57518978475,4002.15504963148,712.154413609553,1007.937076631,630.428861505998,6.19422572178478,32.6732673267327,330.769230769231,30.2325581395349,25.6403114500889,113.348118438682,77.3406818058076
"G04","Sample",24694,292,183,3026,637.942330772913,5724.34230342959,5527.65490462375,1144.19464114203,1985.17528759259,2032.95191287288,4.79452054794521,46.448087431694,333.259911894273,30.0066093853272,23.5894517574524,191.96243294713,95.2450923214156
"G05","Sample",20234,3730,2437,684,415.483765671434,5616.16430052539,5345.18050095484,1014.44294765397,2166.97168243991,2145.20005055354,4.23592493297587,33.8120640131309,388.636363636364,25.7309941520468,19.6612370070806,118.172463472845,77.9433969627995
"G06","Sample",24819,3254,2220,1447,528.983868600133,7283.41982657504,5334.63294816597,851.584242670927,1971.36715224815,1995.77842980865,3.07314074984634,32.7927927927928,390.026954177898,25.6392536281963,19.5154026142977,104.983618535571,72.3245881799215
"G07","Sample",24575,4191,3353,1168,486.933719229911,5418.66800268842,5060.8602252835,1129.05789238329,2355.2880667721,2042.64437167636,3.60295872106896,26.7819862809424,497.021276595745,20.1198630136986,18.4850357051413,76.7640433860041,54.0802155932205
"G08","Sample",28139,18,17,3911,230.634540115469,5918.86564545529,5563.53777334201,455.517121510818,3300.91464291053,2227.88541413905,11.1111111111111,64.7058823529412,331.160033869602,30.1968805931987,15.5154125350686,466.082531666097,92.160342808702
"G09","Sample",27308,1907,1698,3175,883.404670887629,7915.41225086027,5782.59253240156,1338.12138107354,2470.99242624728,2280.92290579293,3.46093340325118,25.3828032979976,382.530120481928,26.1417322834646,20.4369131389228,75.9708845070869,76.8271222376353
"G10","Sample",25123,3079,2102,1832,725.977333029235,6216.41378391007,5777.15838706014,933.720393418709,2441.33644835807,2179.62952896371,4.67684313088665,32.2074215033302,334.306569343066,29.9126637554585,22.0406574125179,108.234475485689,85.7803196035715
"G11","Sample",18645,2772,1950,1160,481.264272479663,5419.62130272865,5458.32426784226,933.46240516964,1786.10511107023,1956.59948647996,2.63347763347763,29.5384615384615,380.327868852459,26.2931034482759,17.7219422650537,100.740664349421,82.9602063701827
