Well,GeoMean BV605-A of Amet+GFP+_PD1,GeoMean PerCP-Cy5-5-A of Amet+GFP+_Lag3,Amet+GFP+Tim3+ as % of Amet+GFP+,GeoMean PE-A of Amet+GFP+_Tim3
B02,5460.61406080641,2569.80265558562,36.7174280879865,122.285462957019
B03,6997.03474018715,4467.35061030743,30.5770887166236,93.3376196660428
B04,5769.9711982561,2825.07540844901,28.81064834693,79.5279607795937
B05,6083.80535817111,2720.32345529074,30.7250912884716,92.3037270242986
B06,6840.45488795861,3102.99509162844,32.3699421965318,94.4913227426861
B07,6724.43831084254,2463.87481082893,27.0945426594927,74.8204117379826
B08,5937.04818761392,2327.64050732176,33.6675461741425,101.13021340665
B09,6875.60836734776,2825.62381526408,29.5503211991435,85.5765022463108
B10,6542.45457522665,3314.7523951922,40,207.426975610461
B11,6133.11132879949,2467.59929735771,35.4595336076818,121.537490075049
C02,6486.47119914849,3141.32487909824,41.3520097442144,168.003706280692
C03,7195.9732914872,3218.7421589012,39.5005675368899,147.684465962836
C04,6926.99608200444,3407.3879788662,28.5550895920702,91.3823009807795
C05,6490.41192261291,3100.62519296697,38.285175879397,152.833410426651
C06,5825.4304040332,2817.01591883789,39.5621827411168,151.166695867535
C07,5307.7053014281,3404.71076407167,37.8343538511118,146.108139867929
C08,7478.59760698298,2804.9649855278,39.4560855996433,151.965229822663
C09,6052.75569372386,2737.44228279976,32.2692574600972,119.394872462928
C10,5212.15905868036,2452.56104818427,37.7115229653505,140.950761706565
C11,5054.64118611537,2398.4019653967,32.6345213137666,105.126820943723
D02,5139.20295091911,2032.2419210732,17.1875,42.8981549724002
D03,7925.6929684055,3300.9670526482,32.3888404533566,92.5604623843722
D04,7963.64587040037,2806.34551546198,30.1158301158301,89.0726832748077
D05,7736.66604892465,3236.64491952716,33.4067143643368,107.958992777601
D06,6082.23547959762,3155.40314614087,27.2980501392758,83.7611946957799
D07,6900.79245044321,3008.94038805029,34.5373134328358,116.558418406256
D08,9039.03565085447,2344.18146677015,40.1465798045603,152.845944988045
D09,7480.38588079983,3348.26704812817,28.6524204099433,78.0764239644344
D10,5310.97978338391,1767.00856142768,22.6645435244161,62.1942416632142
D11,6528.76374405654,2688.12620634608,31.2914553257901,96.9989479438453
E02,6747.49218697379,2709.1048793753,45.7312546399406,207.610688714999
E03,6516.97972974103,3009.54621851679,44.9763428889507,212.164806901275
E04,7188.36350368991,3596.49743062098,33.495145631068,114.191719376732
E05,7569.18126883785,3322.04985242619,41.2712233347845,169.467932955968
E06,7134.94492479692,3604.54010409197,46.5846994535519,214.930732526728
E07,5276.13578524955,3695.14513569666,41.2618928392589,173.585693166969
E08,7104.72910544416,3307.5924536807,38.5167464114833,153.784692056746
E09,5389.95165696874,3153.23509071825,35.4443309499489,128.884339553833
E10,5955.91032394362,2115.48839249626,32.5208466966004,107.903823054771
E11,5775.71598687223,2876.16013573628,36.1497326203209,125.194211308411
F02,6869.44184127561,4023.97422984611,27.5127768313458,87.3427159349189
F03,4643.02326101744,2702.43096414879,26.0173913043478,68.6023846884952
F04,6600.33698915725,3472.6876902009,29.6212549462973,91.6214486960198
F05,7642.51085398331,3635.184019251,42.3335574983188,166.078003128188
F06,5460.29840019303,945.036702444779,25,67.1855946277005
F07,7750.5515447734,3132.02198506329,39.7554172924265,156.618644461086
F08,7156.70474550819,3603.30142961327,39.2215568862275,132.804165992877
F09,6631.99527909431,2712.79284440995,34.5789856830866,122.702711714382
F10,6842.6665830024,3496.36016458931,27.6290006531679,82.9200425385949
F11,7114.08395115307,2416.72441529091,28.6162425932381,84.8670324231124
G02,7209.47261598408,2577.56811082957,30.8098591549296,99.1622570322391
G03,6233.26982864564,3340.85220132051,30.7832422586521,96.8002966585075
G04,6730.09132333473,2582.42312013142,28.8786482334869,81.4794760225256
G05,6216.75557262378,3203.74183023806,34.446764091858,113.227534422243
G06,7787.78385975522,3172.42016137728,36.1160874238624,117.492079006391
G07,5021.53381738387,2542.93891919122,21.6140350877193,66.8472300885486
G08,7636.95627557476,2729.77193744935,27.3718647764449,83.7252728582548
G09,6410.12906749329,2552.92414141364,18.6625874125874,47.6018552557913
G10,7624.40884976795,3202.63659945788,38.6686611817502,139.460159901522
G11,4276.15695590445,2273.67370880443,28.2105263157895,90.1357014179889
