Well,GeoMean BV605-A of Amet+_PD1,GeoMean PerCP-Cy5-5-A of Amet+_Lag3,Amet+Tim3+ as % of Amet+,GeoMean PE-A of Amet+_Tim3
B02,525.035760321988,905.687974066066,6.03556223390934,23.0275937742465
B03,523.646945159411,1105.46120685673,7.02127659574468,25.8608537447185
B04,457.234477893405,1021.67708851563,3.3955857385399,20.8701171689865
B05,600.376262561033,993.395713957443,4.28182172051382,20.515205988224
B06,471.584857216379,1316.73244851038,5.46902042229145,22.3453403396686
B07,786.211950322929,1360.72678598387,7.86632390745501,28.2635266001757
B08,510.210167653173,1196.04768835311,8.23015294974508,26.1808904671078
B09,640.886676711555,1075.33375996849,2.48115577889447,20.0204725140118
B10,478.315780347429,1026.19258858308,4.33734939759036,18.7103615111612
B11,639.698920285016,853.49972698485,7.57855822550832,27.8768679944778
C02,597.404038815759,336.51666925807,3.2258064516129,22.669043859569
C03,571.129331167011,1071.00660494928,5.94028931979071,21.6983860713455
C04,842.751432547108,991.314535324882,6.39377537212449,25.7353992041653
C05,400.893849787433,989.306585815173,3.3984375,18.6794891125442
C06,366.460152604384,699.670173490681,7.98146240988672,31.7332774808439
C07,438.280784125755,1151.88261440058,4.39276485788114,23.1243896583217
C08,700.015025576343,1340.96311619775,6.55737704918033,25.3433219722817
C09,527.761478433395,1372.57242767548,6.03448275862069,24.2624802119421
C10,582.309496938555,935.900470522808,6.50994575045208,23.0071241497467
C11,534.71789495225,1428.91611408963,2.89808917197452,20.898741058665
D02,545.906529722828,1048.54704344897,3.86658795749705,19.6359018900172
D03,697.893147896269,2059.69097739946,6.63952395865957,25.2681719676803
D04,526.481663028629,1460.1336368552,4.11907234337141,20.3999592148161
D05,662.342227975539,1536.8385316352,6.90993788819876,23.4267555666564
D06,535.891652494783,1350.96650401973,2.62828535669587,18.1442725031738
D07,577.952547420129,1230.18717836645,6.53935185185185,23.1474137883807
D08,464.100644016936,1059.50173627624,4.75409836065574,21.348427057065
D09,506.962136572806,716.698173425277,5.5715935334873,23.6957620072505
D10,707.045392094113,670.48696415208,6.44578313253012,27.2337019002152
D11,406.966086578605,1084.50219002144,4.16076988395132,20.1906878266504
E02,535.282071622158,1176.12713591154,4.76754515842464,23.3770354462308
E03,662.148016631383,1373.18433652306,7.39288714645757,26.7465188317212
E04,559.155379496743,1314.82581609835,3.03750660327522,19.2954451378656
E05,545.71433771247,1058.34819173326,7.8820823750784,29.8295074597527
E06,599.935112209828,843.967493223801,4.69224399668783,22.849748561274
E07,430.077310440478,1183.93218791715,5.54455445544555,23.7859549891368
E08,480.848745571209,963.355400680057,3.85379419944378,20.2342650563031
E09,711.476830906903,1918.14875737759,9.07135173897454,33.6797788548116
E10,509.563591678659,1252.75516683396,3.9568345323741,22.7938048152549
E11,663.237726269684,1337.67717012309,4.08492340768611,21.290308421345
F02,745.265475482316,1016.35417058409,8.07004187285877,29.9249981346906
F03,497.962065680006,808.502265453938,7.75006054734803,32.1030682883448
F04,491.081434636579,1106.9099656521,4.31115276476101,22.137250030911
F05,605.640718536027,1067.87135605068,6.78391959798995,25.6075837379542
F06,507.660782784129,1500.20489119485,4.66377440347072,22.7629941286712
F07,453.581219982415,1024.2768081309,7.29317851959361,26.2215221040667
F08,402.417448015015,1136.96093840092,3.23054331864905,16.5752586861418
F09,671.29842015801,1133.7376697412,3.54131534569983,23.2791495937045
F10,707.473134229546,1203.89095723195,4.79784366576819,23.1100191500141
F11,603.928648387006,1238.37545923254,5.17316966242876,22.9437037506227
G02,511.625592847681,1099.63564977302,4.59004905395936,23.1238950432269
G03,1137.72572599599,1321.94231899305,3.07628351694035,18.4043601174295
G04,1128.75508154133,1960.47804190355,10.5055487053021,37.5885055087088
G05,507.00044301851,880.733862762584,5.5765595463138,23.8078901741546
G06,684.176528548326,1485.08064165764,6.93345742205677,26.8867030926303
G07,486.947640634629,1005.17967030826,4.61668784413384,22.737666726506
G08,494.289572406527,428.365041700621,0,19.3382953777765
G09,483.31575339373,961.547729254254,5.56199304750869,24.0482975717373
G10,524.678236864974,931.287469576926,4.07779171894605,23.8001524862056
G11,0,0,NaN,0
