Well,GeoMean BV605-A of Amet+GFP+_PD1,GeoMean PerCP-Cy5-5-A of Amet+GFP+_Lag3,Amet+GFP+Tim3+ as % of Amet+GFP+,GeoMean PE-A of Amet+GFP+_Tim3
B02,8470.59456970327,3047.96052061516,50.3926096997691,259.350676438126
B03,6742.79004855441,2879.68362699156,31.8041958041958,97.8744960576012
B04,5518.080979843,2895.14223062919,33.8305489260143,114.618250543116
B05,4694.44615082398,3240.51778239227,31.2871287128713,99.122518154439
B06,4948.14611424403,1692.04436223777,30.7692307692308,104.25804588178
B07,6093.09162170185,1682.1605109992,24.7821629933368,78.6493781455606
B08,3746.15215805323,727.432801944382,30.7272727272727,90.1716233632255
B09,3997.54888147704,2435.50653065171,27.1458117890383,84.1446713327823
B10,3210.25547285585,1303.07512320915,44.6700507614213,183.378708788959
B11,6039.99475909473,1864.26817109213,31.1016144349478,100.111017434659
C02,5608.99884851733,2531.60300760582,41.3907284768212,163.895487309619
C03,6833.85309246123,2435.87220282748,27.6862963996651,76.1759374762407
C04,7044.61939398734,2730.42400855996,36.1656930430165,127.746202089472
C05,5957.85469284745,2612.76170472526,37.9993992189847,135.217723988689
C06,5948.20594827241,1845.82835322402,32.6816552623004,120.729243167486
C07,6469.93110418594,2508.362659746,26.9943195850827,81.9897265638031
C08,4528.69186315543,2194.26012175527,17.6209150326797,47.5700201380398
C09,4832.95323825069,3175.90071944633,23.6553784860558,66.3034517657019
C10,5274.10795532883,2156.39127207892,37.8680203045685,143.645294990374
C11,6100.79206154827,3100.82139718033,45.2340665538635,203.841425522105
D02,2116.86454072732,1207.86655727538,50.2891326021934,239.132843885882
D03,5271.17124753936,1251.59163235307,45.4545454545455,149.918754597721
D04,6140.59883457427,3177.45250770058,29.2212267401792,88.1149897464758
D05,3643.01790426381,948.610909994304,20,65.8237538379286
D06,6630.92826130584,2857.46324363136,26.2805722196585,70.9697628656426
D07,6814.59707261102,3105.97647995447,27.8129298486933,83.4885511242799
D08,6272.84860404675,3039.74084744921,33.288948069241,110.587580291046
D09,5547.58109554191,2527.33485629013,28.1660899653979,74.8968848094919
D10,8306.62821258806,3699.76636906524,53.5508637236084,293.301491030377
D11,7434.72423516981,2884.3834222462,35.6427015250545,114.844657744232
E02,6277.58004155564,2080.22236494485,43.0522088353414,161.774710936562
E03,5825.4357184934,2702.93582667466,26.4971751412429,71.1860580547046
E04,8726.46825359711,3139.35655264332,50.5159264244056,245.095136341993
E05,6548.52361425842,3021.53493351066,27.2139443351139,80.1812668819261
E06,3882.28244381943,2503.99541133365,19.6494954859267,54.0080188502133
E07,5677.7364623287,1918.68573328146,17.2165234266704,44.661939128589
E08,6028.17904819602,2862.31923166906,23.340395480226,62.2029091027471
E09,7094.48995935133,3073.59801876732,42.5871234494979,170.673133185864
E10,7476.47222026936,2358.35810183372,30.2797202797203,82.8138908560959
E11,6879.36794850926,2875.92855593198,25.713104588673,70.0815330781418
F02,5807.8194259279,1845.46706167246,12.0140566659345,28.0602771496723
F03,6038.59998510603,2896.91420521651,32.7488797973894,108.045337844365
F04,7298.87702917047,2742.82553953507,31.043956043956,93.6587797914673
F05,5793.24338920996,2147.91588424185,21.9895287958115,58.1458922077038
F06,5025.4383255139,967.879239091533,29.4117647058824,94.7247014459972
F07,5749.15764698245,2037.04816065796,25.3364540667057,66.89555187073
F08,6798.06354615732,2763.25112198588,29.9157711298286,92.9156288718422
F09,5569.87337571779,3005.39673212882,36.7987446057277,135.50810924433
F10,6684.65582955334,2582.9724716569,40.7779171894605,154.509780268943
F11,6352.44379074476,2113.21426215046,48.7219730941704,221.985924329898
G02,7137.86900518597,2344.57866137952,38.1050889532478,143.131986198359
G03,5891.32148441559,2471.26749180892,29.3985805005603,90.2461710034524
G04,6267.14931298733,2399.50573215518,51.424,266.24553974239
G05,6067.37919048695,2615.47293549839,32.5448207171315,105.440110990872
G06,6288.43535898397,2762.52993954869,29.9190194790983,91.2136219187647
G07,6202.52543356527,2427.95631234855,27.906976744186,84.6998243081397
G08,4938.20097208522,1640.27901786226,25.6130128672008,78.7712418455967
G09,6711.84926649327,2411.53642563789,25.9001161440186,74.4345294265822
G10,6209.25006778398,1873.65928838362,37.6114081996435,142.183600928182
G11,4839.0481623131,2051.97339683914,23.557168784029,63.5169696894459
