"Position","Pool","shRNA","Percentage","precentile","z"
"1_B02",1,"Actl6b.1",25.49019608,12.3593791368202,-1.1572075282364
"1_B03",1,"Asxl3.1",30.60773481,33.4539181244309,-0.427413244227323
"1_B04",1,"Atad2.1",30.71786311,34.0276644941332,-0.41170823287558
"1_B05",1,"Asxl2.1",31.19325551,36.5455411188359,-0.343914186853507
"1_B06",1,"Aff4.1",30.12746234,30.998134713317,-0.495903219949094
"1_B07",1,"Aurkb.1",29.30145335,26.9707630096921,-0.613697470514955
"1_B08",1,"Atm.1",33.60345759,49.9918733346283,-0.000203705293400734
"1_B09",1,"A2l.1",30.27522936,31.7453830842397,-0.474830682494931
"1_B10",1,"Aff1.1",27.49216301,19.1682201564927,-0.871714032364179
"1_B11",1,"Atr.1",23.88688327,8.28963012438259,-1.38585035557003
"1_C02",1,"Atm.2",29.87390883,29.7341666580423,-0.532061598429688
"1_C03",1,"Arid2.1",29.58359229,28.316574948204,-0.573462623927212
"1_C04",1,"Actl6b.2",26.06955216,14.1279706153147,-1.07458758574114
"1_C05",1,"Atr.2",25.70342205,12.9913500088478,-1.12680011906604
"1_C06",1,"Atad2b.1",36.51685393,66.1026240622727,0.415265548221165
"1_C07",1,"Atad2.2",27.24750277,18.230807717833,-0.906604172741541
"1_C08",1,"Aff4.2",28.85075818,24.8895506079005,-0.677969531020982
"1_C09",1,"Atrx.1",31.79645769,39.8244498444892,-0.257893635512059
"1_C10",1,"Asxl3.2",27.73561812,20.1297478102043,-0.83699575135748
"1_C11",1,"Asxl1.1",24.73756276,10.3018507548088,-1.26453793135986
"1_D02",1,"Aff1.2",25.30201342,11.8197902367368,-1.1840435986334
"1_D03",1,"Atrx.2",39.39929329,79.5688742775124,0.826320135184847
"1_D04",1,"Asxl3.3",32.08652546,41.4288067370573,-0.2165280862334
"1_D05",1,"A1l.1",28.13023701,21.7483440742429,-0.780720532843598
"1_D06",1,"Arid2.2",30.01567398,30.4379758387695,-0.51184496664629
"1_D07",1,"Atrx.3",28.06818182,21.4889465285083,-0.789570006261281
"1_D08",1,"Atad2b.2",29.40406025,27.4564750218008,-0.599065059688062
"1_D09",1,"A2l.2",26.12781955,14.3148933104919,-1.06627827722201
"1_D10",1,"Actl6b.3",28.00151976,21.2123042247437,-0.799076449283016
"1_D11",1,"Aurkb.2",26.93032015,17.0589960013292,-0.95183647586141
"1_E02",1,"Asxl1.2",29.92073976,29.9658413767718,-0.525383203437096
"1_E03",1,"Asxl2.2",33.78378378,51.0176704095906,0.0255119814189766
"1_E04",1,"Actl6b.4",28.4157161,22.9647157706755,-0.740009359156767
"1_E05",1,"Atm.3",28.0136652,21.262551144715,-0.797344430600517
"1_E06",1,"Atad2.3",31.80379747,39.864846805262,-0.256846935179635
"1_E07",1,"A1l.2",19.3037079,2.07030194163987,-2.03944095138311
"1_E08",1,"Aff1.3",23.76938638,8.03671545998174,-1.40260617574745
"1_E09",1,"Atr.3",21.89781022,4.7508660218773,-1.66950510035132
"1_E10",1,"Atad2b.3",32.46362268,43.5357019949532,-0.162751571742475
"1_E11",1,"A2l.3",28.9298893,25.2486706910471,-0.6666849190014
"1_F02",1,"Aff4.3",33.62470862,50.112774038658,0.00282682970429081
"1_F03",1,"Aurkb.3",32.95687885,46.3186132981629,-0.0924100360139872
"1_F04",1,"Atad2.4",41.66666667,87.4858509439453,1.14966231581908
"1_F05",1,"A1l.3",21.26168224,3.91851641711533,-1.76022108477187
"1_F06",1,"Arid2.3",28.46924177,23.1969475161008,-0.732376250728146
"1_F07",1,"Atm.4",36.36363636,65.2993772088415,0.393415726911506
"1_F08",1,"Asxl2.3",27.72036474,20.0686684104535,-0.839170982483834
"1_F09",1,"Asxl1.3",33.33333333,48.4554748694017,-0.0387251804245093
"1_F10",1,"Arid2.4",26.367713,15.1020152243234,-1.03206791208009
"1_F11",1,"Atr.4",25.26395173,11.7127100976025,-1.18947144300688
"1_G02",1,"Atad2b.4",26.78989846,16.5559722306382,-0.971861521517077
"1_G03",1,"Asxl1.4",35.78985772,62.2324374718822,0.311591163610447
"1_G04",1,"Aff1.4",32.31357553,42.6948177513774,-0.184149270554195
"1_G05",1,"Aurkb.4",28.98719441,25.5104325252367,-0.658512837864554
"1_G06",1,"Atrx.4",31.73948887,39.5112765780183,-0.26601775950921
"1_G07",1,"A1l.4",29.90320937,29.8790219883849,-0.527883150988729
"1_G08",1,"Aff4.4",39.20415225,78.7707411920412,0.798491754574313
"1_G09",1,"Asxl3.4",27.03703704,17.447755670577,-0.936617953747904
"1_G10",1,"A2l.4",25.05144033,11.1274720829989,-1.21977694985095
"1_G11",1,"Asxl2.4",27.46369295,19.0576440554364,-0.875774047959488
"2_B02",1,"Baz1a.1",25.81602374,13.3339625972645,-1.11074238622466
"2_B03",1,"Brd2.1",23.2,6.89304131639329,-1.4838043742253
"2_B04",1,"Brd3.1",27.55555556,19.4158408957448,-0.862673842718412
"2_B05",1,"Brd1.1",26.19363395,14.5280276568327,-1.05689271602559
"2_B06",1,"Baz2a.1",32.79172821,45.3841491292284,-0.115961590663861
"2_B07",1,"Brpf3.1",32.75193798,45.1593675958274,-0.121635936075881
"2_B08",1,"Brd8.1",16.66666667,0.785680757611679,-2.41550017005956
"2_B09",1,"Bop1.1",36.05749487,63.673982441505,0.349757960690746
"2_B10",1,"Baz1b.1",33.50327749,49.4219513211282,-0.014490038667463
"2_B11",1,"Brd9.1",42.85714286,90.6487628189496,1.31943195793587
"2_C02",1,"Brd8.2",29.63671128,28.5735126099309,-0.565887510709781
"2_C03",1,"Baz2b.1",27.77501244,20.2880099683461,-0.831377865284653
"2_C04",1,"Baz1a.2",34.09893993,52.8084359942744,0.0704552967459342
"2_C05",1,"Brd9.2",30.07103394,30.7148159499462,-0.503950276541821
"2_C06",1,"Brd4.1",31.97026022,40.7838668525484,-0.233108265115787
"2_C07",1,"Brd3.2",31.66114529,39.0817084610793,-0.277190063206227
"2_C08",1,"Baz2a.2",66.66666667,99.9998790405926,4.71482480169772
"2_C09",1,"Brpf1.1",25.64469914,12.8151129293673,-1.13517438769779
"2_C10",1,"Brd2.2",35.50420168,60.674862782457,0.270854755703541
"2_C11",1,"Bptf.1",36.67820069,66.9406398144096,0.438274644859967
"2_D02",1,"Baz1b.2",23.89891697,8.31586723289662,-1.38413427173778
"2_D03",1,"Brpf1.2",27.12871287,17.786179070751,-0.923544384548792
"2_D04",1,"Brd2.3",34.34343434,54.1939762872609,0.105321788687496
"2_D05",1,"Bmi1.1",39.58468527,80.3103305840727,0.852758236475997
"2_D06",1,"Baz2b.2",34.34714211,54.2149531875477,0.105850540787906
"2_D07",1,"Brpf1.3",34.33048433,54.1207018091291,0.103475033093745
"2_D08",1,"Brd4.2",45.23809524,95.1439206329546,1.65897124216945
"2_D09",1,"Bop1.2",36.8852459,68.0036417648266,0.467800637482882
"2_D10",1,"Baz1a.3",36.61784288,66.6281137358338,0.429667228862296
"2_D11",1,"Brpf3.2",34.13173653,52.9945277635014,0.0751323050653086
"2_E02",1,"Bptf.2",29.14798206,26.2523971869102,-0.635583473945651
"2_E03",1,"Brd1.2",35.34883721,59.8203100791238,0.248698772500244
"2_E04",1,"Baz1a.4",37.67560664,71.9215037292107,0.580511215905253
"2_E05",1,"Brd8.3",33.56890459,49.7952961273188,-0.00513118766838266
"2_E06",1,"Brd3.3",31.02625298,35.6537346650056,-0.36772983305362
"2_E07",1,"Bmi1.2",33.4622824,49.1887587191068,-0.0203362049463921
"2_E08",1,"Baz1b.3",37.53375338,71.2356454968915,0.56028201906319
"2_E09",1,"Brd9.3",30.78651685,34.387227466439,-0.401917763341049
"2_E10",1,"Brd4.3",43.5483871,92.190576780451,1.41800787925698
"2_E11",1,"Bop1.3",38.50818678,75.7799769959448,0.699242555169877
"2_F02",1,"Baz2a.3",28.66666667,24.0647211157018,-0.704222176837812
"2_F03",1,"Brpf3.3",31.06382979,35.8537353114011,-0.362371135719581
"2_F04",1,"Brd3.4",28.30188679,22.4752010205132,-0.756242158588985
"2_F05",1,"Bmi1.3",32.98662704,46.4871674312379,-0.0881677507735557
"2_F06",1,"Baz2b.3",29.14171657,26.2232792313386,-0.636476973541796
"2_F07",1,"Brd8.4",25.17564403,11.4669231808811,-1.20206469497705
"2_F08",1,"Brd1.3",35.17615176,58.8649634612669,0.224072704972362
"2_F09",1,"Bptf.3",32.70547945,44.897112501823,-0.128261224408084
"2_F10",1,"Baz2b.4",24.10501193,8.77496003160452,-1.35474379094095
"2_F11",1,"Brd9.4",35.99160546,63.3207922122083,0.340361702580799
"2_G02",1,"Brd4.4",40.54054054,83.8685408632303,0.989069410497333
"2_G03",1,"Bptf.4",33.83668904,51.3185280119307,0.0330566153492832
"2_G04",1,"Baz1b.4",26.41843972,15.2720771634104,-1.02483395211307
"2_G05",1,"Brpf3.4",30,30.35979676462,-0.514080178066307
"2_G06",1,"Brpf1.4",27.60180995,19.5977410656449,-0.856077666077004
"2_G07",1,"Bmi1.4",34.24947146,53.6620022327742,0.0919220712938511
"2_G08",1,"Baz2a.4",33.82838284,51.2712974747713,0.031872097243675
