"Position","Pool","shRNA","Percentage","precentile","z"
"1_B02",1,"Actl6b.1",5.147058824,64.1223837596868,0.361731982316094
"1_B03",1,"Asxl3.1",3.020257827,38.3511311445366,-0.296271665333488
"1_B04",1,"Atad2.1",2.712854758,34.7758909542973,-0.391378043873838
"1_B05",1,"Asxl2.1",4.150453956,52.1291735751636,0.0533958289409831
"1_B06",1,"Aff4.1",3.82387022,48.099966755713,-0.0476447902115139
"1_B07",1,"Aurkb.1",2.812939522,35.9269092295167,-0.360413162872258
"1_B08",1,"Atm.1",2.242031334,29.5618443477489,-0.537044484141576
"1_B09",1,"A2l.1",3.211009174,40.6229189590607,-0.237255761966356
"1_B10",1,"Aff1.1",2.131661442,28.393493816292,-0.571191445530597
"1_B11",1,"Atr.1",1.805054152,25.071566623725,-0.672239351974166
"1_C02",1,"Atm.2",3.103782735,39.3414661755854,-0.270430181240185
"1_C03",1,"Arid2.1",4.008701057,50.3805607054634,0.00953938692385403
"1_C04",1,"Actl6b.2",3.577683262,45.0732173365527,-0.123811726655617
"1_C05",1,"Atr.2",3.168567807,40.1144214761017,-0.250386550571697
"1_C06",1,"Atad2b.1",2.574906367,33.2123371594181,-0.434057422242303
"1_C07",1,"Atad2.2",3.940066593,49.5334399034401,-0.0116951938997291
"1_C08",1,"Aff4.2",2.274541101,29.9101516725467,-0.52698639911133
"1_C09",1,"Atrx.1",2.530222097,32.7119131150986,-0.447882134894795
"1_C10",1,"Asxl3.2",2.496940024,32.3411865069298,-0.458179161022877
"1_C11",1,"Asxl1.1",3.468735737,43.7418064534619,-0.157518626809188
"1_D02",1,"Aff1.2",2.953020134,37.5593686936029,-0.317074103980052
"1_D03",1,"Atrx.2",3.239104829,40.9604158870051,-0.228563343870267
"1_D04",1,"Asxl3.3",3.334835511,42.1152666068867,-0.198945557327551
"1_D05",1,"A1l.1",4.357194158,54.6712003310203,0.117358469180338
"1_D06",1,"Arid2.2",2.89968652,36.935021557504,-0.333574807432719
"1_D07",1,"Atrx.3",3.522727273,44.4008294835801,-0.140814371131145
"1_D08",1,"Atad2b.2",3.470857891,43.7676780334431,-0.156862060879962
